label,n,a,b,radius,batch,counter_first,counter_last_exclusive,samples,primal_pivotal,matching_pivotal,primal_h4,matching_h4,h4_plus,h4_minus
n325_second,325,18,1,8,120,15000120000,15000121000,1000,20,18,-7,-2,-9,-5
n425_first,425,16,13,2,120,15000120000,15000121000,1000,16,22,-2,-5,-7,3
n425_first,425,16,13,4,120,15000120000,15000121000,1000,16,22,4,9,13,-5
n425_first,425,16,13,7,120,15000120000,15000121000,1000,16,22,-4,-4,-8,0
n425_first,425,16,13,8,120,15000120000,15000121000,1000,16,22,-3,-4,-7,1
n425_second,425,19,8,2,120,15000120000,15000121000,1000,22,29,2,-7,-5,9
n425_second,425,19,8,4,120,15000120000,15000121000,1000,22,29,4,7,11,-3
n425_second,425,19,8,7,120,15000120000,15000121000,1000,22,29,2,2,4,0
n425_second,425,19,8,8,120,15000120000,15000121000,1000,22,29,-4,-3,-7,-1
n325_first,325,17,6,2,121,15000121000,15000122000,1000,37,26,-4,-2,-6,-2
n325_first,325,17,6,4,121,15000121000,15000122000,1000,37,26,5,6,11,-1
n325_first,325,17,6,7,121,15000121000,15000122000,1000,37,26,-2,-6,-8,4
n325_first,325,17,6,8,121,15000121000,15000122000,1000,37,26,-2,-3,-5,1
n325_second,325,18,1,2,121,15000121000,15000122000,1000,25,24,-3,-3,-6,0
n325_second,325,18,1,4,121,15000121000,15000122000,1000,25,24,0,8,8,-8
n325_second,325,18,1,7,121,15000121000,15000122000,1000,25,24,-1,7,6,-8
n325_second,325,18,1,8,121,15000121000,15000122000,1000,25,24,-7,0,-7,-7
n425_first,425,16,13,2,121,15000121000,15000122000,1000,16,14,0,-2,-2,2
n425_first,425,16,13,4,121,15000121000,15000122000,1000,16,14,6,5,11,1
n425_first,425,16,13,7,121,15000121000,15000122000,1000,16,14,7,0,7,7
n425_first,425,16,13,8,121,15000121000,15000122000,1000,16,14,3,-2,1,5
n425_second,425,19,8,2,121,15000121000,15000122000,1000,17,16,-2,0,-2,-2
n425_second,425,19,8,4,121,15000121000,15000122000,1000,17,16,2,3,5,-1
n425_second,425,19,8,7,121,15000121000,15000122000,1000,17,16,0,5,5,-5
n425_second,425,19,8,8,121,15000121000,15000122000,1000,17,16,-2,0,-2,-2
n325_first,325,17,6,2,122,15000122000,15000123000,1000,24,26,-5,-4,-9,-1
n325_first,325,17,6,4,122,15000122000,15000123000,1000,24,26,-1,2,1,-3
n325_first,325,17,6,7,122,15000122000,15000123000,1000,24,26,7,1,8,6
n325_first,325,17,6,8,122,15000122000,15000123000,1000,24,26,1,-1,0,2
n325_second,325,18,1,2,122,15000122000,15000123000,1000,26,17,-4,1,-3,-5
n325_second,325,18,1,4,122,15000122000,15000123000,1000,26,17,5,3,8,2
n325_second,325,18,1,7,122,15000122000,15000123000,1000,26,17,5,1,6,4
n325_second,325,18,1,8,122,15000122000,15000123000,1000,26,17,0,-4,-4,4
n425_first,425,16,13,2,122,15000122000,15000123000,1000,23,20,-7,-1,-8,-6
n425_first,425,16,13,4,122,15000122000,15000123000,1000,23,20,2,3,5,-1
n425_first,425,16,13,7,122,15000122000,15000123000,1000,23,20,-2,3,1,-5
n425_first,425,16,13,8,122,15000122000,15000123000,1000,23,20,-3,-1,-4,-2
n425_second,425,19,8,2,122,15000122000,15000123000,1000,19,16,-3,0,-3,-3
n425_second,425,19,8,4,122,15000122000,15000123000,1000,19,16,3,5,8,-2
n425_second,425,19,8,7,122,15000122000,15000123000,1000,19,16,-1,2,1,-3
n425_second,425,19,8,8,122,15000122000,15000123000,1000,19,16,-3,-3,-6,0
n325_first,325,17,6,2,123,15000123000,15000124000,1000,27,29,-3,-6,-9,3
n325_first,325,17,6,4,123,15000123000,15000124000,1000,27,29,1,4,5,-3
n325_first,325,17,6,7,123,15000123000,15000124000,1000,27,29,-4,0,-4,-4
n325_first,325,17,6,8,123,15000123000,15000124000,1000,27,29,-9,-2,-11,-7
n325_second,325,18,1,2,123,15000123000,15000124000,1000,35,29,-2,-9,-11,7
n325_second,325,18,1,4,123,15000123000,15000124000,1000,35,29,8,5,13,3
n325_second,325,18,1,7,123,15000123000,15000124000,1000,35,29,5,2,7,3
n325_second,325,18,1,8,123,15000123000,15000124000,1000,35,29,2,-3,-1,5
n425_first,425,16,13,2,123,15000123000,15000124000,1000,20,11,-3,-1,-4,-2
n425_first,425,16,13,4,123,15000123000,15000124000,1000,20,11,4,-1,3,5
n425_first,425,16,13,7,123,15000123000,15000124000,1000,20,11,2,2,4,0
n425_first,425,16,13,8,123,15000123000,15000124000,1000,20,11,-1,1,0,-2
n425_second,425,19,8,2,123,15000123000,15000124000,1000,20,17,-3,-3,-6,0
n425_second,425,19,8,4,123,15000123000,15000124000,1000,20,17,2,4,6,-2
n425_second,425,19,8,7,123,15000123000,15000124000,1000,20,17,2,2,4,0
n425_second,425,19,8,8,123,15000123000,15000124000,1000,20,17,0,-4,-4,4
n325_first,325,17,6,2,124,15000124000,15000125000,1000,20,34,-4,-7,-11,3
n325_first,325,17,6,4,124,15000124000,15000125000,1000,20,34,3,16,19,-13
n325_first,325,17,6,7,124,15000124000,15000125000,1000,20,34,4,1,5,3
n325_first,325,17,6,8,124,15000124000,15000125000,1000,20,34,0,-5,-5,5
n325_second,325,18,1,2,124,15000124000,15000125000,1000,34,15,-4,-1,-5,-3
n325_second,325,18,1,4,124,15000124000,15000125000,1000,34,15,7,1,8,6
n325_second,325,18,1,7,124,15000124000,15000125000,1000,34,15,2,-3,-1,5
n325_second,325,18,1,8,124,15000124000,15000125000,1000,34,15,-6,-3,-9,-3
n425_first,425,16,13,2,124,15000124000,15000125000,1000,23,21,-3,-1,-4,-2
n425_first,425,16,13,4,124,15000124000,15000125000,1000,23,21,8,3,11,5
n425_first,425,16,13,7,124,15000124000,15000125000,1000,23,21,4,-6,-2,10
n425_first,425,16,13,8,124,15000124000,15000125000,1000,23,21,1,-4,-3,5
n425_second,425,19,8,2,124,15000124000,15000125000,1000,18,18,-3,-5,-8,2
n425_second,425,19,8,4,124,15000124000,15000125000,1000,18,18,2,2,4,0
n425_second,425,19,8,7,124,15000124000,15000125000,1000,18,18,-6,1,-5,-7
n425_second,425,19,8,8,124,15000124000,15000125000,1000,18,18,-2,-1,-3,-1
n325_first,325,17,6,2,125,15000125000,15000126000,1000,29,23,-3,-4,-7,1
n325_first,325,17,6,4,125,15000125000,15000126000,1000,29,23,7,-1,6,8
n325_first,325,17,6,7,125,15000125000,15000126000,1000,29,23,3,2,5,1
n325_first,325,17,6,8,125,15000125000,15000126000,1000,29,23,2,0,2,2
n325_second,325,18,1,2,125,15000125000,15000126000,1000,20,29,-2,-2,-4,0
n325_second,325,18,1,4,125,15000125000,15000126000,1000,20,29,-1,5,4,-6
n325_second,325,18,1,7,125,15000125000,15000126000,1000,20,29,1,-1,0,2
n325_second,325,18,1,8,125,15000125000,15000126000,1000,20,29,-4,-8,-12,4
n425_first,425,16,13,2,125,15000125000,15000126000,1000,15,15,-3,-3,-6,0
n425_first,425,16,13,4,125,15000125000,15000126000,1000,15,15,2,5,7,-3
n425_first,425,16,13,7,125,15000125000,15000126000,1000,15,15,0,0,0,0
n425_first,425,16,13,8,125,15000125000,15000126000,1000,15,15,-3,-2,-5,-1
n425_second,425,19,8,2,125,15000125000,15000126000,1000,18,18,2,-5,-3,7
n425_second,425,19,8,4,125,15000125000,15000126000,1000,18,18,3,-1,2,4
n425_second,425,19,8,7,125,15000125000,15000126000,1000,18,18,4,2,6,2
n425_second,425,19,8,8,125,15000125000,15000126000,1000,18,18,-1,-5,-6,4
n325_first,325,17,6,2,126,15000126000,15000127000,1000,22,29,-1,-2,-3,1
n325_first,325,17,6,4,126,15000126000,15000127000,1000,22,29,3,4,7,-1
n325_first,325,17,6,7,126,15000126000,15000127000,1000,22,29,0,7,7,-7
n325_first,325,17,6,8,126,15000126000,15000127000,1000,22,29,-5,2,-3,-7
n325_second,325,18,1,2,126,15000126000,15000127000,1000,21,28,-5,-5,-10,0
n325_second,325,18,1,4,126,15000126000,15000127000,1000,21,28,6,10,16,-4
n325_second,325,18,1,7,126,15000126000,15000127000,1000,21,28,3,-3,0,6
n325_second,325,18,1,8,126,15000126000,15000127000,1000,21,28,-2,-5,-7,3
n425_first,425,16,13,2,126,15000126000,15000127000,1000,18,24,-2,-3,-5,1
n425_first,425,16,13,4,126,15000126000,15000127000,1000,18,24,1,4,5,-3
n425_first,425,16,13,7,126,15000126000,15000127000,1000,18,24,4,6,10,-2
n425_first,425,16,13,8,126,15000126000,15000127000,1000,18,24,1,2,3,-1
n425_second,425,19,8,2,126,15000126000,15000127000,1000,19,18,0,-1,-1,1
n425_second,425,19,8,4,126,15000126000,15000127000,1000,19,18,4,2,6,2
n425_second,425,19,8,7,126,15000126000,15000127000,1000,19,18,4,4,8,0
n425_second,425,19,8,8,126,15000126000,15000127000,1000,19,18,2,-3,-1,5
n325_first,325,17,6,2,127,15000127000,15000128000,1000,18,26,-1,0,-1,-1
n325_first,325,17,6,4,127,15000127000,15000128000,1000,18,26,3,1,4,2
n325_first,325,17,6,7,127,15000127000,15000128000,1000,18,26,5,4,9,1
n325_first,325,17,6,8,127,15000127000,15000128000,1000,18,26,-3,2,-1,-5
n325_second,325,18,1,2,127,15000127000,15000128000,1000,25,19,0,-1,-1,1
n325_second,325,18,1,4,127,15000127000,15000128000,1000,25,19,3,3,6,0
n325_second,325,18,1,7,127,15000127000,15000128000,1000,25,19,1,2,3,-1
n325_second,325,18,1,8,127,15000127000,15000128000,1000,25,19,-2,0,-2,-2
n425_first,425,16,13,2,127,15000127000,15000128000,1000,24,14,-6,-3,-9,-3
n425_first,425,16,13,4,127,15000127000,15000128000,1000,24,14,2,1,3,1
n425_first,425,16,13,7,127,15000127000,15000128000,1000,24,14,8,2,10,6
n425_first,425,16,13,8,127,15000127000,15000128000,1000,24,14,4,3,7,1
n425_second,425,19,8,2,127,15000127000,15000128000,1000,11,24,0,-1,-1,1
n425_second,425,19,8,4,127,15000127000,15000128000,1000,11,24,-3,8,5,-11
n425_second,425,19,8,7,127,15000127000,15000128000,1000,11,24,6,6,12,0
n425_second,425,19,8,8,127,15000127000,15000128000,1000,11,24,0,1,1,-1
n325_first,325,17,6,2,128,15000128000,15000129000,1000,25,20,-7,-4,-11,-3
n325_first,325,17,6,4,128,15000128000,15000129000,1000,25,20,7,5,12,2
n325_first,325,17,6,7,128,15000128000,15000129000,1000,25,20,8,2,10,6
n325_first,325,17,6,8,128,15000128000,15000129000,1000,25,20,2,-2,0,4
n325_second,325,18,1,2,128,15000128000,15000129000,1000,28,20,-6,1,-5,-7
n325_second,325,18,1,4,128,15000128000,15000129000,1000,28,20,1,8,9,-7
n325_second,325,18,1,7,128,15000128000,15000129000,1000,28,20,8,3,11,5
n325_second,325,18,1,8,128,15000128000,15000129000,1000,28,20,3,3,6,0
n425_first,425,16,13,2,128,15000128000,15000129000,1000,22,29,-5,-4,-9,-1
n425_first,425,16,13,4,128,15000128000,15000129000,1000,22,29,6,5,11,1
n425_first,425,16,13,7,128,15000128000,15000129000,1000,22,29,7,6,13,1
n425_first,425,16,13,8,128,15000128000,15000129000,1000,22,29,-7,-1,-8,-6
n425_second,425,19,8,2,128,15000128000,15000129000,1000,25,35,-3,-5,-8,2
n425_second,425,19,8,4,128,15000128000,15000129000,1000,25,35,4,8,12,-4
n425_second,425,19,8,7,128,15000128000,15000129000,1000,25,35,5,4,9,1
n425_second,425,19,8,8,128,15000128000,15000129000,1000,25,35,1,1,2,0
n325_first,325,17,6,2,129,15000129000,15000130000,1000,23,29,-2,-3,-5,1
n325_first,325,17,6,4,129,15000129000,15000130000,1000,23,29,0,8,8,-8
n325_first,325,17,6,7,129,15000129000,15000130000,1000,23,29,4,4,8,0
n325_first,325,17,6,8,129,15000129000,15000130000,1000,23,29,-3,1,-2,-4
n325_second,325,18,1,2,129,15000129000,15000130000,1000,28,20,-1,-1,-2,0
n325_second,325,18,1,4,129,15000129000,15000130000,1000,28,20,2,5,7,-3
n325_second,325,18,1,7,129,15000129000,15000130000,1000,28,20,-2,6,4,-8
n325_second,325,18,1,8,129,15000129000,15000130000,1000,28,20,3,0,3,3
n425_first,425,16,13,2,129,15000129000,15000130000,1000,18,17,1,-3,-2,4
n425_first,425,16,13,4,129,15000129000,15000130000,1000,18,17,1,4,5,-3
n425_first,425,16,13,7,129,15000129000,15000130000,1000,18,17,0,3,3,-3
n425_first,425,16,13,8,129,15000129000,15000130000,1000,18,17,0,-1,-1,1
n425_second,425,19,8,2,129,15000129000,15000130000,1000,19,21,-2,-4,-6,2
n425_second,425,19,8,4,129,15000129000,15000130000,1000,19,21,3,6,9,-3
n425_second,425,19,8,7,129,15000129000,15000130000,1000,19,21,3,3,6,0
n425_second,425,19,8,8,129,15000129000,15000130000,1000,19,21,-3,-2,-5,-1
n325_first,325,17,6,2,130,15000130000,15000131000,1000,22,23,-3,-4,-7,1
n325_first,325,17,6,4,130,15000130000,15000131000,1000,22,23,3,9,12,-6
n325_first,325,17,6,7,130,15000130000,15000131000,1000,22,23,4,1,5,3
n325_first,325,17,6,8,130,15000130000,15000131000,1000,22,23,-1,-4,-5,3
n325_second,325,18,1,2,130,15000130000,15000131000,1000,24,38,-1,-4,-5,3
n325_second,325,18,1,4,130,15000130000,15000131000,1000,24,38,1,12,13,-11
n325_second,325,18,1,7,130,15000130000,15000131000,1000,24,38,3,6,9,-3
n325_second,325,18,1,8,130,15000130000,15000131000,1000,24,38,-3,-4,-7,1
n425_first,425,16,13,2,130,15000130000,15000131000,1000,17,21,-1,-3,-4,2
n425_first,425,16,13,4,130,15000130000,15000131000,1000,17,21,0,3,3,-3
n425_first,425,16,13,7,130,15000130000,15000131000,1000,17,21,3,3,6,0
n425_first,425,16,13,8,130,15000130000,15000131000,1000,17,21,-1,-3,-4,2
n425_second,425,19,8,2,130,15000130000,15000131000,1000,26,14,-3,-1,-4,-2
n425_second,425,19,8,4,130,15000130000,15000131000,1000,26,14,0,7,7,-7
n425_second,425,19,8,7,130,15000130000,15000131000,1000,26,14,3,3,6,0
n425_second,425,19,8,8,130,15000130000,15000131000,1000,26,14,-5,-1,-6,-4
n325_first,325,17,6,2,131,15000131000,15000132000,1000,32,18,-5,-4,-9,-1
n325_first,325,17,6,4,131,15000131000,15000132000,1000,32,18,3,3,6,0
n325_first,325,17,6,7,131,15000131000,15000132000,1000,32,18,2,8,10,-6
n325_first,325,17,6,8,131,15000131000,15000132000,1000,32,18,-4,4,0,-8
n325_second,325,18,1,2,131,15000131000,15000132000,1000,26,21,-1,-2,-3,1
n325_second,325,18,1,4,131,15000131000,15000132000,1000,26,21,3,-2,1,5
n325_second,325,18,1,7,131,15000131000,15000132000,1000,26,21,5,2,7,3
n325_second,325,18,1,8,131,15000131000,15000132000,1000,26,21,3,2,5,1
n425_first,425,16,13,2,131,15000131000,15000132000,1000,22,12,1,-3,-2,4
n425_first,425,16,13,4,131,15000131000,15000132000,1000,22,12,6,1,7,5
n425_first,425,16,13,7,131,15000131000,15000132000,1000,22,12,2,-1,1,3
n425_first,425,16,13,8,131,15000131000,15000132000,1000,22,12,-3,-4,-7,1
n425_second,425,19,8,2,131,15000131000,15000132000,1000,21,25,0,-2,-2,2
n425_second,425,19,8,4,131,15000131000,15000132000,1000,21,25,4,4,8,0
n425_second,425,19,8,7,131,15000131000,15000132000,1000,21,25,5,5,10,0
n425_second,425,19,8,8,131,15000131000,15000132000,1000,21,25,-1,-3,-4,2
n325_first,325,17,6,2,132,15000132000,15000133000,1000,25,22,-3,-4,-7,1
n325_first,325,17,6,4,132,15000132000,15000133000,1000,25,22,5,5,10,0
n325_first,325,17,6,7,132,15000132000,15000133000,1000,25,22,2,5,7,-3
n325_first,325,17,6,8,132,15000132000,15000133000,1000,25,22,-3,-2,-5,-1
n325_second,325,18,1,2,132,15000132000,15000133000,1000,27,21,-3,-1,-4,-2
n325_second,325,18,1,4,132,15000132000,15000133000,1000,27,21,5,6,11,-1
n325_second,325,18,1,7,132,15000132000,15000133000,1000,27,21,8,2,10,6
n325_second,325,18,1,8,132,15000132000,15000133000,1000,27,21,3,-5,-2,8
n425_first,425,16,13,2,132,15000132000,15000133000,1000,21,20,-4,-3,-7,-1
n425_first,425,16,13,4,132,15000132000,15000133000,1000,21,20,0,3,3,-3
n425_first,425,16,13,7,132,15000132000,15000133000,1000,21,20,2,4,6,-2
n425_first,425,16,13,8,132,15000132000,15000133000,1000,21,20,-3,4,1,-7
n425_second,425,19,8,2,132,15000132000,15000133000,1000,20,22,-3,-1,-4,-2
n425_second,425,19,8,4,132,15000132000,15000133000,1000,20,22,7,1,8,6
n425_second,425,19,8,7,132,15000132000,15000133000,1000,20,22,0,1,1,-1
n425_second,425,19,8,8,132,15000132000,15000133000,1000,20,22,-2,1,-1,-3
n325_first,325,17,6,2,133,15000133000,15000134000,1000,29,21,-4,-3,-7,-1
n325_first,325,17,6,4,133,15000133000,15000134000,1000,29,21,5,4,9,1
n325_first,325,17,6,7,133,15000133000,15000134000,1000,29,21,3,-3,0,6
n325_first,325,17,6,8,133,15000133000,15000134000,1000,29,21,-2,-6,-8,4
n325_second,325,18,1,2,133,15000133000,15000134000,1000,27,22,-8,-3,-11,-5
n325_second,325,18,1,4,133,15000133000,15000134000,1000,27,22,4,5,9,-1
n325_second,325,18,1,7,133,15000133000,15000134000,1000,27,22,7,1,8,6
n325_second,325,18,1,8,133,15000133000,15000134000,1000,27,22,1,4,5,-3
n425_first,425,16,13,2,133,15000133000,15000134000,1000,17,17,-1,-2,-3,1
n425_first,425,16,13,4,133,15000133000,15000134000,1000,17,17,4,3,7,1
n425_first,425,16,13,7,133,15000133000,15000134000,1000,17,17,2,-3,-1,5
n425_first,425,16,13,8,133,15000133000,15000134000,1000,17,17,-2,-3,-5,1
n425_second,425,19,8,2,133,15000133000,15000134000,1000,25,20,2,-1,1,3
n425_second,425,19,8,4,133,15000133000,15000134000,1000,25,20,3,5,8,-2
n425_second,425,19,8,7,133,15000133000,15000134000,1000,25,20,-1,2,1,-3
n425_second,425,19,8,8,133,15000133000,15000134000,1000,25,20,-7,-5,-12,-2
n325_first,325,17,6,2,134,15000134000,15000135000,1000,18,21,-3,0,-3,-3
n325_first,325,17,6,4,134,15000134000,15000135000,1000,18,21,5,2,7,3
n325_first,325,17,6,7,134,15000134000,15000135000,1000,18,21,3,8,11,-5
n325_first,325,17,6,8,134,15000134000,15000135000,1000,18,21,-3,1,-2,-4
n325_second,325,18,1,2,134,15000134000,15000135000,1000,13,13,-4,-1,-5,-3
n325_second,325,18,1,4,134,15000134000,15000135000,1000,13,13,-3,1,-2,-4
n325_second,325,18,1,7,134,15000134000,15000135000,1000,13,13,2,2,4,0
n325_second,325,18,1,8,134,15000134000,15000135000,1000,13,13,1,-4,-3,5
n425_first,425,16,13,2,134,15000134000,15000135000,1000,25,22,-3,-6,-9,3
n425_first,425,16,13,4,134,15000134000,15000135000,1000,25,22,2,2,4,0
n425_first,425,16,13,7,134,15000134000,15000135000,1000,25,22,1,-2,-1,3
n425_first,425,16,13,8,134,15000134000,15000135000,1000,25,22,-6,-1,-7,-5
n425_second,425,19,8,2,134,15000134000,15000135000,1000,22,16,-2,-1,-3,-1
n425_second,425,19,8,4,134,15000134000,15000135000,1000,22,16,2,3,5,-1
n425_second,425,19,8,7,134,15000134000,15000135000,1000,22,16,3,0,3,3
n425_second,425,19,8,8,134,15000134000,15000135000,1000,22,16,-2,-3,-5,1
n325_first,325,17,6,2,135,15000135000,15000136000,1000,26,19,-1,-5,-6,4
n325_first,325,17,6,4,135,15000135000,15000136000,1000,26,19,6,-2,4,8
n325_first,325,17,6,7,135,15000135000,15000136000,1000,26,19,-1,2,1,-3
n325_first,325,17,6,8,135,15000135000,15000136000,1000,26,19,-5,1,-4,-6
n325_second,325,18,1,2,135,15000135000,15000136000,1000,35,27,-3,-3,-6,0
n325_second,325,18,1,4,135,15000135000,15000136000,1000,35,27,7,8,15,-1
n325_second,325,18,1,7,135,15000135000,15000136000,1000,35,27,5,2,7,3
n325_second,325,18,1,8,135,15000135000,15000136000,1000,35,27,-4,-4,-8,0
n425_first,425,16,13,2,135,15000135000,15000136000,1000,18,26,-3,0,-3,-3
n425_first,425,16,13,4,135,15000135000,15000136000,1000,18,26,1,4,5,-3
n425_first,425,16,13,7,135,15000135000,15000136000,1000,18,26,0,0,0,0
n425_first,425,16,13,8,135,15000135000,15000136000,1000,18,26,-2,-3,-5,1
n425_second,425,19,8,2,135,15000135000,15000136000,1000,15,27,-2,-3,-5,1
n425_second,425,19,8,4,135,15000135000,15000136000,1000,15,27,5,6,11,-1
n425_second,425,19,8,7,135,15000135000,15000136000,1000,15,27,-1,3,2,-4
n425_second,425,19,8,8,135,15000135000,15000136000,1000,15,27,-5,-6,-11,1
n325_first,325,17,6,2,136,15000136000,15000137000,1000,23,20,0,-1,-1,1
n325_first,325,17,6,4,136,15000136000,15000137000,1000,23,20,3,3,6,0
n325_first,325,17,6,7,136,15000136000,15000137000,1000,23,20,1,2,3,-1
n325_first,325,17,6,8,136,15000136000,15000137000,1000,23,20,0,0,0,0
n325_second,325,18,1,2,136,15000136000,15000137000,1000,22,25,-1,1,0,-2
n325_second,325,18,1,4,136,15000136000,15000137000,1000,22,25,4,-2,2,6
n325_second,325,18,1,7,136,15000136000,15000137000,1000,22,25,2,1,3,1
n325_second,325,18,1,8,136,15000136000,15000137000,1000,22,25,1,-1,0,2
n425_first,425,16,13,2,136,15000136000,15000137000,1000,18,18,-2,-4,-6,2
n425_first,425,16,13,4,136,15000136000,15000137000,1000,18,18,6,5,11,1
n425_first,425,16,13,7,136,15000136000,15000137000,1000,18,18,2,-2,0,4
n425_first,425,16,13,8,136,15000136000,15000137000,1000,18,18,-1,0,-1,-1
n425_second,425,19,8,2,136,15000136000,15000137000,1000,21,23,-1,-6,-7,5
n425_second,425,19,8,4,136,15000136000,15000137000,1000,21,23,5,-2,3,7
n425_second,425,19,8,7,136,15000136000,15000137000,1000,21,23,2,0,2,2
n425_second,425,19,8,8,136,15000136000,15000137000,1000,21,23,-1,-4,-5,3
n325_first,325,17,6,2,137,15000137000,15000138000,1000,26,13,-5,-1,-6,-4
n325_first,325,17,6,4,137,15000137000,15000138000,1000,26,13,2,1,3,1
n325_first,325,17,6,7,137,15000137000,15000138000,1000,26,13,5,-1,4,6
n325_first,325,17,6,8,137,15000137000,15000138000,1000,26,13,-2,-3,-5,1
n325_second,325,18,1,2,137,15000137000,15000138000,1000,18,31,-1,1,0,-2
n325_second,325,18,1,4,137,15000137000,15000138000,1000,18,31,5,3,8,2
n325_second,325,18,1,7,137,15000137000,15000138000,1000,18,31,2,3,5,-1
n325_second,325,18,1,8,137,15000137000,15000138000,1000,18,31,-1,5,4,-6
n425_first,425,16,13,2,137,15000137000,15000138000,1000,24,13,-5,1,-4,-6
n425_first,425,16,13,4,137,15000137000,15000138000,1000,24,13,4,2,6,2
n425_first,425,16,13,7,137,15000137000,15000138000,1000,24,13,2,-3,-1,5
n425_first,425,16,13,8,137,15000137000,15000138000,1000,24,13,-8,-3,-11,-5
n425_second,425,19,8,2,137,15000137000,15000138000,1000,20,24,-5,-4,-9,-1
n425_second,425,19,8,4,137,15000137000,15000138000,1000,20,24,5,3,8,2
n425_second,425,19,8,7,137,15000137000,15000138000,1000,20,24,4,6,10,-2
n425_second,425,19,8,8,137,15000137000,15000138000,1000,20,24,0,1,1,-1
n325_first,325,17,6,2,138,15000138000,15000139000,1000,16,35,-2,-3,-5,1
n325_first,325,17,6,4,138,15000138000,15000139000,1000,16,35,5,9,14,-4
n325_first,325,17,6,7,138,15000138000,15000139000,1000,16,35,7,17,24,-10
n325_first,325,17,6,8,138,15000138000,15000139000,1000,16,35,2,5,7,-3
n325_second,325,18,1,2,138,15000138000,15000139000,1000,17,21,-7,-6,-13,-1
n325_second,325,18,1,4,138,15000138000,15000139000,1000,17,21,5,6,11,-1
n325_second,325,18,1,7,138,15000138000,15000139000,1000,17,21,3,0,3,3
n325_second,325,18,1,8,138,15000138000,15000139000,1000,17,21,2,-1,1,3
n425_first,425,16,13,2,138,15000138000,15000139000,1000,12,20,-2,-2,-4,0
n425_first,425,16,13,4,138,15000138000,15000139000,1000,12,20,2,1,3,1
n425_first,425,16,13,7,138,15000138000,15000139000,1000,12,20,1,2,3,-1
n425_first,425,16,13,8,138,15000138000,15000139000,1000,12,20,-3,-8,-11,5
n425_second,425,19,8,2,138,15000138000,15000139000,1000,18,23,-1,-1,-2,0
n425_second,425,19,8,4,138,15000138000,15000139000,1000,18,23,3,3,6,0
