geometry,L,root_index,root_real,root_imaginary,is_real,is_upper_half,normalized_polynomial_residual,precision_stability_distance,conjugate_root_index,conjugate_pair_distance,matching_partner_root_index,matching_partner_expected_real,matching_partner_expected_imaginary,matching_partner_pair_distance,matching_partner_normalized_residual
axis,4,7,0.18158755684175377216442729757978791008292849321329,-0.47524980403965448886945266398057893039693436413546,False,False,1.5314538048040229916496053026313919127617997460339e-120,5.3681711249407251494516902150985454716400319893289e-91,8,0.0,8,0.81841244315824622783557270242021208991707150678671,0.47524980403965448886945266398057893039693436413546,1.1270725851789228247996741653438517380186296044991e-131,1.2481928408969998969679083826534987906462062610869e-123
axis,4,8,0.18158755684175377216442729757978791008292849321329,0.47524980403965448886945266398057893039693436413546,False,True,1.5314538048040229916496053026313919127617997460339e-120,5.3681711249407251494516902150985454716400319893289e-91,7,0.0,7,0.81841244315824622783557270242021208991707150678671,-0.47524980403965448886945266398057893039693436413546,1.1270725851789228247996741653438517380186296044991e-131,1.2481928408969998969679083826534987906462062610869e-123
axis,4,9,0.59067211233102829689590201143951286962111713272216,0.0,True,False,6.3936184697173405279399951116773564208687696613967e-122,2.2097022747536241399348561385282254936159962911498e-91,9,0.0,6,0.40932788766897170310409798856048713037888286727784,0.0,5.6353629258946141239983708267192586900931480224954e-132,9.9593012890739254107032163588605886203687879414409e-122
axis,4,10,1.0356290571272269482881152231664203860623121988403,-0.25809978611624298481056267204678708385263732564749,False,False,1.0065274980787103544772871030655832568243653200593e-122,1.1374035542614265645193213413287777034762792273878e-90,11,0.0,5,-0.035629057127226948288115223166420386062312198840333,0.25809978611624298481056267204678708385263732564749,3.200000000004548395856821846495568605133762537221e-120,2.4579178855447947357335134330265762911161742205692e-119
axis,4,11,1.0356290571272269482881152231664203860623121988403,0.25809978611624298481056267204678708385263732564749,False,True,1.0065274980787103544772871030655832568243653200593e-122,1.1374035542614265645193213413287777034762792273878e-90,10,0.0,4,-0.035629057127226948288115223166420386062312198840333,-0.25809978611624298481056267204678708385263732564749,3.200000000004548395856821846495568605133762537221e-120,2.4579178855447947357335134330265762911161742205692e-119
axis,4,12,1.2518610806374761081875663253289499313727473691445,0.0,True,False,2.0399283167529320324642091124770993365913020270869e-124,8.1567215778031657372364976039999999373037543382408e-91,12,0.0,3,-0.25186108063747610818756632532894993137274736914451,0.0,0.0,2.8069379911378098210549763082888988158282099374915e-120
axis,4,13,1.4662543293273997515532871179880494308785148525127,-0.29633285288628377775604282923208880564230486723757,False,False,4.95571659038229074909124525509640786246462350603e-123,9.2733396611636692889203242496292230837675944752714e-91,14,0.0,2,-0.46625432932739975155328711798804943087851485251269,0.29633285288628377775604282923208880564230486723757,3.0000000000101636416788164052506563617721241025859e-120,1.1389931158199192433669125855180153388714780579635e-119
axis,4,14,1.4662543293273997515532871179880494308785148525127,0.29633285288628377775604282923208880564230486723757,False,True,4.95571659038229074909124525509640786246462350603e-123,9.2733396611636692889203242496292230837675944752714e-91,13,0.0,1,-0.46625432932739975155328711798804943087851485251269,-0.29633285288628377775604282923208880564230486723757,3.0000000000101636416788164052506563617721241025859e-120,1.1389931158199192433669125855180153388714780579635e-119
axis,4,15,3.2821306499704986417691434683711995980487964417613,0.0,True,False,8.558791641577554446734924260121954342495126456042e-122,7.078240366719097157935395345145927140891097700344e-91,15,0.0,0,-2.2821306499704986417691434683711995980487964417613,0.0,0.0,3.0381382392617871460074749176924147775301758926074e-120
diamond,1,0,-0.70710678118654752440084436210484903928483593768847,0.0,True,False,6.5395784658297533748528637703138473193130606823491e-121,1.6382078636833084451362327780348465445133841557371e-91,0,0.0,1,1.7071067811865475244008443621048490392848359376885,0.0,2.0000000000030188525019478607511053272969365625972e-120,9.5769909327826069718831467735113352854407130102203e-122
