n,a,b,orientation,batch,samples,k,sum_q,sum_q2,sum_gate01,sum_gate12,sum_inactive_gate01,sum_inactive_gate12,sum_active_S,sum_active_D,sum_inactive_S,sum_inactive_D,sum_site_S,sum_site_D,sum_J_S_re,sum_J_S_im,sum_J_D_re,sum_J_D_im,sum_q_J_D_re,sum_q_J_D_im,sum_local_S,sum_local_D,sum_local_R2_S,sum_local_R2_D,sum_q_local_R2_S,sum_q_local_R2_D,sum_local_R2_I02,sum_local_R4_S,sum_local_R4_D,sum_q_local_R4_S,sum_q_local_R4_D,sum_local_R4_I02
130,11,3,second,48,10000,101,9978,9978,0,10,10,0,290,290,290,-290,290,290,140.504142011834319527,253.689940828402366864,140.504142011834319527,253.689940828402366864,0,0,58,58,-58,-58,0,0,0,-29,-29,0,0,0
130,11,3,second,48,10000,102,9988,9988,0,8,8,0,224,224,224,-224,224,224,108.527337278106508876,195.953609467455621302,108.527337278106508876,195.953609467455621302,0,0,28,28,56,56,0,0,0,112,112,0,0,0
130,11,3,second,48,10000,103,9996,9996,0,2,2,0,54,54,54,-54,54,54,26.1628402366863905325,47.2388165680473372781,26.1628402366863905325,47.2388165680473372781,0,0,-27,-27,-27,-27,0,0,0,27,27,0,0,0
130,11,3,second,48,10000,104,9998,9998,0,1,1,0,26,26,26,-26,26,26,12.5969230769230769231,22.7446153846153846154,12.5969230769230769231,22.7446153846153846154,0,0,0,0,0,0,0,0,0,26,26,0,0,0
130,11,3,second,48,10000,105,9999,9999,0,1,1,0,25,25,25,-25,25,25,12.1124260355029585799,21.8698224852071005917,12.1124260355029585799,21.8698224852071005917,0,0,0,0,0,0,0,0,0,25,25,0,0,0
130,11,3,second,48,10000,106,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,11,3,second,48,10000,107,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,11,3,second,48,10000,108,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,11,3,second,48,10000,109,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,11,3,second,48,10000,110,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,11,3,second,48,10000,111,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,11,3,second,48,10000,112,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,11,3,second,48,10000,113,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,11,3,second,48,10000,114,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,11,3,second,48,10000,115,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,11,3,second,48,10000,116,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,11,3,second,48,10000,117,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,11,3,second,48,10000,118,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,11,3,second,48,10000,119,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,11,3,second,48,10000,120,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,11,3,second,48,10000,121,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,11,3,second,48,10000,122,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,11,3,second,48,10000,123,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,11,3,second,48,10000,124,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,11,3,second,48,10000,125,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,11,3,second,48,10000,126,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,11,3,second,48,10000,127,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,11,3,second,48,10000,128,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,11,3,second,48,10000,129,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,9,7,first,49,10000,0,-10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,9,7,first,49,10000,1,-10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,9,7,first,49,10000,2,-10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,9,7,first,49,10000,3,-10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,9,7,first,49,10000,4,-10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,9,7,first,49,10000,5,-10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,9,7,first,49,10000,6,-10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,9,7,first,49,10000,7,-10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,9,7,first,49,10000,8,-10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,9,7,first,49,10000,9,-10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,9,7,first,49,10000,10,-10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,9,7,first,49,10000,11,-10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,9,7,first,49,10000,12,-10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,9,7,first,49,10000,13,-10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,9,7,first,49,10000,14,-10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,9,7,first,49,10000,15,-10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,9,7,first,49,10000,16,-10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,9,7,first,49,10000,17,-10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,9,7,first,49,10000,18,-10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,9,7,first,49,10000,19,-10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,9,7,first,49,10000,20,-10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,9,7,first,49,10000,21,-10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,9,7,first,49,10000,22,-10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,9,7,first,49,10000,23,-10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,9,7,first,49,10000,24,-10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,9,7,first,49,10000,25,-10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,9,7,first,49,10000,26,-10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,9,7,first,49,10000,27,-10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,9,7,first,49,10000,28,-10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,9,7,first,49,10000,29,-10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,9,7,first,49,10000,30,-10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,9,7,first,49,10000,31,-10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,9,7,first,49,10000,32,-10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,9,7,first,49,10000,33,-10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,9,7,first,49,10000,34,-10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,9,7,first,49,10000,35,-10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,9,7,first,49,10000,36,-10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,9,7,first,49,10000,37,-10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,9,7,first,49,10000,38,-10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,9,7,first,49,10000,39,-10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,9,7,first,49,10000,40,-10000,10000,1,0,0,1,90,-90,90,90,90,-90,-79.0934911242603550296,42.944378698224852071,79.0934911242603550296,-42.944378698224852071,-79.0934911242603550296,42.944378698224852071,0,0,0,0,0,0,0,0,0,0,0,0
130,9,7,first,49,10000,41,-9999,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,9,7,first,49,10000,42,-9999,9999,2,0,0,2,176,-176,176,176,176,-176,-154.671715976331360947,83.9801183431952662722,154.671715976331360947,-83.9801183431952662722,-154.671715976331360947,83.9801183431952662722,88,-88,88,-88,-88,88,0,-88,88,88,-88,0
130,9,7,first,49,10000,43,-9997,9997,1,0,0,1,87,-87,87,87,87,-87,-76.4570414201183431953,41.5128994082840236686,76.4570414201183431953,-41.5128994082840236686,-76.4570414201183431953,41.5128994082840236686,87,-87,0,0,0,0,0,0,0,0,0,0
130,9,7,first,49,10000,44,-9996,9996,1,0,0,1,86,-86,86,86,86,-86,-75.5782248520710059172,41.0357396449704142012,75.5782248520710059172,-41.0357396449704142012,-75.5782248520710059172,41.0357396449704142012,0,0,0,0,0,0,0,86,-86,-86,86,0
130,9,7,first,49,10000,45,-9995,9995,2,0,0,2,170,-170,170,170,170,-170,-149.398816568047337278,81.1171597633136094675,149.398816568047337278,-81.1171597633136094675,-149.398816568047337278,81.1171597633136094675,-85,85,-85,85,85,-85,0,0,0,0,0,0
130,9,7,first,49,10000,46,-9993,9993,3,0,0,3,252,-252,252,252,252,-252,-221.461775147928994083,120.244260355029585799,221.461775147928994083,-120.244260355029585799,-221.461775147928994083,120.244260355029585799,-84,84,0,0,0,0,0,84,-84,-84,84,0
130,9,7,first,49,10000,47,-9990,9990,5,0,0,5,415,-415,415,415,415,-415,-364.708875739644970414,198.021301775147928994,364.708875739644970414,-198.021301775147928994,-364.708875739644970414,198.021301775147928994,-166,166,-166,166,166,-166,0,0,0,0,0,0
130,9,7,first,49,10000,48,-9985,9985,7,0,0,7,574,-574,574,574,574,-574,-504.440710059171597633,273.88970414201183432,504.440710059171597633,-273.88970414201183432,-504.440710059171597633,273.88970414201183432,328,-328,82,-82,-82,82,0,-82,82,82,-82,0
130,9,7,first,49,10000,49,-9978,9978,4,0,0,4,324,-324,324,324,324,-324,-284.736568047337278107,154.599763313609467456,284.736568047337278107,-154.599763313609467456,-284.736568047337278107,154.599763313609467456,81,-81,0,0,0,0,0,0,0,0,0,0
130,9,7,first,49,10000,50,-9974,9974,6,0,0,6,480,-480,480,480,480,-480,-421.831952662721893491,229.036686390532544379,421.831952662721893491,-229.036686390532544379,-421.831952662721893491,229.036686390532544379,80,-80,-80,80,80,-80,0,0,0,0,0,0
130,9,7,first,49,10000,51,-9968,9968,6,0,0,6,474,-474,474,474,474,-474,-416.559053254437869822,226.173727810650887574,416.559053254437869822,-226.173727810650887574,-416.559053254437869822,226.173727810650887574,0,0,0,0,0,0,0,79,-79,-79,79,0
130,9,7,first,49,10000,52,-9962,9962,14,0,0,14,1092,-1092,1092,1092,1092,-1092,-959.667692307692307692,521.058461538461538462,959.667692307692307692,-521.058461538461538462,-959.667692307692307692,521.058461538461538462,234,-234,156,-156,-156,156,0,-234,234,234,-234,0
130,9,7,first,49,10000,53,-9948,9948,16,0,0,16,1232,-1232,1232,1232,1232,-1232,-812.02650887573964497,440.895621301775147929,812.02650887573964497,-440.895621301775147929,-812.02650887573964497,440.895621301775147929,-231,231,-308,308,308,-308,0,-385,385,385,-385,0
130,9,7,first,49,10000,54,-9932,9932,32,0,0,32,2432,-2432,2432,2432,2432,-2432,-1469.38130177514792899,797.811124260355029586,1469.38130177514792899,-797.811124260355029586,-1469.38130177514792899,797.811124260355029586,-304,304,-532,532,532,-532,0,532,-532,-532,532,0
130,9,7,first,49,10000,55,-9900,9900,28,1,1,28,2175,-2025,2175,2025,2175,-2025,-1911.42603550295857988,1037.82248520710059172,1779.60355029585798817,-966.248520710059171598,-1845.51479289940828402,1002.03550295857988166,75,75,-525,525,525,-525,0,-150,150,150,-150,0
130,9,7,first,49,10000,56,-9871,9873,45,1,1,45,3404,-3256,3404,3256,3404,-3256,-2731.36189349112426036,1483.01254437869822485,2601.2970414201183432,-1412.39289940828402367,-2666.32946745562130178,1447.70272189349112426,74,-74,-370,222,296,-296,0,518,-518,-518,518,0
130,9,7,first,49,10000,57,-9825,9829,47,4,4,47,3723,-3139,3723,3139,3723,-3139,-2886.91242603550295858,1567.46982248520710059,2630.29798816568047337,-1428.13917159763313609,-2758.60520710059171598,1497.80449704142011834,657,-365,-219,219,219,-219,0,438,-292,-365,365,0
130,9,7,first,49,10000,58,-9774,9786,65,0,0,65,4680,-4680,4680,4680,4680,-4680,-3353.56402366863905325,1820.84165680473372781,3353.56402366863905325,-1820.84165680473372781,-3353.56402366863905325,1820.84165680473372781,504,-504,-216,216,216,-216,0,360,-360,-360,360,0
130,9,7,first,49,10000,59,-9709,9721,87,3,3,87,6390,-5964,6390,5964,6390,-5964,-4866.88615384615384615,2642.51076923076923077,4742.09420118343195266,-2574.75408284023668639,-4804.49017751479289941,2608.63242603550295858,497,-213,-710,1136,923,-923,0,1207,-1207,-1207,1207,0
130,9,7,first,49,10000,60,-9619,9637,113,2,2,113,8050,-7770,8050,7770,8050,-7770,-5844.13017751479289941,3173.11242603550295858,5598.06153846153846154,-3039.50769230769230769,-5721.09585798816568047,3106.31005917159763314,770,-770,-560,420,490,-490,0,70,-70,-70,70,0
130,9,7,first,49,10000,61,-9504,9526,117,2,2,117,8211,-7935,8211,7935,8211,-7935,-5639.36591715976331361,3061.93420118343195266,5396.81254437869822485,-2930.23810650887573964,-5518.08923076923076923,2996.08615384615384615,828,-828,-552,552,552,-552,0,1035,-897,-966,966,0
130,9,7,first,49,10000,62,-9385,9411,167,4,4,167,11628,-11084,11628,11084,11628,-11084,-8545.61230769230769231,4639.90153846153846154,8306.57420118343195266,-4510.11408284023668639,-8426.09325443786982249,4575.00781065088757396,272,-272,-1972,1972,1972,-1972,0,1632,-1768,-1700,1700,0
130,9,7,first,49,10000,63,-9214,9248,199,8,8,199,13869,-12797,13869,12797,13869,-12797,-10304.1242603550295858,5594.69822485207100592,9597.5557396449704142,-5211.06177514792899408,-9950.84,5402.88,1876,-1206,-1005,1005,1005,-1005,0,1809,-1005,-1407,1407,0
130,9,7,first,49,10000,64,-9007,9057,255,18,18,255,18018,-15642,18018,15642,18018,-15642,-11890.3881656804733728,6455.97159763313609467,10266.3351479289940828,-5574.18035502958579882,-11078.3616568047337278,6015.07597633136094675,1056,-924,-1716,1056,1386,-1386,0,2310,-2310,-2310,2310,0
130,9,7,first,49,10000,65,-8734,8820,293,30,30,293,20995,-17095,20995,17095,20995,-17095,-13995.1538461538461538,7598.76923076923076923,11595.9846153846153846,-6296.12307692307692308,-12795.5692307692307692,6947.44615384615384615,455,65,-2600,2600,2600,-2600,0,4160,-3250,-3705,3705,0
130,9,7,first,49,10000,66,-8411,8557,351,42,42,351,25152,-19776,25152,19776,25152,-19776,-17154.4994082840236686,9314.15857988165680473,14117.3093491124260355,-7665.09443786982248521,-15635.9043786982248521,8489.62650887573964497,2624,-1600,-3584,2816,3200,-3200,0,5760,-4096,-4864,4992,-64
130,9,7,first,49,10000,67,-8018,8248,394,51,51,394,28035,-21609,28035,21609,28035,-21609,-17993.7692307692307692,9769.84615384615384615,13896.7263905325443787,-7545.32733727810650888,-15945.247810650887574,8657.58674556213017751,63,189,-4095,3969,4032,-4032,0,5040,-3276,-4158,4158,0
130,9,7,first,49,10000,68,-7573,7905,451,76,76,451,32674,-23250,32674,23250,32674,-23250,-20541.4584615384615385,11153.1323076923076923,15201.7689940828402367,-8253.90958579881656805,-17871.6137278106508876,9703.52094674556213018,2232,-620,-3100,2356,2728,-2728,0,6758,-4650,-5704,5704,0
130,9,7,first,49,10000,69,-7046,7530,489,116,116,489,36905,-22753,36905,22753,36905,-22753,-21389.5164497041420118,11613.5914792899408284,13241.1292307692307692,-7189.36615384615384615,-17315.3228402366863905,9401.47881656804733728,2806,-1586,-3782,1708,2745,-2745,0,8845,-5917,-7320,7442,-61
130,9,7,first,49,10000,70,-6441,7157,535,141,141,535,40560,-23640,40560,23640,40560,-23640,-25204.4591715976331361,13684.9420118343195266,14447.7443786982248521,-7844.50650887573964497,-19826.1017751479289941,10764.7242603550295858,1560,600,-5220,4020,4620,-4620,0,6000,-2400,-4260,4140,60
130,9,7,first,49,10000,71,-5765,6763,599,196,196,599,46905,-23777,46905,23777,46905,-23777,-28880.5488757396449704,15680.901301775147929,16851.3076923076923077,-9149.53846153846153846,-22865.9282840236686391,12415.2198816568047337,2596,-1888,-6549,2773,4661,-4661,0,9027,-4307,-6785,6549,118
130,9,7,first,49,10000,72,-4970,6360,631,246,246,631,50866,-22330,50866,22330,50866,-22330,-30124.0743195266272189,16356.0823668639053254,13609.3533727810650888,-7389.29609467455621302,-21866.7138461538461538,11872.6892307692307692,1218,-290,-7366,2610,4988,-4988,0,11020,-5916,-8642,8294,174
130,9,7,first,49,10000,73,-4093,5975,579,300,300,579,50103,-15903,50103,15903,50103,-15903,-27901.5472189349112426,15149.3453254437869822,11972.1181065088757396,-6500.34745562130177515,-19936.8326627218934911,10824.8463905325443787,2109,-1083,-6156,1026,3591,-3591,0,9063,-3477,-6213,6327,-57
130,9,7,first,49,10000,74,-3214,5696,613,346,346,613,53704,-14952,53704,14952,53704,-14952,-31162.0714792899408284,16980.8435502958579882,8326.90177514792899408,-4582.3242603550295858,-19744.4866272189349112,10781.583905325443787,728,280,-6832,1792,4312,-4312,0,8792,-3976,-6328,6440,-56
130,9,7,first,49,10000,75,-2255,5429,619,397,397,619,55880,-12210,55880,12210,55880,-12210,-31620.6390532544378698,17228.7337278106508876,6389.81538461538461538,-3529.47692307692307692,-19005.2272189349112426,10379.1053254437869822,2255,-605,-6765,935,3850,-3850,0,9460,-1100,-5390,5170,110
130,9,7,first,49,10000,76,-1239,5207,603,486,486,603,58806,-6318,58806,6318,58806,-6318,-33836.1955029585798817,18371.605207100591716,5742.18745562130177515,-3117.76189349112426036,-19789.1914792899408284,10744.6835502958579882,1458,1566,-7668,1944,4806,-4806,0,11610,-1566,-7020,6156,432
130,9,7,first,49,10000,77,-150,5090,500,542,542,500,55226,2226,55226,-2226,55226,2226,-29818.7157396449704142,16248.1817751479289941,-1406.57609467455621302,821.606627218934911243,-14206.0698224852071006,7713.28757396449704142,636,-106,-6201,159,3180,-3180,0,9593,-2491,-6095,5989,53
130,9,7,first,49,10000,78,892,5132,444,611,611,444,54860,8684,54860,-8684,54860,8684,-30572.2707692307692308,16599.4338461538461538,-5803.70461538461538462,3151.16307692307692308,-12384.2830769230769231,6724.13538461538461538,884,676,-6604,-2236,2184,-2184,0,12376,2704,-4680,4992,-156
130,9,7,first,49,10000,79,1947,5299,372,591,591,372,49113,11169,49113,-11169,49113,11169,-26855.8757396449704142,14637.3017751479289941,-4697.15431952662721893,2494.64236686390532544,-11079.3607100591715976,6071.32970414201183432,204,-204,-6273,-1785,2244,-2244,0,8364,2040,-3162,3162,0
130,9,7,first,49,10000,80,2910,5518,320,644,644,320,48200,16200,48200,-16200,48200,16200,-29633.5857988165680473,16199.0059171597633136,-10299.621301775147929,5701.49112426035502959,-9666.98224852071005917,5248.75739644970414201,-1250,150,-7300,-2700,2300,-2300,0,7950,2550,-2800,2600,100
130,9,7,first,49,10000,81,3874,5842,261,610,610,261,42679,17101,42679,-17101,42679,17101,-23899.4165680473372781,12976.3597633136094675,-9775.07668639053254438,5307.44804733727810651,-7062.16994082840236686,3834.45585798816568047,-343,245,-6174,-2156,2009,-2009,0,6321,2303,-1911,2107,-98
130,9,7,first,49,10000,82,4745,6191,222,629,629,222,40848,19536,40848,-19536,40848,19536,-23074.207810650887574,12528.3067455621301775,-10925.4475739644970414,5932.05017751479289941,-6074.38011834319526627,3298.12828402366863905,-912,-48,-5424,-2064,1680,-1680,0,6144,2784,-1632,1728,-48
130,9,7,first,49,10000,83,5596,6598,147,582,582,147,34263,20445,34263,-20445,34263,20445,-22015.2338461538461538,11953.3292307692307692,-14167.4018934911242604,7692.29254437869822485,-3923.91597633136094675,2130.51834319526627219,-1692,-940,-5358,-3196,1081,-1081,0,4747,2115,-1363,1269,47
130,9,7,first,49,10000,84,6325,7033,112,503,503,112,28290,17986,28290,-17986,28290,17986,-17100.0127810650887574,9284.57467455621301775,-12006.3919526627218935,6518.95668639053254438,-2546.81041420118343195,1382.80899408284023669,-552,92,-3680,-1656,1012,-1012,0,4370,2346,-966,1058,-46
130,9,7,first,49,10000,85,6940,7424,73,465,465,73,24210,17640,24210,-17640,24210,17640,-14790.4828402366863905,8030.59881656804733728,-12022.2106508875739645,6527.54556213017751479,-1384.13609467455621302,751.526627218934911243,-1395,-585,-4545,-3195,675,-675,0,2970,2520,-180,270,-45
130,9,7,first,49,10000,86,7478,7816,59,460,460,59,22836,17644,22836,-17644,22836,17644,-13959.1223668639053254,7579.20568047337278107,-11252.3673372781065089,6109.5536094674556213,-1353.37751479289940828,734.826035502958579882,-704,-528,-3212,-2420,396,-396,0,2420,1364,-572,484,44
130,9,7,first,49,10000,87,7997,8217,37,372,372,37,17587,14405,17587,-14405,17587,14405,-12281.4615384615384615,6668.30769230769230769,-10543.1623668639053254,5724.48568047337278107,-869.149585798816568047,471.911005917159763314,-473,-645,-2236,-1806,215,-215,0,1892,1204,-344,344,0
130,9,7,first,49,10000,88,8406,8552,34,301,301,34,14070,11214,14070,-11214,14070,11214,-9855.04899408284023669,5350.86958579881656805,-8304.81656804733727811,4509.15976331360946746,-775.11621301775147929,420.854911242603550296,-798,-462,-2520,-2100,210,-210,0,1848,1008,-378,462,-42
130,9,7,first,49,10000,89,8741,8819,17,274,274,17,11931,10537,11931,-10537,11931,10537,-8611.52355029585798817,4675.6885207100591716,-7746.76804733727810651,4206.16331360946745562,-432.377751479289940828,234.762603550295857988,-123,41,-902,-820,41,-41,0,451,369,-41,41,0
130,9,7,first,49,10000,90,9032,9076,10,192,192,10,8080,7280,8080,-7280,8080,7280,-5624.42603550295857988,3053.82248520710059172,-4921.3727810650887574,2672.09467455621301775,-351.526627218934911243,190.863905325443786982,-320,-480,-1000,-1080,-40,40,0,1440,960,-240,240,0
130,9,7,first,49,10000,91,9234,9258,4,180,180,4,7176,6864,7176,-6864,7176,6864,-5346.72,2903.04,-5072.52923076923076923,2754.16615384615384615,-137.095384615384615385,74.4369230769230769231,-741,-663,-1287,-1131,78,-78,0,702,858,78,-78,0
130,9,7,first,49,10000,92,9418,9434,4,158,158,4,6156,5852,6156,-5852,6156,5852,-4541.72402366863905325,2465.96165680473372781,-4541.72402366863905325,2465.96165680473372781,0,0,-760,-760,-1178,-1178,0,0,0,836,912,38,-38,0
130,9,7,first,49,10000,93,9580,9588,2,111,111,2,4181,4033,4181,-4033,4181,4033,-3284.13751479289940828,1783.14603550295857988,-3284.13751479289940828,1783.14603550295857988,0,0,-296,-296,-592,-666,-37,37,0,518,592,37,-37,0
130,9,7,first,49,10000,94,9693,9697,0,80,80,0,2880,2880,2880,-2880,2880,2880,-2341.16733727810650888,1271.1536094674556213,-2341.16733727810650888,1271.1536094674556213,0,0,-216,-216,-432,-432,0,0,0,288,288,0,0,0
130,9,7,first,49,10000,95,9773,9777,2,75,75,2,2695,2555,2695,-2555,2695,2555,-2122.34201183431952663,1152.34082840236686391,-1999.30769230769230769,1085.53846153846153846,-61.5171597633136094675,33.4011834319526627219,105,105,-525,-595,-35,35,0,-35,35,35,-35,0
130,9,7,first,49,10000,96,9850,9850,0,37,37,0,1258,1258,1258,-1258,1258,1258,-986.032189349112426036,535.373254437869822485,-986.032189349112426036,535.373254437869822485,0,0,-170,-170,-170,-170,0,0,0,170,170,0,0,0
130,9,7,first,49,10000,97,9887,9887,0,41,41,0,1353,1353,1353,-1353,1353,1353,-1131.03692307692307692,614.104615384615384615,-1131.03692307692307692,614.104615384615384615,0,0,0,0,-165,-165,0,0,0,66,66,0,0,0
