# schema=matching-one/p537-aggregate-wedge-mc-combined/v1
# L=6
# N=36
# samples=100000000
# shard_index=0
# shard_count=1
# batches=100
# proposal_p=0.59230000000000005
batch	kind	transition	k	count	sum_q0	sum_q1	sum_source16_0	sum_source16_1	signed_count	signed_source_mid16	unsigned_count
47	global	-	20	131479	-45464	-13768	14972940	12387276	0	0	0
47	landing	01	20	0	0	0	0	0	201	200384	7235
47	landing	12	20	0	0	0	0	0	1051	275888	4637
47	global	-	21	135712	-14401	20878	12719196	9963216	0	0	0
47	landing	01	21	0	0	0	0	0	-321	64656	6265
47	landing	12	21	0	0	0	0	0	805	253232	6731
47	global	-	22	126011	19640	51076	9427572	7178688	0	0	0
47	landing	01	22	0	0	0	0	0	-648	-16006	3858
47	landing	12	22	0	0	0	0	0	440	181298	7588
47	global	-	23	102918	41707	63507	5764932	4269816	0	0	0
47	landing	01	23	0	0	0	0	0	-388	-15564	1566
47	landing	12	23	0	0	0	0	0	15	107856	6197
47	global	-	24	75683	46374	58650	3197772	2268504	0	0	0
47	landing	01	24	0	0	0	0	0	-198	-4852	500
47	landing	12	24	0	0	0	0	0	-219	51196	3895
47	global	-	25	48063	37452	42584	1449540	1000296	0	0	0
47	landing	01	25	0	0	0	0	0	-39	-1072	79
47	landing	12	25	0	0	0	0	0	-125	28788	1679
47	global	-	26	26449	23439	25071	527256	341640	0	0	0
47	landing	01	26	0	0	0	0	0	-15	-144	15
47	landing	12	26	0	0	0	0	0	-47	7352	513
47	global	-	27	12726	12060	12480	155952	93744	0	0	0
47	landing	01	27	0	0	0	0	0	0	0	0
47	landing	12	27	0	0	0	0	0	-3	2016	137
47	global	-	28	5331	5211	5300	45792	22464	0	0	0
47	landing	01	28	0	0	0	0	0	0	0	0
47	landing	12	28	0	0	0	0	0	-2	592	36
47	global	-	29	1836	1829	1835	7344	2592	0	0	0
47	landing	01	29	0	0	0	0	0	0	0	0
47	landing	12	29	0	0	0	0	0	1	32	1
47	global	-	30	554	554	554	864	0	0	0	0
47	landing	01	30	0	0	0	0	0	0	0	0
47	landing	12	30	0	0	0	0	0	0	0	0
47	global	-	31	118	118	118	0	0	0	0	0
47	landing	01	31	0	0	0	0	0	0	0	0
47	landing	12	31	0	0	0	0	0	0	0	0
47	global	-	32	29	29	29	0	0	0	0	0
47	landing	01	32	0	0	0	0	0	0	0	0
47	landing	12	32	0	0	0	0	0	0	0	0
47	global	-	33	2	2	2	0	0	0	0	0
47	landing	01	33	0	0	0	0	0	0	0	0
47	landing	12	33	0	0	0	0	0	0	0	0
47	global	-	34	0	0	0	0	0	0	0	0
47	landing	01	34	0	0	0	0	0	0	0	0
47	landing	12	34	0	0	0	0	0	0	0	0
47	global	-	35	0	0	0	0	0	0	0	0
47	landing	01	35	0	0	0	0	0	0	0	0
47	landing	12	35	0	0	0	0	0	0	0	0
48	global	-	0	0	0	0	0	0	0	0	0
48	landing	01	0	0	0	0	0	0	0	0	0
48	landing	12	0	0	0	0	0	0	0	0	0
48	global	-	1	0	0	0	0	0	0	0	0
48	landing	01	1	0	0	0	0	0	0	0	0
48	landing	12	1	0	0	0	0	0	0	0	0
48	global	-	2	0	0	0	0	0	0	0	0
48	landing	01	2	0	0	0	0	0	0	0	0
48	landing	12	2	0	0	0	0	0	0	0	0
48	global	-	3	0	0	0	0	0	0	0	0
48	landing	01	3	0	0	0	0	0	0	0	0
48	landing	12	3	0	0	0	0	0	0	0	0
48	global	-	4	0	0	0	0	0	0	0	0
48	landing	01	4	0	0	0	0	0	0	0	0
48	landing	12	4	0	0	0	0	0	0	0	0
48	global	-	5	0	0	0	0	0	0	0	0
48	landing	01	5	0	0	0	0	0	0	0	0
48	landing	12	5	0	0	0	0	0	0	0	0
48	global	-	6	0	0	0	0	0	0	0	0
48	landing	01	6	0	0	0	0	0	0	0	0
48	landing	12	6	0	0	0	0	0	0	0	0
48	global	-	7	2	-2	-2	0	0	0	0	0
48	landing	01	7	0	0	0	0	0	0	0	0
48	landing	12	7	0	0	0	0	0	0	0	0
48	global	-	8	11	-11	-11	1008	1584	0	0	0
48	landing	01	8	0	0	0	0	0	0	0	0
48	landing	12	8	0	0	0	0	0	0	0	0
48	global	-	9	42	-42	-42	2304	3168	0	0	0
48	landing	01	9	0	0	0	0	0	0	0	0
48	landing	12	9	0	0	0	0	0	0	0	0
48	global	-	10	198	-198	-197	12168	15912	0	0	0
48	landing	01	10	0	0	0	0	0	1	168	1
48	landing	12	10	0	0	0	0	0	0	0	0
48	global	-	11	565	-562	-562	43704	48960	0	0	0
48	landing	01	11	0	0	0	0	0	0	0	0
48	landing	12	11	0	0	0	0	0	0	0	0
48	global	-	12	1619	-1600	-1586	156528	169128	0	0	0
48	landing	01	12	0	0	0	0	0	7	1280	7
48	landing	12	12	0	0	0	0	0	0	0	0
48	global	-	13	4406	-4314	-4243	460764	504360	0	0	0
48	landing	01	13	0	0	0	0	0	22	4508	34
48	landing	12	13	0	0	0	0	0	0	0	0
48	global	-	14	10092	-9775	-9505	1161468	1278972	0	0	0
48	landing	01	14	0	0	0	0	0	74	15724	126
48	landing	12	14	0	0	0	0	0	1	176	1
48	global	-	15	20158	-18874	-17951	2502036	2678364	0	0	0
48	landing	01	15	0	0	0	0	0	154	40056	382
48	landing	12	15	0	0	0	0	0	4	656	4
48	global	-	16	36756	-32651	-29993	4874148	5063652	0	0	0
48	landing	01	16	0	0	0	0	0	453	128816	1049
48	landing	12	16	0	0	0	0	0	30	6080	60
48	global	-	17	60380	-49485	-42631	8243136	8166816	0	0	0
48	landing	01	17	0	0	0	0	0	755	240796	2575
48	landing	12	17	0	0	0	0	0	142	31884	254
48	global	-	18	86506	-61355	-47880	11871108	11214864	0	0	0
48	landing	01	18	0	0	0	0	0	815	316400	4405
48	landing	12	18	0	0	0	0	0	322	79060	840
48	global	-	19	113307	-61947	-38946	14576184	12847176	0	0	0
48	landing	01	19	0	0	0	0	0	723	313794	6505
48	landing	12	19	0	0	0	0	0	711	185040	2353
48	global	-	20	130473	-44793	-13263	14865372	12258900	0	0	0
48	landing	01	20	0	0	0	0	0	121	186226	7329
48	landing	12	20	0	0	0	0	0	1071	274200	4447
48	global	-	21	136589	-14614	20898	13017816	10179540	0	0	0
48	landing	01	21	0	0	0	0	0	-422	64542	6306
48	landing	12	21	0	0	0	0	0	907	264562	6877
48	global	-	22	125851	19504	50740	9382788	7161840	0	0	0
48	landing	01	22	0	0	0	0	0	-634	-24544	3766
48	landing	12	22	0	0	0	0	0	458	194428	7494
48	global	-	23	103072	41626	63538	5742252	4248972	0	0	0
48	landing	01	23	0	0	0	0	0	-462	-14944	1668
48	landing	12	23	0	0	0	0	0	-111	107980	6133
48	global	-	24	75018	46162	58260	3093912	2238192	0	0	0
48	landing	01	24	0	0	0	0	0	-152	-3516	476
48	landing	12	24	0	0	0	0	0	-322	48252	3744
48	global	-	25	47587	36869	42105	1422864	955152	0	0	0
48	landing	01	25	0	0	0	0	0	-46	-1636	92
48	landing	12	25	0	0	0	0	0	-219	18984	1667
48	global	-	26	26441	23377	25074	533628	348048	0	0	0
48	landing	01	26	0	0	0	0	0	-13	-272	17
48	landing	12	26	0	0	0	0	0	-65	9120	573
48	global	-	27	12892	12221	12661	172944	103680	0	0	0
48	landing	01	27	0	0	0	0	0	-2	0	2
48	landing	12	27	0	0	0	0	0	-5	2616	131
48	global	-	28	5366	5244	5336	45648	27360	0	0	0
48	landing	01	28	0	0	0	0	0	0	0	0
48	landing	12	28	0	0	0	0	0	-10	184	22
48	global	-	29	1954	1942	1951	8640	2880	0	0	0
48	landing	01	29	0	0	0	0	0	0	0	0
48	landing	12	29	0	0	0	0	0	-1	0	1
48	global	-	30	561	560	561	864	0	0	0	0
48	landing	01	30	0	0	0	0	0	0	0	0
48	landing	12	30	0	0	0	0	0	0	0	0
48	global	-	31	130	130	130	0	0	0	0	0
48	landing	01	31	0	0	0	0	0	0	0	0
48	landing	12	31	0	0	0	0	0	0	0	0
48	global	-	32	22	22	22	0	0	0	0	0
48	landing	01	32	0	0	0	0	0	0	0	0
48	landing	12	32	0	0	0	0	0	0	0	0
48	global	-	33	2	2	2	0	0	0	0	0
48	landing	01	33	0	0	0	0	0	0	0	0
48	landing	12	33	0	0	0	0	0	0	0	0
48	global	-	34	0	0	0	0	0	0	0	0
48	landing	01	34	0	0	0	0	0	0	0	0
48	landing	12	34	0	0	0	0	0	0	0	0
48	global	-	35	0	0	0	0	0	0	0	0
48	landing	01	35	0	0	0	0	0	0	0	0
48	landing	12	35	0	0	0	0	0	0	0	0
49	global	-	0	0	0	0	0	0	0	0	0
49	landing	01	0	0	0	0	0	0	0	0	0
49	landing	12	0	0	0	0	0	0	0	0	0
49	global	-	1	0	0	0	0	0	0	0	0
49	landing	01	1	0	0	0	0	0	0	0	0
49	landing	12	1	0	0	0	0	0	0	0	0
49	global	-	2	0	0	0	0	0	0	0	0
49	landing	01	2	0	0	0	0	0	0	0	0
49	landing	12	2	0	0	0	0	0	0	0	0
49	global	-	3	0	0	0	0	0	0	0	0
49	landing	01	3	0	0	0	0	0	0	0	0
49	landing	12	3	0	0	0	0	0	0	0	0
49	global	-	4	0	0	0	0	0	0	0	0
49	landing	01	4	0	0	0	0	0	0	0	0
49	landing	12	4	0	0	0	0	0	0	0	0
49	global	-	5	0	0	0	0	0	0	0	0
49	landing	01	5	0	0	0	0	0	0	0	0
49	landing	12	5	0	0	0	0	0	0	0	0
49	global	-	6	1	-1	-1	0	0	0	0	0
49	landing	01	6	0	0	0	0	0	0	0	0
49	landing	12	6	0	0	0	0	0	0	0	0
49	global	-	7	0	0	0	0	0	0	0	0
49	landing	01	7	0	0	0	0	0	0	0	0
49	landing	12	7	0	0	0	0	0	0	0	0
49	global	-	8	11	-11	-11	1440	1584	0	0	0
49	landing	01	8	0	0	0	0	0	0	0	0
49	landing	12	8	0	0	0	0	0	0	0	0
49	global	-	9	49	-49	-49	2880	3888	0	0	0
49	landing	01	9	0	0	0	0	0	0	0	0
49	landing	12	9	0	0	0	0	0	0	0	0
49	global	-	10	210	-209	-209	14904	17136	0	0	0
49	landing	01	10	0	0	0	0	0	0	0	0
49	landing	12	10	0	0	0	0	0	0	0	0
49	global	-	11	586	-584	-581	46800	56304	0	0	0
49	landing	01	11	0	0	0	0	0	2	392	2
49	landing	12	11	0	0	0	0	0	0	0	0
49	global	-	12	1662	-1644	-1626	161136	171792	0	0	0
49	landing	01	12	0	0	0	0	0	2	552	10
49	landing	12	12	0	0	0	0	0	0	0	0
49	global	-	13	4350	-4269	-4182	451620	492876	0	0	0
49	landing	01	13	0	0	0	0	0	31	6332	45
49	landing	12	13	0	0	0	0	0	0	0	0
49	global	-	14	9986	-9651	-9355	1173924	1274184	0	0	0
49	landing	01	14	0	0	0	0	0	83	17872	141
49	landing	12	14	0	0	0	0	0	1	152	1
49	global	-	15	20293	-19036	-18098	2529576	2715768	0	0	0
49	landing	01	15	0	0	0	0	0	184	45704	394
49	landing	12	15	0	0	0	0	0	9	1680	15
49	global	-	16	36469	-32580	-29876	4819608	5049792	0	0	0
49	landing	01	16	0	0	0	0	0	392	108216	1068
49	landing	12	16	0	0	0	0	0	27	6604	51
49	global	-	17	59586	-48685	-42237	8225676	8202096	0	0	0
49	landing	01	17	0	0	0	0	0	626	205592	2326
49	landing	12	17	0	0	0	0	0	105	24388	251
49	global	-	18	86964	-61589	-48028	11873592	11179872	0	0	0
49	landing	01	18	0	0	0	0	0	847	327826	4491
49	landing	12	18	0	0	0	0	0	319	81604	877
49	global	-	19	112382	-61656	-38736	14664240	12976272	0	0	0
49	landing	01	19	0	0	0	0	0	721	311130	6561
49	landing	12	19	0	0	0	0	0	655	168748	2291
49	global	-	20	130989	-45501	-13658	15122592	12480696	0	0	0
49	landing	01	20	0	0	0	0	0	142	200330	7400
49	landing	12	20	0	0	0	0	0	1004	264096	4680
49	global	-	21	136430	-14358	21388	12905028	10118448	0	0	0
49	landing	01	21	0	0	0	0	0	-582	16942	6266
49	landing	12	21	0	0	0	0	0	862	258712	6808
49	global	-	22	125580	19832	50789	9385596	7202124	0	0	0
49	landing	01	22	0	0	0	0	0	-671	-25586	3817
49	landing	12	22	0	0	0	0	0	434	187232	7538
49	global	-	23	103440	41376	63432	5800788	4312548	0	0	0
49	landing	01	23	0	0	0	0	0	-454	-20904	1584
49	landing	12	23	0	0	0	0	0	-120	105064	6230
49	global	-	24	75044	46318	58336	3190680	2301840	0	0	0
49	landing	01	24	0	0	0	0	0	-195	-5372	505
49	landing	12	24	0	0	0	0	0	-332	44288	3722
49	global	-	25	48082	37274	42519	1471860	995688	0	0	0
49	landing	01	25	0	0	0	0	0	-50	-376	110
49	landing	12	25	0	0	0	0	0	-143	26376	1691
49	global	-	26	26913	23823	25545	556488	340848	0	0	0
49	landing	01	26	0	0	0	0	0	-4	-16	8
49	landing	12	26	0	0	0	0	0	-94	5760	570
49	global	-	27	13066	12411	12823	164736	98064	0	0	0
49	landing	01	27	0	0	0	0	0	-1	0	1
49	landing	12	27	0	0	0	0	0	-35	776	145
49	global	-	28	5328	5238	5295	45792	23472	0	0	0
49	landing	01	28	0	0	0	0	0	0	0	0
49	landing	12	28	0	0	0	0	0	2	176	10
49	global	-	29	1900	1892	1900	8496	4608	0	0	0
49	landing	01	29	0	0	0	0	0	0	0	0
49	landing	12	29	0	0	0	0	0	1	80	1
49	global	-	30	528	527	528	576	576	0	0	0
49	landing	01	30	0	0	0	0	0	0	0	0
49	landing	12	30	0	0	0	0	0	0	0	0
49	global	-	31	131	131	131	0	0	0	0	0
49	landing	01	31	0	0	0	0	0	0	0	0
49	landing	12	31	0	0	0	0	0	0	0	0
49	global	-	32	16	16	16	0	0	0	0	0
49	landing	01	32	0	0	0	0	0	0	0	0
49	landing	12	32	0	0	0	0	0	0	0	0
49	global	-	33	3	3	3	0	0	0	0	0
49	landing	01	33	0	0	0	0	0	0	0	0
49	landing	12	33	0	0	0	0	0	0	0	0
49	global	-	34	1	1	1	0	0	0	0	0
49	landing	01	34	0	0	0	0	0	0	0	0
49	landing	12	34	0	0	0	0	0	0	0	0
49	global	-	35	0	0	0	0	0	0	0	0
49	landing	01	35	0	0	0	0	0	0	0	0
49	landing	12	35	0	0	0	0	0	0	0	0
50	global	-	0	0	0	0	0	0	0	0	0
50	landing	01	0	0	0	0	0	0	0	0	0
50	landing	12	0	0	0	0	0	0	0	0	0
50	global	-	1	0	0	0	0	0	0	0	0
50	landing	01	1	0	0	0	0	0	0	0	0
50	landing	12	1	0	0	0	0	0	0	0	0
50	global	-	2	0	0	0	0	0	0	0	0
50	landing	01	2	0	0	0	0	0	0	0	0
50	landing	12	2	0	0	0	0	0	0	0	0
50	global	-	3	0	0	0	0	0	0	0	0
50	landing	01	3	0	0	0	0	0	0	0	0
50	landing	12	3	0	0	0	0	0	0	0	0
50	global	-	4	0	0	0	0	0	0	0	0
50	landing	01	4	0	0	0	0	0	0	0	0
50	landing	12	4	0	0	0	0	0	0	0	0
50	global	-	5	0	0	0	0	0	0	0	0
50	landing	01	5	0	0	0	0	0	0	0	0
50	landing	12	5	0	0	0	0	0	0	0	0
50	global	-	6	0	0	0	0	0	0	0	0
50	landing	01	6	0	0	0	0	0	0	0	0
50	landing	12	6	0	0	0	0	0	0	0	0
50	global	-	7	2	-2	-2	144	144	0	0	0
50	landing	01	7	0	0	0	0	0	0	0	0
50	landing	12	7	0	0	0	0	0	0	0	0
50	global	-	8	10	-10	-10	432	576	0	0	0
50	landing	01	8	0	0	0	0	0	0	0	0
50	landing	12	8	0	0	0	0	0	0	0	0
50	global	-	9	44	-44	-44	1728	2304	0	0	0
50	landing	01	9	0	0	0	0	0	0	0	0
50	landing	12	9	0	0	0	0	0	0	0	0
50	global	-	10	167	-167	-167	9864	10872	0	0	0
50	landing	01	10	0	0	0	0	0	0	0	0
50	landing	12	10	0	0	0	0	0	0	0	0
50	global	-	11	605	-602	-601	51408	57240	0	0	0
50	landing	01	11	0	0	0	0	0	1	168	1
50	landing	12	11	0	0	0	0	0	0	0	0
50	global	-	12	1683	-1667	-1654	158544	176616	0	0	0
50	landing	01	12	0	0	0	0	0	8	1360	8
50	landing	12	12	0	0	0	0	0	0	0	0
50	global	-	13	4346	-4256	-4204	454500	502524	0	0	0
50	landing	01	13	0	0	0	0	0	18	3488	26
50	landing	12	13	0	0	0	0	0	0	0	0
50	global	-	14	10012	-9673	-9371	1137204	1239408	0	0	0
50	landing	01	14	0	0	0	0	0	75	17696	129
50	landing	12	14	0	0	0	0	0	0	0	0
50	global	-	15	20206	-18992	-18061	2486700	2675340	0	0	0
50	landing	01	15	0	0	0	0	0	167	44224	357
50	landing	12	15	0	0	0	0	0	12	2408	14
50	global	-	16	36728	-32776	-29991	4825332	5037948	0	0	0
50	landing	01	16	0	0	0	0	0	390	113988	1088
50	landing	12	16	0	0	0	0	0	37	8296	61
50	global	-	17	59598	-48745	-42043	8124660	8159904	0	0	0
50	landing	01	17	0	0	0	0	0	778	253972	2504
50	landing	12	17	0	0	0	0	0	97	24528	249
50	global	-	18	87202	-61567	-47809	11916288	11279160	0	0	0
50	landing	01	18	0	0	0	0	0	855	324286	4495
50	landing	12	18	0	0	0	0	0	327	78488	905
50	global	-	19	113718	-62785	-39497	14831964	13092984	0	0	0
50	landing	01	19	0	0	0	0	0	985	390754	6587
50	landing	12	19	0	0	0	0	0	686	174310	2322
50	global	-	20	130791	-45304	-13875	15093576	12467592	0	0	0
50	landing	01	20	0	0	0	0	0	234	198242	7318
50	landing	12	20	0	0	0	0	0	997	263516	4621
50	global	-	21	136279	-13961	21487	12885264	10217448	0	0	0
50	landing	01	21	0	0	0	0	0	-471	24398	6173
50	landing	12	21	0	0	0	0	0	998	279296	7022
50	global	-	22	125474	19565	50594	9303156	7091424	0	0	0
50	landing	01	22	0	0	0	0	0	-655	-31932	3731
50	landing	12	22	0	0	0	0	0	419	194164	7569
50	global	-	23	102864	41545	63275	5866884	4277016	0	0	0
50	landing	01	23	0	0	0	0	0	-436	-11214	1654
50	landing	12	23	0	0	0	0	0	-179	89046	6097
50	global	-	24	75235	46530	58552	3122928	2241396	0	0	0
50	landing	01	24	0	0	0	0	0	-207	-5144	507
50	landing	12	24	0	0	0	0	0	-320	40040	3698
50	global	-	25	47621	37122	42193	1397232	960444	0	0	0
50	landing	01	25	0	0	0	0	0	-46	-1184	94
50	landing	12	25	0	0	0	0	0	-188	24444	1626
50	global	-	26	26853	23746	25451	528696	342792	0	0	0
50	landing	01	26	0	0	0	0	0	-3	0	9
50	landing	12	26	0	0	0	0	0	-100	5700	548
50	global	-	27	12769	12080	12522	162000	95616	0	0	0
50	landing	01	27	0	0	0	0	0	-1	0	1
50	landing	12	27	0	0	0	0	0	-17	2168	141
50	global	-	28	5210	5113	5178	40032	21888	0	0	0
50	landing	01	28	0	0	0	0	0	0	0	0
50	landing	12	28	0	0	0	0	0	-7	136	19
50	global	-	29	1881	1873	1880	7776	4320	0	0	0
50	landing	01	29	0	0	0	0	0	0	0	0
50	landing	12	29	0	0	0	0	0	-1	32	5
50	global	-	30	564	564	564	1008	288	0	0	0
50	landing	01	30	0	0	0	0	0	0	0	0
50	landing	12	30	0	0	0	0	0	0	0	0
50	global	-	31	112	112	112	0	0	0	0	0
50	landing	01	31	0	0	0	0	0	0	0	0
50	landing	12	31	0	0	0	0	0	0	0	0
50	global	-	32	23	23	23	0	0	0	0	0
50	landing	01	32	0	0	0	0	0	0	0	0
50	landing	12	32	0	0	0	0	0	0	0	0
50	global	-	33	3	3	3	0	0	0	0	0
50	landing	01	33	0	0	0	0	0	0	0	0
50	landing	12	33	0	0	0	0	0	0	0	0
50	global	-	34	0	0	0	0	0	0	0	0
50	landing	01	34	0	0	0	0	0	0	0	0
50	landing	12	34	0	0	0	0	0	0	0	0
50	global	-	35	0	0	0	0	0	0	0	0
50	landing	01	35	0	0	0	0	0	0	0	0
50	landing	12	35	0	0	0	0	0	0	0	0
51	global	-	0	0	0	0	0	0	0	0	0
51	landing	01	0	0	0	0	0	0	0	0	0
51	landing	12	0	0	0	0	0	0	0	0	0
51	global	-	1	0	0	0	0	0	0	0	0
51	landing	01	1	0	0	0	0	0	0	0	0
51	landing	12	1	0	0	0	0	0	0	0	0
51	global	-	2	0	0	0	0	0	0	0	0
51	landing	01	2	0	0	0	0	0	0	0	0
51	landing	12	2	0	0	0	0	0	0	0	0
51	global	-	3	0	0	0	0	0	0	0	0
51	landing	01	3	0	0	0	0	0	0	0	0
51	landing	12	3	0	0	0	0	0	0	0	0
51	global	-	4	0	0	0	0	0	0	0	0
51	landing	01	4	0	0	0	0	0	0	0	0
51	landing	12	4	0	0	0	0	0	0	0	0
51	global	-	5	0	0	0	0	0	0	0	0
51	landing	01	5	0	0	0	0	0	0	0	0
51	landing	12	5	0	0	0	0	0	0	0	0
51	global	-	6	0	0	0	0	0	0	0	0
51	landing	01	6	0	0	0	0	0	0	0	0
51	landing	12	6	0	0	0	0	0	0	0	0
51	global	-	7	3	-3	-3	288	288	0	0	0
51	landing	01	7	0	0	0	0	0	0	0	0
51	landing	12	7	0	0	0	0	0	0	0	0
51	global	-	8	9	-9	-9	864	864	0	0	0
51	landing	01	8	0	0	0	0	0	0	0	0
51	landing	12	8	0	0	0	0	0	0	0	0
51	global	-	9	43	-43	-43	2592	3024	0	0	0
51	landing	01	9	0	0	0	0	0	0	0	0
51	landing	12	9	0	0	0	0	0	0	0	0
51	global	-	10	180	-180	-179	15768	15696	0	0	0
51	landing	01	10	0	0	0	0	0	1	224	1
51	landing	12	10	0	0	0	0	0	0	0	0
51	global	-	11	595	-591	-587	51912	61560	0	0	0
51	landing	01	11	0	0	0	0	0	1	136	1
51	landing	12	11	0	0	0	0	0	0	0	0
51	global	-	12	1646	-1634	-1620	148968	169416	0	0	0
51	landing	01	12	0	0	0	0	0	8	1532	8
51	landing	12	12	0	0	0	0	0	0	0	0
51	global	-	13	4459	-4373	-4303	458748	508788	0	0	0
51	landing	01	13	0	0	0	0	0	39	7876	43
51	landing	12	13	0	0	0	0	0	0	0	0
51	global	-	14	10064	-9770	-9486	1158084	1257732	0	0	0
51	landing	01	14	0	0	0	0	0	88	19788	130
51	landing	12	14	0	0	0	0	0	0	0	0
51	global	-	15	20199	-18935	-18002	2530944	2694744	0	0	0
51	landing	01	15	0	0	0	0	0	178	45674	418
51	landing	12	15	0	0	0	0	0	4	896	6
51	global	-	16	37004	-32969	-30176	4906872	5099040	0	0	0
51	landing	01	16	0	0	0	0	0	485	139452	1141
51	landing	12	16	0	0	0	0	0	35	6672	55
51	global	-	17	59993	-48938	-42449	8206200	8199576	0	0	0
51	landing	01	17	0	0	0	0	0	590	197072	2300
51	landing	12	17	0	0	0	0	0	139	31704	265
51	global	-	18	87154	-61585	-47885	11997648	11364228	0	0	0
51	landing	01	18	0	0	0	0	0	1024	343898	4570
51	landing	12	18	0	0	0	0	0	368	90368	932
51	global	-	19	112150	-61532	-38854	14518080	12758292	0	0	0
51	landing	01	19	0	0	0	0	0	619	303560	6501
51	landing	12	19	0	0	0	0	0	630	161412	2284
51	global	-	20	131241	-45304	-13492	15158628	12377448	0	0	0
51	landing	01	20	0	0	0	0	0	202	214762	7406
51	landing	12	20	0	0	0	0	0	940	255486	4570
51	global	-	21	135758	-14134	21372	12962052	10252224	0	0	0
51	landing	01	21	0	0	0	0	0	-432	38062	6140
51	landing	12	21	0	0	0	0	0	1008	268428	6940
51	global	-	22	125626	19695	51204	9344592	7131600	0	0	0
51	landing	01	22	0	0	0	0	0	-526	4880	3814
51	landing	12	22	0	0	0	0	0	407	179908	7609
51	global	-	23	103227	42093	63912	5844960	4358556	0	0	0
51	landing	01	23	0	0	0	0	0	-429	-13052	1651
51	landing	12	23	0	0	0	0	0	-83	94250	6171
51	global	-	24	74966	46180	58199	3103776	2221344	0	0	0
51	landing	01	24	0	0	0	0	0	-168	-2688	484
51	landing	12	24	0	0	0	0	0	-232	49968	3806
51	global	-	25	48135	37508	42540	1454760	967644	0	0	0
51	landing	01	25	0	0	0	0	0	-33	-624	85
51	landing	12	25	0	0	0	0	0	-166	22328	1698
51	global	-	26	26810	23701	25389	586548	360000	0	0	0
51	landing	01	26	0	0	0	0	0	-14	-224	14
51	landing	12	26	0	0	0	0	0	-82	7208	546
51	global	-	27	12818	12183	12575	159048	96624	0	0	0
51	landing	01	27	0	0	0	0	0	0	0	0
51	landing	12	27	0	0	0	0	0	-39	272	141
51	global	-	28	5286	5191	5263	44928	24192	0	0	0
51	landing	01	28	0	0	0	0	0	0	0	0
51	landing	12	28	0	0	0	0	0	-2	344	26
51	global	-	29	1920	1909	1917	7488	4464	0	0	0
51	landing	01	29	0	0	0	0	0	0	0	0
51	landing	12	29	0	0	0	0	0	1	64	1
51	global	-	30	543	542	543	864	0	0	0	0
51	landing	01	30	0	0	0	0	0	0	0	0
51	landing	12	30	0	0	0	0	0	0	0	0
51	global	-	31	140	140	140	0	0	0	0	0
51	landing	01	31	0	0	0	0	0	0	0	0
51	landing	12	31	0	0	0	0	0	0	0	0
51	global	-	32	25	25	25	0	0	0	0	0
51	landing	01	32	0	0	0	0	0	0	0	0
51	landing	12	32	0	0	0	0	0	0	0	0
51	global	-	33	6	6	6	0	0	0	0	0
51	landing	01	33	0	0	0	0	0	0	0	0
51	landing	12	33	0	0	0	0	0	0	0	0
51	global	-	34	0	0	0	0	0	0	0	0
51	landing	01	34	0	0	0	0	0	0	0	0
51	landing	12	34	0	0	0	0	0	0	0	0
51	global	-	35	0	0	0	0	0	0	0	0
51	landing	01	35	0	0	0	0	0	0	0	0
51	landing	12	35	0	0	0	0	0	0	0	0
52	global	-	0	0	0	0	0	0	0	0	0
52	landing	01	0	0	0	0	0	0	0	0	0
52	landing	12	0	0	0	0	0	0	0	0	0
52	global	-	1	0	0	0	0	0	0	0	0
52	landing	01	1	0	0	0	0	0	0	0	0
52	landing	12	1	0	0	0	0	0	0	0	0
52	global	-	2	0	0	0	0	0	0	0	0
52	landing	01	2	0	0	0	0	0	0	0	0
52	landing	12	2	0	0	0	0	0	0	0	0
52	global	-	3	0	0	0	0	0	0	0	0
52	landing	01	3	0	0	0	0	0	0	0	0
52	landing	12	3	0	0	0	0	0	0	0	0
52	global	-	4	0	0	0	0	0	0	0	0
52	landing	01	4	0	0	0	0	0	0	0	0
52	landing	12	4	0	0	0	0	0	0	0	0
52	global	-	5	0	0	0	0	0	0	0	0
52	landing	01	5	0	0	0	0	0	0	0	0
52	landing	12	5	0	0	0	0	0	0	0	0
52	global	-	6	0	0	0	0	0	0	0	0
52	landing	01	6	0	0	0	0	0	0	0	0
52	landing	12	6	0	0	0	0	0	0	0	0
52	global	-	7	3	-3	-3	0	0	0	0	0
52	landing	01	7	0	0	0	0	0	0	0	0
52	landing	12	7	0	0	0	0	0	0	0	0
52	global	-	8	15	-15	-15	144	0	0	0	0
52	landing	01	8	0	0	0	0	0	0	0	0
52	landing	12	8	0	0	0	0	0	0	0	0
52	global	-	9	56	-56	-56	3672	3816	0	0	0
52	landing	01	9	0	0	0	0	0	0	0	0
52	landing	12	9	0	0	0	0	0	0	0	0
52	global	-	10	181	-181	-178	12024	15192	0	0	0
52	landing	01	10	0	0	0	0	0	3	504	3
52	landing	12	10	0	0	0	0	0	0	0	0
52	global	-	11	576	-572	-569	49248	54936	0	0	0
52	landing	01	11	0	0	0	0	0	2	368	2
52	landing	12	11	0	0	0	0	0	0	0	0
52	global	-	12	1729	-1720	-1698	173952	193032	0	0	0
52	landing	01	12	0	0	0	0	0	11	1936	13
52	landing	12	12	0	0	0	0	0	0	0	0
52	global	-	13	4315	-4226	-4162	446328	494532	0	0	0
52	landing	01	13	0	0	0	0	0	15	3356	27
52	landing	12	13	0	0	0	0	0	1	216	1
