N,p,prefixes,original_batches,mean_F1,mean_F2,mean_A,mean_E,pointwise_se_F1,pointwise_se_F2,pointwise_se_A,pointwise_se_E
325,0.14,20000,20,-1.2893207776258345e-85,-3.6862019872957276e-87,-1.3261827974987917e-85,1.2524587577528777e-85,3.446678863425896e-86,2.5347410187755996e-87,3.580707528362006e-86,3.326593184047396e-86
325,0.14100000000000001,20000,20,-4.450060119739737e-85,-1.2774952729069723e-86,-4.5778096470304354e-85,4.3223105924490406e-85,1.187999483996189e-85,8.750477450229457e-87,1.2342604886008875e-85,1.1465604063242882e-85
325,0.14200000000000002,20000,20,-1.5206772736458624e-84,-4.383359040037958e-86,-1.564510864046242e-84,1.4768436832454827e-84,4.0541193089806865e-85,2.9908791543695807e-86,4.2122074788366895e-85,3.9125416368970697e-85
325,0.14300000000000002,20000,20,-5.145577622144763e-84,-1.4892993077376653e-85,-5.29450755291853e-84,4.996647691370996e-84,1.3699390844567675e-84,1.0122657887118743e-85,1.4234337219540204e-84,1.3220424614922727e-84
325,0.14400000000000002,20000,20,-1.7243105452142586e-83,-5.0112089060425766e-85,-1.7744226342746848e-83,1.674198456153833e-83,4.5844665601586e-84,3.3929479614065263e-85,4.7637359175003615e-84,4.423994722885427e-84
325,0.145,20000,20,-5.723191272332273e-83,-1.670112661067195e-84,-5.890202538438995e-83,5.556180006225555e-83,1.5195546820360313e-83,1.1264292945789942e-84,1.5790583810888404e-83,1.466302953561117e-83
325,0.146,20000,20,-1.8817348796869208e-82,-5.51375861546182e-84,-1.936872465841539e-82,1.8265972935323025e-82,4.9893020164520926e-83,3.704509749251239e-84,5.184952051426684e-83,4.814250647483782e-83
325,0.147,20000,20,-6.129581579503069e-82,-1.8034465727063414e-83,-6.309926236773703e-82,5.949236922232433e-82,1.6229831371547316e-82,1.207014354574771e-83,1.686716785475948e-82,1.5659733987567936e-82
325,0.148,20000,20,-1.978377420418261e-81,-5.8447518049757445e-83,-2.0368249384680185e-81,1.9199299023685032e-81,5.2310957696393204e-82,3.89675153959339e-83,5.436809943868009e-82,5.047129579053937e-82
325,0.149,20000,20,-6.3277017428938625e-81,-1.877105794500058e-82,-6.515412322343868e-81,6.139991163443856e-81,1.6708151030904345e-81,1.246677712015055e-82,1.73661403671039e-81,1.6119869761519e-81
325,0.15,20000,20,-2.0058245605024208e-80,-5.974793130957279e-82,-2.0655724918119937e-80,1.946076629192848e-80,5.288989678546361e-81,3.95292364244211e-82,5.497575243184994e-81,5.102548597663613e-81
325,0.151,20000,20,-6.302320745693986e-80,-1.885033065833341e-81,-6.4908240522773174e-80,6.1138174391106515e-80,1.6594958432060677e-80,1.2423556098308872e-81,1.7250365200120476e-80,1.6009281248971562e-80
325,0.152,20000,20,-1.9629904660203352e-79,-5.895580527749152e-81,-2.0219462712978265e-79,1.9040346607428436e-79,5.16164643287896e-80,3.8706705732786657e-81,5.365795965860707e-80,4.979263325291611e-80
325,0.153,20000,20,-6.061701541639208e-79,-1.8280759315801712e-80,-6.244509134797226e-79,5.878893948481192e-79,1.591686395231399e-79,1.195605263977433e-80,1.6547306036823593e-79,1.5353785297806774e-79
325,0.154,20000,20,-1.8559965575483857e-78,-5.620429874989814e-80,-1.9122008562982833e-78,1.7997922587984873e-78,4.866665591269212e-79,3.6618313021507816e-80,5.059706310077138e-79,4.6942965585869443e-79
325,0.155,20000,20,-5.635243681037869e-78,-1.713559354398315e-79,-5.8065996164777e-78,5.463887745598037e-78,1.4755601177125895e-78,1.1121526730810926e-79,1.5341747762678986e-78,1.423236013174256e-78
325,0.156,20000,20,-1.6968634978238013e-77,-5.181182028015791e-79,-1.748675318103959e-77,1.6450516775436435e-77,4.436898185335255e-78,3.3498996864944355e-79,4.613405574881461e-78,4.2793757224514376e-78
325,0.157,20000,20,-5.0678606029519e-77,-1.553830032718981e-78,-5.223243606223798e-77,4.91247759968e-77,1.323256502649532e-77,1.0007955837114992e-78,1.375975089238099e-77,1.2762209579113946e-77
325,0.158,20000,20,-1.5013777509943128e-76,-4.622396111812797e-78,-1.5476017121124402e-76,1.4551537898761852e-76,3.914665326882831e-77,2.9658498218190834e-78,4.070855193304038e-77,3.775350651457235e-77
325,0.159,20000,20,-4.412513337665017e-76,-1.364152682634032e-77,-4.5489286059284204e-76,4.276098069401615e-76,1.1488793995706564e-76,8.71939406721012e-78,1.1947858122959871e-76,1.1079441226125717e-76
325,0.16,20000,20,-1.2866344901966555e-75,-3.9942325760070465e-77,-1.3265768159567261e-75,1.2466921644365852e-75,3.345228606196688e-76,2.5433093466626982e-77,3.4790937876845794e-76,3.225892701343968e-76
325,0.161,20000,20,-3.722536942369477e-75,-1.1604323804830284e-76,-3.8385801804177794e-75,3.6064937043211745e-75,9.66474230265994e-76,7.360873669009689e-77,1.005206883088109e-75,9.319551974011427e-76
325,0.162,20000,20,-1.0687553540441182e-74,-3.3455170643938205e-76,-1.1022105246880564e-74,1.0353001834001801e-74,2.7708221873195952e-75,2.114061531179061e-76,2.8820319678778174e-75,2.6717387684366977e-75
325,0.163,20000,20,-3.045180806377397e-74,-9.572020590665944e-76,-3.140901012284057e-74,2.9494606004707373e-74,7.883534327125603e-75,6.025651295998327e-76,8.200421665872165e-75,7.601281533179073e-75
325,0.164,20000,20,-8.611576278041906e-74,-2.7181928609953113e-75,-8.883395564141435e-74,8.339756991942373e-74,2.226211832065018e-74,1.7046207527708708e-75,2.3158312768765503e-74,2.1464105799470045e-74
325,0.165,20000,20,-2.417272352915684e-73,-7.661816801120544e-75,-2.4938905209268897e-73,2.3406541849044782e-73,6.23998859231706e-74,4.786604253510934e-75,6.491567162501985e-74,6.016037121296265e-74
325,0.166,20000,20,-6.735653717252627e-73,-2.143857886522204e-74,-6.950039505904849e-73,6.521267928600407e-73,1.7362439893966742e-73,1.334261996247215e-74,1.806350273010967e-73,1.6738548844263515e-73
325,0.167,20000,20,-1.8632980897036678e-72,-5.95538923178902e-74,-1.9228519820215583e-72,1.8037441973857775e-72,4.796059298950622e-73,3.692374426025154e-74,4.9900090996660715e-73,4.62351071820868e-73
325,0.168,20000,20,-5.117641518364812e-72,-1.642520365343289e-73,-5.281893554899141e-72,4.953389481830485e-72,1.3153510356833947e-72,1.0145136349862969e-73,1.368624058132888e-72,1.2679706778778788e-72
325,0.169,20000,20,-1.3956553357740025e-71,-4.498147572025606e-73,-1.4406368114942586e-71,1.3506738600537464e-71,3.5819373954334127e-72,2.7677919104346414e-73,3.727231102960914e-72,3.4527543723697934e-72
325,0.17,20000,20,-3.779571097237142e-71,-1.2232470948128453e-72,-3.9018958067184265e-71,3.657246387755858e-71,9.686094910739113e-72,7.49838258376621e-73,1.0079593307720109e-71,9.336336691556644e-72
325,0.171,20000,20,-1.016476814983196e-70,-3.3035954022369e-72,-1.0495127690055648e-70,9.834408609608269e-71,2.6011682914060512e-71,2.0174136846602972e-72,2.70700356126897e-71,2.5071266101277677e-71
325,0.17200000000000001,20000,20,-2.715045076132079e-70,-8.861060046013709e-72,-2.8036556765922168e-70,2.6264344756719435e-70,6.9376305338982554e-71,5.390754116103197e-72,7.220341828215324e-71,6.686501576481134e-71
325,0.17300000000000001,20000,20,-7.203019919405653e-70,-2.3607178165241557e-71,-7.43909170105807e-70,6.966948137753241e-70,1.8378508257094108e-70,1.4307530110929975e-71,1.9128600329459148e-70,1.7712421892713362e-70
325,0.17400000000000002,20000,20,-1.8982045304472532e-69,-6.247336105803825e-71,-1.9606778915052905e-69,1.835731169389215e-69,4.8361362611591396e-70,3.772013239331793e-71,5.0338229766787793e-70,4.6606454263343494e-70
325,0.17500000000000002,20000,20,-4.96929134391409e-69,-1.642367404700718e-70,-5.133528084384161e-69,4.805054603444017e-69,1.2641779765469036e-69,9.878872591734352e-71,1.3159343856066026e-69,1.2182475242278817e-69
325,0.176,20000,20,-1.2924110692069914e-68,-4.2894549973663907e-70,-1.3353056191806553e-68,1.2495165192333275e-68,3.283001004708567e-69,2.5703891723723304e-70,3.4176199611487524e-69,3.163574403256782e-69
325,0.177,20000,20,-3.3395871551362356e-68,-1.1130673050869197e-69,-3.450893885644928e-68,3.228280424627544e-68,8.470675736323049e-69,6.644753105124138e-70,8.818560079835422e-69,8.16215338343738e-69
325,0.178,20000,20,-8.574354139219877e-68,-2.8698478777247306e-69,-8.86133892699235e-68,8.287369351447403e-68,2.1716006118518504e-68,1.7067813755169025e-69,2.2609272004059293e-68,2.092407389236498e-68
325,0.179,20000,20,-2.187543376529603e-67,-7.352661588605985e-69,-2.261069992415663e-67,2.1140167606435427e-67,5.532059005204465e-68,4.356383632351812e-69,5.759974532517507e-68,5.330066474812653e-68
325,0.18,20000,20,-5.546105727542851e-67,-1.8720098638102037e-68,-5.733306713923872e-67,5.358904741161829e-67,1.4004518700934826e-67,1.1049766600263818e-68,1.4582407096286237e-67,1.3492532683164181e-67
325,0.181,20000,20,-1.397413477003059e-66,-4.736730213286035e-68,-1.4447807791359185e-66,1.3500461748701983e-66,3.5233289971346636e-67,2.785402422910501e-68,3.66894866157714e-67,3.394359953800178e-67
325,0.182,20000,20,-3.4994164957581677e-66,-1.191200183223574e-67,-3.6185365140805256e-66,3.380296477435811e-66,8.809889067611368e-67,6.978454619646097e-68,9.174584802719738e-67,8.487005422556878e-67
325,0.183,20000,20,-8.710205566535525e-66,-2.97751931694819e-67,-9.007957498230343e-66,8.412453634840709e-66,2.1895156034347112e-66,1.7377814914022917e-67,2.2802985110824893e-66,2.1091689230501012e-66
325,0.184,20000,20,-2.155018050382925e-65,-7.398025832937571e-67,-2.2289983087123e-65,2.081037792053548e-65,5.408958873684621e-66,4.301533852666401e-67,5.633588954434408e-66,5.210221833723642e-66
325,0.185,20000,20,-5.3001770548577326e-65,-1.8272406599402366e-66,-5.482901120851757e-65,5.117452988863709e-65,1.3282950616403646e-65,1.0584516103562302e-66,1.3835472368801637e-65,1.279429162207482e-65
325,0.186,20000,20,-1.2959062309170671e-64,-4.486638688359358e-66,-1.3407726178006608e-64,1.2510398440334738e-64,3.2427797329109657e-65,2.589196004261126e-66,3.3778859295050763e-65,3.123332540505013e-65
325,0.187,20000,20,-3.150118241133654e-64,-1.0952625438991583e-65,-3.25964449552357e-64,3.040591986743738e-64,7.870615390098614e-65,6.296967372574198e-66,8.199067396746794e-65,7.580336603551543e-65
325,0.188,20000,20,-7.61335581328529e-64,-2.658355726390966e-65,-7.879191385924387e-64,7.347520240646194e-64,1.899302714213598e-64,1.5226373016924893e-65,1.978692613758378e-64,1.829165281691741e-64
325,0.189,20000,20,-1.8295609989001706e-63,-6.415510021401167e-65,-1.8937160991141823e-63,1.7654058986861585e-63,4.557214166638545e-64,3.6608799708515036e-65,4.748015220361328e-64,4.38871213816296e-64
325,0.19,20000,20,-4.3718398911182e-63,-1.5395635395843906e-64,-4.5257962450766396e-63,4.2178835371597616e-63,1.087300345410131e-63,8.7523284341634e-65,1.1328981111555381e-63,1.0470466095652511e-63
325,0.191,20000,20,-1.0388500996215762e-62,-3.673982559669956e-64,-1.075589925218276e-62,1.002110274024877e-62,2.5796996067838624e-63,2.080824744769916e-64,2.6880619358083186e-63,2.484073224385506e-63
325,0.192,20000,20,-2.4549186726817114e-62,-8.719145435595024e-64,-2.5421101270376614e-62,2.3677272183257613e-62,6.086709425961049e-63,4.919777715897548e-64,6.342809306910461e-63,5.860794965174353e-63
325,0.193,20000,20,-5.7695353703842075e-62,-2.0579368526966656e-63,-5.975329055653874e-62,5.56374168511454e-62,1.4282812518175538e-62,1.1568510749233079e-63,1.488476280130814e-62,1.375201483516505e-62
325,0.194,20000,20,-1.3486138796305817e-61,-4.8309775198264444e-63,-1.3969236548288461e-61,1.3003041044323175e-61,3.333390356983237e-62,2.705546270609663e-63,3.4741102894281268e-62,3.209351936668129e-62
325,0.195,20000,20,-3.135455514682431e-61,-1.127992026324748e-62,-3.248254717314905e-61,3.0226563120499562e-61,7.7378990419029606e-62,6.293629740706106e-63,8.065102241741674e-62,7.449596264354263e-62
325,0.196,20000,20,-7.251080316305007e-61,-2.61979866044746e-62,-7.513060182349751e-61,6.989100450260262e-61,1.7866817488452943e-61,1.4562600679278398e-62,1.862359674082296e-61,1.7200272251841447e-61
325,0.197,20000,20,-1.668077826677703e-60,-6.052616462688451e-62,-1.7286039913045876e-60,1.6075516620508189e-60,4.1037515612390385e-61,3.3518971415368814e-62,4.277865328388656e-61,3.9504589953400076e-61
325,0.198,20000,20,-3.817363774768406e-60,-1.391085685761849e-61,-3.956472343344591e-60,3.678255206192221e-60,9.376629456385982e-61,7.675002650067313e-62,9.775132232761281e-61,9.025921729681287e-61
325,0.199,20000,20,-8.69092927737064e-60,-3.180694030071347e-61,-9.008998680377773e-60,8.372859874363504e-60,2.1314053777548261e-60,1.748333477863679e-61,2.2221426504652356e-60,2.0515830981522789e-60
325,0.2,20000,20,-1.9685469026750073e-59,-7.235501809446807e-61,-2.040901920769476e-59,1.8961918845805397e-59,4.8201484780850524e-60,3.962318210769918e-61,5.025698570892637e-60,4.6393982247880994e-60
325,0.201,20000,20,-4.436324742856265e-59,-1.637628210396512e-60,-4.6000875638959156e-59,4.272561921816614e-59,1.084553429800399e-59,8.934595352768661e-61,1.130881941495682e-59,1.0438312686474376e-59
325,0.202,20000,20,-9.947632077412573e-59,-3.6879300946237787e-60,-1.031642508687495e-58,9.578839067950198e-59,2.4280547039904374e-59,2.004572149088821e-60,2.531950637118033e-59,2.3367694478394346e-59
325,0.203,20000,20,-2.2195013795676828e-58,-8.264018395830571e-60,-2.3021415635259878e-58,2.136861195609377e-58,5.408831495792455e-59,4.475177399997053e-60,5.640671712994686e-59,5.205216919706939e-59
325,0.20400000000000001,20000,20,-4.9277723618036914e-58,-1.8427282798911138e-59,-5.1120451897928036e-58,4.7434995338145814e-58,1.1989638547985832e-58,9.941702584489768e-60,1.250443936060522e-58,1.1537703857579788e-58
325,0.20500000000000002,20000,20,-1.0887427119828767e-57,-4.088958120301067e-59,-1.1296322931858872e-57,1.047853130779866e-57,2.644759999672663e-58,2.197825015249268e-59,2.7585148146551832e-58,2.5449392183347075e-58
325,0.20600000000000002,20000,20,-2.39386077171267e-57,-9.029526379547809e-59,-2.4841560355081476e-57,2.3035655079171913e-57,5.8058200891865134e-58,4.835338534514159e-59,6.055969836738967e-58,5.5864061011869094e-58
325,0.20700000000000002,20000,20,-5.238305567212061e-57,-1.984438068012694e-58,-5.436749374013331e-57,5.039861760410793e-57,1.2684031447868688e-57,1.0587206691549143e-58,1.3231487645785276e-57,1.2204049374329284e-57
325,0.20800000000000002,20000,20,-1.1408278368442465e-56,-4.340596720850331e-58,-1.1842338040527497e-56,1.0974218696357436e-56,2.757950680545801e-57,2.3071490520758175e-58,2.8771947368791387e-57,2.653449282291064e-57
325,0.209,20000,20,-2.47289388440185e-56,-9.449729973880557e-58,-2.5673911841406555e-56,2.378396584663044e-56,5.968564223087179e-57,5.004128034966395e-58,6.227076345056686e-57,5.742113192098767e-57
325,0.21,20000,20,-5.335380760513787e-56,-2.047698076152713e-57,-5.540150568129057e-56,5.130610952898515e-56,1.2856593313139298e-56,1.0803342493898914e-57,1.3414421391111617e-56,1.236816583659084e-56
325,0.211,20000,20,-1.1458245770653769e-55,-4.41679489389566e-57,-1.1899925260043333e-55,1.1016566281264202e-55,2.7565939723449925e-56,2.3215767872827297e-57,2.876409561276504e-56,2.6517320882999456e-56
325,0.212,20000,20,-2.449523291503498e-55,-9.483339307899582e-57,-2.5443566845824938e-55,2.3546898984245027e-55,5.883401660010096e-56,4.966164265798072e-57,6.139577242008777e-56,5.659300065001397e-56
325,0.213,20000,20,-5.212828408370741e-55,-2.0269628984069434e-56,-5.415524698211436e-55,5.010132118530046e-55,1.2500019149778101e-55,1.057523225499439e-56,1.3045263629927637e-55,1.2023259335981532e-55
325,0.214,20000,20,-1.1043612003174399e-54,-4.312987641735605e-56,-1.1474910767347953e-54,1.0612313239000835e-54,2.6438497540368424e-55,2.241852251656699e-56,2.7593788581927298e-55,2.5428781707281006e-55
325,0.215,20000,20,-2.3292274324391175e-54,-9.136413298777267e-56,-2.4205915654268897e-54,2.2378632994513442e-54,5.567035103036611e-55,4.731398040926043e-56,5.8107349793841566e-55,5.35414243597223e-55
325,0.216,20000,20,-4.890943501944264e-54,-1.926882940796651e-55,-5.08363179602393e-54,4.6982552078646006e-54,1.1670492485086333e-54,9.941555761488274e-56,1.2182292079036837e-54,1.122360191779471e-54
325,0.217,20000,20,-1.0225159672373745e-53,-4.0460730609332214e-55,-1.0629766978467067e-53,9.820552366280424e-54,2.435842156878815e-54,2.0797842877284533e-55,2.5428565028781476e-54,2.3424442119068773e-54
325,0.218,20000,20,-2.12843665125158e-53,-8.459162990327572e-55,-2.2130282811548558e-53,2.043845021348305e-53,5.061978587807603e-54,4.332093049745127e-55,5.284769760927069e-54,4.8676281313047284e-54
325,0.219,20000,20,-4.41144411613794e-53,-1.7609726386894073e-54,-4.587541380006881e-53,4.235346852268999e-53,1.0474152758561879e-53,8.984813018267415e-55,1.0935984863433393e-53,1.0071470815407206e-53
325,0.22,20000,20,-9.104294079007107e-53,-3.650273451070559e-54,-9.46932142411416e-53,8.739266733900053e-53,2.1580472653394057e-53,1.8555305495973388e-54,2.2533743788965997e-53,2.0749698262432435e-53
325,0.221,20000,20,-1.8709966629949233e-52,-7.534623919691551e-54,-1.9463429021918385e-52,1.7956504237980084e-52,4.427537406392358e-53,3.8158453560283664e-54,4.6234718324107505e-53,4.256864656121217e-53
325,0.222,20000,20,-3.828922431343461e-52,-1.5487336811885462e-53,-3.983795799462315e-52,3.674049063224605e-52,9.045619903212139e-53,7.814345144643322e-54,9.446655220300707e-53,8.696462718619154e-53
325,0.223,20000,20,-7.80319229737802e-52,-3.1701971448590715e-53,-8.120212011863926e-52,7.486172582892113e-52,1.8403676754269785e-52,1.5936352991468398e-53,1.9221100831632722e-52,1.769235049124004e-52
325,0.224,20000,20,-1.583709029979925e-51,-6.462571075196658e-53,-1.6483347407318916e-51,1.5190833192279584e-51,3.728860804941026e-52,3.2366442856959763e-53,3.8947890515482194e-52,3.58454200335741e-52
325,0.225,20000,20,-3.2011112550320646e-51,-1.3120454937700634e-52,-3.332315804409071e-51,3.0699067056550586e-51,7.524332888525782e-52,6.546748062899666e-53,7.859773983688059e-52,7.232725763087069e-52
325,0.226,20000,20,-6.444113527526858e-51,-2.6529662020182934e-52,-6.709410147728687e-51,6.178816907325028e-51,1.5121498224050312e-51,1.3188507552632752e-52,1.579688103875455e-51,1.4534672378717988e-51
325,0.227,20000,20,-1.292043646063458e-50,-5.342793211179814e-52,-1.3454715781752555e-50,1.2386157139516594e-50,3.0267125368781113e-51,2.6461812497515135e-52,3.1621491516203427e-51,2.9090953591843207e-51
325,0.228,20000,20,-2.580222310691982e-50,-1.0716999401214772e-51,-2.6873923047041296e-50,2.4730523166798347e-50,6.034084714131635e-51,5.2882476219795505e-52,6.304598171746153e-51,5.799285285763809e-51
325,0.229,20000,20,-5.132360664247057e-50,-2.1412156841900545e-51,-5.346482232666062e-50,4.918239095828053e-50,1.1982009404788184e-50,1.0526558135733205e-51,1.2520183172711472e-50,1.151513267827674e-50
325,0.23,20000,20,-1.016883688224128e-49,-4.261318355154288e-51,-1.0594968717756708e-49,9.742705046725854e-50,2.3699538933735384e-50,2.087167898950541e-51,2.476601475493288e-50,2.2774840157036124e-50
325,0.231,20000,20,-2.006934743473343e-49,-8.447684827362889e-51,-2.0914115917469727e-49,1.922457895199715e-49,4.669344342326238e-50,4.1222900333742615e-51,4.879861806349157e-50,4.486910677487126e-50
325,0.232,20000,20,-3.945632959252296e-49,-1.6682272091800653e-50,-4.112455680170302e-49,3.7788102383342896e-49,9.164130519147721e-50,8.110422258275803e-51,9.578080130938835e-50,8.805596875477246e-50
325,0.233,20000,20,-7.727428566342236e-49,-3.281783403220622e-50,-8.055606906664298e-49,7.399250226020174e-49,1.791675696677569e-49,1.5895916434229634e-50,1.872761064438605e-49,1.721483555399148e-49
325,0.234,20000,20,-1.5076531806823104e-48,-6.431541975125212e-50,-1.5719686004335628e-48,1.4433377609310584e-48,3.48958314835927e-49,3.103688334844571e-50,3.647812268883585e-49,3.3526861432596678e-49
325,0.23500000000000001,20000,20,-2.9304148403381906e-48,-1.2556941566062044e-49,-3.0559842559988124e-48,2.80484542467757e-48,6.770905864358156e-49,6.037180148147977e-50,7.078510111596196e-49,6.5049195176307566e-49
325,0.23600000000000002,20000,20,-5.674542769706788e-48,-2.4424693894676793e-49,-5.918789708653556e-48,5.4302958307600185e-48,1.3088563130426813e-48,1.1699480167524916e-49,1.368432559699975e-48,1.2573693145509787e-48
325,0.23700000000000002,20000,20,-1.094761437342022e-47,-4.7332956335403204e-49,-1.142094393677425e-47,1.0474284810066188e-47,2.5207040946103288e-48,2.2588538251790097e-49,2.6356627268650744e-48,2.4214104706668864e-48
325,0.23800000000000002,20000,20,-2.1042993910330082e-47,-9.139027098558232e-49,-2.19568966201859e-47,2.0129091200474262e-47,4.8366985730288975e-48,4.345216204653361e-49,5.057707721211059e-48,4.645913995844654e-48
325,0.23900000000000002,20000,20,-4.030021834816163e-47,-1.7581282808270956e-48,-4.205834662898871e-47,3.8542090067334536e-47,9.246680249882417e-48,8.328154248760041e-49,9.670022428702303e-48,8.881442483028772e-48
