n,a,b,orientation,batch,samples,sum_k1,sum_k2,sum_i0,sum_i1,sum_i2,sum_k,sum_kk,sum_edges,sum_i0k,sum_i2k,sum_i0kk,sum_i2kk,sum_i0edges,sum_i2edges,sum_q,sum_e,sum_s,sum_chi,sum_cb,sum_cw,sum_faces,sum_i0s,sum_i2s,sum_q_q,sum_q_e,sum_q_k,sum_q_kk,sum_q_edges,sum_q_s,sum_q_chi,sum_q_cb,sum_q_cw,sum_e_e,sum_e_k,sum_e_kk,sum_e_edges,sum_e_s,sum_e_chi,sum_e_cb,sum_e_cw,sum_k_k,sum_k_kk,sum_k_edges,sum_k_s,sum_k_chi,sum_k_cb,sum_k_cw,sum_kk_kk,sum_kk_edges,sum_kk_s,sum_kk_chi,sum_kk_cb,sum_kk_cw,sum_edges_edges,sum_edges_s,sum_edges_chi,sum_edges_cb,sum_edges_cw,sum_s_s,sum_s_chi,sum_s_cb,sum_s_cw,sum_chi_chi,sum_chi_cb,sum_chi_cw,sum_cb_cb,sum_cb_cw,sum_cw_cw
130,9,7,second,88,200,14579,16354,56,86,58,15389,1174166,18204,4080,4708,294108,378304,4547,5899,2,114,1430,350,891,539,3165,422,404,114,2,628,84196,1352,-18,-366,-135,117,114,8788,672412,10446,826,198,513,313,1189555,91176790,1413321,109337,24015,66990,42347,7020186052,108798266,8293756,1612284,4995118,3298638,1688576,128198,24320,76935,51263,11184,3234,7200,3984,3294,3081,153,5073,2127,1857
130,11,3,first,89,200,14474,16355,55,87,58,15439,1182220,18314,3991,4715,286746,379614,4378,5938,3,113,1429,368,900,529,3243,431,381,113,3,724,92868,1560,-50,-401,-169,119,113,8706,666360,10316,812,215,515,297,1197659,92150078,1427631,109389,25061,67587,41802,7123611152,110370592,8312408,1667256,5036266,3276142,1712788,128032,24730,77161,50871,11559,3707,7608,3951,3928,3617,90,5528,2080,1871
130,9,7,second,89,200,14702,16402,60,81,59,15439,1182220,18319,4390,4778,318398,383130,4846,5999,-1,119,1391,350,870,521,3230,455,394,119,-1,388,64732,1153,-61,-344,-143,82,119,9168,701528,10845,849,210,529,320,1197659,92150078,1428253,106570,23760,65359,41211,7123611152,110435974,8106088,1575720,4873270,3232818,1715171,125057,23442,74826,50231,10771,3196,6953,3818,3416,3134,62,4972,1981,1837
130,11,3,first,90,200,14738,16467,65,83,52,15397,1175826,18203,4754,4245,343990,343390,5284,5373,-13,117,1456,365,904,552,3171,522,373,117,-13,-509,-600,89,-149,-404,-218,69,117,8999,687380,10657,895,234,558,337,1191223,91422294,1415227,111315,24838,67822,43493,7051198932,109148332,8445752,1646344,5045748,3400004,1691935,130266,24831,77593,52673,11608,3425,7442,4166,3547,3284,141,5254,2188,1978
130,9,7,second,90,200,14631,16376,61,81,58,15397,1175826,18198,4422,4741,317008,383690,4871,5948,-3,119,1389,332,859,530,3133,435,398,119,-3,319,66682,1077,-37,-362,-140,103,119,9163,700698,10819,833,218,524,309,1191223,91422294,1414856,106468,22711,64749,41719,7051198932,109123186,8098722,1517288,4841346,3257376,1691260,124954,22821,74426,50528,10599,2922,6742,3857,2912,2736,186,4669,2073,1784
130,11,3,first,91,200,14719,16301,67,64,69,15471,1188274,18410,4915,5660,357196,459984,5447,7173,2,136,1469,337,904,565,3276,543,499,136,2,745,102788,1726,-44,-458,-183,139,136,10575,817180,12620,1042,238,641,401,1203745,92991008,1440631,113123,22532,68200,44923,7225025540,111928254,8653544,1457624,5106978,3546566,1736760,133555,21745,78513,55042,11699,3173,7414,4285,3751,3233,-60,5232,2182,2103
130,9,7,second,91,200,14561,16430,63,67,70,15471,1188274,18411,4583,5703,330256,460548,5045,7151,7,133,1418,281,853,565,3221,508,449,133,7,1120,130292,2106,-59,-460,-193,134,133,10286,790804,12196,957,186,575,382,1203745,92991008,1440517,108772,18058,63975,44797,7225025540,111899284,8290992,1107540,4764412,3526580,1736109,127918,16336,73180,54738,11184,2891,7008,4176,3671,3051,-160,4933,2075,2101
130,11,3,first,92,200,14643,16399,69,66,65,15425,1180964,18249,5006,5278,359392,425014,5462,6655,-4,134,1460,392,924,536,3216,559,436,134,-4,272,65622,1193,-123,-487,-238,115,134,10284,784406,12117,995,289,640,355,1196389,92120206,1424108,111707,26455,69217,42490,7133874064,110328190,8487220,1732614,5142728,3344492,1709765,130194,25165,78276,51918,11826,3971,7837,3989,4382,3933,38,5766,2071,1918
130,9,7,second,92,200,14536,16246,52,84,64,15425,1180964,18263,3726,5198,264342,418716,4029,6522,12,116,1420,334,883,537,3172,430,452,116,12,1472,154374,2493,22,-376,-119,141,116,8924,683058,10551,882,204,549,333,1196389,92120206,1424859,108930,22380,66391,42539,7133874064,110358678,8301164,1453406,4954472,3346692,1709785,127823,21558,75937,51886,11104,3120,7123,3981,3476,3110,10,5057,2066,1915
130,11,3,first,93,200,14643,16342,60,71,69,15482,1188854,18433,4414,5611,321438,452190,4916,7086,9,129,1424,297,865,559,3248,468,466,129,9,1197,130752,2170,-2,-435,-154,152,129,10025,773628,12002,934,145,544,390,1204336,92933752,1441352,109521,19490,65104,44417,7206479788,111798972,8361152,1227452,4859678,3501474,1736797,129106,17914,74595,54511,11084,2866,6974,4110,3813,3122,-256,4971,2003,2107
130,9,7,second,93,200,14588,16278,57,74,69,15482,1188854,18450,4140,5589,297592,448700,4530,7042,12,126,1414,270,848,566,3238,436,477,126,12,1449,151108,2512,41,-419,-126,167,126,9729,746292,11572,913,151,538,375,1204336,92933752,1442783,108813,17410,63836,44977,7206479788,111917588,8311414,1068310,4765416,3545998,1740926,128479,15319,73155,55324,10848,2447,6668,4180,3720,2874,-427,4708,1960,2220
130,11,3,first,94,200,14552,16353,70,68,62,15383,1174142,18230,5124,5038,371418,405622,5734,6326,-8,132,1451,375,909,542,3222,549,426,132,-8,-86,34204,592,-123,-441,-216,93,132,10162,777040,12060,975,245,606,369,1189525,91280386,1417287,110843,25193,67975,42868,7042190476,109343778,8408610,1643218,5043016,3365594,1700652,129796,24640,77514,52282,11701,3576,7577,4124,3931,3533,43,5447,2130,1994
130,9,7,second,94,200,14590,16343,64,75,61,15383,1174142,18226,4660,4975,336082,402098,5145,6320,-3,125,1449,362,904,545,3205,515,401,125,-3,315,66016,1175,-114,-477,-233,119,125,9635,738180,11465,916,221,567,349,1189525,91280386,1416959,110593,24228,67568,43025,7042190476,109315508,8382800,1574912,5011864,3370936,1700284,129537,23426,77069,52468,11473,3553,7456,4017,4014,3545,8,5384,2072,1945
130,11,3,first,95,200,14667,16239,61,69,70,15431,1182360,18298,4434,5643,319574,451196,4887,6978,9,131,1423,354,893,530,3221,479,465,131,9,1209,131622,2091,-14,-385,-134,120,131,10077,770770,11865,944,271,612,332,1197791,92327250,1429021,108752,23479,66720,42032,7158921864,110813504,8263556,1512238,4953708,3309848,1718122,127205,22558,75927,51278,11291,3505,7391,3900,3914,3517,-12,5387,2004,1896
130,9,7,second,95,200,14685,16462,62,83,55,15431,1182360,18298,4518,4546,326364,372202,5016,5772,-7,117,1421,366,890,531,3233,485,357,117,-7,28,45838,756,-128,-409,-210,82,117,9064,698566,10788,842,225,530,312,1197791,92327250,1428508,108714,24644,66693,42021,7158921864,110739584,8265792,1616510,4964070,3301722,1715700,127512,24374,76321,51191,11113,3445,7215,3898,3546,3291,154,5148,2067,1831
130,11,3,first,96,200,14566,16387,59,81,60,15342,1166852,18124,4280,4810,307388,381974,4728,5965,1,119,1417,380,899,518,3162,469,394,119,1,530,74586,1237,-75,-368,-162,87,119,9090,689362,10693,863,236,550,313,1182194,90312454,1402766,108066,26468,67532,40534,6929477944,107631252,8174048,1811814,5030224,3143824,1674684,126541,27392,77585,48956,11025,3350,7150,3875,3230,3106,244,5047,2103,1772
130,9,7,second,96,200,14610,16281,62,74,64,15342,1166852,18111,4517,5119,326114,405280,4974,6357,2,126,1411,351,882,529,3120,506,409,126,2,602,79166,1383,-97,-433,-202,105,126,9636,731394,11331,915,243,580,335,1182194,90312454,1401934,107340,23888,65915,41425,6929477944,107578434,8099208,1590402,4884388,3214820,1672697,125377,23678,75219,50158,10821,3294,7009,3812,3541,3201,93,5004,2005,1807
130,11,3,first,97,200,14646,16406,59,77,64,15508,1192804,18482,4336,5217,315306,421666,4855,6572,5,123,1419,336,880,539,3310,427,447,123,5,881,106360,1717,20,-357,-107,127,123,9553,736972,11427,874,163,521,353,1208312,93390890,1446943,109703,23156,66870,42833,7253652272,112376000,8416322,1555322,5039002,3377320,1743776,129828,23215,77380,52448,11023,2997,7020,4003,3358,2999,-2,4956,2064,1939
130,9,7,second,97,200,14582,16394,53,82,65,15508,1192804,18541,3877,5277,280738,424738,4327,6670,12,118,1439,255,853,586,3288,413,459,118,12,1400,144000,2343,46,-382,-109,155,118,9154,705476,10997,872,130,507,365,1208312,93390890,1451449,111205,16861,64733,46472,7253652272,112718586,8524896,1067512,4868204,3656692,1754379,131931,15750,75012,56919,11335,2403,6892,4443,3073,2547,-144,4665,2227,2216
130,11,3,first,98,200,14471,16210,48,80,72,15467,1185750,18517,3518,5805,255202,463444,3908,7316,24,120,1406,284,857,549,3334,384,464,120,24,2287,208242,3408,80,-348,-74,154,120,9323,718646,11224,848,152,512,336,1201217,92477268,1444359,108007,19336,64815,43192,7149325212,111677714,8229418,1285028,4861344,3368074,1747455,127943,19197,75274,52669,10884,2798,6881,4003,3140,2795,3,4801,2080,1923
130,9,7,second,98,200,14744,16484,67,70,63,15467,1185750,18439,4953,5082,362584,405946,5550,6382,-4,130,1428,348,886,542,3320,509,439,130,-4,129,43362,832,-70,-376,-158,88,130,10035,768530,11932,948,228,586,362,1201217,92477268,1438278,109979,24156,67132,42847,7149325212,111209322,8401986,1638896,5042122,3359864,1733219,130055,24313,77600,52455,11354,3212,7248,4106,3320,3078,134,5084,2164,1942
130,11,3,first,99,200,14648,16251,61,72,67,15354,1168874,18093,4442,5369,319888,426372,4897,6689,6,128,1440,354,900,540,3093,477,454,128,6,927,106484,1792,-23,-357,-126,103,128,9811,746260,11586,931,199,568,363,1184228,90581218,1402179,109985,24348,67630,42355,6961997572,107775924,8333772,1634132,5037194,3296578,1671679,128665,24537,77497,51168,11222,3197,7198,4024,3264,3052,145,5062,2136,1888
130,9,7,second,99,200,14514,16262,54,76,70,15354,1168874,18095,3934,5617,283552,446852,4336,6961,16,124,1425,341,891,534,3082,415,475,124,16,1683,163300,2625,60,-370,-93,153,124,9551,730404,11297,890,196,551,339,1184228,90581218,1402130,109135,23428,67123,42012,6961997572,107755762,8292718,1569826,5012922,3279796,1670625,127789,23610,77012,50777,11159,2971,7095,4064,3255,2928,43,4965,2130,1934
