n,modulus,batch,k,counter_first,counter_last_exclusive,samples,sum_q,sum_q2,sum_I01,sum_I12,sum_I02,sum_Re_J_S4,sum_Im_J_S4,sum_Re_J_D4,sum_Im_J_D4,sum_q_Re_J_S4,sum_q_Im_J_S4,sum_q_Re_J_D4,sum_q_Im_J_D4,sum_birth_mass,priority_field_digest
170,5i_over_2,0,97,9500000000,9500200000,200000,-37856,58956,1160282,449994,5125,821825.639174976605189,1226533.57231977114802,-378622.31610043085239,-567706.437442561327523,-131941.779123232542012,-197308.219268677174643,360879.142981479666232,540023.349032110452807,1610276,95c101d4823b5fcb
170,5i_over_2,0,98,9500000000,9500200000,200000,-28337,55345,1097042,543652,6330,833278.617225359603282,1240378.22830134365545,-294285.361536002327029,-441677.962351075541631,-89162.0279460298555064,-133922.135089036388691,376806.74031859513771,558291.676200681609899,1640694,95c101d4823b5fcb
170,5i_over_2,0,99,9500000000,9500200000,200000,-18506,52574,1033398,648735,6458,852669.46191129813226,1262268.88650795789809,-208435.873328696784079,-304366.63837185127934,-37397.0159077732794244,-50068.3938516702260114,383001.262968362271242,564773.140504776703358,1682133,95c101d4823b5fcb
170,5i_over_2,0,100,9500000000,9500200000,200000,-8522,51020,949930,756730,4710,864929.775485158483556,1277113.73845441980243,-102969.15996735033113,-150763.450842199758704,22408.0114273708792974,31159.3179146811143457,398196.694941660608538,593062.51515996697214,1706660,95c101d4823b5fcb
170,5i_over_2,0,101,9500000000,9500200000,200000,1596,50480,856043,858428,3703,868767.469004633866988,1291853.80690696460442,5464.6890162496826197,-439.369962854726746108,85717.2089984486633659,121476.246065580615262,406810.602773357666973,603023.381195773208751,1714471,95c101d4823b5fcb
170,5i_over_2,0,102,9500000000,9500200000,200000,11633,51305,738276,953938,5100,857249.135414431026123,1277730.04314309753214,115502.185629971932626,170523.026732462885323,148585.724255934183203,221346.62491729689405,415672.874547049532238,616701.354613733793967,1692214,95c101d4823b5fcb
170,5i_over_2,0,103,9500000000,9500200000,200000,21463,53239,641144,1044428,6578,852963.020811718350828,1271953.76323115765611,217988.723451639299336,325942.008802267586171,194165.254782100643455,288557.810022463515209,424581.074495343210379,635723.429764103574977,1685572,95c101d4823b5fcb
170,5i_over_2,0,104,9500000000,9500200000,200000,31509,56285,555268,1140210,4666,861358.708236806260551,1287465.9854949107307,316565.299166274998096,470082.612427119836382,257398.880604378113389,383555.595606431523241,444531.912806592555543,662055.021612572175528,1695478,95c101d4823b5fcb
170,5i_over_2,0,105,9500000000,9500200000,200000,41368,60348,455675,1220550,3990,856307.841528276282911,1277133.42957814273461,413907.580810832256319,612421.22235866740825,306286.656386763807509,455491.833545281955479,450975.274964321221583,677136.772118624425922,1676225,95c101d4823b5fcb
170,5i_over_2,0,106,9500000000,9500200000,200000,51230,65552,365786,1301282,3890,856746.186444226015642,1274730.78505838804953,506233.90745380575807,742508.147372030447348,360975.119073648163264,531800.407262221972612,475533.650845282484037,702571.298967436469144,1667068,95c101d4823b5fcb
170,5i_over_2,0,107,9500000000,9500200000,200000,60944,71550,289526,1352215,3916,850812.418471164199525,1263455.39149978426147,570878.664526345641004,849647.602992481773974,395894.01806922113362,590277.969933374358021,484300.226708338562097,718578.17387102135913,1641741,95c101d4823b5fcb
170,5i_over_2,0,108,9500000000,9500200000,200000,70505,78231,223286,1391296,2812,842875.635333817967659,1255681.5847871661496,626620.583653243444956,939479.13668510980522,431789.371467484944325,641224.822770843815873,496490.922623858161067,737484.06412264815835,1614582,95c101d4823b5fcb
170,5i_over_2,0,109,9500000000,9500200000,200000,79892,85432,170621,1402294,2563,824796.919197480430936,1236211.41700385605706,663049.989934378838984,993338.964114585356291,451747.542543271592026,680866.251591123740059,499744.970579846077124,754508.747910286806471,1572915,95c101d4823b5fcb
170,5i_over_2,0,110,9500000000,9500200000,200000,88904,92756,126680,1394620,2170,809367.795690042577119,1205533.57258955349662,690473.70444213752034,1025477.76846485295206,467427.549826742303131,692430.840339136060966,499768.901992299927766,739688.700281739272645,1521300,95c101d4823b5fcb
170,5i_over_2,0,111,9500000000,9500200000,200000,97737,100461,89154,1394579,850,792730.059748341029854,1187599.97381491234515,708145.483019695191053,1061793.00616367218339,480320.132078470409958,719784.952022304171355,505073.207300834643183,758164.878779728391517,1483733,95c101d4823b5fcb
