batch,replica_first,samples,field_sha256,translation_sha256,ap6_bp0_r1_plus_re,ap6_bp0_r1_plus_im,ap6_bp0_r2_plus_re,ap6_bp0_r2_plus_im,ap5_bp1_r1_plus_re,ap5_bp1_r1_plus_im,ap5_bp1_r2_plus_re,ap5_bp1_r2_plus_im,ap4_bp2_r1_plus_re,ap4_bp2_r1_plus_im,ap4_bp2_r2_plus_re,ap4_bp2_r2_plus_im,ap3_bp3_r1_plus_re,ap3_bp3_r1_plus_im,ap3_bp3_r2_plus_re,ap3_bp3_r2_plus_im,ap2_bp4_r1_plus_re,ap2_bp4_r1_plus_im,ap2_bp4_r2_plus_re,ap2_bp4_r2_plus_im,ap1_bp5_r1_plus_re,ap1_bp5_r1_plus_im,ap1_bp5_r2_plus_re,ap1_bp5_r2_plus_im,ap0_bp6_r1_plus_re,ap0_bp6_r1_plus_im,ap0_bp6_r2_plus_re,ap0_bp6_r2_plus_im,am6_bp0_r1_minus_re,am6_bp0_r1_minus_im,am6_bp0_r2_minus_re,am6_bp0_r2_minus_im,am5_bp1_r1_minus_re,am5_bp1_r1_minus_im,am5_bp1_r2_minus_re,am5_bp1_r2_minus_im,am4_bp2_r1_minus_re,am4_bp2_r1_minus_im,am4_bp2_r2_minus_re,am4_bp2_r2_minus_im,am3_bp3_r1_minus_re,am3_bp3_r1_minus_im,am3_bp3_r2_minus_re,am3_bp3_r2_minus_im,am2_bp4_r1_minus_re,am2_bp4_r1_minus_im,am2_bp4_r2_minus_re,am2_bp4_r2_minus_im,am1_bp5_r1_minus_re,am1_bp5_r1_minus_im,am1_bp5_r2_minus_re,am1_bp5_r2_minus_im,ap0_bp6_r1_minus_re,ap0_bp6_r1_minus_im,ap0_bp6_r2_minus_re,ap0_bp6_r2_minus_im
348,1044000,3000,3b02e457d279aa0a1e75c8911cbb3073f4c987acd8e9c3d7eea6ee90d55f9819,5eb1b0d0ec962fdcebd6c20356ccd143bf02331118e554913f59022529c27110,1.9381966011250067,-8.460604347002773,2.161803398874989,1.1849785160406052,7.48672575837461,4.558711210640415,-0.7867257583746097,1.5556838039850427,6.261152949374528,-2.0832256315116475,-3.801152949374526,6.177877545582546,8.020363612324738,-2.4216752394449905,2.5196363876752605,3.918352847136025,1.9541640786499848,-9.13738541806336,1.6858359213500154,4.236530151168885,3.137871376374778,-4.858809250803997,-1.5578713763747813,-0.8999848133727424,-6.302592735924785,1.7877950883230223,-1.5174072640752199,5.783925027364038,2.848165544924861,-2.7276328777550525,-0.1481655449248635,1.5211899566424112,4.907050983124834,-3.4773775087341363,1.5529490168751554,1.3732609590860687,3.2851470842750423,4.974437441048906,4.134852915724966,-4.391010378613416,-2.7850849718747384,-4.13064716970303,2.805084971874737,4.38677033356254,-6.026462646024683,-1.2109922732814753,0.7264626460246832,0.5133202840844676,3.6205883371001577,2.592114708233363,7.019411662899843,-1.1317867905927612,-7.135479640399635,-2.856290510270561,0.7354796403996289,1.3891020556238098
349,1047000,3000,17d78bb2fa7f0225d618b517ce0bf0868ff4ef877afe2e6de23afb25563bf242,66025e507ac14e3e3440beefae9cbbf0c5c79831f644b6972c763a0b85a72642,2.841114561800013,-5.019149076395012,3.198885438199984,0.21010128253578858,-1.5256733089748935,0.7472422838299161,0.6656733089748992,9.08381136799177,1.741114561800019,5.941453198687911,2.098885438199988,3.146288907236773,0.15872282582487007,-0.863061636386708,-2.658722825824866,0.8860725770485794,5.438985938174799,-3.087665035566516,1.1010140618252062,4.400491407574851,-4.348591269649905,4.2341008215254865,-2.2914087303500996,5.8237780034233175,5.2636067977499765,-2.8153184505455227,4.816393202250021,2.9390444062684677,2.329442719099993,-2.7194620947712553,2.1505572809000073,0.31705822036708126,2.8298063314247353,8.005907934588572,-2.8498063314247344,-3.936932580435142,0.5763310898497247,2.836091223875843,-5.416331089849719,-9.182406360527422,-5.711934955049952,0.7771867790037037,-4.728065044950053,-1.9380352707166673,-5.216168477474608,-6.089882665674094,3.236168477474601,-0.6093678021706,1.584558747174881,-7.907431086859023,-0.9645587471748867,-0.050334943880373406,-3.2439704100747204,-2.9720368453215937,2.7039704100747177,-0.8905037844113209
350,1050000,3000,812df5e91bc7faf6d1c28481fd13f45d4f625f11115d9c3de46b68f48e22914c,291117aa75f05da69126f2370b01995a05ad93b8604afa776547443c6d5b4b01,2.268065044950044,1.848420837712622,3.251934955049954,-2.9057426600973773,4.487902432574933,6.671499012702114,3.0120975674250627,-6.286262874197577,-1.4506577808748267,1.7589245495146728,2.3506577808748186,0.9819289328228393,-0.49098300562505415,-3.035401231472568,-1.6090169943749388,1.5938442094429472,1.8388854381999884,-0.21734414416567138,1.4811145618000185,4.860119496781632,-3.9983976010746365,0.6812122784233302,3.7383976010746305,-6.886650116836578,2.292198067399885,4.756165375529335,-0.2121980673998807,-8.206027718733113,4.274164078649983,0.9864782849916838,4.00583592135001,1.9765780007983123,-0.12180339887498473,10.454952304552402,0.10180339887499149,2.30824008923127,-1.1,3.868400227879397,-1.1000000000000016,0.9713288201956454,7.546725758374607,-0.5397614932494113,-0.7267257583746132,-2.6993809531826303,1.2765558146251361,-3.7387416565042004,4.183444185374861,-4.413593867351215,10.120564612274395,2.4420656881515765,-3.3405646122743726,-0.8039372952866051,0.8509208932247522,1.2219016930266415,-4.470920893224742,4.487867673247359
351,1053000,3000,7df3835c3bd7344bde07ee71156acc9e221073df3d5d9f5a3f4d03edbb69cf1f,4a63c6a9005052676bb158de756dbd060a57edcdce4e97ea6daef29b19cdcb29,-0.7837694101250977,0.5127016698485292,-2.7962305898749085,-4.572432284652718,-2.163707297724787,3.272944662032968,2.2637072977247934,1.3393405986790352,-4.864984471899929,-0.06055273188383553,-3.255015528100074,-3.559822097614061,0.517670376425155,2.864461293254356,3.7823296235748436,-2.5932337918991366,-1.8489164944001342,0.18647172763799122,-4.711083505599863,-2.5134096949744773,-3.467314095474768,0.0687235148676241,1.4073140954747687,2.3556903613387403,-7.088792269599534,-3.2742549080106014,2.9287922695995334,-0.6566999294719661,-8.520626724674663,6.55305916819004,-1.499373275325328,5.0489024092569235,-3.696331089849716,7.615312667367371,2.2963310898497187,4.1807909512715336,-1.5930495168499736,-3.3015058937233452,-0.9669504831500253,-3.2496244142531285,5.547840320174626,-6.6325739579967475,-2.3678403201746243,-4.8351796959062,-1.125247584249851,6.164038326764144,2.005247584249851,-4.444393266373135,7.368916494400137,2.2867756841592475,10.231083505599871,2.254474876847823,0.09242279217529789,0.9064630257551638,6.48757720782469,3.9774771882361333
352,1056000,3000,9763ff8f852705502400e685aa0f7b9f3efabc67f4548bf38fddfbb986f43e89,da888ebf0b5f321c6d585c5d6218c1b0d5a1d2356ce856c4068b9152851e69d9,-2.994101966249687,-2.6696276203207114,3.7141019662496793,-5.80319639240486,-2.629543219074804,-6.660016106021361,1.5295432190748066,-2.7492154276331684,1.5076393202249994,-2.6200573256878137,1.5523606797749963,5.004927532952868,1.9194737753001385,3.4655852949353996,4.96052622469986,4.770505063777579,0.2820665112249163,1.7811257136287333,-1.462066511224914,1.626527341378097,4.670820393249938,-1.5368398908682892,3.3291796067500607,-6.785434632345666,5.3438077976996095,-0.8827604533515946,-3.0638077976996176,-8.694408201942126,1.2332121292250846,3.1540773655968315,3.0667878707749123,2.2121925711451307,3.6558048651498596,-9.431241535456703,0.704195134850143,-1.412686483221274,1.539937887599698,-4.947113437830403,-4.899937887599703,-5.26555492168089,9.085874308924526,1.0852644398391902,-1.0658743089245244,0.8810227554498947,-0.6842956348249535,-7.625294165758638,0.3442956348249515,-0.5068420717020445,1.7011145618000196,1.7884867200647228,2.058885438199981,-0.6821401997772337,6.084496634774573,-5.171008811884268,-2.9044966347745813,3.007767921136084
353,1059000,3000,cfad99a811bdfbf255a910b075d15b7b5cadebd5c2524c6862c4f390ad93f7dd,495303695441c87ef1c1607062b68e41d0a90aa6f7e9185fa56d0dc37dcc309f,3.141741286474688,2.842260129140285,-3.5217412864746866,-3.237832200454403,8.425773808949705,0.6540794375166873,2.254226191050288,-1.9089735695964618,0.3993732753253287,4.6561871195102915,7.420626724674668,1.1427692278436847,-0.7587228258248657,3.086472934394975,2.0587228258248698,3.852750293653513,-1.8903946685248982,-1.3006067062855273,0.39039466852489374,-3.1696091550166074,-5.5938388538997454,-1.0841453561734238,-0.4061611461002429,3.1152253283972247,-3.771346617949789,-0.7239220360500884,0.6113466179497908,-4.442964875589399,1.9448839719251165,8.19480899186996,4.315116028074889,-3.13673486076959,8.960688837074972,6.871309489728667,8.379311162925037,-0.4848771972001918,-1.138784938225173,-0.3304699872614238,-4.761215061774818,1.215232318332358,-1.4860369212996436,6.256273251723453,6.206036921299633,-2.1267451656862053,1.4095048315002898,0.4066726533711333,7.670495168499722,6.402391533872319,-6.2642335224246555,-3.0677020387839913,1.2042335224246474,-2.9474063515641222,6.235742752749562,-6.513588516754521,-3.1557427527495587,1.8625693636489955
354,1062000,3000,4ada55672ecf45d804d88f42456abfd658679828e0fa40b5c0885a2481b35b0b,59ad0dc8bf168ba1b7b3256c2d718f7afb32f57e7a13d37a88d6edbf7b191ad5,2.42482185952481,5.914702682404993,-1.6448218595248072,-1.2338120516314788,-1.875053915674578,3.7466031323700073,6.935053915674583,0.3177498521087863,-5.477871376374773,1.7443936989545725,-0.7821286236252222,0.9203752620793333,-0.34311896062463637,-3.445695315658648,7.483118960624631,0.13108696215892843,-0.6126237921249301,-0.2903077040841757,0.9526237921249276,1.6606388640969985,2.50010049997481,3.1918103191306733,-1.4801004999748106,-0.6560082977302573,3.9848218595248124,1.0997952903993014,-0.08482185952480728,0.9425764261933988,4.620626724674679,6.545388854636092,-2.4006267246746607,4.465857671445159,-1.9363932022500236,3.957204884335643,-2.3836067977499793,3.5497224544167025,-0.6692801067248697,8.539118197949797,1.9692801067248709,2.1756517187828357,-3.141215061774829,7.3407279150148534,0.4812150617748253,-2.3502582151163245,0.8447213595499887,-5.138016372831139,0.7552786404500051,1.0829532550018879,4.643444185374865,2.9018119221644616,1.7365558146251396,3.8963428453338356,2.014790803324651,-3.2567942583772536,-5.274790803324659,0.931284681824499
355,1065000,3000,2fbbc18a6d4a8a9a759a0a188bb6c39c4d60c7765455be1433fd59e4f6aa34b7,e27299f3d265a55444d4069da2b29f400f14d2ecb4389e187f79168d8ca6954a,3.5464626460246795,-0.9885983075171271,-3.206462646024686,-2.3984731364712575,3.485147084275047,2.9815178742830124,4.3348529157249525,-0.9962686210710859,9.965185471849544,-2.982018343712852,0.3948145281504525,2.7834450951581617,0.5566563145999487,0.5745646477100019,-0.516656314599948,-1.6952508562457285,-0.3932121292250892,-5.600883568229126,-2.2267878707749174,-0.46486907311732345,3.8261995336747487,-0.3748723154895495,-1.4061995336747488,-0.07396449877817354,7.35373835392495,-4.0279302769226115,6.146261646075063,1.2432930805929023,2.0959674775249777,0.04814190384917105,1.6040325224750283,3.9201635625435007,-12.52777820777432,3.700581251046286,1.827778207774324,-3.1805185747617704,3.3317102302745365,0.7133219234228904,-6.551710230274541,2.333489197224678,1.2861995336747514,4.092104439621381,-3.946199533674757,-2.6231052695671533,3.38068883707497,-3.8424594881442977,2.799311162925024,2.304236333792595,-1.4982971010998196,3.7083697094063477,2.2582971010998314,4.973127195071278,1.0076393202249987,2.5708414654732046,1.0523606797750042,6.898751637753278
356,1068000,3000,a1e055ae873cb5c194de677007475e6c231acb65d54ee6f6fda30043231474db,13c13a665b3e8f62a64d8c51000f87e9e63d9d4eb66106b39af3985c74082828,7.118134488724697,-2.5324898977034347,0.9018655112752887,-3.983527948694479,8.563707297724802,2.3112880331106154,4.136292702275212,-1.3579203319781612,1.1195742752749551,-2.172457739891962,0.18042572472504065,-6.86282939962692,-0.914326691025102,-2.228534137112721,-3.105673308974895,5.562340838147487,0.61829710109982,-0.13077765504095662,-3.138297101099818,-0.5539830366915458,0.6353791404248142,0.34600177668119064,-3.25537914042482,-4.728031595763026,3.268854381999831,-0.9596547512030129,-0.3088543819998313,-9.845966827005553,2.7566563145999545,2.234703042377174,1.6833436854000512,0.38223332192553705,2.331083505599869,3.2120826230311557,-0.5310835055998671,-5.112193777902138,5.399411662899845,-3.3818304600778375,2.0005883371001634,-4.140437505782419,-3.04609903369994,-0.34592875917542804,-1.7939009663000625,-7.5214581893124475,6.841315561749628,5.05507131452137,-0.7613155617496411,-0.6084850081170319,-0.4378329888002681,3.013509374476475,-6.162167011199725,0.6532696609688926,-2.913676241524639,-1.2606355854201456,4.733676241524645,1.954686143802219
357,1071000,3000,bb6478250cb8dd53625a29b5bd0f384f03dc4d3d0fdf81ef34dcc7fce9857800,ebb0e821199bde257263210987da4a6398b6a05682060a5bb455e20f061f59fc,3.415642252774743,-4.302396884469054,-1.9956422527747508,2.282844946226334,-1.6131116292502747,0.6078663938810945,-7.426888370749728,-0.728353243412829,0.9284286572747882,-1.020662825216346,-3.5884286572747905,8.201478366564245,4.057646651599362,-0.9876703861632268,-9.537646651599358,6.27666370043005,7.038622325850054,-0.5959560352762656,8.201377674149951,2.155188252570479,-0.32561119657459237,-1.131477483474792,8.3056111965746,0.29959757073373294,0.17268590452523375,3.119347228642004,5.047314095474767,-5.642665404501985,-1.9776082640248474,5.3572893772103845,1.19760826402485,-0.8422888630563865,8.680464112299543,0.0393525066294379,-0.8004641122995522,-0.6591292591153701,-6.386362146049879,-1.8157377057774629,-3.613637853950133,-1.9107842850039287,5.323444185374862,-1.916953190268384,2.4165558146251387,-4.128836454295553,1.2820665112249146,-6.64105404809849,-0.4620665112249206,-6.522760238597965,3.11098300562505,-1.5726439841885573,4.229016994374943,1.183550125256874,0.41219806739988346,1.7584240800848439,-2.0921980673998766,2.7691054069099357
358,1074000,3000,0d2b233d7f18a3105ae98111765eb19c5d59200085b018f9698b0f4e9114d44a,f7c1da7f21088b8b9049f1613289eca77c711f902e5024027936e5a201c7e45c,2.8205262246998597,0.5862838440029683,-0.22052622469985567,4.410472905966095,6.78393202250021,2.201401296206071,11.256067977499795,-0.5846642909073736,6.806199533674753,0.6424783860298229,1.5738004663252458,-0.44409629978700343,-4.5950539156745895,-1.435005792141438,4.215053915674584,1.2160420948801587,-3.3173451516749237,-4.654567566414675,-1.6626548483250763,1.0663023819163435,-4.139937887599696,0.5466950477613207,2.299937887599691,-10.071599898961104,1.2532121292250833,2.1990901113687698,3.0867878707749106,3.672329326473879,-1.7011145618000154,5.215529284918491,-2.058885438199982,5.852029927995722,3.780951949424897,1.6812204751154534,1.679048050575102,-1.2741654971205914,-6.25777087639996,-4.82581681175086,-5.542229123600035,-2.8247994795069453,0.2585218258752382,-0.6225153892473015,5.401478174124751,-6.903801459351972,-4.3483281572999735,-4.814907392005702,-3.8116718427000222,2.1763884778248768,5.52551069659979,5.998957986692409,0.874489303400218,-2.3909209677234107,-0.8782971010998244,3.5263291891311086,2.8782971010998244,3.6514384083374516
359,1077000,3000,f85168050c56e7ee3f3e148dff689ecda7abc63c1b7fff42877098417e125b3e,c8990c38c76c7cf937d6140ecdb09650bcce7f13a0a9e44eb914af28c0ac902d,2.728328157299973,-5.461316515968442,2.1916718427000252,4.6684067852330875,2.306362146049868,-4.560021456618063,-0.46636214604986703,-0.8730431347779704,-3.49171023027454,-1.1760709740147786,6.391710230274524,3.6892895066773947,-3.8441330224498307,-2.634897483365888,-0.35586697755016133,2.0516615832422573,-5.27315001682479,-6.061821903413547,-0.6668499831752123,3.0880924874905835,-5.926787870774901,-0.06629418522421543,-4.093212129225088,0.9579170533013117,3.758722825824868,0.7082721018242043,0.9412771741751361,0.38516312099877814,1.7410140618252083,-0.8800218165902234,6.078985938174802,-2.489088508334981,1.9055728090000807,0.642978855459658,3.6944271909999165,-2.2312727738740956,5.688065044950049,2.077484178171265,6.671934955049949,-1.6601383946671646,1.8134752415750126,-2.9020030844763345,2.126524758424985,0.78254590772035,3.51353735397532,-1.2245221849819177,10.266462646024689,-3.1225863348332115,-0.01177234267483493,2.828539055127999,3.43177234267484,-2.1948500663178923,5.447113095525149,-3.265083186167141,8.53288690447486,-5.435184613921481
360,1080000,3000,fc621bc009951d9fe137f3bab979556e7399db8c36428a60d7ccb1eb128d82ec,95f05ae6b83fbccffa937a0b1884ab4a717154f1bba2e89e478d5adda156bd12,1.5008514494500875,-3.168298909038975,3.379148550549913,0.6179660370784571,0.49045678092519457,1.8709313089446478,4.649543219074808,0.6305680274249906,-0.12524758424985544,-2.8423782739463954,3.005247584249851,-4.332768831566884,1.1284286572747873,-3.285855959497468,-3.38842865727479,0.8081773403374908,4.863444185374867,-0.6658716513154254,1.9565558146251405,8.052739592460092,1.8846208595751786,-0.21765345128364105,5.77537914042482,1.968407217814523,0.38482185952481235,3.5032001036631395,-3.6848218595248095,-5.668296837119125,-5.088266044899675,-2.6564800332440073,1.8882660448996798,7.190487732621201,1.2284907696750944,3.4729463013713815,3.1515092303249093,2.4618375226222344,-1.3006888370749776,-1.076593187425571,-0.7193111629250291,-3.872330965812301,5.711934955049954,1.7271242116330796,4.728065044950029,-5.346498102271318,5.961578674099581,4.075262404223971,-3.1615786740995744,1.5723346770705877,1.6845587471748762,-4.15727954117984,-0.8645587471748759,7.577270406715569,-0.22354468534967648,-1.0080608348698104,6.663544685349678,3.1622481485806215
361,1083000,3000,2921800201f94c2ab8b7ae58f7244f095af0fe7f691fa7daf88f6d082adeb337,72b7654aecf997c293b79f2eb3f307810ec14aaef91d580b81d0e57bb8a59d72,8.202104898799442,1.1882906397375745,-3.9621048987994336,0.6292577814473583,-0.31039466852489317,-2.8150091434275497,1.970394668524894,5.830756685235566,-1.612786404500042,5.297045952444508,-2.507213595499961,-1.5103986817033506,2.080951949424904,1.1902194999511553,-0.020951949424901528,5.730041670174491,0.8391485505499137,2.060141673344013,-1.039148550549916,4.322478026057654,3.934164078649994,5.864558900836506,3.6658359213500034,1.994730282173361,6.00279373587439,1.6632593560522777,-6.742793735874397,-1.0749736343299625,1.4060990336999444,8.675446144019263,0.15390096630005695,2.8907843576131977,-0.019473775300141993,2.6673894529891724,-3.0605262246998644,-2.1892997752893724,-3.965572809000081,2.7767757204638777,-5.754427190999925,-1.175379342273073,-5.965510696599788,3.3255177732448797,-1.3144893034002239,1.424405679514238,4.555479640399626,-5.365268997882297,-3.3154796403996314,-2.632468153722482,-6.304334022399466,0.6496482301539523,5.144334022399457,1.9261249121118424,9.060564612274403,3.8430781023802227,-4.400564612274362,3.4791882241416032
362,1086000,3000,55d79382944663a276ceb0a5e7607b2d21971ae1549e97a3ec4ffa85fbb12cac,a802a2f0930a1644aa87eb05dd2adf0df266a19f0bea90a41f3fd95f999a5b77,0.030820393249936726,-5.6722275750520295,-1.3108203932499385,-1.4552780960419265,5.27760826402485,-1.7710260704313774,2.1023917359751465,2.270124811073699,6.425510696599775,4.318046818694916,1.7744893034002196,1.7749568083642868,-2.637770876399968,-0.8538899145432512,-1.9222291236000355,-3.8924121074009266,3.196818926975064,-2.727632877755047,4.583181073024937,1.521189956642411,6.0158048651498595,7.824986497979095,3.0641951348501375,-1.2623732833218535,1.536656314599946,-4.883130437443482,0.46334368540004683,-1.9664783576009526,2.1562305898749003,4.998876772494518,0.1437694101251023,4.246084197636083,3.448490769675096,-5.544762043708033,5.371509230324913,6.930051506205037,1.3597368876500708,-4.411473844825774,2.8802631123499327,4.1606367921771525,4.24609903369994,-0.18242284489898164,2.9939009663000653,8.036088719374556,1.6690169943749515,5.836807445693895,0.5509830056250495,1.188982271479278,0.3658359213500143,5.356597745468678,0.6341640786499909,5.623776364084887,-1.5889548819746435,2.6848501026225264,5.968954881974635,-0.6013151639929115
363,1089000,3000,f0cceaebd14d963d86f51f797cf665c61bf5a1a9a8a35f49501d5298dba56011,3679836c2521c397b998c9a62d0ce216f7372faec712644d7fcebb1df4155b72,-0.06052622469985518,-0.34531014493949475,2.9805262246998536,-1.738033631378247,8.436431589824545,6.792604476469789,-1.53643158982453,0.8333813210305574,1.6763932022500214,0.39152318857509283,2.1236067977499786,0.5574133051946223,6.414001466274873,-8.306005974752146,3.6859985337251255,4.592631571047448,4.086787870774912,-0.01179221379873098,2.2532121292250826,6.143766022863639,-0.07501552810007545,-4.098464507197706,-1.6849844718999252,1.357419862548321,-9.613877241474277,-3.0959539633564006,5.9938772414742605,-1.9659778881711225,-2.119837387624882,4.747421105609955,0.3398373876248916,7.034770276704799,-2.9003014999244363,5.325416021823029,9.040301499924453,5.078773886924933,0.21013155617496626,2.075364155645825,-0.5501315561749655,-2.0820335303401074,-2.8402009999496225,2.802407153081024,5.120200999949625,-0.7915264672519452,-0.6477398201998115,-0.023820717209667275,3.287739820199817,-2.8536700183152917,-2.7985602134497496,0.13301582237250759,2.478560213449755,8.546479204385781,4.325936421324826,-3.0600317252300395,0.6140635786751745,-2.3643616137523646
364,1092000,3000,64941cc4a431d576e74fad2f5e788dfdb363e513dc566ef5982e2f410cf25a32,bb6078934f3fb43b12b6213e226be1e3b135df84b0948b81acd73bc9ca56dbe6,-6.587940820149437,-0.6258275129442772,5.307940820149449,0.9275451062034515,5.462855848274707,2.3423967392505003,-0.8428558482747004,11.43657193025728,0.7276393202249981,0.20374121495946979,0.7723606797750003,3.753463669376168,3.782492235949965,0.13158743158876798,2.977507764050041,1.6585188415715597,-4.3772830392746105,5.973827023505095,3.717283039274617,-4.561950316831627,-8.185410196624977,-8.231349844232255,-7.514589803375033,-2.2483059715833713,4.038033988749893,3.6581077830317303,1.8019660112501112,0.6310684968548211,-2.7982971010998248,4.771123678013514,0.9582971010998235,2.317839262998801,2.8623296235748534,3.1245882125525517,-0.4023296235748492,-8.37322808133027,5.629380606699689,-4.323096640293603,-0.9893806066996925,-3.723282884590192,5.594527690974721,-1.8017073246471953,-0.1745276909747318,-0.06205414017333917,3.7614781741247514,-1.1438152940036963,-1.3814781741247653,-11.589550749412293,3.500301499924437,-3.1908093802710047,-8.440301499924452,-2.918344650443903,-0.5239704100747165,4.394822971740227,5.423970410074727,-4.644085598593586
365,1095000,3000,ef9669e4b2095b5cf758a33fc0e9a001b7d200630bff906a1bc3c9dd276adeab,fbe996156c03cbc69b70e1bdaf6ec91970579b411b4bb4600e8c01978be1c8e8,9.859713162824283,-4.897543143197505,-5.47971316282428,5.542569003676828,4.272198067399873,4.433675008939834,1.7678019326001162,-3.516038383621877,4.6578713763747785,4.296154961698825,-0.03787137637477675,4.022070678776124,-7.179086438149609,-3.7608246758121613,1.1390864381496124,2.5124087561148123,-4.103219460599437,1.0191614169268477,7.703219460599454,-2.8399489443029853,0.7486533820502049,0.5204901282085835,5.131346617949809,3.581213485180321,1.258947550600288,-2.5432811726424984,7.341052449399704,-1.4141148740050147,2.6919970674502545,-0.5035299480050813,8.148002932549748,-0.2060523997967764,-2.4408898370245913,6.575451494615985,6.1008898370245985,1.0146120647579913,3.116919426949881,4.658498304347596,0.5230805730501167,-3.1142243895375588,5.398660713424557,0.699983174034315,-3.8586607134245683,-5.981306174747183,1.5748529157249624,-2.0232915138637453,0.7251470842750413,3.9542750852624042,3.103707297724795,-4.117544709926658,-1.3237072977247952,-2.439636358508168,-0.9264242584501705,2.2062599554928926,-4.593575741549824,6.042550538372714
366,1098000,3000,eb3bb200b93627566afb6cbc025b77caac323b1a7e6f62eef15d3157cef21fe0,de1b0c643d391ae63ef5e0580fadcd76958246daa373f4ee24d2bcdec7f7d627,-4.61000733137436,-6.535907825674662,9.030007331374355,-6.352630076927557,1.1625543483502603,-1.6696194236285915,6.797445651649738,-0.19071177268887246,-0.3991485505499097,4.726721349785385,1.4791485505499122,1.0286424458882684,4.821315561749639,-6.571711918994938,-2.7813155617496395,1.6163546806749745,-0.8602631123499289,-2.2429919701670538,0.6602631123499294,-6.748702617671491,1.8790480505750977,-0.24228394504110864,3.9809519494249006,-1.9897986053807888,12.657283039274619,5.0545708450915265,4.562716960725382,1.1786914659700514,4.676130089900085,-2.6425677969198387,6.643869910099905,1.468616845430497,-4.7257738089497145,-5.5606031402457745,1.445773808949711,7.551138504668605,-6.794628190949545,1.0124920422325623,2.9546281909495358,-6.997346630288903,4.510394668524882,-6.840245910889114,2.229605331475096,-6.540721357661158,2.6602009999496223,0.5804242458564827,-5.300200999949635,1.357611024860189,-2.713475241575011,10.563528795479307,-3.026524758424986,2.217624717367558,3.0831189606246348,2.7813250726327228,-4.743118960624634,2.56012320803991
367,1101000,3000,cae8c2802659aabc4f2364dee518e7d0d65eda029e69bf1ce7fe5c1f181ca004,107bc12de8351d5d0d0249059cbe9b6cb2b2e19fa794181ee8382de018703385,-0.36934221912518306,-9.546178093959941,-4.170657780874821,-2.58775651837638,9.155642252774737,0.9502467397473465,3.7443577472252576,-0.5167505525875418,6.161114561800009,1.5065409612762009,6.518885438199986,-4.9045218250097475,3.2294427190999953,4.645587006883091,3.05055728090001,-0.9667064505210359,6.406261646075072,-1.663068193740412,7.6137383539249415,-3.6039151187242258,3.215479640399627,-0.4480270377199156,-4.6554796403996415,1.4054436215913877,-9.039086438149617,3.44943489127969,-0.7209135618503915,2.499879783274042,-4.440263112349931,1.4474166201761112,-2.9197368876500707,-1.5763835598095999,-2.2115092303249098,-2.158927828191522,-0.28849076967509063,-3.226922780709239,3.459249050524727,-0.7139405376588253,-2.3992490505247317,-8.116913755158876,7.451021393199558,2.5323717528973306,-1.851021393199563,-3.5870730833268047,8.031021393199556,2.6948316010137767,-1.2710213931995757,-4.275264043562407,4.774790803324667,0.9034150818758148,-2.514790803324657,-5.119554784338115,-4.55777087639997,-1.3767642450949036,-3.8422291236000268,9.032857809875464
368,1104000,3000,d33e9383a39c307731c62efb380e5f546b5479565db8fa3c1ef4cd9a5e6a58b9,f2fd6df87868bd2117864c448af8ae73271ce74a58642f9376cac7e4029f308e,-1.7195742752749579,-0.44509723864667694,-0.7804257247250425,2.931874562144349,0.7591485505499147,3.6599184984392106,-1.1191485505499104,-1.8387486464393425,5.978459713474932,6.44043379452413,4.681540286525063,-0.3831612432794414,1.358033988749892,-1.8447994068976818,-0.8780339887498932,-2.0338916264909397,-14.389155881924252,5.114313800427572,1.1291558819242704,3.6339777587041,-2.414427190999921,3.9214738085211467,-0.6255728090000846,-0.7307825730562401,6.339674775249766,0.710392124349647,1.4203252247502312,0.8070582566717155,-0.14980633142473262,2.242064048813152,5.529806331424729,-1.9264342192298125,1.3939009663000652,7.9900668380508275,2.6460990336999353,-3.3158455819715873,2.918985938174795,6.40370177984997,-1.4189859381747998,-1.0893133225782008,3.4082660448996704,-8.278873133845504,-3.568266044899673,-0.3850449761926701,2.8273140954747666,0.918755708983729,-2.0473140954747753,-3.953465308714591,1.4623917359751446,-4.8501379983903625,4.637608264024841,-3.891293023735156,5.562430123549653,-1.8012068552173577,-1.6824301235496575,-1.849230614260423
