joint_sector,geometry,tau,alpha,source_component,k_minus,count,sum_q0,sum_q1,sum_e0,sum_e1,sum_a0,sum_a1,sum_q0a0,sum_q1a1,sum_e0a0,sum_e1a1
__GLOBAL__,tilted,__GLOBAL__,__SOURCE__,far,13,1144066,-611040,-370556,692466,575296,53134,36578,-42938,-21435,43042,22387
__GLOBAL__,tilted,__GLOBAL__,__SOURCE__,far,14,817190,-200036,10106,381484,355730,25164,9720,-13992,-1818,14864,3490
__GLOBAL__,tilted,__GLOBAL__,__SOURCE__,far,15,490314,44454,173227,210430,247655,6880,1441,-1022,339,2494,485
__GLOBAL__,tilted,__GLOBAL__,__SOURCE__,far,16,245157,101570,155778,128968,164044,1040,105,366,68,402,68
__GLOBAL__,tilted,__GLOBAL__,__SOURCE__,far,17,100947,67798,83285,70092,83661,72,0,60,0,60,0
__GLOBAL__,tilted,__GLOBAL__,__SOURCE__,far,18,33649,28295,31287,28367,31287,0,0,0,0,0,0
__GLOBAL__,tilted,__GLOBAL__,__SOURCE__,far,19,8855,8277,8662,8277,8662,0,0,0,0,0,0
__GLOBAL__,tilted,__GLOBAL__,__SOURCE__,far,20,1771,1734,1764,1734,1764,0,0,0,0,0,0
__GLOBAL__,tilted,__GLOBAL__,__SOURCE__,far,21,253,252,253,252,253,0,0,0,0,0,0
__GLOBAL__,tilted,__GLOBAL__,__SOURCE__,far,22,23,23,23,23,23,0,0,0,0,0,0
__GLOBAL__,tilted,__GLOBAL__,__SOURCE__,far,23,1,1,1,1,1,0,0,0,0,0,0
__GLOBAL__,tilted,__GLOBAL__,__SOURCE__,knight_a,0,1,-1,-1,1,1,0,0,0,0,0,0
__GLOBAL__,tilted,__GLOBAL__,__SOURCE__,knight_a,1,23,-23,-23,23,23,0,0,0,0,0,0
__GLOBAL__,tilted,__GLOBAL__,__SOURCE__,knight_a,2,253,-253,-253,253,253,0,0,0,0,0,0
__GLOBAL__,tilted,__GLOBAL__,__SOURCE__,knight_a,3,1771,-1771,-1771,1771,1771,0,0,0,0,0,0
__GLOBAL__,tilted,__GLOBAL__,__SOURCE__,knight_a,4,8855,-8855,-8855,8855,8855,0,8,0,-8,0,8
__GLOBAL__,tilted,__GLOBAL__,__SOURCE__,knight_a,5,33649,-33649,-33649,33649,33649,12,140,-12,-140,12,140
__GLOBAL__,tilted,__GLOBAL__,__SOURCE__,knight_a,6,100947,-100947,-100912,100947,100912,176,1146,-176,-1146,176,1146
__GLOBAL__,tilted,__GLOBAL__,__SOURCE__,knight_a,7,245157,-245012,-244479,245012,244479,1198,5808,-1198,-5808,1198,5808
__GLOBAL__,tilted,__GLOBAL__,__SOURCE__,knight_a,8,490314,-488238,-484427,488238,484427,5044,20385,-5044,-20385,5044,20385
__GLOBAL__,tilted,__GLOBAL__,__SOURCE__,knight_a,9,817190,-803301,-786282,803301,786354,14720,52120,-14708,-51920,14708,51920
__GLOBAL__,tilted,__GLOBAL__,__SOURCE__,knight_a,10,1144066,-1086414,-1033629,1086582,1035371,31378,98161,-31162,-96181,31162,96181
__GLOBAL__,tilted,__GLOBAL__,__SOURCE__,knight_a,11,1352078,-1186715,-1067765,1189901,1083169,49592,132599,-48272,-123885,48272,123885
__GLOBAL__,tilted,__GLOBAL__,__SOURCE__,knight_a,12,1352078,-1007607,-809976,1029695,882198,56980,120042,-52508,-98702,52508,98902
__GLOBAL__,tilted,__GLOBAL__,__SOURCE__,knight_a,13,1144066,-611040,-370556,692466,575296,45256,66981,-36000,-38833,36104,40833
__GLOBAL__,tilted,__GLOBAL__,__SOURCE__,knight_a,14,817190,-200036,10106,381484,355730,23416,22324,-12574,-3638,13534,8078
__GLOBAL__,tilted,__GLOBAL__,__SOURCE__,knight_a,15,490314,44454,173227,210430,247655,7780,4971,-1004,1422,2916,1954
__GLOBAL__,tilted,__GLOBAL__,__SOURCE__,knight_a,16,245157,101570,155778,128968,164044,1714,822,580,533,724,549
__GLOBAL__,tilted,__GLOBAL__,__SOURCE__,knight_a,17,100947,67798,83285,70092,83661,240,88,176,76,176,76
__GLOBAL__,tilted,__GLOBAL__,__SOURCE__,knight_a,18,33649,28295,31287,28367,31287,16,4,16,4,16,4
__GLOBAL__,tilted,__GLOBAL__,__SOURCE__,knight_a,19,8855,8277,8662,8277,8662,0,0,0,0,0,0
__GLOBAL__,tilted,__GLOBAL__,__SOURCE__,knight_a,20,1771,1734,1764,1734,1764,0,0,0,0,0,0
__GLOBAL__,tilted,__GLOBAL__,__SOURCE__,knight_a,21,253,252,253,252,253,0,0,0,0,0,0
__GLOBAL__,tilted,__GLOBAL__,__SOURCE__,knight_a,22,23,23,23,23,23,0,0,0,0,0,0
__GLOBAL__,tilted,__GLOBAL__,__SOURCE__,knight_a,23,1,1,1,1,1,0,0,0,0,0,0
__GLOBAL__,tilted,__GLOBAL__,__SOURCE__,knight_b,0,1,-1,-1,1,1,0,0,0,0,0,0
__GLOBAL__,tilted,__GLOBAL__,__SOURCE__,knight_b,1,23,-23,-23,23,23,0,0,0,0,0,0
__GLOBAL__,tilted,__GLOBAL__,__SOURCE__,knight_b,2,253,-253,-253,253,253,0,0,0,0,0,0
__GLOBAL__,tilted,__GLOBAL__,__SOURCE__,knight_b,3,1771,-1771,-1771,1771,1771,0,0,0,0,0,0
__GLOBAL__,tilted,__GLOBAL__,__SOURCE__,knight_b,4,8855,-8855,-8855,8855,8855,0,4,0,-4,0,4
__GLOBAL__,tilted,__GLOBAL__,__SOURCE__,knight_b,5,33649,-33649,-33649,33649,33649,12,76,-12,-76,12,76
__GLOBAL__,tilted,__GLOBAL__,__SOURCE__,knight_b,6,100947,-100947,-100912,100947,100912,176,654,-176,-654,176,654
__GLOBAL__,tilted,__GLOBAL__,__SOURCE__,knight_b,7,245157,-245012,-244479,245012,244479,1202,3496,-1202,-3496,1202,3496
__GLOBAL__,tilted,__GLOBAL__,__SOURCE__,knight_b,8,490314,-488238,-484427,488238,484427,5088,13044,-5088,-13028,5088,13028
__GLOBAL__,tilted,__GLOBAL__,__SOURCE__,knight_b,9,817190,-803301,-786282,803301,786354,14912,35423,-14904,-35151,14904,35151
__GLOBAL__,tilted,__GLOBAL__,__SOURCE__,knight_b,10,1144066,-1086414,-1033629,1086582,1035371,31810,69967,-31610,-68121,31610,68121
__GLOBAL__,tilted,__GLOBAL__,__SOURCE__,knight_b,11,1352078,-1186715,-1067765,1189901,1083169,50148,97298,-48806,-90219,48806,90219
__GLOBAL__,tilted,__GLOBAL__,__SOURCE__,knight_b,12,1352078,-1007607,-809976,1029695,882198,57554,89550,-52932,-72928,52932,73144
__GLOBAL__,tilted,__GLOBAL__,__SOURCE__,knight_b,13,1144066,-611040,-370556,692466,575296,45972,51202,-36604,-29123,36652,30875
__GLOBAL__,tilted,__GLOBAL__,__SOURCE__,knight_b,14,817190,-200036,10106,381484,355730,24084,18528,-13360,-3121,14104,6873
__GLOBAL__,tilted,__GLOBAL__,__SOURCE__,knight_b,15,490314,44454,173227,210430,247655,8022,4686,-1530,1100,3018,1836
__GLOBAL__,tilted,__GLOBAL__,__SOURCE__,knight_b,16,245157,101570,155778,128968,164044,1694,814,372,478,628,494
__GLOBAL__,tilted,__GLOBAL__,__SOURCE__,knight_b,17,100947,67798,83285,70092,83661,214,84,134,72,134,72
__GLOBAL__,tilted,__GLOBAL__,__SOURCE__,knight_b,18,33649,28295,31287,28367,31287,12,4,12,4,12,4
__GLOBAL__,tilted,__GLOBAL__,__SOURCE__,knight_b,19,8855,8277,8662,8277,8662,0,0,0,0,0,0
__GLOBAL__,tilted,__GLOBAL__,__SOURCE__,knight_b,20,1771,1734,1764,1734,1764,0,0,0,0,0,0
__GLOBAL__,tilted,__GLOBAL__,__SOURCE__,knight_b,21,253,252,253,252,253,0,0,0,0,0,0
__GLOBAL__,tilted,__GLOBAL__,__SOURCE__,knight_b,22,23,23,23,23,23,0,0,0,0,0,0
__GLOBAL__,tilted,__GLOBAL__,__SOURCE__,knight_b,23,1,1,1,1,1,0,0,0,0,0,0
__GLOBAL__,tilted,__GLOBAL__,__SOURCE__,nn_other,0,1,-1,-1,1,1,0,0,0,0,0,0
__GLOBAL__,tilted,__GLOBAL__,__SOURCE__,nn_other,1,23,-23,-23,23,23,0,0,0,0,0,0
__GLOBAL__,tilted,__GLOBAL__,__SOURCE__,nn_other,2,253,-253,-253,253,253,8,8,-8,-8,8,8
__GLOBAL__,tilted,__GLOBAL__,__SOURCE__,nn_other,3,1771,-1771,-1771,1771,1771,160,160,-160,-160,160,160
__GLOBAL__,tilted,__GLOBAL__,__SOURCE__,nn_other,4,8855,-8855,-8855,8855,8855,1520,1524,-1520,-1524,1520,1524
__GLOBAL__,tilted,__GLOBAL__,__SOURCE__,nn_other,5,33649,-33649,-33649,33649,33649,9164,9224,-9164,-9224,9164,9224
__GLOBAL__,tilted,__GLOBAL__,__SOURCE__,nn_other,6,100947,-100947,-100912,100947,100912,39464,39824,-39464,-39784,39464,39784
__GLOBAL__,tilted,__GLOBAL__,__SOURCE__,nn_other,7,245157,-245012,-244479,245012,244479,129352,130112,-129272,-129448,129272,129448
__GLOBAL__,tilted,__GLOBAL__,__SOURCE__,nn_other,8,490314,-488238,-484427,488238,484427,335354,332189,-334138,-326861,334138,326861
__GLOBAL__,tilted,__GLOBAL__,__SOURCE__,nn_other,9,817190,-803301,-786282,803301,786354,704324,672991,-694868,-645093,694868,645237
__GLOBAL__,tilted,__GLOBAL__,__SOURCE__,nn_other,10,1144066,-1086414,-1033629,1086582,1035371,1213334,1083106,-1165212,-979344,1165420,981880
__GLOBAL__,tilted,__GLOBAL__,__SOURCE__,nn_other,11,1352078,-1186715,-1067765,1189901,1083169,1715936,1369045,-1545636,-1091907,1549164,1110207
__GLOBAL__,tilted,__GLOBAL__,__SOURCE__,nn_other,12,1352078,-1007607,-809976,1029695,882198,1971378,1335799,-1544686,-809941,1569322,883793
__GLOBAL__,tilted,__GLOBAL__,__SOURCE__,nn_other,13,1144066,-611040,-370556,692466,575296,1807778,999280,-1051488,-308262,1150572,492902
__GLOBAL__,tilted,__GLOBAL__,__SOURCE__,nn_other,14,817190,-200036,10106,381484,355730,1305006,581790,-373320,35070,618680,242350
__GLOBAL__,tilted,__GLOBAL__,__SOURCE__,nn_other,15,490314,44454,173227,210430,247655,739120,267733,49226,108852,305202,135580
__GLOBAL__,tilted,__GLOBAL__,__SOURCE__,nn_other,16,245157,101570,155778,128968,164044,327914,96094,132622,63816,166378,65328
__GLOBAL__,tilted,__GLOBAL__,__SOURCE__,nn_other,17,100947,67798,83285,70092,83661,112344,25844,75320,21384,77096,21408
__GLOBAL__,tilted,__GLOBAL__,__SOURCE__,nn_other,18,33649,28295,31287,28367,31287,28780,4880,24336,4512,24352,4512
__GLOBAL__,tilted,__GLOBAL__,__SOURCE__,nn_other,19,8855,8277,8662,8277,8662,5200,576,4900,564,4900,564
__GLOBAL__,tilted,__GLOBAL__,__SOURCE__,nn_other,20,1771,1734,1764,1734,1764,592,32,584,32,584,32
__GLOBAL__,tilted,__GLOBAL__,__SOURCE__,nn_other,21,253,252,253,252,253,32,0,32,0,32,0
__GLOBAL__,tilted,__GLOBAL__,__SOURCE__,nn_other,22,23,23,23,23,23,0,0,0,0,0,0
__GLOBAL__,tilted,__GLOBAL__,__SOURCE__,nn_other,23,1,1,1,1,1,0,0,0,0,0,0
00313b9710118c922508,axis,"collar_r1_birth:[0,1]",axial2:absent,axial2,9,1,-1,0,1,0,0,0,0,0,0,0
00313b9710118c922508,axis,"collar_r1_birth:[0,1]",axial2:absent,axial2,10,10,-10,0,10,0,0,0,0,0,0,0
00313b9710118c922508,axis,"collar_r1_birth:[0,1]",axial2:absent,axial2,11,37,-37,0,37,0,0,0,0,0,0,0
00313b9710118c922508,axis,"collar_r1_birth:[0,1]",axial2:absent,axial2,12,68,-68,0,68,0,0,0,0,0,0,0
00313b9710118c922508,axis,"collar_r1_birth:[0,1]",axial2:absent,axial2,13,61,-61,0,61,0,0,0,0,0,0,0
00313b9710118c922508,axis,"collar_r1_birth:[0,1]",axial2:absent,axial2,14,21,-21,0,21,0,0,0,0,0,0,0
00313b9710118c922508,axis,"collar_r1_birth:[0,1]",axial2:absent,axial2,15,2,-2,0,2,0,0,0,0,0,0,0
00313b9710118c922508,axis,"collar_r1_birth:[0,1]",axial2:present,axial2,8,1,-1,0,1,0,0,0,0,0,0,0
00313b9710118c922508,axis,"collar_r1_birth:[0,1]",axial2:present,axial2,9,10,-10,0,10,0,0,0,0,0,0,0
00313b9710118c922508,axis,"collar_r1_birth:[0,1]",axial2:present,axial2,10,37,-37,0,37,0,0,0,0,0,0,0
00313b9710118c922508,axis,"collar_r1_birth:[0,1]",axial2:present,axial2,11,68,-68,0,68,0,0,0,0,0,0,0
00313b9710118c922508,axis,"collar_r1_birth:[0,1]",axial2:present,axial2,12,61,-61,0,61,0,0,0,0,0,0,0
00313b9710118c922508,axis,"collar_r1_birth:[0,1]",axial2:present,axial2,13,21,-21,0,21,0,0,0,0,0,0,0
00313b9710118c922508,axis,"collar_r1_birth:[0,1]",axial2:present,axial2,14,2,-2,0,2,0,0,0,0,0,0,0
00313b9710118c922508,axis,"collar_r1_birth:[1,2]",axial2:absent,axial2,12,2,0,2,0,2,0,0,0,0,0,0
00313b9710118c922508,axis,"collar_r1_birth:[1,2]",axial2:absent,axial2,13,9,0,9,0,9,0,0,0,0,0,0
00313b9710118c922508,axis,"collar_r1_birth:[1,2]",axial2:absent,axial2,14,14,0,14,0,14,0,0,0,0,0,0
00313b9710118c922508,axis,"collar_r1_birth:[1,2]",axial2:absent,axial2,15,7,0,7,0,7,0,0,0,0,0,0
00313b9710118c922508,axis,"collar_r1_birth:[1,2]",axial2:absent,axial2,16,1,0,1,0,1,0,0,0,0,0,0
00313b9710118c922508,axis,"collar_r1_birth:[1,2]",axial2:present,axial2,11,2,0,2,0,2,0,0,0,0,0,0
00313b9710118c922508,axis,"collar_r1_birth:[1,2]",axial2:present,axial2,12,9,0,9,0,9,0,0,0,0,0,0
00313b9710118c922508,axis,"collar_r1_birth:[1,2]",axial2:present,axial2,13,14,0,14,0,14,0,0,0,0,0,0
00313b9710118c922508,axis,"collar_r1_birth:[1,2]",axial2:present,axial2,14,7,0,7,0,7,0,0,0,0,0,0
00313b9710118c922508,axis,"collar_r1_birth:[1,2]",axial2:present,axial2,15,1,0,1,0,1,0,0,0,0,0,0
00332cb040046be23914,axis,"collar_r1_birth:[0,1]",axial2:absent,axial2,0,0,0,0,0,0,0,0,0,0,0,0
00332cb040046be23914,axis,"collar_r1_birth:[0,1]",axial2:present,axial2,0,0,0,0,0,0,0,0,0,0,0,0
00332cb040046be23914,axis,"collar_r1_birth:[1,2]",axial2:absent,axial2,0,0,0,0,0,0,0,0,0,0,0,0
00332cb040046be23914,axis,"collar_r1_birth:[1,2]",axial2:present,axial2,0,0,0,0,0,0,0,0,0,0,0,0
004336f8f25c0e1794f3,axis,"collar_r1_birth:[0,1]",axial2:absent,axial2,11,2,-2,0,2,0,0,0,0,0,0,0
004336f8f25c0e1794f3,axis,"collar_r1_birth:[0,1]",axial2:absent,axial2,12,17,-17,0,17,0,0,0,0,0,0,0
004336f8f25c0e1794f3,axis,"collar_r1_birth:[0,1]",axial2:absent,axial2,13,56,-56,0,56,0,0,0,0,0,0,0
004336f8f25c0e1794f3,axis,"collar_r1_birth:[0,1]",axial2:absent,axial2,14,88,-88,0,88,0,0,0,0,0,0,0
004336f8f25c0e1794f3,axis,"collar_r1_birth:[0,1]",axial2:absent,axial2,15,66,-66,0,66,0,0,0,0,0,0,0
004336f8f25c0e1794f3,axis,"collar_r1_birth:[0,1]",axial2:absent,axial2,16,19,-19,0,19,0,0,0,0,0,0,0
004336f8f25c0e1794f3,axis,"collar_r1_birth:[0,1]",axial2:absent,axial2,17,2,-2,0,2,0,0,0,0,0,0,0
004336f8f25c0e1794f3,axis,"collar_r1_birth:[0,1]",axial2:present,axial2,0,0,0,0,0,0,0,0,0,0,0,0
004336f8f25c0e1794f3,axis,"collar_r1_birth:[1,2]",axial2:absent,axial2,12,2,0,2,0,2,0,0,0,0,0,0
004336f8f25c0e1794f3,axis,"collar_r1_birth:[1,2]",axial2:absent,axial2,13,19,0,19,0,19,0,0,0,0,0,0
004336f8f25c0e1794f3,axis,"collar_r1_birth:[1,2]",axial2:absent,axial2,14,67,0,67,0,67,0,0,0,0,0,0
004336f8f25c0e1794f3,axis,"collar_r1_birth:[1,2]",axial2:absent,axial2,15,113,0,113,0,113,0,0,0,0,0,0
004336f8f25c0e1794f3,axis,"collar_r1_birth:[1,2]",axial2:absent,axial2,16,98,0,98,0,98,0,0,0,0,0,0
004336f8f25c0e1794f3,axis,"collar_r1_birth:[1,2]",axial2:absent,axial2,17,43,0,43,0,43,0,0,0,0,0,0
004336f8f25c0e1794f3,axis,"collar_r1_birth:[1,2]",axial2:absent,axial2,18,10,0,10,0,10,0,0,0,0,0,0
004336f8f25c0e1794f3,axis,"collar_r1_birth:[1,2]",axial2:absent,axial2,19,1,0,1,0,1,0,0,0,0,0,0
004336f8f25c0e1794f3,axis,"collar_r1_birth:[1,2]",axial2:present,axial2,0,0,0,0,0,0,0,0,0,0,0,0
005ee018d4c68d996fa4,axis,"collar_r1_birth:[0,1]",axial2:absent,axial2,8,1,-1,0,1,0,0,0,0,0,0,0
005ee018d4c68d996fa4,axis,"collar_r1_birth:[0,1]",axial2:absent,axial2,9,11,-11,0,11,0,0,0,0,0,0,0
005ee018d4c68d996fa4,axis,"collar_r1_birth:[0,1]",axial2:absent,axial2,10,55,-55,0,55,0,0,0,0,0,0,0
005ee018d4c68d996fa4,axis,"collar_r1_birth:[0,1]",axial2:absent,axial2,11,156,-156,0,156,0,0,0,0,0,0,0
005ee018d4c68d996fa4,axis,"collar_r1_birth:[0,1]",axial2:absent,axial2,12,250,-250,0,250,0,0,0,0,0,0,0
005ee018d4c68d996fa4,axis,"collar_r1_birth:[0,1]",axial2:absent,axial2,13,209,-209,0,209,0,0,0,0,0,0,0
005ee018d4c68d996fa4,axis,"collar_r1_birth:[0,1]",axial2:absent,axial2,14,73,-73,0,73,0,0,0,0,0,0,0
005ee018d4c68d996fa4,axis,"collar_r1_birth:[0,1]",axial2:absent,axial2,15,8,-8,0,8,0,0,0,0,0,0,0
005ee018d4c68d996fa4,axis,"collar_r1_birth:[0,1]",axial2:present,axial2,0,0,0,0,0,0,0,0,0,0,0,0
005ee018d4c68d996fa4,axis,"collar_r1_birth:[1,2]",axial2:absent,axial2,0,0,0,0,0,0,0,0,0,0,0,0
005ee018d4c68d996fa4,axis,"collar_r1_birth:[1,2]",axial2:present,axial2,0,0,0,0,0,0,0,0,0,0,0,0
00a68ae7660d0204d09f,axis,"collar_r1_birth:[0,1]",axial2:absent,axial2,0,0,0,0,0,0,0,0,0,0,0,0
00a68ae7660d0204d09f,axis,"collar_r1_birth:[0,1]",axial2:present,axial2,7,1,-1,0,1,0,0,0,0,0,0,0
00a68ae7660d0204d09f,axis,"collar_r1_birth:[0,1]",axial2:present,axial2,8,15,-15,0,15,0,0,0,0,0,0,0
00a68ae7660d0204d09f,axis,"collar_r1_birth:[0,1]",axial2:present,axial2,9,90,-90,0,90,0,0,0,0,0,0,0
00a68ae7660d0204d09f,axis,"collar_r1_birth:[0,1]",axial2:present,axial2,10,297,-297,0,297,0,0,0,0,0,0,0
00a68ae7660d0204d09f,axis,"collar_r1_birth:[0,1]",axial2:present,axial2,11,591,-591,0,591,0,0,0,0,0,0,0
00a68ae7660d0204d09f,axis,"collar_r1_birth:[0,1]",axial2:present,axial2,12,694,-694,0,694,0,0,0,0,0,0,0
00a68ae7660d0204d09f,axis,"collar_r1_birth:[0,1]",axial2:present,axial2,13,454,-454,0,454,0,0,0,0,0,0,0
00a68ae7660d0204d09f,axis,"collar_r1_birth:[0,1]",axial2:present,axial2,14,164,-164,0,164,0,0,0,0,0,0,0
00a68ae7660d0204d09f,axis,"collar_r1_birth:[0,1]",axial2:present,axial2,15,33,-33,0,33,0,0,0,0,0,0,0
00a68ae7660d0204d09f,axis,"collar_r1_birth:[0,1]",axial2:present,axial2,16,3,-3,0,3,0,0,0,0,0,0,0
00a68ae7660d0204d09f,axis,"collar_r1_birth:[1,2]",axial2:absent,axial2,8,1,0,1,0,1,0,0,0,0,0,0
00a68ae7660d0204d09f,axis,"collar_r1_birth:[1,2]",axial2:absent,axial2,9,15,0,15,0,15,0,0,0,0,0,0
00a68ae7660d0204d09f,axis,"collar_r1_birth:[1,2]",axial2:absent,axial2,10,90,0,90,0,90,0,0,0,0,0,0
00a68ae7660d0204d09f,axis,"collar_r1_birth:[1,2]",axial2:absent,axial2,11,297,0,297,0,297,0,0,0,0,0,0
00a68ae7660d0204d09f,axis,"collar_r1_birth:[1,2]",axial2:absent,axial2,12,591,0,591,0,591,0,0,0,0,0,0
00a68ae7660d0204d09f,axis,"collar_r1_birth:[1,2]",axial2:absent,axial2,13,694,0,694,0,694,0,0,0,0,0,0
00a68ae7660d0204d09f,axis,"collar_r1_birth:[1,2]",axial2:absent,axial2,14,454,0,454,0,454,0,0,0,0,0,0
00a68ae7660d0204d09f,axis,"collar_r1_birth:[1,2]",axial2:absent,axial2,15,164,0,164,0,164,0,0,0,0,0,0
00a68ae7660d0204d09f,axis,"collar_r1_birth:[1,2]",axial2:absent,axial2,16,33,0,33,0,33,0,0,0,0,0,0
00a68ae7660d0204d09f,axis,"collar_r1_birth:[1,2]",axial2:absent,axial2,17,3,0,3,0,3,0,0,0,0,0,0
00a68ae7660d0204d09f,axis,"collar_r1_birth:[1,2]",axial2:present,axial2,0,0,0,0,0,0,0,0,0,0,0,0
00b85e7de8c834e79e87,axis,"collar_r1_birth:[0,1]",axial2:absent,axial2,10,2,-2,0,2,0,0,0,0,0,0,0
00b85e7de8c834e79e87,axis,"collar_r1_birth:[0,1]",axial2:absent,axial2,11,13,-13,0,13,0,0,0,0,0,0,0
00b85e7de8c834e79e87,axis,"collar_r1_birth:[0,1]",axial2:absent,axial2,12,29,-29,0,29,0,0,0,0,0,0,0
00b85e7de8c834e79e87,axis,"collar_r1_birth:[0,1]",axial2:absent,axial2,13,28,-28,0,28,0,0,0,0,0,0,0
00b85e7de8c834e79e87,axis,"collar_r1_birth:[0,1]",axial2:absent,axial2,14,11,-11,0,11,0,0,0,0,0,0,0
00b85e7de8c834e79e87,axis,"collar_r1_birth:[0,1]",axial2:absent,axial2,15,1,-1,0,1,0,0,0,0,0,0,0
00b85e7de8c834e79e87,axis,"collar_r1_birth:[0,1]",axial2:present,axial2,0,0,0,0,0,0,0,0,0,0,0,0
00b85e7de8c834e79e87,axis,"collar_r1_birth:[1,2]",axial2:absent,axial2,12,1,0,1,0,1,0,0,0,0,0,0
00b85e7de8c834e79e87,axis,"collar_r1_birth:[1,2]",axial2:absent,axial2,13,3,0,3,0,3,0,0,0,0,0,0
00b85e7de8c834e79e87,axis,"collar_r1_birth:[1,2]",axial2:absent,axial2,14,3,0,3,0,3,0,0,0,0,0,0
00b85e7de8c834e79e87,axis,"collar_r1_birth:[1,2]",axial2:absent,axial2,15,1,0,1,0,1,0,0,0,0,0,0
00b85e7de8c834e79e87,axis,"collar_r1_birth:[1,2]",axial2:present,axial2,0,0,0,0,0,0,0,0,0,0,0,0
01001f0c97ba265c0b5b,axis,"collar_r1_birth:[0,1]",axial2:absent,axial2,0,0,0,0,0,0,0,0,0,0,0,0
01001f0c97ba265c0b5b,axis,"collar_r1_birth:[0,1]",axial2:present,axial2,0,0,0,0,0,0,0,0,0,0,0,0
01001f0c97ba265c0b5b,axis,"collar_r1_birth:[1,2]",axial2:absent,axial2,0,0,0,0,0,0,0,0,0,0,0,0
01001f0c97ba265c0b5b,axis,"collar_r1_birth:[1,2]",axial2:present,axial2,0,0,0,0,0,0,0,0,0,0,0,0
0103b97517a0873d10a5,axis,"collar_r1_birth:[0,1]",axial2:absent,axial2,0,0,0,0,0,0,0,0,0,0,0,0
0103b97517a0873d10a5,axis,"collar_r1_birth:[0,1]",axial2:present,axial2,0,0,0,0,0,0,0,0,0,0,0,0
0103b97517a0873d10a5,axis,"collar_r1_birth:[1,2]",axial2:absent,axial2,0,0,0,0,0,0,0,0,0,0,0,0
0103b97517a0873d10a5,axis,"collar_r1_birth:[1,2]",axial2:present,axial2,0,0,0,0,0,0,0,0,0,0,0,0
0120e2ed5f07cc228423,axis,"collar_r1_birth:[0,1]",axial2:absent,axial2,12,1,-1,0,1,0,0,0,0,0,0,0
0120e2ed5f07cc228423,axis,"collar_r1_birth:[0,1]",axial2:absent,axial2,13,5,-5,0,5,0,0,0,0,0,0,0
0120e2ed5f07cc228423,axis,"collar_r1_birth:[0,1]",axial2:absent,axial2,14,7,-7,0,7,0,0,0,0,0,0,0
0120e2ed5f07cc228423,axis,"collar_r1_birth:[0,1]",axial2:absent,axial2,15,1,-1,0,1,0,0,0,0,0,0,0
0120e2ed5f07cc228423,axis,"collar_r1_birth:[0,1]",axial2:present,axial2,0,0,0,0,0,0,0,0,0,0,0,0
0120e2ed5f07cc228423,axis,"collar_r1_birth:[1,2]",axial2:absent,axial2,14,1,0,1,0,1,0,0,0,0,0,0
0120e2ed5f07cc228423,axis,"collar_r1_birth:[1,2]",axial2:absent,axial2,15,1,0,1,0,1,0,0,0,0,0,0
0120e2ed5f07cc228423,axis,"collar_r1_birth:[1,2]",axial2:present,axial2,0,0,0,0,0,0,0,0,0,0,0,0
017ecf9e55b112152412,axis,"collar_r1_birth:[0,1]",axial2:absent,axial2,9,1,-1,0,1,0,0,0,0,0,0,0
017ecf9e55b112152412,axis,"collar_r1_birth:[0,1]",axial2:absent,axial2,10,10,-10,0,10,0,0,0,0,0,0,0
017ecf9e55b112152412,axis,"collar_r1_birth:[0,1]",axial2:absent,axial2,11,44,-44,0,44,0,0,0,0,0,0,0
017ecf9e55b112152412,axis,"collar_r1_birth:[0,1]",axial2:absent,axial2,12,106,-106,0,106,0,0,0,0,0,0,0
017ecf9e55b112152412,axis,"collar_r1_birth:[0,1]",axial2:absent,axial2,13,141,-141,0,141,0,0,0,0,0,0,0
017ecf9e55b112152412,axis,"collar_r1_birth:[0,1]",axial2:absent,axial2,14,91,-91,0,91,0,0,0,0,0,0,0
017ecf9e55b112152412,axis,"collar_r1_birth:[0,1]",axial2:absent,axial2,15,25,-25,0,25,0,0,0,0,0,0,0
017ecf9e55b112152412,axis,"collar_r1_birth:[0,1]",axial2:absent,axial2,16,2,-2,0,2,0,0,0,0,0,0,0
017ecf9e55b112152412,axis,"collar_r1_birth:[0,1]",axial2:present,axial2,0,0,0,0,0,0,0,0,0,0,0,0
017ecf9e55b112152412,axis,"collar_r1_birth:[1,2]",axial2:absent,axial2,11,1,0,1,0,1,0,0,0,0,0,0
017ecf9e55b112152412,axis,"collar_r1_birth:[1,2]",axial2:absent,axial2,12,10,0,10,0,10,0,0,0,0,0,0
017ecf9e55b112152412,axis,"collar_r1_birth:[1,2]",axial2:absent,axial2,13,38,0,38,0,38,0,0,0,0,0,0
017ecf9e55b112152412,axis,"collar_r1_birth:[1,2]",axial2:absent,axial2,14,71,0,71,0,71,0,0,0,0,0,0
017ecf9e55b112152412,axis,"collar_r1_birth:[1,2]",axial2:absent,axial2,15,51,0,51,0,51,0,0,0,0,0,0
017ecf9e55b112152412,axis,"collar_r1_birth:[1,2]",axial2:absent,axial2,16,13,0,13,0,13,0,0,0,0,0,0
017ecf9e55b112152412,axis,"collar_r1_birth:[1,2]",axial2:absent,axial2,17,1,0,1,0,1,0,0,0,0,0,0
017ecf9e55b112152412,axis,"collar_r1_birth:[1,2]",axial2:present,axial2,0,0,0,0,0,0,0,0,0,0,0,0
