sector,full_axis_tilted_rectangle,pooled_four_cell_rectangle,det_lower,det_upper,det_midpoint,det_excludes_zero,p4_01_absent,p4_01_present,p4_12_absent,p4_12_present
5e89bb99b7e74bce359d,1,1,52186617020105220618580704049613/100000000000000000000000000000000000000000000000000,26093308510052610309290352024807/50000000000000000000000000000000000000000000000000,5.218661702010522e-19,1,9.500188413395412e-10,7.509238254770901e-10,-1.5287830995935455e-09,-6.590748057034303e-10
5edc1b5c43d72f755d1e,0,0,0,0,0.0,0,1.0146479125413e-09,0.0,-2.0822682259047763e-10,0.0
5ee548531618923d3698,0,0,0,0,0.0,0,-8.502184714384317e-11,0.0,0.0,0.0
5f300de9e96950465827,0,0,0,0,0.0,0,-1.5257743711747393e-10,0.0,2.1407551198935973e-11,0.0
5f496af1144ab09e0faa,0,0,0,0,0.0,0,4.582957032118613e-10,0.0,-9.544453358101871e-11,0.0
5f4bcb310998d32f0424,0,0,0,0,0.0,0,-6.232952329544048e-11,0.0,0.0,0.0
5f5bdf0009bdce619537,0,0,0,0,0.0,0,2.843641032311999e-09,0.0,-3.8990607562740366e-10,0.0
5face9cedf164dd3f649,0,1,290337360925842149505846380327883/50000000000000000000000000000000000000000000000000,580674721851684299011692760655767/100000000000000000000000000000000000000000000000000,5.806747218516843e-18,1,-1.4927634783141428e-09,-2.8705137189271747e-09,3.12345463498979e-09,2.1163246606460666e-09
5fc3cbab606f7d44d340,0,0,0,0,0.0,0,8.909454646930754e-10,0.0,0.0,0.0
5fe61df587a037face30,0,0,0,0,0.0,0,3.257706842722389e-09,0.0,-5.535848836932519e-10,0.0
5fe77196d24e34372ba9,0,0,0,0,0.0,0,-5.44764416918026e-11,0.0,0.0,0.0
5fe8f899f7c5badcfd60,0,0,0,0,0.0,0,-3.9174524462100226e-10,0.0,0.0,0.0
602c479698a5119f2586,0,0,0,0,0.0,0,-7.818576868002221e-11,0.0,0.0,0.0
6088aec99487307dfbdf,0,0,0,0,0.0,0,-6.929340185140012e-10,0.0,1.0638614090321079e-10,0.0
608cca7da67bd56aa8d4,0,0,0,0,0.0,0,4.399261732135766e-10,0.0,-7.411854174621248e-12,0.0
60df9f9b3faf33fa6820,0,0,0,0,0.0,0,3.1528793784907425e-09,0.0,-2.8283004682235803e-10,0.0
60fa6bc9b4d5aab660b0,0,0,0,0,0.0,0,-2.3512605208930584e-09,0.0,1.413614689099928e-10,0.0
618ede4d9329f931cab7,0,0,0,0,0.0,0,-2.0266536309525382e-09,0.0,0.0,0.0
61c0c2a5ac6f8b2831c9,0,0,0,0,0.0,0,-8.046987913544882e-10,0.0,1.0117279417999921e-10,0.0
61f365bcc9c05330bd9d,0,0,0,0,0.0,0,-2.0832970224694567e-09,0.0,1.5643617416002016e-10,0.0
620af5ca87a3e2ac845d,0,0,0,0,0.0,0,-1.9138439201227667e-11,0.0,0.0,0.0
6223af5194dbd58cfa55,0,0,0,0,0.0,0,1.4628775870553198e-09,0.0,-2.740675392195143e-09,0.0
626e24f9f4aab23d9e87,0,0,0,0,0.0,0,2.31673562849325e-09,0.0,0.0,0.0
626f798ac33509ea5c9d,0,1,-304549013533644149210778853/50000000000000000000000000000000000000000000000000,-121819605413457659684311541/20000000000000000000000000000000000000000000000000,-6.090980270672883e-24,1,5.628291881261774e-11,5.050149634948815e-11,7.390323131721474e-11,6.620361674412106e-11
62ad24341432c600aba3,0,0,0,0,0.0,0,-4.622121729971719e-10,0.0,3.272511070193185e-10,0.0
62c2d9753cce58f04fcb,0,0,0,0,0.0,0,-2.016283264429694e-10,0.0,7.170334628106578e-11,0.0
62cff54c40cff877247b,0,0,0,0,0.0,0,-6.418214095836275e-11,0.0,4.6908803995427524e-11,0.0
62e23683c69330371285,0,0,0,0,0.0,0,-4.129050411063624e-11,0.0,0.0,0.0
62ea5d20fe449077dcfd,0,0,0,0,0.0,0,1.69449532145353e-10,0.0,0.0,0.0
634451b474f65e8ea977,0,0,0,0,0.0,0,-2.889183890393034e-10,0.0,0.0,0.0
635591a3cbb13aa0df16,0,0,0,0,0.0,0,-8.861662824633348e-10,0.0,1.1565749791262193e-09,0.0
637ccd659ab4e0fee1ee,0,0,0,0,0.0,0,-9.271477868663562e-10,0.0,4.6194766311051355e-10,0.0
639457b32fc48cffe93a,0,0,0,0,0.0,0,-8.484012286747856e-10,0.0,6.713649843322417e-11,0.0
63af0fea67bdef1bfe66,0,0,0,0,0.0,0,2.5180694022539104e-09,0.0,0.0,0.0
63cfd5ff28a3cff27f7c,0,0,0,0,0.0,0,-3.0791491592948414e-09,0.0,-6.14856961407817e-11,0.0
641e9e7063b143719ad5,0,0,0,0,0.0,0,5.060170479555048e-10,0.0,2.518906108578359e-10,0.0
650ec8a93c4b4b2daaba,0,0,0,0,0.0,0,-4.75465868530093e-10,0.0,2.701217157053478e-10,0.0
65290e3a6e4da0778fae,0,0,0,0,0.0,0,-1.040418032756318e-09,0.0,3.4250709487463703e-10,0.0
6530dfdd4bbed36bdfa4,0,0,0,0,0.0,0,-7.334572078439996e-10,0.0,-1.0450422223592583e-10,0.0
653483f0de362c706e96,0,0,0,0,0.0,0,1.1130420897499488e-09,0.0,-1.0682777611018389e-10,0.0
653d8e29daa9627cffb1,0,0,0,0,0.0,0,-1.7368655584050962e-09,0.0,6.694263216438353e-10,0.0
654886fc26685d1ec5ce,0,0,0,0,0.0,0,-1.6844713097033103e-09,0.0,-1.5141394849223166e-10,0.0
6549a9701230703b03a0,0,1,2052895043894590203675455406701/100000000000000000000000000000000000000000000000000,1026447521947295101837727703351/50000000000000000000000000000000000000000000000000,2.0528950438945903e-20,1,8.378970104606178e-10,7.018281396406212e-10,1.6712257574763994e-10,1.6448355245007592e-10
65a001ec06faeb5b2805,0,0,0,0,0.0,0,8.581592599372631e-11,6.72262372122426e-11,0.0,0.0
65b85deea0f403370bc4,0,0,0,0,0.0,0,-2.540331298103324e-10,0.0,9.952804253390612e-11,0.0
65e8713ceeb888bc1314,0,0,0,0,0.0,0,5.02293162412206e-10,0.0,-1.4675613426150588e-10,0.0
6623484f279a1f13c286,0,0,0,0,0.0,0,-1.7256815522444319e-10,0.0,1.7011566175956274e-11,0.0
668cfee15ae3233cf7e8,0,0,0,0,0.0,0,2.004539735493289e-11,1.7731207104589242e-11,0.0,0.0
66a48dfd24f70565e751,0,0,0,0,0.0,0,-1.7446887453583403e-10,0.0,2.7913360075449873e-09,0.0
66ffbabc4b1d4a40d703,0,0,0,0,0.0,0,2.976151150779332e-11,2.4651586945077936e-11,0.0,0.0
6712305cfbd4df23e10d,0,0,0,0,0.0,0,8.067001822885251e-10,0.0,1.7450360532763034e-09,0.0
6766f4bd6b6c447f9c1f,0,0,0,0,0.0,0,3.3183727603247224e-09,0.0,-5.445865956506708e-10,0.0
67886700376d964573f7,0,0,0,0,0.0,0,1.4834177929102171e-09,0.0,-2.904198546794515e-09,0.0
679fff20bdc160883c25,0,0,0,0,0.0,0,-3.357154103214007e-09,0.0,-5.819207974524931e-10,0.0
67b7185ddc1ed790edcd,0,0,0,0,0.0,0,1.8143251266516352e-09,0.0,1.3267360155010346e-10,0.0
67ba7229d692fe1cc750,0,0,0,0,0.0,0,-7.57173773816991e-10,0.0,-9.185775903801329e-11,0.0
67c4e19e43249980a146,0,0,0,0,0.0,0,-6.041275231445354e-09,0.0,-1.773415101978955e-10,0.0
6807e65c3ecbab34f96a,0,1,3676507782862905231337221528891/50000000000000000000000000000000000000000000000000,7353015565725810462674443057783/100000000000000000000000000000000000000000000000000,7.35301556572581e-20,1,2.2078177592669758e-10,2.8215484856801666e-10,-3.914560237898309e-10,-1.6722874567535794e-10
682f3e78bdce7a74511b,0,0,0,0,0.0,0,-7.878883027293937e-10,0.0,0.0,0.0
68302e70ed75698311d6,0,0,0,0,0.0,0,2.7305780436072493e-09,0.0,-1.1742566400893117e-09,0.0
68ca4a48d01471c10aa3,0,0,0,0,0.0,0,1.7331284301938754e-09,0.0,-8.862138739818643e-10,0.0
68daf47d8493da882503,0,0,0,0,0.0,0,5.327751032518619e-10,0.0,1.9196700180608743e-09,0.0
6912e8bb290710023872,0,0,0,0,0.0,0,-6.359294316345582e-09,0.0,1.973551148256509e-09,0.0
6973cca85b96772f95f6,0,0,0,0,0.0,0,-6.063623028958299e-11,0.0,0.0,0.0
6976f4d8313a19ac15e3,0,0,0,0,0.0,0,-4.3067156057758904e-10,0.0,0.0,0.0
69ccb06641cb9cce570e,0,0,0,0,0.0,0,-2.975456665735955e-11,0.0,0.0,0.0
6a0259e9a6e538eff28f,0,0,0,0,0.0,0,4.2209819813924905e-12,0.0,0.0,0.0
6a0855a2d6fce94a8dde,0,0,0,0,0.0,0,-9.863610768305983e-10,0.0,-4.664109826046309e-09,0.0
6a21e7fe01cc95bed8e9,0,0,0,0,0.0,0,-4.890314893308232e-10,0.0,0.0,0.0
6a312cc6e8cd6a7db29e,0,0,0,0,0.0,0,3.8749460056729974e-10,3.2156323502544424e-10,0.0,0.0
6a54fefde4ccc3eefbd4,0,0,0,0,0.0,0,-8.174369330273103e-10,0.0,5.713804651436289e-10,0.0
6ad8e52c5070134ef174,0,0,0,0,0.0,0,4.226761917634367e-10,0.0,0.0,0.0
6ad972845da1a2df3118,0,0,0,0,0.0,0,6.849424657186657e-10,0.0,-7.22089222955384e-11,0.0
6afcec23acccf862ed3c,0,0,0,0,0.0,0,4.4862721792450955e-10,0.0,7.731239698250579e-10,0.0
6b0b9087a86aad0b96f5,0,0,0,0,0.0,0,2.1726214810917062e-09,0.0,-2.2031764244799339e-10,0.0
6b19fab68f613fe220d8,0,0,0,0,0.0,0,-1.6869500907229334e-10,0.0,1.9473679522281253e-11,0.0
6b1f52ab87607a473571,0,0,0,0,0.0,0,-1.8156990313068489e-09,0.0,3.1723886461340457e-10,0.0
6b2470951b2cc868a551,0,0,0,0,0.0,0,-1.1013427572205971e-11,0.0,4.125894532441302e-12,0.0
6b289a644b9d5d803b15,0,0,0,0,0.0,0,-8.947912253654174e-10,0.0,1.6979373241070554e-11,0.0
6b54db34eebf1936fb59,0,0,0,0,0.0,0,-3.552790092872686e-10,0.0,-1.3932803610292388e-09,0.0
6b649230ff58db9f936e,0,0,0,0,0.0,0,-7.584520668300239e-10,0.0,4.1976709433900134e-10,0.0
6b6d05568efb2c6a42ac,0,0,0,0,0.0,0,-4.886548840964742e-10,0.0,0.0,0.0
6bbc380bfba58e2b8121,0,1,-285481978791419977541304100709/100000000000000000000000000000000000000000000000000,-71370494697854994385326025177/25000000000000000000000000000000000000000000000000,-2.8548197879142e-21,1,3.366634938830667e-10,2.843096838789951e-10,-1.1202719354339672e-10,-1.0308583021520737e-10
6c0d599ba4828d678c3e,0,0,0,0,0.0,0,-4.0918492898841816e-11,0.0,0.0,0.0
6c3974026a4b39c2e8ce,0,0,0,0,0.0,0,9.855518834464646e-10,0.0,-2.7479670884325846e-09,0.0
6c8f709818c5f555a3c3,0,0,0,0,0.0,0,-1.2502881872466818e-09,0.0,9.395058235295278e-10,0.0
6cd05fdbae216afe010c,0,0,0,0,0.0,0,9.37526575083978e-10,0.0,-2.7527066788014444e-09,0.0
6ce58d00e48565f7b9ee,0,0,0,0,0.0,0,0.0,0.0,1.9056639844727695e-10,0.0
6d0e9b9117422a6111e8,0,0,0,0,0.0,0,-1.0782497664481597e-10,0.0,0.0,0.0
6d7efa43bc9043d23ec8,0,0,0,0,0.0,0,0.0,0.0,-3.453404450499483e-10,0.0
6d93f266f034c038cf7e,0,0,0,0,0.0,0,0.0,0.0,-1.5410504183427953e-10,0.0
6da37a9089bfac3fc599,0,0,0,0,0.0,0,-4.697412369921171e-10,0.0,7.843489907020181e-11,0.0
6e2305f246a1dfb97d95,0,0,0,0,0.0,0,3.1431450740271338e-09,0.0,-1.3064230995098978e-09,0.0
6e4c1d9dd9b7dfbc2c89,0,0,0,0,0.0,0,-4.5610812041941283e-11,0.0,0.0,0.0
6e59a66fb83f1fb469ad,0,0,0,0,0.0,0,-2.8195403380249365e-09,0.0,0.0,0.0
6e89dfa5751183315cdd,0,0,0,0,0.0,0,-5.615919635473842e-10,0.0,0.0,0.0
6ea185cbbd47e8c77ad0,0,1,11896147344027415917678747647/10000000000000000000000000000000000000000000000000,118961473440274159176787476471/100000000000000000000000000000000000000000000000000,1.1896147344027416e-21,1,2.3261970757431691e-10,2.128577554943767e-10,9.188373631420034e-11,8.919184375662631e-11
6fd687b98065bc7c1746,0,0,0,0,0.0,0,1.007212549657513e-09,8.042405807065889e-10,0.0,0.0
70737c1c1b4fd33b1e0a,0,0,0,0,0.0,0,-8.288104849523156e-10,0.0,1.6979373241070554e-11,0.0
708479ab8a0d1b0611ae,0,0,1673844880017558904565581773549/50000000000000000000000000000000000000000000000000,3347689760035117809131163547099/100000000000000000000000000000000000000000000000000,3.347689760035118e-20,1,0.0,-1.5548995593142965e-10,2.1529942175245282e-10,1.49652974791174e-10
7085bc2a0cfe79f14fe9,0,0,0,0,0.0,0,-1.8943694865524837e-10,0.0,1.9473679522281253e-11,0.0
708abbf2f6c5fb704364,0,1,-488500766130229087579902718483/50000000000000000000000000000000000000000000000000,-195400306452091635031961087393/20000000000000000000000000000000000000000000000000,-9.770015322604581e-21,1,1.8480388310251983e-09,1.4968328231382677e-09,-1.0308583021520737e-10,-8.878183014053151e-11
70a13b66ddad16c4b42d,0,0,0,0,0.0,0,5.019636891851234e-10,0.0,0.0,0.0
70c851e0969bae90e442,0,0,0,0,0.0,0,9.89307118204118e-10,0.0,2.507684910038293e-10,0.0
70d8c0b09c8005aa3062,0,0,7634470794586309315260793650227/100000000000000000000000000000000000000000000000000,1908617698646577328815198412557/25000000000000000000000000000000000000000000000000,7.634470794586309e-20,1,0.0,-2.588020310684179e-10,2.9499269240928143e-10,0.0
71319ae33b331f7f5eb2,0,0,0,0,0.0,0,4.971280794551407e-09,0.0,-1.4749166807848743e-09,0.0
715dce7bdc149de1494e,0,0,0,0,0.0,0,3.4868400536532464e-09,0.0,0.0,0.0
718c941cdd7eb9e39fab,0,1,-23598668280409964944318540539/50000000000000000000000000000000000000000000000000,-47197336560819929888637081077/100000000000000000000000000000000000000000000000000,-4.719733656081993e-22,1,-2.2604449360965308e-10,-1.9265396785082645e-10,3.7239260613752917e-11,3.382637002378267e-11
71a4153d80928ab65fce,0,0,0,0,0.0,0,5.824302301534592e-11,0.0,0.0,0.0
71b6e8030ac723b8d982,0,0,0,0,0.0,0,1.753240878339476e-09,0.0,-1.1725430637964938e-09,0.0
71b8c4a90e4fac4762d6,0,0,0,0,0.0,0,1.8999813552472226e-09,0.0,-6.167246184119378e-09,0.0
72000019974355de00ac,0,0,0,0,0.0,0,1.1369836127093007e-09,0.0,2.5150782752897538e-09,0.0
726d6284813ed784f774,0,0,0,0,0.0,0,-1.0087809252842491e-10,0.0,0.0,0.0
73661b516087f66bb767,0,0,0,0,0.0,0,-9.147491078804821e-12,0.0,0.0,0.0
73725cee654355d30759,0,0,0,0,0.0,0,0.0,0.0,-3.275925403911168e-10,0.0
737b22558dc64b59741a,0,0,0,0,0.0,0,1.999129042171152e-09,0.0,-1.1555753238872636e-09,0.0
73defbb2c1b2b9a442f1,0,0,0,0,0.0,0,-4.5610812041941283e-11,0.0,0.0,0.0
73e529b008553fde0b0f,0,0,0,0,0.0,0,-1.0351779204405731e-09,0.0,1.0421118965373293e-10,0.0
7443985ff8bafbe5a6e6,0,0,0,0,0.0,0,-1.9063386794834176e-09,0.0,9.403577522037904e-11,0.0
7466537c92f3a61bd644,0,0,0,0,0.0,0,0.0,5.722085852874972e-09,0.0,-3.555312254133414e-10
7482b45ba7086db7c834,0,0,0,0,0.0,0,-1.2036844622253373e-09,0.0,2.0345207009079194e-10,0.0
74dd685b38911e3d55d1,0,1,-163973393737913291673394329236147/100000000000000000000000000000000000000000000000000,-81986696868956645836697164618073/50000000000000000000000000000000000000000000000000,-1.639733937379133e-18,1,-7.751667786637858e-11,2.186292037746859e-09,7.859219305519558e-10,-1.0129551967203818e-09
74e0d04c7ff3bdde4194,0,0,0,0,0.0,0,-5.1591964483201066e-11,0.0,0.0,0.0
7511bcb27052361aa3c4,0,0,0,0,0.0,0,6.259844616441738e-10,0.0,8.489686620535277e-12,0.0
7536d7aee6de4479a33e,0,0,0,0,0.0,0,9.560695933622824e-11,7.814425217378179e-11,0.0,0.0
7592ae7e8067c735b4a0,0,0,0,0,0.0,0,1.6606201898838895e-10,1.3889819720799143e-10,0.0,0.0
7598c807e88139724766,0,0,0,0,0.0,0,-5.013218952799986e-10,0.0,2.2173690424258907e-11,0.0
7613fba23e099318d5e9,0,0,0,0,0.0,0,6.364605564066702e-11,0.0,0.0,0.0
76149c3a6d455183c319,0,0,0,0,0.0,0,0.0,-7.642954720273248e-10,0.0,5.727725595989388e-10
76220a7bc53dbd428240,0,0,0,0,0.0,0,-3.0398223803635684e-10,0.0,2.399621012542959e-11,0.0
768e3bfce63b46a057e1,0,0,0,0,0.0,0,0.0,0.0,1.0393615186669336e-10,0.0
76c75f3aa1a5c65908cd,0,0,0,0,0.0,0,1.2921150389664027e-10,0.0,0.0,0.0
76f494aa5fb4761b0b09,0,0,0,0,0.0,0,1.688513206115185e-09,0.0,-1.5960438690667054e-09,0.0
770a9dc44b918f9a0aed,0,0,0,0,0.0,0,-3.5595716999682894e-10,0.0,-1.0021337410306017e-09,0.0
7715630ee690e6b020ca,0,0,0,0,0.0,0,5.328408817071209e-11,0.0,-4.721982054106432e-10,0.0
774c09dd49cd36b45eb5,0,0,0,0,0.0,0,-1.7214160431687347e-09,0.0,3.827287039256979e-09,0.0
775b034ac5ee25fa1e88,0,0,0,0,0.0,0,1.186037853285016e-09,0.0,-2.163050492512812e-10,0.0
77cd608d080dc8c78f8f,0,0,0,0,0.0,0,0.0,0.0,-8.547380981351968e-10,0.0
78247fe7bbd449c6509f,0,0,0,0,0.0,0,-2.0983708151066436e-10,0.0,0.0,0.0
78475e8de5acfdd528b5,0,0,0,0,0.0,0,-4.1264101787438083e-10,0.0,0.0,0.0
786cc9c0b5c2008ed710,0,0,0,0,0.0,0,-7.435591540584018e-11,0.0,0.0,0.0
78858da28fbd982096bc,1,1,248087407583420909704397103449/3125000000000000000000000000000000000000000000000,7938797042669469110540707310369/100000000000000000000000000000000000000000000000000,7.938797042669469e-20,1,5.053701729822795e-09,4.022725280203342e-09,-1.0665810343657272e-09,-8.33285133360929e-10
78d0199d60764cead1e8,0,0,0,0,0.0,0,-2.588020310684179e-10,-2.187982263032842e-10,0.0,0.0
78f72026db931e5d31e5,0,0,0,0,0.0,0,2.2675980407828806e-10,1.8262404053832309e-10,0.0,0.0
793f5b06c45b8f97975b,0,0,0,0,0.0,0,-1.6803031472057848e-09,0.0,4.77393290905219e-11,0.0
7948f4d13da94da8091c,0,0,0,0,0.0,0,-6.598074041310188e-11,0.0,4.251281897244783e-11,0.0
794904c61ee70d465c30,0,0,0,0,0.0,0,4.849052125780822e-09,0.0,-1.635603683878384e-09,0.0
7966f19dbe92785c2fc0,0,0,0,0,0.0,0,7.949129227685643e-09,0.0,-3.0879197241130384e-09,0.0
79867fb6d428f88ab6c9,0,0,0,0,0.0,0,-9.253455626766402e-11,0.0,0.0,0.0
798bd7515db587c70fba,0,0,0,0,0.0,0,1.845925946354143e-09,0.0,-9.435159422100241e-10,0.0
79aaba5d2d064d48cb5f,0,0,0,0,0.0,0,9.981905711164303e-10,0.0,0.0,0.0
79bca0466dd3b77f25c2,0,0,0,0,0.0,0,-1.525416840858624e-10,0.0,0.0,0.0
7a065f129d8ce426c4d9,0,0,0,0,0.0,0,7.992539829510725e-10,0.0,-1.1419112538124384e-10,0.0
7a5ba44095f7ddcba967,0,1,73893445306733037034659344043363/12500000000000000000000000000000000000000000000000,118229512490772859255454950469381/20000000000000000000000000000000000000000000000000,5.911475624538643e-18,1,-2.4856152460691146e-09,-4.034191844161816e-09,3.168871523282483e-09,2.7648527022645604e-09
7ad334e650dd7730f3d8,0,0,0,0,0.0,0,-1.5392312591675011e-09,0.0,2.207186054287096e-10,0.0
7ad33653a85e17bb0ae0,0,0,0,0,0.0,0,6.363511704267321e-10,0.0,-2.2132529880764644e-10,0.0
7ad9e525b6a469ed9764,0,0,0,0,0.0,0,-3.112489215741801e-10,0.0,0.0,0.0
7addbdfda2d7a99edc8c,0,0,0,0,0.0,0,-6.309635363475592e-10,0.0,1.258338821809086e-11,0.0
7afc2d30fa72a5558da2,0,0,0,0,0.0,0,5.965093988621085e-11,4.873469846369651e-11,0.0,0.0
7b354c1da9a08d5c942e,0,0,0,0,0.0,0,-2.975456665735955e-11,0.0,0.0,0.0
7b646bd274119f944fbe,0,0,0,0,0.0,0,3.821674446714098e-09,0.0,-5.373955822762496e-10,0.0
7c85ea603e50e21e5f8c,0,0,0,0,0.0,0,-6.437724003137453e-11,0.0,0.0,0.0
7c9c92501f5389393dbf,0,0,0,0,0.0,0,-2.52090954973868e-10,0.0,0.0,0.0
7cd5f20ce3999f91967b,0,0,0,0,0.0,0,-1.7725103450202607e-09,0.0,4.523306935581034e-10,0.0
7cfdd8e4e9cdbb317aa7,1,1,600476959205825592804849689391881/50000000000000000000000000000000000000000000000000,1200953918411651185609699378783763/100000000000000000000000000000000000000000000000000,1.2009539184116512e-17,1,1.0575358542464332e-09,2.522346319594608e-09,-5.639742400729274e-09,-2.095290003574936e-09
7d24ac79dfe329f049a1,0,0,0,0,0.0,0,1.118638220832052e-09,0.0,8.435112036892807e-11,0.0
7d2b96e1f902178654a1,0,0,0,0,0.0,0,-1.1771353174339316e-09,0.0,1.0635394796832507e-10,0.0
7d7c51c74e2ad7c35730,0,0,0,0,0.0,0,3.569475104109262e-11,0.0,0.0,0.0
7d96426001155766fd19,0,0,0,0,0.0,0,-6.115950272197969e-10,0.0,5.6229015711057175e-11,0.0
7dae91492e8e46926c00,0,0,0,0,0.0,0,-1.4591144894547044e-09,0.0,-5.547522116100999e-09,0.0
7db0aeec01397508ce79,0,0,0,0,0.0,0,9.094521537555076e-09,0.0,-4.330984923966049e-09,0.0
7db5a8286f96b74059f3,0,0,0,0,0.0,0,-5.97161802205604e-09,0.0,4.388366837851593e-10,0.0
7dd6ef6ac2f904cb3b1d,0,0,0,0,0.0,0,-1.1335678607111928e-09,0.0,-1.5413376476862115e-09,0.0
7e046a33de6a320e1f6a,0,0,0,0,0.0,0,-9.870857061916808e-09,0.0,4.31883785681701e-09,0.0
7e06d27378236f8826e4,0,0,0,0,0.0,0,1.809814196581523e-10,0.0,0.0,0.0
7e06e1f145bcdf9275c2,0,0,0,0,0.0,0,0.0,-7.716199894621681e-10,0.0,2.18652215525333e-10
7e14b11069c047b97a99,0,0,0,0,0.0,0,-5.178100807480861e-09,0.0,-2.560767444540679e-10,0.0
7e64b43fb4c3c142139f,0,0,0,0,0.0,0,-6.562939722161218e-10,0.0,0.0,0.0
7e6acbc238504ffeca98,0,0,0,0,0.0,0,-2.993276682580778e-10,0.0,3.648524569823753e-11,0.0
7e7258426b5f30205058,0,0,0,0,0.0,0,-4.023228329455844e-12,0.0,0.0,0.0
7ea5863b514b284149de,0,0,0,0,0.0,0,-7.716837392133696e-10,0.0,0.0,0.0
7f21e34b19447f4df566,0,0,0,0,0.0,0,3.3402156915479374e-10,0.0,-3.030575896780425e-09,0.0
7f2354d2e5f87c915624,0,0,0,0,0.0,0,1.8397414749347293e-10,0.0,0.0,0.0
7f429b1234b517e1e206,0,0,0,0,0.0,0,6.919992950926445e-09,5.585070846055972e-09,0.0,0.0
7f600c4d5de7e7029fe2,0,0,0,0,0.0,0,2.1367246883319386e-11,0.0,0.0,0.0
7fc49847af147e21fcb1,0,0,0,0,0.0,0,-3.3584664182038057e-10,0.0,0.0,0.0
7fd690185bfc2e73a457,0,0,0,0,0.0,0,-2.103901918480423e-11,0.0,0.0,0.0
802a65bfea6a714fa29e,0,0,0,0,0.0,0,1.7523909714738179e-09,0.0,2.791683503302108e-10,0.0
802b996077b1b56be722,0,0,0,0,0.0,0,-7.874473744734719e-10,0.0,3.789868523873143e-11,0.0
804b495c6e3140a0b184,0,0,0,0,0.0,0,-1.4639663005042333e-09,0.0,1.0437575904697709e-10,0.0
8063983b339ebb1b3557,0,0,0,0,0.0,0,-1.015230844564474e-10,0.0,0.0,0.0
8066aba70afe5e6de118,0,0,0,0,0.0,0,-5.379517189795128e-10,0.0,2.2173690424258907e-11,0.0
8083bc70808a7ec5c597,0,0,0,0,0.0,0,-2.981900640455146e-09,0.0,0.0,0.0
80a4149d5f23fcaaacd0,0,0,0,0,0.0,0,2.9263094617388526e-11,0.0,0.0,0.0
80b4ed7ed2e1c8a46137,0,0,0,0,0.0,0,-1.7585817720170582e-09,0.0,1.1575340085946128e-10,0.0
80ddf372f958db0be2a4,0,0,0,0,0.0,0,6.687822836633661e-09,0.0,-9.791189595463028e-10,0.0
80e151a0c02dda1c1f66,0,0,0,0,0.0,0,7.068986001551414e-10,0.0,1.4290999246475947e-09,0.0
810a5517e42a0cf7203f,0,0,0,0,0.0,0,-1.6718711253499186e-11,0.0,0.0,0.0
81172b6b2043fafa7dda,0,0,0,0,0.0,0,2.5496992321270876e-10,0.0,0.0,0.0
8144ae005e7a3fadd8f3,0,0,0,0,0.0,0,3.2103969003725413e-09,2.6596884115260863e-09,0.0,0.0
818d67fd740c82abe3f4,0,0,0,0,0.0,0,5.1202234752282573e-11,0.0,0.0,0.0
81a4e3c158f9bcf47efe,0,0,0,0,0.0,0,-2.0449811993450163e-10,0.0,0.0,0.0
81bba2451aaceb086467,0,0,0,0,0.0,0,-6.916560175926143e-11,0.0,0.0,0.0
81d1626bc4a0ed30f7c6,0,0,0,0,0.0,0,1.2676889515255672e-10,0.0,-2.964839399414502e-10,0.0
822474aaa4893c952526,0,0,0,0,0.0,0,-1.18613806921741e-10,0.0,0.0,0.0
82375fc2c4b045501dee,0,0,0,0,0.0,0,-6.995208070078342e-10,0.0,1.9510105336023285e-10,0.0
823e86d9a61350bff6c6,0,0,0,0,0.0,0,2.628387405539002e-09,0.0,-3.074033691674053e-10,0.0
8289737363b1e4e9ede2,0,0,0,0,0.0,0,-5.61431353612943e-10,0.0,0.0,0.0
828ab71db213e8e40ac7,0,0,0,0,0.0,0,0.0,0.0,-2.3876843176141456e-10,0.0
82ab342d03cdc56e5949,0,0,0,0,0.0,0,0.0,0.0,2.5533445731377274e-11,0.0
82d277262e85af834f85,0,0,0,0,0.0,0,1.6338883981228488e-09,0.0,-2.387710732720902e-09,0.0
830f4de91cdf1a3fbd61,0,0,0,0,0.0,0,-2.246746732503884e-10,0.0,0.0,0.0
8321f4d091282b96fdbe,0,0,0,0,0.0,0,4.7805229819272184e-11,0.0,0.0,0.0
839e92d47d0a506a7d39,0,0,0,0,0.0,0,1.2117717400066712e-10,0.0,-3.87089204907523e-11,0.0
83b68ed37ff6857fe039,0,0,0,0,0.0,0,1.8267575073360288e-10,1.3864109466307147e-10,0.0,0.0
83bc6a7f6bad4d06ac47,0,0,0,0,0.0,0,-2.6215772494738377e-10,0.0,0.0,0.0
83bcf819eea371d97a43,0,0,0,0,0.0,0,-5.751947703475296e-10,0.0,0.0,0.0
83f63d5452564f567d2f,0,0,0,0,0.0,0,-4.036719524591719e-10,0.0,2.3599574054722554e-11,0.0
842d7a534d11a985dc9e,0,0,0,0,0.0,0,-1.198500841685917e-09,0.0,6.0169487875538646e-09,0.0
845ee00edaa5134c70f3,0,0,0,0,0.0,0,2.9972496317866843e-12,0.0,0.0,0.0
84668cdc46d20556b478,0,0,0,0,0.0,0,2.0940470292025788e-10,0.0,0.0,0.0
84cf18dec76777195b04,0,0,0,0,0.0,0,5.236134842985459e-09,0.0,-1.3536329514805932e-09,0.0
