n,batch,samples,p_ref,channel,a1,b1,a2,b2,first_primal_sum,first_matching_sum,second_primal_sum,second_matching_sum
85,52,500000,0.59274605000000002,cross,9,2,7,6,156428,156151,155793,156856
85,53,500000,0.59274605000000002,either,9,2,7,6,343918,343561,343795,343699
85,53,500000,0.59274605000000002,cross,9,2,7,6,156439,156082,156301,156205
85,54,500000,0.59274605000000002,either,9,2,7,6,343696,344142,343741,344121
85,54,500000,0.59274605000000002,cross,9,2,7,6,155858,156304,155879,156259
85,55,500000,0.59274605000000002,either,9,2,7,6,344099,343058,344294,343542
85,55,500000,0.59274605000000002,cross,9,2,7,6,156942,155901,156458,155706
85,56,500000,0.59274605000000002,either,9,2,7,6,343693,343897,343509,344300
85,56,500000,0.59274605000000002,cross,9,2,7,6,156103,156307,155700,156491
85,57,500000,0.59274605000000002,either,9,2,7,6,343444,343522,343401,343922
85,57,500000,0.59274605000000002,cross,9,2,7,6,156478,156556,156078,156599
85,58,500000,0.59274605000000002,either,9,2,7,6,343965,342582,343556,343824
85,58,500000,0.59274605000000002,cross,9,2,7,6,157418,156035,156176,156444
85,59,500000,0.59274605000000002,either,9,2,7,6,344041,344128,343997,343455
85,59,500000,0.59274605000000002,cross,9,2,7,6,155872,155959,156545,156003
145,0,500000,0.59274605000000002,either,12,1,9,8,344720,344464,345004,343848
145,0,500000,0.59274605000000002,cross,12,1,9,8,155536,155280,156152,154996
145,1,500000,0.59274605000000002,either,12,1,9,8,344232,344375,344426,343925
145,1,500000,0.59274605000000002,cross,12,1,9,8,155625,155768,156075,155574
145,2,500000,0.59274605000000002,either,12,1,9,8,344138,344893,344602,344245
145,2,500000,0.59274605000000002,cross,12,1,9,8,155107,155862,155755,155398
145,3,500000,0.59274605000000002,either,12,1,9,8,344491,343893,344478,344058
145,3,500000,0.59274605000000002,cross,12,1,9,8,156107,155509,155942,155522
145,4,500000,0.59274605000000002,either,12,1,9,8,344887,344384,344615,344221
145,4,500000,0.59274605000000002,cross,12,1,9,8,155616,155113,155779,155385
145,5,500000,0.59274605000000002,either,12,1,9,8,344126,344277,344171,344296
145,5,500000,0.59274605000000002,cross,12,1,9,8,155723,155874,155704,155829
145,6,500000,0.59274605000000002,either,12,1,9,8,344371,343697,344266,344248
145,6,500000,0.59274605000000002,cross,12,1,9,8,156303,155629,155752,155734
145,7,500000,0.59274605000000002,either,12,1,9,8,343762,345080,344038,343971
145,7,500000,0.59274605000000002,cross,12,1,9,8,154920,156238,156029,155962
145,8,500000,0.59274605000000002,either,12,1,9,8,344576,344470,344590,343989
145,8,500000,0.59274605000000002,cross,12,1,9,8,155530,155424,156011,155410
145,9,500000,0.59274605000000002,either,12,1,9,8,344899,343963,344915,344222
145,9,500000,0.59274605000000002,cross,12,1,9,8,156037,155101,155778,155085
145,10,500000,0.59274605000000002,either,12,1,9,8,344010,344697,343964,344899
145,10,500000,0.59274605000000002,cross,12,1,9,8,155303,155990,155101,156036
145,11,500000,0.59274605000000002,either,12,1,9,8,344296,344109,344163,344099
145,11,500000,0.59274605000000002,cross,12,1,9,8,155891,155704,155901,155837
145,12,500000,0.59274605000000002,either,12,1,9,8,343945,344414,343936,344296
145,12,500000,0.59274605000000002,cross,12,1,9,8,155586,156055,155704,156064
145,13,500000,0.59274605000000002,either,12,1,9,8,344376,343785,344855,344237
145,13,500000,0.59274605000000002,cross,12,1,9,8,156215,155624,155763,155145
145,14,500000,0.59274605000000002,either,12,1,9,8,343956,344387,344802,344088
145,14,500000,0.59274605000000002,cross,12,1,9,8,155613,156044,155912,155198
145,15,500000,0.59274605000000002,either,12,1,9,8,343908,344051,343789,344742
145,15,500000,0.59274605000000002,cross,12,1,9,8,155949,156092,155258,156211
145,16,500000,0.59274605000000002,either,12,1,9,8,344364,344454,344403,344575
145,16,500000,0.59274605000000002,cross,12,1,9,8,155546,155636,155425,155597
145,17,500000,0.59274605000000002,either,12,1,9,8,344869,344058,343859,344407
145,17,500000,0.59274605000000002,cross,12,1,9,8,155942,155131,155593,156141
145,18,500000,0.59274605000000002,either,12,1,9,8,344907,343960,344877,343820
145,18,500000,0.59274605000000002,cross,12,1,9,8,156040,155093,156180,155123
145,19,500000,0.59274605000000002,either,12,1,9,8,344239,344213,344052,344531
145,19,500000,0.59274605000000002,cross,12,1,9,8,155787,155761,155469,155948
145,20,500000,0.59274605000000002,either,12,1,9,8,343980,344238,344251,344338
145,20,500000,0.59274605000000002,cross,12,1,9,8,155762,156020,155662,155749
145,21,500000,0.59274605000000002,either,12,1,9,8,344736,344261,343978,344351
145,21,500000,0.59274605000000002,cross,12,1,9,8,155739,155264,155649,156022
145,22,500000,0.59274605000000002,either,12,1,9,8,344934,344127,344774,344237
145,22,500000,0.59274605000000002,cross,12,1,9,8,155873,155066,155763,155226
