design,batch,samples,point,category,count
pell_Dplus1_N56,29,5000,plus,"rank1:1,-2",1
pell_Dplus1_N56,29,5000,plus,"rank1:1,-1",561
pell_Dplus1_N56,29,5000,plus,"rank1:1,0",656
pell_Dplus1_N56,29,5000,plus,"rank1:1,1",3
pell_Dplus1_N56,29,5000,plus,"rank1:2,-1",4
pell_Dplus1_N56,29,5000,plus,rank2,1837
pell_Dplus1_N56,30,5000,minus,rank0,1866
pell_Dplus1_N56,30,5000,minus,"rank1:0,1",604
pell_Dplus1_N56,30,5000,minus,"rank1:1,-2",5
pell_Dplus1_N56,30,5000,minus,"rank1:1,-1",603
pell_Dplus1_N56,30,5000,minus,"rank1:1,0",615
pell_Dplus1_N56,30,5000,minus,"rank1:1,1",6
pell_Dplus1_N56,30,5000,minus,"rank1:2,-1",9
pell_Dplus1_N56,30,5000,minus,rank2,1292
pell_Dplus1_N56,30,5000,center,rank0,1596
pell_Dplus1_N56,30,5000,center,"rank1:0,1",609
pell_Dplus1_N56,30,5000,center,"rank1:1,-2",5
pell_Dplus1_N56,30,5000,center,"rank1:1,-1",587
pell_Dplus1_N56,30,5000,center,"rank1:1,0",635
pell_Dplus1_N56,30,5000,center,"rank1:1,1",6
pell_Dplus1_N56,30,5000,center,"rank1:2,-1",8
pell_Dplus1_N56,30,5000,center,rank2,1554
pell_Dplus1_N56,30,5000,plus,rank0,1317
pell_Dplus1_N56,30,5000,plus,"rank1:0,1",625
pell_Dplus1_N56,30,5000,plus,"rank1:1,-2",6
pell_Dplus1_N56,30,5000,plus,"rank1:1,-1",603
pell_Dplus1_N56,30,5000,plus,"rank1:1,0",630
pell_Dplus1_N56,30,5000,plus,"rank1:1,1",7
pell_Dplus1_N56,30,5000,plus,"rank1:2,-1",5
pell_Dplus1_N56,30,5000,plus,rank2,1807
pell_Dplus1_N56,31,5000,minus,rank0,1812
pell_Dplus1_N56,31,5000,minus,"rank1:0,1",591
pell_Dplus1_N56,31,5000,minus,"rank1:1,-2",6
pell_Dplus1_N56,31,5000,minus,"rank1:1,-1",630
pell_Dplus1_N56,31,5000,minus,"rank1:1,0",623
pell_Dplus1_N56,31,5000,minus,"rank1:1,1",6
pell_Dplus1_N56,31,5000,minus,"rank1:2,-1",7
pell_Dplus1_N56,31,5000,minus,rank2,1325
pell_Dplus1_N56,31,5000,center,rank0,1541
pell_Dplus1_N56,31,5000,center,"rank1:0,1",597
pell_Dplus1_N56,31,5000,center,"rank1:1,-2",6
pell_Dplus1_N56,31,5000,center,"rank1:1,-1",612
pell_Dplus1_N56,31,5000,center,"rank1:1,0",644
pell_Dplus1_N56,31,5000,center,"rank1:1,1",6
pell_Dplus1_N56,31,5000,center,"rank1:2,-1",4
pell_Dplus1_N56,31,5000,center,rank2,1590
pell_Dplus1_N56,31,5000,plus,rank0,1270
pell_Dplus1_N56,31,5000,plus,"rank1:0,1",609
pell_Dplus1_N56,31,5000,plus,"rank1:1,-2",7
pell_Dplus1_N56,31,5000,plus,"rank1:1,-1",625
pell_Dplus1_N56,31,5000,plus,"rank1:1,0",668
pell_Dplus1_N56,31,5000,plus,"rank1:1,1",6
pell_Dplus1_N56,31,5000,plus,"rank1:2,-1",6
pell_Dplus1_N56,31,5000,plus,rank2,1809
pell_Dplus1_N56,32,5000,minus,rank0,1819
pell_Dplus1_N56,32,5000,minus,"rank1:0,1",589
pell_Dplus1_N56,32,5000,minus,"rank1:1,-2",5
pell_Dplus1_N56,32,5000,minus,"rank1:1,-1",581
pell_Dplus1_N56,32,5000,minus,"rank1:1,0",639
pell_Dplus1_N56,32,5000,minus,"rank1:1,1",8
pell_Dplus1_N56,32,5000,minus,"rank1:2,-1",5
pell_Dplus1_N56,32,5000,minus,rank2,1354
pell_Dplus1_N56,32,5000,center,rank0,1585
pell_Dplus1_N56,32,5000,center,"rank1:0,1",567
pell_Dplus1_N56,32,5000,center,"rank1:1,-2",6
pell_Dplus1_N56,32,5000,center,"rank1:1,-1",568
pell_Dplus1_N56,32,5000,center,"rank1:1,0",658
pell_Dplus1_N56,32,5000,center,"rank1:1,1",5
pell_Dplus1_N56,32,5000,center,"rank1:2,-1",9
pell_Dplus1_N56,32,5000,center,rank2,1602
pell_Dplus1_N56,32,5000,plus,rank0,1344
pell_Dplus1_N56,32,5000,plus,"rank1:0,1",573
pell_Dplus1_N56,32,5000,plus,"rank1:1,-2",4
pell_Dplus1_N56,32,5000,plus,"rank1:1,-1",566
pell_Dplus1_N56,32,5000,plus,"rank1:1,0",662
pell_Dplus1_N56,32,5000,plus,"rank1:1,1",4
pell_Dplus1_N56,32,5000,plus,"rank1:2,-1",7
pell_Dplus1_N56,32,5000,plus,rank2,1840
pell_Dplus1_N56,33,5000,minus,rank0,1786
pell_Dplus1_N56,33,5000,minus,"rank1:0,1",586
pell_Dplus1_N56,33,5000,minus,"rank1:1,-2",5
pell_Dplus1_N56,33,5000,minus,"rank1:1,-1",617
pell_Dplus1_N56,33,5000,minus,"rank1:1,0",665
pell_Dplus1_N56,33,5000,minus,"rank1:1,1",11
pell_Dplus1_N56,33,5000,minus,"rank1:2,-1",3
pell_Dplus1_N56,33,5000,minus,rank2,1327
pell_Dplus1_N56,33,5000,center,rank0,1561
pell_Dplus1_N56,33,5000,center,"rank1:0,1",580
pell_Dplus1_N56,33,5000,center,"rank1:1,-2",5
pell_Dplus1_N56,33,5000,center,"rank1:1,-1",602
pell_Dplus1_N56,33,5000,center,"rank1:1,0",657
pell_Dplus1_N56,33,5000,center,"rank1:1,1",7
pell_Dplus1_N56,33,5000,center,"rank1:2,-1",3
pell_Dplus1_N56,33,5000,center,rank2,1585
pell_Dplus1_N56,33,5000,plus,rank0,1309
pell_Dplus1_N56,33,5000,plus,"rank1:0,1",578
pell_Dplus1_N56,33,5000,plus,"rank1:1,-2",3
pell_Dplus1_N56,33,5000,plus,"rank1:1,-1",576
pell_Dplus1_N56,33,5000,plus,"rank1:1,0",651
pell_Dplus1_N56,33,5000,plus,"rank1:1,1",6
pell_Dplus1_N56,33,5000,plus,"rank1:2,-1",4
pell_Dplus1_N56,33,5000,plus,rank2,1873
pell_Dplus1_N56,34,5000,minus,rank0,1808
pell_Dplus1_N56,34,5000,minus,"rank1:0,1",598
pell_Dplus1_N56,34,5000,minus,"rank1:1,-2",6
pell_Dplus1_N56,34,5000,minus,"rank1:1,-1",613
pell_Dplus1_N56,34,5000,minus,"rank1:1,0",674
pell_Dplus1_N56,34,5000,minus,"rank1:1,1",5
pell_Dplus1_N56,34,5000,minus,"rank1:2,-1",2
pell_Dplus1_N56,34,5000,minus,rank2,1294
pell_Dplus1_N56,34,5000,center,rank0,1549
pell_Dplus1_N56,34,5000,center,"rank1:0,1",610
pell_Dplus1_N56,34,5000,center,"rank1:1,-2",4
pell_Dplus1_N56,34,5000,center,"rank1:1,-1",615
pell_Dplus1_N56,34,5000,center,"rank1:1,0",655
pell_Dplus1_N56,34,5000,center,"rank1:1,1",5
pell_Dplus1_N56,34,5000,center,"rank1:2,-1",2
pell_Dplus1_N56,34,5000,center,rank2,1560
pell_Dplus1_N56,34,5000,plus,rank0,1303
pell_Dplus1_N56,34,5000,plus,"rank1:0,1",601
pell_Dplus1_N56,34,5000,plus,"rank1:1,-2",3
pell_Dplus1_N56,34,5000,plus,"rank1:1,-1",610
pell_Dplus1_N56,34,5000,plus,"rank1:1,0",649
pell_Dplus1_N56,34,5000,plus,"rank1:1,1",4
pell_Dplus1_N56,34,5000,plus,"rank1:2,-1",4
pell_Dplus1_N56,34,5000,plus,rank2,1826
pell_Dplus1_N56,35,5000,minus,rank0,1801
pell_Dplus1_N56,35,5000,minus,"rank1:0,1",585
pell_Dplus1_N56,35,5000,minus,"rank1:1,-2",11
pell_Dplus1_N56,35,5000,minus,"rank1:1,-1",591
pell_Dplus1_N56,35,5000,minus,"rank1:1,0",630
pell_Dplus1_N56,35,5000,minus,"rank1:1,1",6
pell_Dplus1_N56,35,5000,minus,"rank1:2,-1",4
pell_Dplus1_N56,35,5000,minus,rank2,1372
pell_Dplus1_N56,35,5000,center,rank0,1537
pell_Dplus1_N56,35,5000,center,"rank1:0,1",604
pell_Dplus1_N56,35,5000,center,"rank1:1,-2",11
pell_Dplus1_N56,35,5000,center,"rank1:1,-1",609
pell_Dplus1_N56,35,5000,center,"rank1:1,0",626
pell_Dplus1_N56,35,5000,center,"rank1:1,1",7
pell_Dplus1_N56,35,5000,center,"rank1:2,-1",4
pell_Dplus1_N56,35,5000,center,rank2,1602
pell_Dplus1_N56,35,5000,plus,rank0,1293
pell_Dplus1_N56,35,5000,plus,"rank1:0,1",587
pell_Dplus1_N56,35,5000,plus,"rank1:1,-2",8
pell_Dplus1_N56,35,5000,plus,"rank1:1,-1",603
pell_Dplus1_N56,35,5000,plus,"rank1:1,0",636
pell_Dplus1_N56,35,5000,plus,"rank1:1,1",10
pell_Dplus1_N56,35,5000,plus,"rank1:2,-1",3
pell_Dplus1_N56,35,5000,plus,rank2,1860
pell_Dplus1_N56,36,5000,minus,rank0,1852
pell_Dplus1_N56,36,5000,minus,"rank1:0,1",606
pell_Dplus1_N56,36,5000,minus,"rank1:1,-2",7
pell_Dplus1_N56,36,5000,minus,"rank1:1,-1",610
pell_Dplus1_N56,36,5000,minus,"rank1:1,0",611
pell_Dplus1_N56,36,5000,minus,"rank1:1,1",3
pell_Dplus1_N56,36,5000,minus,"rank1:2,-1",4
pell_Dplus1_N56,36,5000,minus,rank2,1307
pell_Dplus1_N56,36,5000,center,rank0,1590
pell_Dplus1_N56,36,5000,center,"rank1:0,1",589
pell_Dplus1_N56,36,5000,center,"rank1:1,-2",8
pell_Dplus1_N56,36,5000,center,"rank1:1,-1",623
pell_Dplus1_N56,36,5000,center,"rank1:1,0",620
pell_Dplus1_N56,36,5000,center,"rank1:1,1",4
pell_Dplus1_N56,36,5000,center,"rank1:2,-1",3
pell_Dplus1_N56,36,5000,center,rank2,1563
pell_Dplus1_N56,36,5000,plus,rank0,1347
pell_Dplus1_N56,36,5000,plus,"rank1:0,1",590
pell_Dplus1_N56,36,5000,plus,"rank1:1,-2",5
pell_Dplus1_N56,36,5000,plus,"rank1:1,-1",624
pell_Dplus1_N56,36,5000,plus,"rank1:1,0",625
pell_Dplus1_N56,36,5000,plus,"rank1:1,1",3
pell_Dplus1_N56,36,5000,plus,"rank1:2,-1",4
pell_Dplus1_N56,36,5000,plus,rank2,1802
pell_Dplus1_N56,37,5000,minus,rank0,1857
pell_Dplus1_N56,37,5000,minus,"rank1:0,1",585
pell_Dplus1_N56,37,5000,minus,"rank1:1,-2",7
pell_Dplus1_N56,37,5000,minus,"rank1:1,-1",579
pell_Dplus1_N56,37,5000,minus,"rank1:1,0",594
pell_Dplus1_N56,37,5000,minus,"rank1:1,1",3
pell_Dplus1_N56,37,5000,minus,"rank1:2,-1",3
pell_Dplus1_N56,37,5000,minus,rank2,1372
pell_Dplus1_N56,37,5000,center,rank0,1582
pell_Dplus1_N56,37,5000,center,"rank1:0,1",597
pell_Dplus1_N56,37,5000,center,"rank1:1,-2",9
pell_Dplus1_N56,37,5000,center,"rank1:1,-1",589
pell_Dplus1_N56,37,5000,center,"rank1:1,0",618
pell_Dplus1_N56,37,5000,center,"rank1:1,1",7
pell_Dplus1_N56,37,5000,center,"rank1:2,-1",2
pell_Dplus1_N56,37,5000,center,rank2,1596
pell_Dplus1_N56,37,5000,plus,rank0,1335
pell_Dplus1_N56,37,5000,plus,"rank1:0,1",594
pell_Dplus1_N56,37,5000,plus,"rank1:1,-2",7
pell_Dplus1_N56,37,5000,plus,"rank1:1,-1",585
pell_Dplus1_N56,37,5000,plus,"rank1:1,0",602
pell_Dplus1_N56,37,5000,plus,"rank1:1,1",6
pell_Dplus1_N56,37,5000,plus,"rank1:2,-1",3
pell_Dplus1_N56,37,5000,plus,rank2,1868
pell_Dplus1_N56,38,5000,minus,rank0,1860
pell_Dplus1_N56,38,5000,minus,"rank1:0,1",594
pell_Dplus1_N56,38,5000,minus,"rank1:1,-2",4
pell_Dplus1_N56,38,5000,minus,"rank1:1,-1",599
pell_Dplus1_N56,38,5000,minus,"rank1:1,0",623
pell_Dplus1_N56,38,5000,minus,"rank1:1,1",6
pell_Dplus1_N56,38,5000,minus,"rank1:2,-1",5
pell_Dplus1_N56,38,5000,minus,rank2,1309
pell_Dplus1_N56,38,5000,center,rank0,1585
pell_Dplus1_N56,38,5000,center,"rank1:0,1",610
pell_Dplus1_N56,38,5000,center,"rank1:1,-2",4
pell_Dplus1_N56,38,5000,center,"rank1:1,-1",602
pell_Dplus1_N56,38,5000,center,"rank1:1,0",628
pell_Dplus1_N56,38,5000,center,"rank1:1,1",6
pell_Dplus1_N56,38,5000,center,"rank1:2,-1",5
pell_Dplus1_N56,38,5000,center,rank2,1560
pell_Dplus1_N56,38,5000,plus,rank0,1324
pell_Dplus1_N56,38,5000,plus,"rank1:0,1",603
pell_Dplus1_N56,38,5000,plus,"rank1:1,-2",4
pell_Dplus1_N56,38,5000,plus,"rank1:1,-1",604
pell_Dplus1_N56,38,5000,plus,"rank1:1,0",629
pell_Dplus1_N56,38,5000,plus,"rank1:1,1",5
pell_Dplus1_N56,38,5000,plus,"rank1:2,-1",3
pell_Dplus1_N56,38,5000,plus,rank2,1828
pell_Dplus1_N56,39,5000,minus,rank0,1810
pell_Dplus1_N56,39,5000,minus,"rank1:0,1",592
pell_Dplus1_N56,39,5000,minus,"rank1:1,-2",2
pell_Dplus1_N56,39,5000,minus,"rank1:1,-1",569
pell_Dplus1_N56,39,5000,minus,"rank1:1,0",696
pell_Dplus1_N56,39,5000,minus,"rank1:1,1",1
pell_Dplus1_N56,39,5000,minus,"rank1:2,-1",5
pell_Dplus1_N56,39,5000,minus,rank2,1325
pell_Dplus1_N56,39,5000,center,rank0,1566
pell_Dplus1_N56,39,5000,center,"rank1:0,1",584
pell_Dplus1_N56,39,5000,center,"rank1:1,-2",3
pell_Dplus1_N56,39,5000,center,"rank1:1,-1",575
pell_Dplus1_N56,39,5000,center,"rank1:1,0",695
pell_Dplus1_N56,39,5000,center,"rank1:2,-1",5
pell_Dplus1_N56,39,5000,center,rank2,1572
pell_Dplus1_N56,39,5000,plus,rank0,1338
pell_Dplus1_N56,39,5000,plus,"rank1:0,1",584
pell_Dplus1_N56,39,5000,plus,"rank1:1,-2",4
pell_Dplus1_N56,39,5000,plus,"rank1:1,-1",571
pell_Dplus1_N56,39,5000,plus,"rank1:1,0",680
pell_Dplus1_N56,39,5000,plus,"rank1:1,1",1
pell_Dplus1_N56,39,5000,plus,"rank1:2,-1",6
pell_Dplus1_N56,39,5000,plus,rank2,1816
pell_Dplus1_N56,40,5000,minus,rank0,1874
pell_Dplus1_N56,40,5000,minus,"rank1:0,1",576
pell_Dplus1_N56,40,5000,minus,"rank1:1,-2",4
pell_Dplus1_N56,40,5000,minus,"rank1:1,-1",602
pell_Dplus1_N56,40,5000,minus,"rank1:1,0",651
pell_Dplus1_N56,40,5000,minus,"rank1:1,1",4
pell_Dplus1_N56,40,5000,minus,"rank1:2,-1",4
pell_Dplus1_N56,40,5000,minus,rank2,1285
pell_Dplus1_N56,40,5000,center,rank0,1590
pell_Dplus1_N56,40,5000,center,"rank1:0,1",601
pell_Dplus1_N56,40,5000,center,"rank1:1,-2",6
pell_Dplus1_N56,40,5000,center,"rank1:1,-1",617
pell_Dplus1_N56,40,5000,center,"rank1:1,0",659
pell_Dplus1_N56,40,5000,center,"rank1:1,1",5
pell_Dplus1_N56,40,5000,center,"rank1:2,-1",4
pell_Dplus1_N56,40,5000,center,rank2,1518
pell_Dplus1_N56,40,5000,plus,rank0,1353
pell_Dplus1_N56,40,5000,plus,"rank1:0,1",600
pell_Dplus1_N56,40,5000,plus,"rank1:1,-2",5
pell_Dplus1_N56,40,5000,plus,"rank1:1,-1",591
pell_Dplus1_N56,40,5000,plus,"rank1:1,0",633
pell_Dplus1_N56,40,5000,plus,"rank1:1,1",7
pell_Dplus1_N56,40,5000,plus,"rank1:2,-1",4
pell_Dplus1_N56,40,5000,plus,rank2,1807
pell_Dplus1_N56,41,5000,minus,rank0,1814
pell_Dplus1_N56,41,5000,minus,"rank1:0,1",607
pell_Dplus1_N56,41,5000,minus,"rank1:1,-2",4
pell_Dplus1_N56,41,5000,minus,"rank1:1,-1",604
pell_Dplus1_N56,41,5000,minus,"rank1:1,0",626
pell_Dplus1_N56,41,5000,minus,"rank1:1,1",4
pell_Dplus1_N56,41,5000,minus,"rank1:2,-1",3
pell_Dplus1_N56,41,5000,minus,rank2,1338
pell_Dplus1_N56,41,5000,center,rank0,1556
pell_Dplus1_N56,41,5000,center,"rank1:0,1",616
pell_Dplus1_N56,41,5000,center,"rank1:1,-2",4
pell_Dplus1_N56,41,5000,center,"rank1:1,-1",599
pell_Dplus1_N56,41,5000,center,"rank1:1,0",635
pell_Dplus1_N56,41,5000,center,"rank1:1,1",4
pell_Dplus1_N56,41,5000,center,"rank1:2,-1",4
pell_Dplus1_N56,41,5000,center,rank2,1582
pell_Dplus1_N56,41,5000,plus,rank0,1331
pell_Dplus1_N56,41,5000,plus,"rank1:0,1",585
pell_Dplus1_N56,41,5000,plus,"rank1:1,-2",5
pell_Dplus1_N56,41,5000,plus,"rank1:1,-1",588
pell_Dplus1_N56,41,5000,plus,"rank1:1,0",624
pell_Dplus1_N56,41,5000,plus,"rank1:1,1",4
pell_Dplus1_N56,41,5000,plus,"rank1:2,-1",5
pell_Dplus1_N56,41,5000,plus,rank2,1858
pell_Dplus1_N56,42,5000,minus,rank0,1778
pell_Dplus1_N56,42,5000,minus,"rank1:0,1",624
pell_Dplus1_N56,42,5000,minus,"rank1:1,-2",4
pell_Dplus1_N56,42,5000,minus,"rank1:1,-1",586
pell_Dplus1_N56,42,5000,minus,"rank1:1,0",648
pell_Dplus1_N56,42,5000,minus,"rank1:1,1",6
pell_Dplus1_N56,42,5000,minus,"rank1:2,-1",6
pell_Dplus1_N56,42,5000,minus,rank2,1348
pell_Dplus1_N56,42,5000,center,rank0,1516
pell_Dplus1_N56,42,5000,center,"rank1:0,1",586
pell_Dplus1_N56,42,5000,center,"rank1:1,-2",4
pell_Dplus1_N56,42,5000,center,"rank1:1,-1",591
pell_Dplus1_N56,42,5000,center,"rank1:1,0",657
pell_Dplus1_N56,42,5000,center,"rank1:1,1",5
pell_Dplus1_N56,42,5000,center,"rank1:2,-1",6
pell_Dplus1_N56,42,5000,center,rank2,1635
pell_Dplus1_N56,42,5000,plus,rank0,1314
pell_Dplus1_N56,42,5000,plus,"rank1:0,1",571
pell_Dplus1_N56,42,5000,plus,"rank1:1,-2",4
pell_Dplus1_N56,42,5000,plus,"rank1:1,-1",583
pell_Dplus1_N56,42,5000,plus,"rank1:1,0",637
pell_Dplus1_N56,42,5000,plus,"rank1:1,1",4
pell_Dplus1_N56,42,5000,plus,"rank1:2,-1",6
pell_Dplus1_N56,42,5000,plus,rank2,1881
pell_Dplus1_N56,43,5000,minus,rank0,1774
pell_Dplus1_N56,43,5000,minus,"rank1:0,1",573
pell_Dplus1_N56,43,5000,minus,"rank1:1,-2",5
pell_Dplus1_N56,43,5000,minus,"rank1:1,-1",638
pell_Dplus1_N56,43,5000,minus,"rank1:1,0",677
pell_Dplus1_N56,43,5000,minus,"rank1:1,1",8
pell_Dplus1_N56,43,5000,minus,"rank1:2,-1",4
pell_Dplus1_N56,43,5000,minus,rank2,1321
pell_Dplus1_N56,43,5000,center,rank0,1505
pell_Dplus1_N56,43,5000,center,"rank1:0,1",588
pell_Dplus1_N56,43,5000,center,"rank1:1,-2",6
pell_Dplus1_N56,43,5000,center,"rank1:1,-1",652
pell_Dplus1_N56,43,5000,center,"rank1:1,0",667
pell_Dplus1_N56,43,5000,center,"rank1:1,1",8
pell_Dplus1_N56,43,5000,center,"rank1:2,-1",7
pell_Dplus1_N56,43,5000,center,rank2,1567
pell_Dplus1_N56,43,5000,plus,rank0,1324
pell_Dplus1_N56,43,5000,plus,"rank1:0,1",584
pell_Dplus1_N56,43,5000,plus,"rank1:1,-2",6
pell_Dplus1_N56,43,5000,plus,"rank1:1,-1",617
pell_Dplus1_N56,43,5000,plus,"rank1:1,0",653
pell_Dplus1_N56,43,5000,plus,"rank1:1,1",6
pell_Dplus1_N56,43,5000,plus,"rank1:2,-1",6
pell_Dplus1_N56,43,5000,plus,rank2,1804
pell_Dplus1_N56,44,5000,minus,rank0,1887
pell_Dplus1_N56,44,5000,minus,"rank1:0,1",575
pell_Dplus1_N56,44,5000,minus,"rank1:1,-2",4
pell_Dplus1_N56,44,5000,minus,"rank1:1,-1",588
pell_Dplus1_N56,44,5000,minus,"rank1:1,0",659
pell_Dplus1_N56,44,5000,minus,"rank1:1,1",6
pell_Dplus1_N56,44,5000,minus,"rank1:2,-1",4
pell_Dplus1_N56,44,5000,minus,rank2,1277
pell_Dplus1_N56,44,5000,center,rank0,1596
pell_Dplus1_N56,44,5000,center,"rank1:0,1",575
pell_Dplus1_N56,44,5000,center,"rank1:1,-2",6
pell_Dplus1_N56,44,5000,center,"rank1:1,-1",604
pell_Dplus1_N56,44,5000,center,"rank1:1,0",694
pell_Dplus1_N56,44,5000,center,"rank1:1,1",7
pell_Dplus1_N56,44,5000,center,"rank1:2,-1",6
pell_Dplus1_N56,44,5000,center,rank2,1512
pell_Dplus1_N56,44,5000,plus,rank0,1355
pell_Dplus1_N56,44,5000,plus,"rank1:0,1",573
pell_Dplus1_N56,44,5000,plus,"rank1:1,-2",6
pell_Dplus1_N56,44,5000,plus,"rank1:1,-1",585
pell_Dplus1_N56,44,5000,plus,"rank1:1,0",674
pell_Dplus1_N56,44,5000,plus,"rank1:1,1",5
pell_Dplus1_N56,44,5000,plus,"rank1:2,-1",7
pell_Dplus1_N56,44,5000,plus,rank2,1795
pell_Dplus1_N56,45,5000,minus,rank0,1810
pell_Dplus1_N56,45,5000,minus,"rank1:0,1",590
pell_Dplus1_N56,45,5000,minus,"rank1:1,-2",6
pell_Dplus1_N56,45,5000,minus,"rank1:1,-1",603
pell_Dplus1_N56,45,5000,minus,"rank1:1,0",612
pell_Dplus1_N56,45,5000,minus,"rank1:1,1",9
pell_Dplus1_N56,45,5000,minus,"rank1:2,-1",6
pell_Dplus1_N56,45,5000,minus,rank2,1364
pell_Dplus1_N56,45,5000,center,rank0,1559
pell_Dplus1_N56,45,5000,center,"rank1:0,1",586
pell_Dplus1_N56,45,5000,center,"rank1:1,-2",6
pell_Dplus1_N56,45,5000,center,"rank1:1,-1",624
pell_Dplus1_N56,45,5000,center,"rank1:1,0",620
pell_Dplus1_N56,45,5000,center,"rank1:1,1",10
pell_Dplus1_N56,45,5000,center,"rank1:2,-1",9
pell_Dplus1_N56,45,5000,center,rank2,1586
pell_Dplus1_N56,45,5000,plus,rank0,1325
pell_Dplus1_N56,45,5000,plus,"rank1:0,1",598
pell_Dplus1_N56,45,5000,plus,"rank1:1,-2",6
pell_Dplus1_N56,45,5000,plus,"rank1:1,-1",608
pell_Dplus1_N56,45,5000,plus,"rank1:1,0",620
pell_Dplus1_N56,45,5000,plus,"rank1:1,1",11
pell_Dplus1_N56,45,5000,plus,"rank1:2,-1",8
pell_Dplus1_N56,45,5000,plus,rank2,1824
pell_Dplus1_N56,46,5000,minus,rank0,1767
pell_Dplus1_N56,46,5000,minus,"rank1:0,1",590
pell_Dplus1_N56,46,5000,minus,"rank1:1,-2",7
pell_Dplus1_N56,46,5000,minus,"rank1:1,-1",636
pell_Dplus1_N56,46,5000,minus,"rank1:1,0",631
pell_Dplus1_N56,46,5000,minus,"rank1:1,1",2
pell_Dplus1_N56,46,5000,minus,"rank1:2,-1",5
pell_Dplus1_N56,46,5000,minus,rank2,1362
pell_Dplus1_N56,46,5000,center,rank0,1517
pell_Dplus1_N56,46,5000,center,"rank1:0,1",616
pell_Dplus1_N56,46,5000,center,"rank1:1,-2",6
pell_Dplus1_N56,46,5000,center,"rank1:1,-1",634
pell_Dplus1_N56,46,5000,center,"rank1:1,0",635
pell_Dplus1_N56,46,5000,center,"rank1:1,1",4
pell_Dplus1_N56,46,5000,center,"rank1:2,-1",2
pell_Dplus1_N56,46,5000,center,rank2,1586
pell_Dplus1_N56,46,5000,plus,rank0,1267
pell_Dplus1_N56,46,5000,plus,"rank1:0,1",602
pell_Dplus1_N56,46,5000,plus,"rank1:1,-2",6
pell_Dplus1_N56,46,5000,plus,"rank1:1,-1",625
pell_Dplus1_N56,46,5000,plus,"rank1:1,0",627
pell_Dplus1_N56,46,5000,plus,"rank1:1,1",5
pell_Dplus1_N56,46,5000,plus,"rank1:2,-1",2
pell_Dplus1_N56,46,5000,plus,rank2,1866
pell_Dplus1_N56,47,5000,minus,rank0,1801
pell_Dplus1_N56,47,5000,minus,"rank1:0,1",602
pell_Dplus1_N56,47,5000,minus,"rank1:1,-2",4
pell_Dplus1_N56,47,5000,minus,"rank1:1,-1",605
pell_Dplus1_N56,47,5000,minus,"rank1:1,0",641
pell_Dplus1_N56,47,5000,minus,"rank1:1,1",3
pell_Dplus1_N56,47,5000,minus,"rank1:2,-1",2
pell_Dplus1_N56,47,5000,minus,rank2,1342
pell_Dplus1_N56,47,5000,center,rank0,1541
pell_Dplus1_N56,47,5000,center,"rank1:0,1",600
pell_Dplus1_N56,47,5000,center,"rank1:1,-2",5
pell_Dplus1_N56,47,5000,center,"rank1:1,-1",602
pell_Dplus1_N56,47,5000,center,"rank1:1,0",664
pell_Dplus1_N56,47,5000,center,"rank1:1,1",3
pell_Dplus1_N56,47,5000,center,"rank1:2,-1",3
pell_Dplus1_N56,47,5000,center,rank2,1582
pell_Dplus1_N56,47,5000,plus,rank0,1320
pell_Dplus1_N56,47,5000,plus,"rank1:0,1",592
pell_Dplus1_N56,47,5000,plus,"rank1:1,-2",4
pell_Dplus1_N56,47,5000,plus,"rank1:1,-1",590
pell_Dplus1_N56,47,5000,plus,"rank1:1,0",648
pell_Dplus1_N56,47,5000,plus,"rank1:1,1",5
pell_Dplus1_N56,47,5000,plus,"rank1:2,-1",3
pell_Dplus1_N56,47,5000,plus,rank2,1838
