label,n,a,b,radius,batch,counter_first,counter_last_exclusive,samples,primal_pivotal,matching_pivotal,primal_h4,matching_h4,h4_plus,h4_minus
n365_first,365,14,13,2,0,25336500000,25336501000,1000,23,25,-4,-3,-7,-1
n365_first,365,14,13,4,0,25336500000,25336501000,1000,23,25,3,4,7,-1
n365_first,365,14,13,7,0,25336500000,25336501000,1000,23,25,1,4,5,-3
n365_first,365,14,13,8,0,25336500000,25336501000,1000,23,25,-3,1,-2,-4
n365_second,365,19,2,2,0,25336500000,25336501000,1000,21,23,0,-1,-1,1
n365_second,365,19,2,4,0,25336500000,25336501000,1000,21,23,2,1,3,1
n365_second,365,19,2,7,0,25336500000,25336501000,1000,21,23,4,-2,2,6
n365_second,365,19,2,8,0,25336500000,25336501000,1000,21,23,0,-1,-1,1
n365_first,365,14,13,2,1,25336501000,25336502000,1000,19,16,-6,-4,-10,-2
n365_first,365,14,13,4,1,25336501000,25336502000,1000,19,16,1,3,4,-2
n365_first,365,14,13,7,1,25336501000,25336502000,1000,19,16,-2,2,0,-4
n365_first,365,14,13,8,1,25336501000,25336502000,1000,19,16,-3,-6,-9,3
n365_second,365,19,2,2,1,25336501000,25336502000,1000,19,19,-3,-3,-6,0
n365_second,365,19,2,4,1,25336501000,25336502000,1000,19,19,5,3,8,2
n365_second,365,19,2,7,1,25336501000,25336502000,1000,19,19,1,-1,0,2
n365_second,365,19,2,8,1,25336501000,25336502000,1000,19,19,-3,-2,-5,-1
n365_first,365,14,13,2,2,25336502000,25336503000,1000,32,29,-1,-3,-4,2
n365_first,365,14,13,4,2,25336502000,25336503000,1000,32,29,4,7,11,-3
n365_first,365,14,13,7,2,25336502000,25336503000,1000,32,29,0,4,4,-4
n365_first,365,14,13,8,2,25336502000,25336503000,1000,32,29,-4,-6,-10,2
n365_second,365,19,2,2,2,25336502000,25336503000,1000,21,15,-2,-1,-3,-1
n365_second,365,19,2,4,2,25336502000,25336503000,1000,21,15,2,4,6,-2
n365_second,365,19,2,7,2,25336502000,25336503000,1000,21,15,4,1,5,3
n365_second,365,19,2,8,2,25336502000,25336503000,1000,21,15,0,-2,-2,2
n365_first,365,14,13,2,3,25336503000,25336504000,1000,25,35,-4,-3,-7,-1
n365_first,365,14,13,4,3,25336503000,25336504000,1000,25,35,6,7,13,-1
n365_first,365,14,13,7,3,25336503000,25336504000,1000,25,35,-3,2,-1,-5
n365_first,365,14,13,8,3,25336503000,25336504000,1000,25,35,-10,3,-7,-13
n365_second,365,19,2,2,3,25336503000,25336504000,1000,22,17,-3,-6,-9,3
n365_second,365,19,2,4,3,25336503000,25336504000,1000,22,17,5,1,6,4
n365_second,365,19,2,7,3,25336503000,25336504000,1000,22,17,2,3,5,-1
n365_second,365,19,2,8,3,25336503000,25336504000,1000,22,17,-5,2,-3,-7
n365_first,365,14,13,2,4,25336504000,25336505000,1000,20,24,2,-3,-1,5
n365_first,365,14,13,4,4,25336504000,25336505000,1000,20,24,10,0,10,10
n365_first,365,14,13,7,4,25336504000,25336505000,1000,20,24,0,0,0,0
n365_first,365,14,13,8,4,25336504000,25336505000,1000,20,24,-3,-4,-7,1
n365_second,365,19,2,2,4,25336504000,25336505000,1000,22,22,0,-4,-4,4
n365_second,365,19,2,4,4,25336504000,25336505000,1000,22,22,8,1,9,7
n365_second,365,19,2,7,4,25336504000,25336505000,1000,22,22,7,-2,5,9
n365_second,365,19,2,8,4,25336504000,25336505000,1000,22,22,-5,-10,-15,5
n365_first,365,14,13,2,5,25336505000,25336506000,1000,20,20,-1,-3,-4,2
n365_first,365,14,13,4,5,25336505000,25336506000,1000,20,20,4,2,6,2
n365_first,365,14,13,7,5,25336505000,25336506000,1000,20,20,4,1,5,3
n365_first,365,14,13,8,5,25336505000,25336506000,1000,20,20,2,-2,0,4
n365_second,365,19,2,2,5,25336505000,25336506000,1000,21,29,-1,-2,-3,1
n365_second,365,19,2,4,5,25336505000,25336506000,1000,21,29,6,1,7,5
n365_second,365,19,2,7,5,25336505000,25336506000,1000,21,29,8,7,15,1
n365_second,365,19,2,8,5,25336505000,25336506000,1000,21,29,-1,-2,-3,1
n365_first,365,14,13,2,6,25336506000,25336507000,1000,15,16,-6,-6,-12,0
n365_first,365,14,13,4,6,25336506000,25336507000,1000,15,16,1,1,2,0
n365_first,365,14,13,7,6,25336506000,25336507000,1000,15,16,1,-2,-1,3
n365_first,365,14,13,8,6,25336506000,25336507000,1000,15,16,0,-4,-4,4
n365_second,365,19,2,2,6,25336506000,25336507000,1000,18,28,1,0,1,1
n365_second,365,19,2,4,6,25336506000,25336507000,1000,18,28,3,11,14,-8
n365_second,365,19,2,7,6,25336506000,25336507000,1000,18,28,-1,-1,-2,0
n365_second,365,19,2,8,6,25336506000,25336507000,1000,18,28,-1,-4,-5,3
n365_first,365,14,13,2,7,25336507000,25336508000,1000,25,21,-7,1,-6,-8
n365_first,365,14,13,4,7,25336507000,25336508000,1000,25,21,6,2,8,4
n365_first,365,14,13,7,7,25336507000,25336508000,1000,25,21,1,2,3,-1
n365_first,365,14,13,8,7,25336507000,25336508000,1000,25,21,-4,-2,-6,-2
n365_second,365,19,2,2,7,25336507000,25336508000,1000,17,17,-4,0,-4,-4
n365_second,365,19,2,4,7,25336507000,25336508000,1000,17,17,4,4,8,0
n365_second,365,19,2,7,7,25336507000,25336508000,1000,17,17,-3,3,0,-6
n365_second,365,19,2,8,7,25336507000,25336508000,1000,17,17,-7,2,-5,-9
n365_first,365,14,13,2,8,25336508000,25336509000,1000,22,16,-4,-5,-9,1
n365_first,365,14,13,4,8,25336508000,25336509000,1000,22,16,0,2,2,-2
n365_first,365,14,13,7,8,25336508000,25336509000,1000,22,16,5,1,6,4
n365_first,365,14,13,8,8,25336508000,25336509000,1000,22,16,-1,-2,-3,1
n365_second,365,19,2,2,8,25336508000,25336509000,1000,17,13,-3,-1,-4,-2
n365_second,365,19,2,4,8,25336508000,25336509000,1000,17,13,2,4,6,-2
n365_second,365,19,2,7,8,25336508000,25336509000,1000,17,13,2,-2,0,4
n365_second,365,19,2,8,8,25336508000,25336509000,1000,17,13,4,-4,0,8
n365_first,365,14,13,2,9,25336509000,25336510000,1000,24,26,-3,-3,-6,0
n365_first,365,14,13,4,9,25336509000,25336510000,1000,24,26,5,7,12,-2
n365_first,365,14,13,7,9,25336509000,25336510000,1000,24,26,1,2,3,-1
n365_first,365,14,13,8,9,25336509000,25336510000,1000,24,26,-4,-3,-7,-1
n365_second,365,19,2,2,9,25336509000,25336510000,1000,17,19,-3,-3,-6,0
n365_second,365,19,2,4,9,25336509000,25336510000,1000,17,19,0,6,6,-6
n365_second,365,19,2,7,9,25336509000,25336510000,1000,17,19,3,1,4,2
n365_second,365,19,2,8,9,25336509000,25336510000,1000,17,19,1,-1,0,2
n365_first,365,14,13,2,10,25336510000,25336511000,1000,16,22,-1,-3,-4,2
n365_first,365,14,13,4,10,25336510000,25336511000,1000,16,22,-1,-1,-2,0
n365_first,365,14,13,7,10,25336510000,25336511000,1000,16,22,0,4,4,-4
n365_first,365,14,13,8,10,25336510000,25336511000,1000,16,22,-4,1,-3,-5
n365_second,365,19,2,2,10,25336510000,25336511000,1000,23,31,-3,-2,-5,-1
n365_second,365,19,2,4,10,25336510000,25336511000,1000,23,31,10,8,18,2
n365_second,365,19,2,7,10,25336510000,25336511000,1000,23,31,4,6,10,-2
n365_second,365,19,2,8,10,25336510000,25336511000,1000,23,31,-3,1,-2,-4
n365_first,365,14,13,2,11,25336511000,25336512000,1000,15,23,-1,-7,-8,6
n365_first,365,14,13,4,11,25336511000,25336512000,1000,15,23,2,1,3,1
n365_first,365,14,13,7,11,25336511000,25336512000,1000,15,23,2,-1,1,3
n365_first,365,14,13,8,11,25336511000,25336512000,1000,15,23,0,1,1,-1
n365_second,365,19,2,2,11,25336511000,25336512000,1000,31,22,-3,-1,-4,-2
n365_second,365,19,2,4,11,25336511000,25336512000,1000,31,22,10,6,16,4
n365_second,365,19,2,7,11,25336511000,25336512000,1000,31,22,3,4,7,-1
n365_second,365,19,2,8,11,25336511000,25336512000,1000,31,22,-2,1,-1,-3
n365_first,365,14,13,2,12,25336512000,25336513000,1000,23,24,0,-2,-2,2
n365_first,365,14,13,4,12,25336512000,25336513000,1000,23,24,-1,12,11,-13
n365_first,365,14,13,7,12,25336512000,25336513000,1000,23,24,-2,3,1,-5
n365_first,365,14,13,8,12,25336512000,25336513000,1000,23,24,-5,1,-4,-6
n365_second,365,19,2,2,12,25336512000,25336513000,1000,20,22,0,-2,-2,2
n365_second,365,19,2,4,12,25336512000,25336513000,1000,20,22,3,3,6,0
n365_second,365,19,2,7,12,25336512000,25336513000,1000,20,22,-1,1,0,-2
n365_second,365,19,2,8,12,25336512000,25336513000,1000,20,22,-2,-5,-7,3
n365_first,365,14,13,2,13,25336513000,25336514000,1000,19,28,-2,-3,-5,1
n365_first,365,14,13,4,13,25336513000,25336514000,1000,19,28,3,6,9,-3
n365_first,365,14,13,7,13,25336513000,25336514000,1000,19,28,-3,6,3,-9
n365_first,365,14,13,8,13,25336513000,25336514000,1000,19,28,-4,-9,-13,5
n365_second,365,19,2,2,13,25336513000,25336514000,1000,22,16,-4,0,-4,-4
n365_second,365,19,2,4,13,25336513000,25336514000,1000,22,16,3,5,8,-2
n365_second,365,19,2,7,13,25336513000,25336514000,1000,22,16,3,2,5,1
n365_second,365,19,2,8,13,25336513000,25336514000,1000,22,16,-5,-2,-7,-3
n365_first,365,14,13,2,14,25336514000,25336515000,1000,25,16,-1,-1,-2,0
n365_first,365,14,13,4,14,25336514000,25336515000,1000,25,16,5,2,7,3
n365_first,365,14,13,7,14,25336514000,25336515000,1000,25,16,2,0,2,2
n365_first,365,14,13,8,14,25336514000,25336515000,1000,25,16,-2,-3,-5,1
n365_second,365,19,2,2,14,25336514000,25336515000,1000,25,27,3,-6,-3,9
n365_second,365,19,2,4,14,25336514000,25336515000,1000,25,27,12,5,17,7
n365_second,365,19,2,7,14,25336514000,25336515000,1000,25,27,2,4,6,-2
n365_second,365,19,2,8,14,25336514000,25336515000,1000,25,27,3,-1,2,4
n365_first,365,14,13,2,15,25336515000,25336516000,1000,19,20,-3,-2,-5,-1
n365_first,365,14,13,4,15,25336515000,25336516000,1000,19,20,4,5,9,-1
n365_first,365,14,13,7,15,25336515000,25336516000,1000,19,20,-3,0,-3,-3
n365_first,365,14,13,8,15,25336515000,25336516000,1000,19,20,-6,-4,-10,-2
n365_second,365,19,2,2,15,25336515000,25336516000,1000,21,20,-5,-8,-13,3
n365_second,365,19,2,4,15,25336515000,25336516000,1000,21,20,4,-2,2,6
n365_second,365,19,2,7,15,25336515000,25336516000,1000,21,20,6,-1,5,7
n365_second,365,19,2,8,15,25336515000,25336516000,1000,21,20,2,-5,-3,7
n365_first,365,14,13,2,16,25336516000,25336517000,1000,18,20,-1,-7,-8,6
n365_first,365,14,13,4,16,25336516000,25336517000,1000,18,20,7,3,10,4
n365_first,365,14,13,7,16,25336516000,25336517000,1000,18,20,2,-2,0,4
n365_first,365,14,13,8,16,25336516000,25336517000,1000,18,20,-3,-4,-7,1
n365_second,365,19,2,2,16,25336516000,25336517000,1000,18,25,0,-2,-2,2
n365_second,365,19,2,4,16,25336516000,25336517000,1000,18,25,-1,2,1,-3
n365_second,365,19,2,7,16,25336516000,25336517000,1000,18,25,0,5,5,-5
n365_second,365,19,2,8,16,25336516000,25336517000,1000,18,25,0,1,1,-1
n365_first,365,14,13,2,17,25336517000,25336518000,1000,28,24,-4,-3,-7,-1
n365_first,365,14,13,4,17,25336517000,25336518000,1000,28,24,4,2,6,2
n365_first,365,14,13,7,17,25336517000,25336518000,1000,28,24,5,-1,4,6
n365_first,365,14,13,8,17,25336517000,25336518000,1000,28,24,-3,-3,-6,0
n365_second,365,19,2,2,17,25336517000,25336518000,1000,20,23,-6,2,-4,-8
n365_second,365,19,2,4,17,25336517000,25336518000,1000,20,23,2,5,7,-3
n365_second,365,19,2,7,17,25336517000,25336518000,1000,20,23,-1,1,0,-2
n365_second,365,19,2,8,17,25336517000,25336518000,1000,20,23,-1,-1,-2,0
n365_first,365,14,13,2,18,25336518000,25336519000,1000,19,19,-2,-6,-8,4
n365_first,365,14,13,4,18,25336518000,25336519000,1000,19,19,1,2,3,-1
n365_first,365,14,13,7,18,25336518000,25336519000,1000,19,19,1,2,3,-1
n365_first,365,14,13,8,18,25336518000,25336519000,1000,19,19,-4,0,-4,-4
n365_second,365,19,2,2,18,25336518000,25336519000,1000,15,20,-1,-1,-2,0
n365_second,365,19,2,4,18,25336518000,25336519000,1000,15,20,1,1,2,0
n365_second,365,19,2,7,18,25336518000,25336519000,1000,15,20,0,-6,-6,6
n365_second,365,19,2,8,18,25336518000,25336519000,1000,15,20,-3,-6,-9,3
n365_first,365,14,13,2,19,25336519000,25336520000,1000,32,19,-2,-5,-7,3
n365_first,365,14,13,4,19,25336519000,25336520000,1000,32,19,8,4,12,4
n365_first,365,14,13,7,19,25336519000,25336520000,1000,32,19,1,-2,-1,3
n365_first,365,14,13,8,19,25336519000,25336520000,1000,32,19,-1,-8,-9,7
n365_second,365,19,2,2,19,25336519000,25336520000,1000,24,16,-2,0,-2,-2
n365_second,365,19,2,4,19,25336519000,25336520000,1000,24,16,4,0,4,4
n365_second,365,19,2,7,19,25336519000,25336520000,1000,24,16,1,6,7,-5
n365_second,365,19,2,8,19,25336519000,25336520000,1000,24,16,3,1,4,2
n365_first,365,14,13,2,20,25336520000,25336521000,1000,21,24,-1,-4,-5,3
n365_first,365,14,13,4,20,25336520000,25336521000,1000,21,24,6,3,9,3
n365_first,365,14,13,7,20,25336520000,25336521000,1000,21,24,3,6,9,-3
n365_first,365,14,13,8,20,25336520000,25336521000,1000,21,24,-2,-3,-5,1
n365_second,365,19,2,2,20,25336520000,25336521000,1000,16,8,-4,1,-3,-5
n365_second,365,19,2,4,20,25336520000,25336521000,1000,16,8,4,0,4,4
n365_second,365,19,2,7,20,25336520000,25336521000,1000,16,8,4,3,7,1
n365_second,365,19,2,8,20,25336520000,25336521000,1000,16,8,-8,3,-5,-11
n365_first,365,14,13,2,21,25336521000,25336522000,1000,28,26,1,-2,-1,3
n365_first,365,14,13,4,21,25336521000,25336522000,1000,28,26,3,4,7,-1
n365_first,365,14,13,7,21,25336521000,25336522000,1000,28,26,-1,-4,-5,3
n365_first,365,14,13,8,21,25336521000,25336522000,1000,28,26,-2,-6,-8,4
n365_second,365,19,2,2,21,25336521000,25336522000,1000,24,15,-6,0,-6,-6
n365_second,365,19,2,4,21,25336521000,25336522000,1000,24,15,5,0,5,5
n365_second,365,19,2,7,21,25336521000,25336522000,1000,24,15,3,1,4,2
n365_second,365,19,2,8,21,25336521000,25336522000,1000,24,15,-3,0,-3,-3
n365_first,365,14,13,2,22,25336522000,25336523000,1000,27,17,-3,-3,-6,0
n365_first,365,14,13,4,22,25336522000,25336523000,1000,27,17,9,4,13,5
n365_first,365,14,13,7,22,25336522000,25336523000,1000,27,17,1,1,2,0
n365_first,365,14,13,8,22,25336522000,25336523000,1000,27,17,-7,0,-7,-7
n365_second,365,19,2,2,22,25336522000,25336523000,1000,20,19,-5,-5,-10,0
n365_second,365,19,2,4,22,25336522000,25336523000,1000,20,19,4,7,11,-3
n365_second,365,19,2,7,22,25336522000,25336523000,1000,20,19,1,3,4,-2
n365_second,365,19,2,8,22,25336522000,25336523000,1000,20,19,-1,3,2,-4
n365_first,365,14,13,2,23,25336523000,25336524000,1000,24,20,-3,-5,-8,2
n365_first,365,14,13,4,23,25336523000,25336524000,1000,24,20,5,1,6,4
n365_first,365,14,13,7,23,25336523000,25336524000,1000,24,20,-2,0,-2,-2
n365_first,365,14,13,8,23,25336523000,25336524000,1000,24,20,-8,-6,-14,-2
n365_second,365,19,2,2,23,25336523000,25336524000,1000,20,23,-5,-5,-10,0
n365_second,365,19,2,4,23,25336523000,25336524000,1000,20,23,5,0,5,5
n365_second,365,19,2,7,23,25336523000,25336524000,1000,20,23,-2,2,0,-4
n365_second,365,19,2,8,23,25336523000,25336524000,1000,20,23,-3,-4,-7,1
n365_first,365,14,13,2,24,25336524000,25336525000,1000,23,24,-5,-3,-8,-2
n365_first,365,14,13,4,24,25336524000,25336525000,1000,23,24,3,6,9,-3
n365_first,365,14,13,7,24,25336524000,25336525000,1000,23,24,5,5,10,0
n365_first,365,14,13,8,24,25336524000,25336525000,1000,23,24,1,-4,-3,5
n365_second,365,19,2,2,24,25336524000,25336525000,1000,23,33,-6,-2,-8,-4
n365_second,365,19,2,4,24,25336524000,25336525000,1000,23,33,6,3,9,3
n365_second,365,19,2,7,24,25336524000,25336525000,1000,23,33,-1,2,1,-3
n365_second,365,19,2,8,24,25336524000,25336525000,1000,23,33,0,-4,-4,4
n365_first,365,14,13,2,25,25336525000,25336526000,1000,23,29,1,-2,-1,3
n365_first,365,14,13,4,25,25336525000,25336526000,1000,23,29,2,1,3,1
n365_first,365,14,13,7,25,25336525000,25336526000,1000,23,29,-1,-2,-3,1
n365_first,365,14,13,8,25,25336525000,25336526000,1000,23,29,-2,-6,-8,4
n365_second,365,19,2,2,25,25336525000,25336526000,1000,22,18,-3,-1,-4,-2
n365_second,365,19,2,4,25,25336525000,25336526000,1000,22,18,0,10,10,-10
n365_second,365,19,2,7,25,25336525000,25336526000,1000,22,18,-1,8,7,-9
n365_second,365,19,2,8,25,25336525000,25336526000,1000,22,18,-1,2,1,-3
n365_first,365,14,13,2,26,25336526000,25336527000,1000,22,23,-3,-1,-4,-2
n365_first,365,14,13,4,26,25336526000,25336527000,1000,22,23,1,2,3,-1
n365_first,365,14,13,7,26,25336526000,25336527000,1000,22,23,3,0,3,3
n365_first,365,14,13,8,26,25336526000,25336527000,1000,22,23,-3,-6,-9,3
n365_second,365,19,2,2,26,25336526000,25336527000,1000,20,13,-2,-1,-3,-1
n365_second,365,19,2,4,26,25336526000,25336527000,1000,20,13,3,7,10,-4
n365_second,365,19,2,7,26,25336526000,25336527000,1000,20,13,1,7,8,-6
n365_second,365,19,2,8,26,25336526000,25336527000,1000,20,13,3,1,4,2
n365_first,365,14,13,2,27,25336527000,25336528000,1000,18,21,-4,-1,-5,-3
n365_first,365,14,13,4,27,25336527000,25336528000,1000,18,21,0,0,0,0
n365_first,365,14,13,7,27,25336527000,25336528000,1000,18,21,0,5,5,-5
n365_first,365,14,13,8,27,25336527000,25336528000,1000,18,21,0,-3,-3,3
n365_second,365,19,2,2,27,25336527000,25336528000,1000,24,16,-1,0,-1,-1
n365_second,365,19,2,4,27,25336527000,25336528000,1000,24,16,10,0,10,10
n365_second,365,19,2,7,27,25336527000,25336528000,1000,24,16,2,3,5,-1
n365_second,365,19,2,8,27,25336527000,25336528000,1000,24,16,-5,-2,-7,-3
n365_first,365,14,13,2,28,25336528000,25336529000,1000,22,30,2,-3,-1,5
n365_first,365,14,13,4,28,25336528000,25336529000,1000,22,30,3,10,13,-7
n365_first,365,14,13,7,28,25336528000,25336529000,1000,22,30,1,5,6,-4
n365_first,365,14,13,8,28,25336528000,25336529000,1000,22,30,-8,2,-6,-10
n365_second,365,19,2,2,28,25336528000,25336529000,1000,22,22,-4,-1,-5,-3
n365_second,365,19,2,4,28,25336528000,25336529000,1000,22,22,0,3,3,-3
n365_second,365,19,2,7,28,25336528000,25336529000,1000,22,22,-2,2,0,-4
n365_second,365,19,2,8,28,25336528000,25336529000,1000,22,22,-8,-4,-12,-4
n365_first,365,14,13,2,29,25336529000,25336530000,1000,27,25,-2,-4,-6,2
n365_first,365,14,13,4,29,25336529000,25336530000,1000,27,25,-2,7,5,-9
n365_first,365,14,13,7,29,25336529000,25336530000,1000,27,25,3,8,11,-5
n365_first,365,14,13,8,29,25336529000,25336530000,1000,27,25,-2,0,-2,-2
n365_second,365,19,2,2,29,25336529000,25336530000,1000,18,28,-5,-4,-9,-1
n365_second,365,19,2,4,29,25336529000,25336530000,1000,18,28,7,10,17,-3
n365_second,365,19,2,7,29,25336529000,25336530000,1000,18,28,-3,7,4,-10
n365_second,365,19,2,8,29,25336529000,25336530000,1000,18,28,-2,4,2,-6
n365_first,365,14,13,2,30,25336530000,25336531000,1000,22,26,0,-7,-7,7
n365_first,365,14,13,4,30,25336530000,25336531000,1000,22,26,8,5,13,3
n365_first,365,14,13,7,30,25336530000,25336531000,1000,22,26,-1,-1,-2,0
n365_first,365,14,13,8,30,25336530000,25336531000,1000,22,26,-5,-4,-9,-1
n365_second,365,19,2,2,30,25336530000,25336531000,1000,19,20,-1,-3,-4,2
n365_second,365,19,2,4,30,25336530000,25336531000,1000,19,20,4,6,10,-2
n365_second,365,19,2,7,30,25336530000,25336531000,1000,19,20,-1,-3,-4,2
n365_second,365,19,2,8,30,25336530000,25336531000,1000,19,20,0,-3,-3,3
n365_first,365,14,13,2,31,25336531000,25336532000,1000,19,23,-3,0,-3,-3
n365_first,365,14,13,4,31,25336531000,25336532000,1000,19,23,7,5,12,2
n365_first,365,14,13,7,31,25336531000,25336532000,1000,19,23,1,4,5,-3
n365_first,365,14,13,8,31,25336531000,25336532000,1000,19,23,-4,3,-1,-7
n365_second,365,19,2,2,31,25336531000,25336532000,1000,20,25,-2,-2,-4,0
n365_second,365,19,2,4,31,25336531000,25336532000,1000,20,25,3,4,7,-1
n365_second,365,19,2,7,31,25336531000,25336532000,1000,20,25,1,-2,-1,3
n365_second,365,19,2,8,31,25336531000,25336532000,1000,20,25,-8,-5,-13,-3
n365_first,365,14,13,2,32,25336532000,25336533000,1000,19,20,-1,-5,-6,4
n365_first,365,14,13,4,32,25336532000,25336533000,1000,19,20,3,6,9,-3
n365_first,365,14,13,7,32,25336532000,25336533000,1000,19,20,3,-2,1,5
n365_first,365,14,13,8,32,25336532000,25336533000,1000,19,20,-6,-3,-9,-3
n365_second,365,19,2,2,32,25336532000,25336533000,1000,22,17,0,-2,-2,2
n365_second,365,19,2,4,32,25336532000,25336533000,1000,22,17,9,1,10,8
n365_second,365,19,2,7,32,25336532000,25336533000,1000,22,17,-5,2,-3,-7
n365_second,365,19,2,8,32,25336532000,25336533000,1000,22,17,-4,-3,-7,-1
n365_first,365,14,13,2,33,25336533000,25336534000,1000,20,27,-4,-2,-6,-2
n365_first,365,14,13,4,33,25336533000,25336534000,1000,20,27,3,3,6,0
n365_first,365,14,13,7,33,25336533000,25336534000,1000,20,27,4,0,4,4
n365_first,365,14,13,8,33,25336533000,25336534000,1000,20,27,-3,-2,-5,-1
n365_second,365,19,2,2,33,25336533000,25336534000,1000,15,25,-2,-2,-4,0
n365_second,365,19,2,4,33,25336533000,25336534000,1000,15,25,2,7,9,-5
n365_second,365,19,2,7,33,25336533000,25336534000,1000,15,25,2,4,6,-2
n365_second,365,19,2,8,33,25336533000,25336534000,1000,15,25,0,2,2,-2
n365_first,365,14,13,2,34,25336534000,25336535000,1000,22,23,-1,-5,-6,4
n365_first,365,14,13,4,34,25336534000,25336535000,1000,22,23,0,-1,-1,1
n365_first,365,14,13,7,34,25336534000,25336535000,1000,22,23,2,-3,-1,5
n365_first,365,14,13,8,34,25336534000,25336535000,1000,22,23,-7,-5,-12,-2
n365_second,365,19,2,2,34,25336534000,25336535000,1000,21,28,2,-3,-1,5
n365_second,365,19,2,4,34,25336534000,25336535000,1000,21,28,3,1,4,2
n365_second,365,19,2,7,34,25336534000,25336535000,1000,21,28,2,5,7,-3
n365_second,365,19,2,8,34,25336534000,25336535000,1000,21,28,-4,-5,-9,1
n365_first,365,14,13,2,35,25336535000,25336536000,1000,25,16,-1,-3,-4,2
n365_first,365,14,13,4,35,25336535000,25336536000,1000,25,16,7,6,13,1
n365_first,365,14,13,7,35,25336535000,25336536000,1000,25,16,0,4,4,-4
n365_first,365,14,13,8,35,25336535000,25336536000,1000,25,16,-3,2,-1,-5
n365_second,365,19,2,2,35,25336535000,25336536000,1000,25,28,-4,0,-4,-4
n365_second,365,19,2,4,35,25336535000,25336536000,1000,25,28,0,7,7,-7
n365_second,365,19,2,7,35,25336535000,25336536000,1000,25,28,8,3,11,5
n365_second,365,19,2,8,35,25336535000,25336536000,1000,25,28,-3,0,-3,-3
n365_first,365,14,13,2,36,25336536000,25336537000,1000,25,26,-5,-7,-12,2
n365_first,365,14,13,4,36,25336536000,25336537000,1000,25,26,2,0,2,2
n365_first,365,14,13,7,36,25336536000,25336537000,1000,25,26,6,2,8,4
n365_first,365,14,13,8,36,25336536000,25336537000,1000,25,26,-2,-4,-6,2
n365_second,365,19,2,2,36,25336536000,25336537000,1000,21,16,1,-1,0,2
n365_second,365,19,2,4,36,25336536000,25336537000,1000,21,16,3,6,9,-3
n365_second,365,19,2,7,36,25336536000,25336537000,1000,21,16,4,-1,3,5
n365_second,365,19,2,8,36,25336536000,25336537000,1000,21,16,-4,-6,-10,2
n365_first,365,14,13,2,37,25336537000,25336538000,1000,27,19,-4,-3,-7,-1
n365_first,365,14,13,4,37,25336537000,25336538000,1000,27,19,7,2,9,5
n365_first,365,14,13,7,37,25336537000,25336538000,1000,27,19,1,-3,-2,4
n365_first,365,14,13,8,37,25336537000,25336538000,1000,27,19,-3,-6,-9,3
n365_second,365,19,2,2,37,25336537000,25336538000,1000,26,20,-9,-2,-11,-7
n365_second,365,19,2,4,37,25336537000,25336538000,1000,26,20,7,7,14,0
n365_second,365,19,2,7,37,25336537000,25336538000,1000,26,20,0,9,9,-9
n365_second,365,19,2,8,37,25336537000,25336538000,1000,26,20,-9,3,-6,-12
n365_first,365,14,13,2,38,25336538000,25336539000,1000,18,23,-1,-2,-3,1
n365_first,365,14,13,4,38,25336538000,25336539000,1000,18,23,0,4,4,-4
n365_first,365,14,13,7,38,25336538000,25336539000,1000,18,23,4,-1,3,5
n365_first,365,14,13,8,38,25336538000,25336539000,1000,18,23,-4,-9,-13,5
n365_second,365,19,2,2,38,25336538000,25336539000,1000,23,22,-1,-2,-3,1
n365_second,365,19,2,4,38,25336538000,25336539000,1000,23,22,3,1,4,2
n365_second,365,19,2,7,38,25336538000,25336539000,1000,23,22,2,1,3,1
n365_second,365,19,2,8,38,25336538000,25336539000,1000,23,22,-4,-3,-7,-1
n365_first,365,14,13,2,39,25336539000,25336540000,1000,20,18,-4,-1,-5,-3
n365_first,365,14,13,4,39,25336539000,25336540000,1000,20,18,4,1,5,3
n365_first,365,14,13,7,39,25336539000,25336540000,1000,20,18,3,2,5,1
n365_first,365,14,13,8,39,25336539000,25336540000,1000,20,18,1,-2,-1,3
n365_second,365,19,2,2,39,25336539000,25336540000,1000,20,23,-5,-6,-11,1
n365_second,365,19,2,4,39,25336539000,25336540000,1000,20,23,8,8,16,0
n365_second,365,19,2,7,39,25336539000,25336540000,1000,20,23,-1,3,2,-4
n365_second,365,19,2,8,39,25336539000,25336540000,1000,20,23,-5,-1,-6,-4
n365_first,365,14,13,2,40,25336540000,25336541000,1000,22,24,-2,-2,-4,0
n365_first,365,14,13,4,40,25336540000,25336541000,1000,22,24,7,3,10,4
n365_first,365,14,13,7,40,25336540000,25336541000,1000,22,24,1,-4,-3,5
n365_first,365,14,13,8,40,25336540000,25336541000,1000,22,24,-3,-6,-9,3
n365_second,365,19,2,2,40,25336540000,25336541000,1000,27,28,2,3,5,-1
n365_second,365,19,2,4,40,25336540000,25336541000,1000,27,28,9,7,16,2
n365_second,365,19,2,7,40,25336540000,25336541000,1000,27,28,0,9,9,-9
n365_second,365,19,2,8,40,25336540000,25336541000,1000,27,28,-3,-1,-4,-2
n365_first,365,14,13,2,41,25336541000,25336542000,1000,21,25,-4,-5,-9,1
n365_first,365,14,13,4,41,25336541000,25336542000,1000,21,25,2,9,11,-7
n365_first,365,14,13,7,41,25336541000,25336542000,1000,21,25,5,4,9,1
n365_first,365,14,13,8,41,25336541000,25336542000,1000,21,25,3,-3,0,6
