batch,replica,hand,residue,translation,fiber,orientation,anchor_D_field,anchor_J_field,landing_field,L_D,L_J,L_DJ,L_JD,R_plus,R_minus,dual_reason,D0_site_field,D0_source_id,D0_target_id,D0_source_rank,D0_target_rank,D0_source_basis,D0_target_basis,dual_D0_site_field,dual_D0_source_id,dual_D0_target_id,dual_D0_source_rank,dual_D0_target_rank,dual_D0_source_basis,dual_D0_target_basis,J0_site_field,J0_source_id,J0_target_id,J0_source_rank,J0_target_rank,J0_source_basis,J0_target_basis,dual_J0_site_field,dual_J0_source_id,dual_J0_target_id,dual_J0_source_rank,dual_J0_target_rank,dual_J0_source_basis,dual_J0_target_basis,J_after_D_site_field,J_after_D_source_id,J_after_D_target_id,J_after_D_source_rank,J_after_D_target_rank,J_after_D_source_basis,J_after_D_target_basis,dual_J_after_D_site_field,dual_J_after_D_source_id,dual_J_after_D_target_id,dual_J_after_D_source_rank,dual_J_after_D_target_rank,dual_J_after_D_source_basis,dual_J_after_D_target_basis,D_after_J_site_field,D_after_J_source_id,D_after_J_target_id,D_after_J_source_rank,D_after_J_target_rank,D_after_J_source_basis,D_after_J_target_basis,dual_D_after_J_site_field,dual_D_after_J_source_id,dual_D_after_J_target_id,dual_D_after_J_source_rank,dual_D_after_J_target_rank,dual_D_after_J_source_basis,dual_D_after_J_target_basis
315,25050757887,minus,4,52,0,3,260,305,460,-1,-1,-1,-1,0,0,defined,470,3,28,1,1,"((1, 0),)","((1, 0),)",465,28,3,1,1,"((1, 0),)","((1, 0),)",465,28,3,1,1,"((1, 0),)","((1, 0),)",470,3,28,1,1,"((1, 0),)","((1, 0),)",11,28,3,1,1,"((1, 0),)","((1, 0),)",465,3,28,1,1,"((1, 0),)","((1, 0),)",465,3,28,1,1,"((1, 0),)","((1, 0),)",11,28,3,1,1,"((1, 0),)","((1, 0),)"
315,25050757935,minus,38,90,2,3,452,495,332,1,1,1,1,0,0,defined,287,16,101,1,1,"((0, 1),)","((0, 1),)",242,101,16,1,1,"((0, 1),)","((0, 1),)",242,101,16,1,1,"((0, 1),)","((0, 1),)",287,16,101,1,1,"((0, 1),)","((0, 1),)",287,101,16,1,1,"((0, 1),)","((0, 1),)",232,16,101,1,1,"((0, 1),)","((0, 1),)",232,16,101,1,1,"((0, 1),)","((0, 1),)",287,101,16,1,1,"((0, 1),)","((0, 1),)"
316,25050758000,minus,81,68,2,0,342,397,352,-1,1,1,1,-2,0,defined,352,11,8,1,1,"((1, 0),)","((1, 0),)",295,8,11,1,1,"((1, 0),)","((1, 0),)",295,8,11,1,1,"((1, 0),)","((1, 0),)",352,11,8,1,1,"((1, 0),)","((1, 0),)",352,8,11,1,1,"((1, 0),)","((1, 0),)",345,11,8,1,1,"((1, 0),)","((1, 0),)",345,11,8,1,1,"((1, 0),)","((1, 0),)",352,8,11,1,1,"((1, 0),)","((1, 0),)"
316,25050758018,minus,5,48,0,2,240,185,490,-1,0,1,-1,-1,2,defined,285,9,250,1,1,"((0, 1),)","((0, 1),)",230,250,9,1,1,"((0, 1),)","((0, 1),)",230,250,9,1,1,"((0, 1),)","((0, 1),)",285,9,250,1,1,"((0, 1),)","((0, 1),)",490,250,10,1,1,"((0, 1),)","((0, 1),)",302,9,250,1,1,"((0, 1),)","((0, 1),)",302,9,250,1,1,"((0, 1),)","((0, 1),)",490,250,10,1,1,"((0, 1),)","((0, 1),)"
316,25050758030,plus,100,31,1,2,156,101,106,-1,1,1,-1,0,2,defined,106,3,28,1,1,"((1, 0),)","((1, 0),)",51,28,3,1,1,"((1, 0),)","((1, 0),)",51,28,3,1,1,"((1, 0),)","((1, 0),)",106,3,28,1,1,"((1, 0),)","((1, 0),)",106,28,3,1,1,"((1, 0),)","((1, 0),)",106,3,28,1,1,"((1, 0),)","((1, 0),)",106,3,28,1,1,"((1, 0),)","((1, 0),)",106,28,3,1,1,"((1, 0),)","((1, 0),)"
316,25050758049,minus,66,29,0,1,145,102,415,-1,1,1,-1,0,2,defined,415,2,4,1,1,"((0, 1),)","((0, 1),)",365,4,2,1,1,"((0, 1),)","((0, 1),)",365,4,2,1,1,"((0, 1),)","((0, 1),)",415,2,4,1,1,"((0, 1),)","((0, 1),)",415,4,2,1,1,"((0, 1),)","((0, 1),)",415,2,4,1,1,"((0, 1),)","((0, 1),)",415,2,4,1,1,"((0, 1),)","((0, 1),)",415,4,2,1,1,"((0, 1),)","((0, 1),)"
316,25050758120,minus,73,57,2,0,287,342,402,-1,0,1,0,-2,1,defined,407,137,58,1,1,"((0, 1),)","((0, 1),)",462,58,137,1,1,"((0, 1),)","((0, 1),)",462,58,137,1,1,"((0, 1),)","((0, 1),)",407,137,58,1,1,"((0, 1),)","((0, 1),)",402,58,137,1,1,"((0, 1),)","((0, 1),)",462,137,58,1,1,"((0, 1),)","((0, 1),)",462,137,58,1,1,"((0, 1),)","((0, 1),)",402,58,137,1,1,"((0, 1),)","((0, 1),)"
316,25050758145,plus,100,46,4,1,234,189,184,-1,1,1,-1,0,2,defined,134,0,2,1,1,"((1, 0),)","((1, 0),)",184,2,0,1,1,"((1, 0),)","((1, 0),)",184,2,0,1,1,"((1, 0),)","((1, 0),)",134,0,2,1,1,"((1, 0),)","((1, 0),)",184,2,0,1,1,"((1, 0),)","((1, 0),)",184,0,425,1,0,"((1, 0),)",(),184,0,425,1,0,"((1, 0),)",(),184,2,0,1,1,"((1, 0),)","((1, 0),)"
316,25050758145,minus,100,46,4,1,234,189,184,-1,1,1,-1,0,2,defined,134,3,30,1,1,"((1, 0),)","((1, 0),)",184,30,3,1,1,"((1, 0),)","((1, 0),)",184,30,3,1,1,"((1, 0),)","((1, 0),)",134,3,30,1,1,"((1, 0),)","((1, 0),)",184,30,3,1,1,"((1, 0),)","((1, 0),)",184,3,289,1,0,"((1, 0),)",(),184,3,289,1,0,"((1, 0),)",(),184,30,3,1,1,"((1, 0),)","((1, 0),)"
316,25050758236,plus,42,82,0,0,410,465,490,-1,1,1,1,-2,0,defined,490,4,17,1,1,"((1, 1),)","((1, 1),)",31,17,4,1,1,"((1, 1),)","((1, 1),)",31,17,4,1,1,"((1, 1),)","((1, 1),)",490,4,17,1,1,"((1, 1),)","((1, 1),)",490,17,4,1,1,"((1, 1),)","((1, 1),)",485,4,17,1,1,"((1, 1),)","((1, 1),)",485,4,17,1,1,"((1, 1),)","((1, 1),)",490,17,4,1,1,"((1, 1),)","((1, 1),)"
316,25050758236,minus,42,82,0,0,410,465,490,-1,1,1,1,-2,0,defined,490,9,0,1,1,"((1, -1),)","((1, -1),)",31,0,9,1,1,"((1, -1),)","((1, -1),)",31,0,9,1,1,"((1, -1),)","((1, -1),)",490,9,0,1,1,"((1, -1),)","((1, -1),)",490,0,9,1,1,"((1, -1),)","((1, -1),)",485,9,0,1,1,"((1, -1),)","((1, -1),)",485,9,0,1,1,"((1, -1),)","((1, -1),)",490,0,9,1,1,"((1, -1),)","((1, -1),)"
316,25050758256,minus,92,92,4,0,464,10,14,0,0,1,0,-1,1,defined,328,346,35,1,1,"((0, 1),)","((0, 1),)",378,35,346,1,1,"((0, 1),)","((0, 1),)",378,35,346,1,1,"((0, 1),)","((0, 1),)",328,346,35,1,1,"((0, 1),)","((0, 1),)",318,35,346,1,1,"((0, 1),)","((0, 1),)",428,19,35,1,1,"((0, 1),)","((0, 1),)",428,19,35,1,1,"((0, 1),)","((0, 1),)",318,35,346,1,1,"((0, 1),)","((0, 1),)"
316,25050758265,minus,81,67,4,1,339,294,349,-1,1,1,-1,0,2,defined,349,12,10,1,1,"((1, 0),)","((1, 0),)",299,10,12,1,1,"((1, 0),)","((1, 0),)",299,10,12,1,1,"((1, 0),)","((1, 0),)",349,12,10,1,1,"((1, 0),)","((1, 0),)",349,10,12,1,1,"((1, 0),)","((1, 0),)",349,12,10,1,1,"((1, 0),)","((1, 0),)",349,12,10,1,1,"((1, 0),)","((1, 0),)",349,10,12,1,1,"((1, 0),)","((1, 0),)"
316,25050758372,plus,94,76,4,0,384,439,34,-1,1,1,-1,0,2,defined,34,4,13,1,1,"((1, 0),)","((1, 0),)",84,13,4,1,1,"((1, 0),)","((1, 0),)",84,13,4,1,1,"((1, 0),)","((1, 0),)",34,4,13,1,1,"((1, 0),)","((1, 0),)",34,13,4,1,1,"((1, 0),)","((1, 0),)",34,4,13,1,1,"((1, 0),)","((1, 0),)",34,4,13,1,1,"((1, 0),)","((1, 0),)",34,13,4,1,1,"((1, 0),)","((1, 0),)"
316,25050758450,plus,64,92,3,2,463,408,128,-1,1,1,-1,0,2,defined,128,11,61,1,1,"((1, -1),)","((1, -1),)",123,61,11,1,1,"((1, -1),)","((1, -1),)",123,61,11,1,1,"((1, -1),)","((1, -1),)",128,11,61,1,1,"((1, -1),)","((1, -1),)",128,61,11,1,1,"((1, -1),)","((1, -1),)",128,11,61,1,1,"((1, -1),)","((1, -1),)",128,11,61,1,1,"((1, -1),)","((1, -1),)",128,61,11,1,1,"((1, -1),)","((1, -1),)"
317,25050758519,minus,15,93,2,3,467,8,207,-1,1,1,-1,0,2,defined,207,3,12,1,1,"((1, 0),)","((1, 0),)",212,12,3,1,1,"((1, 0),)","((1, 0),)",212,12,3,1,1,"((1, 0),)","((1, 0),)",207,3,12,1,1,"((1, 0),)","((1, 0),)",207,12,3,1,1,"((1, 0),)","((1, 0),)",207,3,12,1,1,"((1, 0),)","((1, 0),)",207,3,12,1,1,"((1, 0),)","((1, 0),)",207,12,3,1,1,"((1, 0),)","((1, 0),)"
317,25050758548,plus,38,93,3,0,468,19,348,-1,1,-1,-1,2,0,defined,343,5,1,1,1,"((1, 0),)","((1, 0),)",348,1,5,1,1,"((1, 0),)","((1, 0),)",348,1,5,1,1,"((1, 0),)","((1, 0),)",343,5,1,1,1,"((1, 0),)","((1, 0),)",343,1,5,1,1,"((1, 0),)","((1, 0),)",348,5,1,1,1,"((1, 0),)","((1, 0),)",348,5,1,1,1,"((1, 0),)","((1, 0),)",343,1,5,1,1,"((1, 0),)","((1, 0),)"
317,25050758568,minus,1,34,3,0,173,228,223,-1,1,1,-1,0,2,defined,223,6,3,1,1,"((1, 0),)","((1, 0),)",218,3,6,1,1,"((1, 0),)","((1, 0),)",218,3,6,1,1,"((1, 0),)","((1, 0),)",223,6,3,1,1,"((1, 0),)","((1, 0),)",223,3,132,1,0,"((1, 0),)",(),223,6,3,1,1,"((1, 0),)","((1, 0),)",223,6,3,1,1,"((1, 0),)","((1, 0),)",223,3,132,1,0,"((1, 0),)",()
317,25050758588,plus,67,22,2,0,112,167,432,-1,1,1,1,-2,0,defined,432,1,0,1,1,"((0, 1),)","((0, 1),)",487,0,1,1,1,"((0, 1),)","((0, 1),)",487,0,1,1,1,"((0, 1),)","((0, 1),)",432,1,0,1,1,"((0, 1),)","((0, 1),)",432,0,1,1,1,"((0, 1),)","((0, 1),)",482,1,0,1,1,"((0, 1),)","((0, 1),)",482,1,0,1,1,"((0, 1),)","((0, 1),)",432,0,1,1,1,"((0, 1),)","((0, 1),)"
317,25050758588,minus,67,22,2,0,112,167,432,-1,1,1,1,-2,0,defined,432,4,18,1,1,"((1, -1),)","((1, -1),)",487,18,4,1,1,"((1, -1),)","((1, -1),)",487,18,4,1,1,"((1, -1),)","((1, -1),)",432,4,18,1,1,"((1, -1),)","((1, -1),)",432,18,4,1,1,"((1, -1),)","((1, -1),)",482,11,18,1,1,"((1, -1),)","((1, -1),)",482,11,18,1,1,"((1, -1),)","((1, -1),)",432,18,4,1,1,"((1, -1),)","((1, -1),)"
317,25050758633,plus,20,55,4,1,279,234,269,-1,1,1,-1,0,2,defined,269,66,4,1,1,"((1, 0),)","((1, 0),)",319,4,66,1,1,"((1, 0),)","((1, 0),)",319,4,66,1,1,"((1, 0),)","((1, 0),)",269,66,4,1,1,"((1, 0),)","((1, 0),)",269,4,66,1,1,"((1, 0),)","((1, 0),)",269,66,4,1,1,"((1, 0),)","((1, 0),)",269,66,4,1,1,"((1, 0),)","((1, 0),)",269,4,66,1,1,"((1, 0),)","((1, 0),)"
317,25050758671,plus,70,87,0,3,435,480,400,0,0,0,0,0,0,defined,382,13,9,1,1,"((1, 0),)","((1, 0),)",387,9,13,1,1,"((1, 0),)","((1, 0),)",387,9,13,1,1,"((1, 0),)","((1, 0),)",382,13,9,1,1,"((1, 0),)","((1, 0),)",337,9,13,1,1,"((1, 0),)","((1, 0),)",392,13,9,1,1,"((1, 0),)","((1, 0),)",392,13,9,1,1,"((1, 0),)","((1, 0),)",337,9,13,1,1,"((1, 0),)","((1, 0),)"
317,25050758674,minus,23,40,3,2,203,146,343,-1,1,1,-1,0,2,defined,343,5,10,1,1,"((1, -1),)","((1, -1),)",338,10,5,1,1,"((1, -1),)","((1, -1),)",338,10,5,1,1,"((1, -1),)","((1, -1),)",343,5,10,1,1,"((1, -1),)","((1, -1),)",343,10,5,1,1,"((1, -1),)","((1, -1),)",343,5,10,1,1,"((1, -1),)","((1, -1),)",343,5,10,1,1,"((1, -1),)","((1, -1),)",343,10,5,1,1,"((1, -1),)","((1, -1),)"
317,25050758771,plus,6,98,1,3,491,32,286,1,1,1,1,0,0,defined,236,7,28,1,1,"((1, 0),)","((1, 0),)",181,28,7,1,1,"((1, 0),)","((1, 0),)",181,28,7,1,1,"((1, 0),)","((1, 0),)",236,7,28,1,1,"((1, 0),)","((1, 0),)",236,28,7,1,1,"((1, 0),)","((1, 0),)",231,7,28,1,1,"((1, 0),)","((1, 0),)",231,7,28,1,1,"((1, 0),)","((1, 0),)",236,28,7,1,1,"((1, 0),)","((1, 0),)"
317,25050758781,minus,97,27,0,1,135,90,440,-1,0,1,0,-2,1,defined,440,2,1,1,1,"((1, -1),)","((1, -1),)",445,1,2,1,1,"((1, -1),)","((1, -1),)",445,1,2,1,1,"((1, -1),)","((1, -1),)",440,2,1,1,1,"((1, -1),)","((1, -1),)",440,1,2,1,1,"((1, -1),)","((1, -1),)",440,2,121,2,0,"((0, 1), (1, -1))",(),440,2,121,2,0,"((0, 1), (1, -1))",(),440,1,2,1,1,"((1, -1),)","((1, -1),)"
317,25050758807,minus,53,77,3,3,388,433,8,0,1,1,-1,1,2,defined,158,139,198,1,1,"((0, 1),)","((0, 1),)",108,198,139,1,1,"((0, 1),)","((0, 1),)",108,198,139,1,1,"((0, 1),)","((0, 1),)",158,139,198,1,1,"((0, 1),)","((0, 1),)",118,198,139,1,1,"((0, 1),)","((0, 1),)",8,6,198,1,1,"((0, 1),)","((0, 1),)",8,6,198,1,1,"((0, 1),)","((0, 1),)",118,198,139,1,1,"((0, 1),)","((0, 1),)"
317,25050758930,minus,38,22,3,2,113,58,498,-1,0,1,-1,-1,2,defined,448,7,6,1,1,"((1, 0),)","((1, 0),)",398,6,7,1,1,"((1, 0),)","((1, 0),)",398,6,7,1,1,"((1, 0),)","((1, 0),)",448,7,6,1,1,"((1, 0),)","((1, 0),)",498,6,7,1,1,"((1, 0),)","((1, 0),)",448,7,6,1,1,"((1, 0),)","((1, 0),)",448,7,6,1,1,"((1, 0),)","((1, 0),)",498,6,7,1,1,"((1, 0),)","((1, 0),)"
317,25050758973,plus,9,65,0,1,325,280,270,-1,1,1,1,-2,0,defined,270,7,9,1,1,"((1, 0),)","((1, 0),)",275,9,7,1,1,"((1, 0),)","((1, 0),)",275,9,7,1,1,"((1, 0),)","((1, 0),)",270,7,9,1,1,"((1, 0),)","((1, 0),)",270,9,7,1,1,"((1, 0),)","((1, 0),)",275,7,9,1,1,"((1, 0),)","((1, 0),)",275,7,9,1,1,"((1, 0),)","((1, 0),)",270,9,7,1,1,"((1, 0),)","((1, 0),)"
317,25050758973,minus,9,65,0,1,325,280,270,-1,1,1,1,-2,0,defined,270,0,6,1,1,"((1, 0),)","((1, 0),)",275,6,0,1,1,"((1, 0),)","((1, 0),)",275,6,0,1,1,"((1, 0),)","((1, 0),)",270,0,6,1,1,"((1, 0),)","((1, 0),)",270,6,0,1,1,"((1, 0),)","((1, 0),)",275,0,6,1,1,"((1, 0),)","((1, 0),)",275,0,6,1,1,"((1, 0),)","((1, 0),)",270,6,0,1,1,"((1, 0),)","((1, 0),)"
317,25050758975,minus,50,30,1,3,151,199,126,-1,1,1,-1,0,2,defined,126,0,25,1,1,"((1, 0),)","((1, 0),)",76,25,0,1,1,"((1, 0),)","((1, 0),)",76,25,0,1,1,"((1, 0),)","((1, 0),)",126,0,25,1,1,"((1, 0),)","((1, 0),)",126,25,0,1,1,"((1, 0),)","((1, 0),)",126,0,25,1,1,"((1, 0),)","((1, 0),)",126,0,25,1,1,"((1, 0),)","((1, 0),)",126,25,0,1,1,"((1, 0),)","((1, 0),)"
318,25050759024,minus,48,34,3,0,173,228,48,-1,1,-1,-1,2,0,defined,43,6,199,1,1,"((0, 1),)","((0, 1),)",48,199,6,1,1,"((0, 1),)","((0, 1),)",48,199,6,1,1,"((0, 1),)","((0, 1),)",43,6,199,1,1,"((0, 1),)","((0, 1),)",43,199,6,1,1,"((0, 1),)","((0, 1),)",48,6,199,1,1,"((0, 1),)","((0, 1),)",48,6,199,1,1,"((0, 1),)","((0, 1),)",43,199,6,1,1,"((0, 1),)","((0, 1),)"
318,25050759052,minus,89,84,4,0,424,479,329,-1,1,1,1,-2,0,defined,329,10,92,1,1,"((0, 1),)","((0, 1),)",384,92,10,1,1,"((0, 1),)","((0, 1),)",384,92,10,1,1,"((0, 1),)","((0, 1),)",329,10,92,1,1,"((0, 1),)","((0, 1),)",329,92,10,1,1,"((0, 1),)","((0, 1),)",379,10,13,1,0,"((0, 1),)",(),379,10,13,1,0,"((0, 1),)",(),329,92,10,1,1,"((0, 1),)","((0, 1),)"
318,25050759165,plus,73,35,1,1,176,131,291,-1,1,1,-1,0,2,defined,291,58,29,1,1,"((0, 1),)","((0, 1),)",341,29,58,1,1,"((0, 1),)","((0, 1),)",341,29,58,1,1,"((0, 1),)","((0, 1),)",291,58,29,1,1,"((0, 1),)","((0, 1),)",291,29,58,1,1,"((0, 1),)","((0, 1),)",291,58,29,1,1,"((0, 1),)","((0, 1),)",291,58,29,1,1,"((0, 1),)","((0, 1),)",291,29,58,1,1,"((0, 1),)","((0, 1),)"
318,25050759224,minus,88,64,4,0,324,379,179,0,1,0,-1,2,1,defined,189,7,1,1,1,"((0, 1),)","((0, 1),)",184,1,7,1,1,"((0, 1),)","((0, 1),)",184,1,7,1,1,"((0, 1),)","((0, 1),)",189,7,1,1,1,"((0, 1),)","((0, 1),)",189,1,7,1,1,"((0, 1),)","((0, 1),)",179,252,1,1,1,"((0, 1),)","((0, 1),)",179,252,1,1,1,"((0, 1),)","((0, 1),)",189,1,7,1,1,"((0, 1),)","((0, 1),)"
318,25050759234,minus,69,69,0,2,345,290,260,-1,1,1,1,-2,0,defined,260,9,18,1,1,"((0, 1),)","((0, 1),)",215,18,9,1,1,"((0, 1),)","((0, 1),)",215,18,9,1,1,"((0, 1),)","((0, 1),)",260,9,18,1,1,"((0, 1),)","((0, 1),)",260,18,9,1,1,"((0, 1),)","((0, 1),)",210,10,24,1,1,"((0, 1),)","((0, 1),)",210,10,24,1,1,"((0, 1),)","((0, 1),)",260,18,9,1,1,"((0, 1),)","((0, 1),)"
318,25050759275,plus,46,62,2,3,312,357,87,-1,1,1,-1,0,2,defined,87,12,6,1,1,"((1, 0),)","((1, 0),)",137,6,12,1,1,"((1, 0),)","((1, 0),)",137,6,12,1,1,"((1, 0),)","((1, 0),)",87,12,6,1,1,"((1, 0),)","((1, 0),)",87,6,12,1,1,"((1, 0),)","((1, 0),)",87,12,6,1,1,"((1, 0),)","((1, 0),)",87,12,6,1,1,"((1, 0),)","((1, 0),)",87,6,12,1,1,"((1, 0),)","((1, 0),)"
318,25050759275,minus,46,62,2,3,312,357,87,-1,1,1,-1,0,2,defined,87,9,1,1,1,"((0, 1),)","((0, 1),)",137,1,9,1,1,"((0, 1),)","((0, 1),)",137,1,9,1,1,"((0, 1),)","((0, 1),)",87,9,1,1,1,"((0, 1),)","((0, 1),)",87,1,9,1,1,"((0, 1),)","((0, 1),)",87,9,1,1,1,"((0, 1),)","((0, 1),)",87,9,1,1,1,"((0, 1),)","((0, 1),)",87,1,9,1,1,"((0, 1),)","((0, 1),)"
318,25050759283,minus,29,33,0,3,165,210,100,0,1,0,-1,2,1,defined,110,7,14,1,1,"((1, 0),)","((1, 0),)",105,14,7,1,1,"((1, 0),)","((1, 0),)",105,14,7,1,1,"((1, 0),)","((1, 0),)",110,7,14,1,1,"((1, 0),)","((1, 0),)",55,14,7,1,1,"((1, 0),)","((1, 0),)",100,7,14,1,1,"((1, 0),)","((1, 0),)",100,7,14,1,1,"((1, 0),)","((1, 0),)",55,14,7,1,1,"((1, 0),)","((1, 0),)"
318,25050759331,minus,42,1,4,3,9,54,89,0,1,1,-1,1,2,defined,189,0,10,1,1,"((1, 0),)","((1, 0),)",139,10,0,1,1,"((1, 0),)","((1, 0),)",139,10,0,1,1,"((1, 0),)","((1, 0),)",189,0,10,1,1,"((1, 0),)","((1, 0),)",144,10,0,1,1,"((1, 0),)","((1, 0),)",89,0,10,1,1,"((1, 0),)","((1, 0),)",89,0,10,1,1,"((1, 0),)","((1, 0),)",144,10,0,1,1,"((1, 0),)","((1, 0),)"
318,25050759346,minus,69,32,1,2,161,106,76,0,1,0,-1,2,1,defined,176,13,15,1,1,"((1, 0),)","((1, 0),)",126,15,13,1,1,"((1, 0),)","((1, 0),)",126,15,13,1,1,"((1, 0),)","((1, 0),)",176,13,15,1,1,"((1, 0),)","((1, 0),)",121,15,13,1,1,"((1, 0),)","((1, 0),)",76,13,8,1,1,"((1, 0),)","((1, 0),)",76,13,8,1,1,"((1, 0),)","((1, 0),)",121,15,13,1,1,"((1, 0),)","((1, 0),)"
318,25050759380,plus,28,37,0,0,185,240,70,1,1,1,1,0,0,defined,65,1,23,1,1,"((1, 0),)","((1, 0),)",60,23,1,1,1,"((1, 0),)","((1, 0),)",60,23,1,1,1,"((1, 0),)","((1, 0),)",65,1,23,1,1,"((1, 0),)","((1, 0),)",65,23,1,1,1,"((1, 0),)","((1, 0),)",65,1,23,1,1,"((1, 0),)","((1, 0),)",65,1,23,1,1,"((1, 0),)","((1, 0),)",65,23,1,1,1,"((1, 0),)","((1, 0),)"
318,25050759380,minus,28,37,0,0,185,240,70,1,1,1,1,0,0,defined,65,9,20,1,1,"((1, 0),)","((1, 0),)",60,20,9,1,1,"((1, 0),)","((1, 0),)",60,20,9,1,1,"((1, 0),)","((1, 0),)",65,9,20,1,1,"((1, 0),)","((1, 0),)",65,20,9,1,1,"((1, 0),)","((1, 0),)",65,9,20,1,1,"((1, 0),)","((1, 0),)",65,9,20,1,1,"((1, 0),)","((1, 0),)",65,20,9,1,1,"((1, 0),)","((1, 0),)"
318,25050759404,minus,100,100,3,0,503,54,453,0,1,1,0,0,1,defined,453,3,5,1,1,"((1, 0),)","((1, 0),)",446,5,3,1,1,"((1, 0),)","((1, 0),)",446,5,3,1,1,"((1, 0),)","((1, 0),)",453,3,5,1,1,"((1, 0),)","((1, 0),)",453,5,141,2,0,"((0, 1), (1, 0))",(),453,3,5,1,1,"((1, 0),)","((1, 0),)",453,3,5,1,1,"((1, 0),)","((1, 0),)",453,5,141,2,0,"((0, 1), (1, 0))",()
318,25050759437,plus,79,40,1,1,201,156,111,-1,1,-1,-1,2,0,defined,106,18,5,1,1,"((1, 0),)","((1, 0),)",111,5,18,1,1,"((1, 0),)","((1, 0),)",111,5,18,1,1,"((1, 0),)","((1, 0),)",106,18,5,1,1,"((1, 0),)","((1, 0),)",106,5,18,1,1,"((1, 0),)","((1, 0),)",111,18,5,1,1,"((1, 0),)","((1, 0),)",111,18,5,1,1,"((1, 0),)","((1, 0),)",106,5,18,1,1,"((1, 0),)","((1, 0),)"
318,25050759437,minus,79,40,1,1,201,156,111,-1,1,-1,-1,2,0,defined,106,176,15,1,1,"((0, 1),)","((0, 1),)",111,15,176,1,1,"((0, 1),)","((0, 1),)",111,15,176,1,1,"((0, 1),)","((0, 1),)",106,176,15,1,1,"((0, 1),)","((0, 1),)",106,15,176,1,1,"((0, 1),)","((0, 1),)",111,62,15,1,1,"((0, 1),)","((0, 1),)",111,62,15,1,1,"((0, 1),)","((0, 1),)",106,15,176,1,1,"((0, 1),)","((0, 1),)"
319,25050759535,minus,14,23,4,3,119,164,314,-1,0,1,-1,-1,2,defined,314,1,0,1,1,"((0, 1),)","((0, 1),)",364,0,1,1,1,"((0, 1),)","((0, 1),)",364,0,1,1,1,"((0, 1),)","((0, 1),)",314,1,0,1,1,"((0, 1),)","((0, 1),)",314,0,1,1,1,"((0, 1),)","((0, 1),)",314,1,0,2,0,"((0, 1), (1, -1))",(),314,1,0,2,0,"((0, 1), (1, -1))",(),314,0,1,1,1,"((0, 1),)","((0, 1),)"
319,25050759586,plus,55,42,3,2,213,158,438,1,1,1,1,0,0,defined,202,6,10,1,1,"((0, 1),)","((0, 1),)",152,10,6,1,1,"((0, 1),)","((0, 1),)",152,10,6,1,1,"((0, 1),)","((0, 1),)",202,6,10,1,1,"((0, 1),)","((0, 1),)",199,10,6,1,1,"((0, 1),)","((0, 1),)",89,6,10,1,0,"((0, 1),)",(),89,6,10,1,0,"((0, 1),)",(),199,10,6,1,1,"((0, 1),)","((0, 1),)"
319,25050759654,plus,93,0,1,2,1,450,106,0,1,1,0,0,1,defined,106,11,26,1,1,"((1, 0),)","((1, 0),)",56,26,11,1,1,"((1, 0),)","((1, 0),)",56,26,11,1,1,"((1, 0),)","((1, 0),)",106,11,26,1,1,"((1, 0),)","((1, 0),)",106,26,11,2,0,"((0, 1), (1, 0))",(),106,11,26,1,1,"((1, 0),)","((1, 0),)",106,11,26,1,1,"((1, 0),)","((1, 0),)",106,26,11,2,0,"((0, 1), (1, 0))",()
319,25050759654,minus,93,0,1,2,1,450,106,-1,1,1,-1,0,2,defined,106,81,8,1,1,"((0, 1),)","((0, 1),)",56,8,81,1,1,"((0, 1),)","((0, 1),)",56,8,81,1,1,"((0, 1),)","((0, 1),)",106,81,8,1,1,"((0, 1),)","((0, 1),)",106,8,81,1,0,"((0, 1),)",(),106,81,8,1,1,"((0, 1),)","((0, 1),)",106,81,8,1,1,"((0, 1),)","((0, 1),)",106,8,81,1,0,"((0, 1),)",()
319,25050759775,minus,33,66,4,3,334,379,469,0,0,0,0,0,0,defined,434,12,115,1,1,"((0, 1),)","((0, 1),)",429,115,12,1,1,"((0, 1),)","((0, 1),)",429,115,12,1,1,"((0, 1),)","((0, 1),)",434,12,115,1,1,"((0, 1),)","((0, 1),)",434,115,12,1,1,"((0, 1),)","((0, 1),)",15,12,115,1,1,"((0, 1),)","((0, 1),)",15,12,115,1,1,"((0, 1),)","((0, 1),)",434,115,12,1,1,"((0, 1),)","((0, 1),)"
319,25050759842,plus,54,84,4,2,424,369,94,-1,1,1,-1,0,2,defined,94,1,0,1,1,"((1, 0),)","((1, 0),)",44,0,1,1,1,"((1, 0),)","((1, 0),)",44,0,1,1,1,"((1, 0),)","((1, 0),)",94,1,0,1,1,"((1, 0),)","((1, 0),)",94,0,1,1,1,"((1, 0),)","((1, 0),)",94,1,0,1,1,"((1, 0),)","((1, 0),)",94,1,0,1,1,"((1, 0),)","((1, 0),)",94,0,1,1,1,"((1, 0),)","((1, 0),)"
319,25050759863,minus,89,10,2,3,52,95,462,-1,1,1,-1,0,2,defined,462,18,8,1,1,"((1, -1),)","((1, -1),)",457,8,18,1,1,"((1, -1),)","((1, -1),)",457,8,18,1,1,"((1, -1),)","((1, -1),)",462,18,8,1,1,"((1, -1),)","((1, -1),)",462,8,18,1,1,"((1, -1),)","((1, -1),)",462,18,8,1,1,"((1, -1),)","((1, -1),)",462,18,8,1,1,"((1, -1),)","((1, -1),)",462,8,18,1,1,"((1, -1),)","((1, -1),)"
