a1,b1,a2,b2,N,channel,sector,cos4_first,cos4_second,delta_cos4_first_minus_second,first_estimate,first_batch_se,second_estimate,second_batch_se,difference_first_minus_second,difference_batch_se,difference_z,normalized_by_delta_cos4,normalized_batch_se,hypothesis_N_exponent,hypothesis_scaled_amplitude,hypothesis_scaled_batch_se
11,3,9,7,130,both,even,0.48449704142011835,-0.8788165680473373,1.3633136094674556,0.35105564,2.7374528343337612e-05,0.35130076000000005,2.15802267332528e-05,-0.00024511999999999977,3.517050181586528e-05,-6.969476900935973,-0.00017979722222222206,2.5797807321533125e-05,1.0,-0.023373638888888867,0.0033537149517993063
11,3,9,7,130,both,odd,0.48449704142011835,-0.8788165680473373,1.3633136094674556,9.735999999999855e-05,3.7717772436555194e-05,-0.0001361399999999996,4.080746990441844e-05,0.00023349999999999814,4.4756089817560944e-05,5.217167115175012,0.0001712738715277764,3.282890268736024e-05,1.625,0.46649722243511177,0.089415809794213
11,3,9,7,130,both,matching_function,0.48449704142011835,-0.8788165680473373,1.3633136094674556,0.0001947199999999971,7.543554487311039e-05,-0.0002722799999999992,8.161493980883688e-05,0.0004669999999999963,8.951217963512189e-05,5.217167115175012,0.0003425477430555528,6.565780537472048e-05,1.625,0.9329944448702235,0.178831619588426
11,3,9,7,130,either,primal,0.48449704142011835,-0.8788165680473373,1.3633136094674556,0.68850921,4.494391408334758e-05,0.68814515,4.606807517690575e-05,0.0003640600000000027,5.368688461624539e-05,6.781172023713216,0.00026704053819444644,3.9379702691603605e-05,1.0,0.03471526996527804,0.005119361349908469
11,3,9,7,130,either,matching,0.48449704142011835,-0.8788165680473373,1.3633136094674556,0.6883144900000001,4.619382855933946e-05,0.6884174299999999,4.770849246764498e-05,-0.00010294000000000802,5.6659419893132235e-05,-1.8168205780109923,-7.5507204861117e-05,4.1560077959806195e-05,1.0,-0.009815936631945209,0.005402810134774805
11,3,9,7,130,either,even,0.48449704142011835,-0.8788165680473373,1.3633136094674556,0.6884118499999999,2.557894148464222e-05,0.68828129,2.310701845804056e-05,0.0001305599999999929,3.2298268459076964e-05,4.042321964269291,9.576666666666145e-05,2.369100420826392e-05,1.0,0.01244966666666599,0.0030798305470743094
11,3,9,7,130,either,odd,0.48449704142011835,-0.8788165680473373,1.3633136094674556,9.736000000000467e-05,3.7717772436555025e-05,-0.0001361400000000007,4.080746990441815e-05,0.00023350000000000538,4.475608981756118e-05,5.217167115175146,0.00017127387152778172,3.282890268736041e-05,1.625,0.4664972224351262,0.08941580979421346
11,3,9,7,130,either,matching_function,0.48449704142011835,-0.8788165680473373,1.3633136094674556,0.00019472000000000933,7.543554487311005e-05,-0.0002722800000000014,8.16149398088363e-05,0.00046700000000001076,8.951217963512236e-05,5.217167115175146,0.00034254774305556343,6.565780537472082e-05,1.625,0.9329944448702524,0.17883161958842692
11,3,9,7,130,direction_0,primal,0.48449704142011835,-0.8788165680473373,1.3633136094674556,0.5198711,4.994327994957076e-05,0.51968448,5.8258562434801745e-05,0.00018661999999999845,6.451171028298917e-05,2.892808130204037,0.0001368870659722211,4.7319787490560634e-05,1.0,0.017795318576388743,0.0061515723737728826
11,3,9,7,130,direction_0,matching,0.48449704142011835,-0.8788165680473373,1.3633136094674556,0.51967638,4.849637241458081e-05,0.51995676,4.6393606142539354e-05,-0.0002803800000000045,5.9689935838497804e-05,-4.697274273482629,-0.00020566067708333664,4.3782982450981464e-05,1.0,-0.026735888020833765,0.00569178771862759
