n,batch,samples,p_ref,channel,a1,b1,a2,b2,first_primal_sum,first_matching_sum,second_primal_sum,second_matching_sum
290,33,10000,0.59274605078999998,cross,13,11,17,1,3133,3147,3134,3165
290,33,10000,0.59274605078999998,both,13,11,17,1,3545,3559,3534,3565
290,33,10000,0.59274605078999998,either,13,11,17,1,6853,6867,6835,6866
290,33,10000,0.59274605078999998,direction_0,13,11,17,1,5235,5249,5161,5192
290,33,10000,0.59274605078999998,direction_1,13,11,17,1,5163,5177,5208,5239
290,34,10000,0.59274605078999998,cross,13,11,17,1,3058,3165,3127,3142
290,34,10000,0.59274605078999998,both,13,11,17,1,3453,3560,3544,3559
290,34,10000,0.59274605078999998,either,13,11,17,1,6835,6942,6858,6873
290,34,10000,0.59274605078999998,direction_0,13,11,17,1,5148,5255,5220,5235
290,34,10000,0.59274605078999998,direction_1,13,11,17,1,5140,5247,5182,5197
290,35,10000,0.59274605078999998,cross,13,11,17,1,3103,3148,3131,3070
290,35,10000,0.59274605078999998,both,13,11,17,1,3529,3574,3536,3475
290,35,10000,0.59274605078999998,either,13,11,17,1,6852,6897,6930,6869
290,35,10000,0.59274605078999998,direction_0,13,11,17,1,5184,5229,5189,5128
290,35,10000,0.59274605078999998,direction_1,13,11,17,1,5197,5242,5277,5216
290,36,10000,0.59274605078999998,cross,13,11,17,1,3128,3136,3098,3157
290,36,10000,0.59274605078999998,both,13,11,17,1,3483,3491,3477,3536
290,36,10000,0.59274605078999998,either,13,11,17,1,6864,6872,6843,6902
290,36,10000,0.59274605078999998,direction_0,13,11,17,1,5163,5171,5191,5250
290,36,10000,0.59274605078999998,direction_1,13,11,17,1,5184,5192,5129,5188
290,37,10000,0.59274605078999998,cross,13,11,17,1,3138,3075,3057,3193
290,37,10000,0.59274605078999998,both,13,11,17,1,3586,3523,3459,3595
290,37,10000,0.59274605078999998,either,13,11,17,1,6925,6862,6807,6943
290,37,10000,0.59274605078999998,direction_0,13,11,17,1,5256,5193,5115,5251
290,37,10000,0.59274605078999998,direction_1,13,11,17,1,5255,5192,5151,5287
290,38,10000,0.59274605078999998,cross,13,11,17,1,3116,3098,3005,3075
290,38,10000,0.59274605078999998,both,13,11,17,1,3513,3495,3467,3537
290,38,10000,0.59274605078999998,either,13,11,17,1,6902,6884,6925,6995
290,38,10000,0.59274605078999998,direction_0,13,11,17,1,5228,5210,5257,5327
290,38,10000,0.59274605078999998,direction_1,13,11,17,1,5187,5169,5135,5205
