observable,mode,topology,model,powers,L_min,train_max,n_train,train_sizes,pc,a4,a6,a8,condition_number,training_rmse,training_max_abs,withheld_L,withheld_true,predicted,signed_error,abs_error,withheld_batch_se,standardized_error,status
either,independent,torus_independent:wrapping_either,B,"4,6",64,256,3,64 128 256,0.592887941915898107,-67237.5675418109925,267070532.857968776,nan,3.76716781755e+12,0.0,0.0,,,,,,,,ok
either,independent,torus_independent:wrapping_either,C,"4,6,8",64,256,3,64 128 256,,,,,,,,,,,,,,,too_few_points
either,independent,torus_independent:wrapping_either,A,4,128,256,2,128 256,0.592884905675465182,-50121.8412539162650,nan,nan,572662306.133,0.0,0.0,,,,,,,,ok
either,independent,torus_independent:wrapping_either,B,"4,6",128,256,2,128 256,,,,,,,,,,,,,,,too_few_points
either,independent,torus_independent:wrapping_either,C,"4,6,8",128,256,2,128 256,,,,,,,,,,,,,,,too_few_points
either,independent,torus_independent:wrapping_either,A,4,256,256,1,256,,,,,,,,,,,,,,,too_few_points
either,independent,torus_independent:wrapping_either,B,"4,6",256,256,1,256,,,,,,,,,,,,,,,too_few_points
either,independent,torus_independent:wrapping_either,C,"4,6,8",256,256,1,256,,,,,,,,,,,,,,,too_few_points
both,independent,torus_independent:wrapping_both,A,4,32,32,1,32,,,,,,,,64,,,,,,,too_few_points
both,independent,torus_independent:wrapping_both,B,"4,6",32,32,1,32,,,,,,,,64,,,,,,,too_few_points
both,independent,torus_independent:wrapping_both,C,"4,6,8",32,32,1,32,,,,,,,,64,,,,,,,too_few_points
both,independent,torus_independent:wrapping_both,A,4,32,64,2,32 64,0.592830890376969144,-88.3091586105523306,nan,nan,2236962.13333,0.0,0.0,128,0.592769088196906768,0.592830561399717306,0.0000614732028105383750,0.0000614732028105383750,0.000130200378549350009,0.472143042097516726,ok
both,independent,torus_independent:wrapping_both,B,"4,6",32,64,2,32 64,,,,,,,,128,,,,,,,too_few_points
both,independent,torus_independent:wrapping_both,C,"4,6,8",32,64,2,32 64,,,,,,,,128,,,,,,,too_few_points
both,independent,torus_independent:wrapping_both,A,4,64,64,1,64,,,,,,,,128,,,,,,,too_few_points
both,independent,torus_independent:wrapping_both,B,"4,6",64,64,1,64,,,,,,,,128,,,,,,,too_few_points
both,independent,torus_independent:wrapping_both,C,"4,6,8",64,64,1,64,,,,,,,,128,,,,,,,too_few_points
both,independent,torus_independent:wrapping_both,A,4,32,128,3,32 64 128,0.592798104668803523,-52.0419339331295827,nan,nan,2297595.39914,0.0000243023837740164560,0.0000306240131217334029,256,0.592651561041179109,0.592798092551846548,0.000146531510667439491,0.000146531510667439491,0.000173961962722076819,0.842319254017267770,ok
both,independent,torus_independent:wrapping_both,B,"4,6",32,128,3,32 64 128,0.592764278144505661,1378.49859500965658,-1430486.79972104184,nan,58862024742.9,0.0,0.0,256,0.592651561041179109,0.592764594019110792,0.000113032977931683088,0.000113032977931683088,0.000173961962722076819,0.649756855826383036,ok
both,independent,torus_independent:wrapping_both,C,"4,6,8",32,128,3,32 64 128,,,,,,,,256,,,,,,,too_few_points
both,independent,torus_independent:wrapping_both,A,4,64,128,2,64 128,0.592765318960637903,1011.79665660460436,nan,nan,35791394.1333,0.0,0.0,256,0.592651561041179109,0.592765554537904707,0.000113993496725597750,0.000113993496725597750,0.000173961962722076819,0.655278285792364712,ok
both,independent,torus_independent:wrapping_both,B,"4,6",64,128,2,64 128,,,,,,,,256,,,,,,,too_few_points
both,independent,torus_independent:wrapping_both,C,"4,6,8",64,128,2,64 128,,,,,,,,256,,,,,,,too_few_points
both,independent,torus_independent:wrapping_both,A,4,128,128,1,128,,,,,,,,256,,,,,,,too_few_points
both,independent,torus_independent:wrapping_both,B,"4,6",128,128,1,128,,,,,,,,256,,,,,,,too_few_points
both,independent,torus_independent:wrapping_both,C,"4,6,8",128,128,1,128,,,,,,,,256,,,,,,,too_few_points
both,independent,torus_independent:wrapping_both,A,4,32,256,4,32 64 128 256,0.592747002901250998,4.85292426632743275,nan,nan,2472400.33698,0.0000627638890523167863,0.0000954429899813696602,,,,,,,,ok
both,independent,torus_independent:wrapping_both,B,"4,6",32,256,4,32 64 128 256,0.592703036996673892,2819.28125612442746,-2840145.71709805942,nan,57188298560.8,0.0000383781727137698503,0.0000561943334912913824,,,,,,,,ok
both,independent,torus_independent:wrapping_both,C,"4,6,8",32,256,4,32 64 128 256,0.592641315526114030,47408.5258387257891,-225881667.264317802,181707225777.343576,4.73465383622e+15,0.0,0.0,,,,,,,,ok
both,independent,torus_independent:wrapping_both,A,4,64,256,3,64 128 256,0.592704522429050917,2087.83696516092397,nan,nan,36761526.3863,0.0000450653874942180304,0.0000567879690647666447,,,,,,,,ok
both,independent,torus_independent:wrapping_both,B,"4,6",64,256,3,64 128 256,0.592641795848842123,44531.6491359935308,-169768872.148168612,nan,3.76716781755e+12,0.0,0.0,,,,,,,,ok
both,independent,torus_independent:wrapping_both,C,"4,6,8",64,256,3,64 128 256,,,,,,,,,,,,,,,too_few_points
both,independent,torus_independent:wrapping_both,A,4,128,256,2,128 256,0.592643725897463932,33651.6860161462992,nan,nan,572662306.133,0.0,0.0,,,,,,,,ok
both,independent,torus_independent:wrapping_both,B,"4,6",128,256,2,128 256,,,,,,,,,,,,,,,too_few_points
both,independent,torus_independent:wrapping_both,C,"4,6,8",128,256,2,128 256,,,,,,,,,,,,,,,too_few_points
both,independent,torus_independent:wrapping_both,A,4,256,256,1,256,,,,,,,,,,,,,,,too_few_points
both,independent,torus_independent:wrapping_both,B,"4,6",256,256,1,256,,,,,,,,,,,,,,,too_few_points
both,independent,torus_independent:wrapping_both,C,"4,6,8",256,256,1,256,,,,,,,,,,,,,,,too_few_points
M,independent,torus_independent:cluster_matching,A,4,32,32,1,32,,,,,,,,64,,,,,,,too_few_points
M,independent,torus_independent:cluster_matching,B,"4,6",32,32,1,32,,,,,,,,64,,,,,,,too_few_points
M,independent,torus_independent:cluster_matching,C,"4,6,8",32,32,1,32,,,,,,,,64,,,,,,,too_few_points
M,independent,torus_independent:cluster_matching,A,4,32,64,2,32 64,0.591514671374547556,1504.42248956200972,nan,nan,2236962.13333,0.0,0.0,128,0.592144416348833413,0.591520275785052709,-0.000624140563780704125,0.000624140563780704125,0.00336446888085539320,-0.185509388222375431,ok
M,independent,torus_independent:cluster_matching,B,"4,6",32,64,2,32 64,,,,,,,,128,,,,,,,too_few_points
M,independent,torus_independent:cluster_matching,C,"4,6,8",32,64,2,32 64,,,,,,,,128,,,,,,,too_few_points
M,independent,torus_independent:cluster_matching,A,4,64,64,1,64,,,,,,,,128,,,,,,,too_few_points
M,independent,torus_independent:cluster_matching,B,"4,6",64,64,1,64,,,,,,,,128,,,,,,,too_few_points
M,independent,torus_independent:cluster_matching,C,"4,6,8",64,64,1,64,,,,,,,,128,,,,,,,too_few_points
M,independent,torus_independent:cluster_matching,A,4,32,128,3,32 64 128,0.591847546341897264,1136.19950748163523,nan,nan,2297595.39914,0.000246743342081558064,0.000310927167304673117,256,0.589363465204302495,0.591847810883959911,0.00248434567965741563,0.00248434567965741563,0.00328321239397829420,0.756681378339679842,ok
M,independent,torus_independent:cluster_matching,B,"4,6",32,128,3,32 64 128,0.592190988768527916,-13388.1514523553588,14523805.4443079861,nan,58862024742.9,0.0,0.0,256,0.589363465204302495,0.592187923195530199,0.00282445799122770431,0.00282445799122770431,0.00328321239397829420,0.860272700117730252,ok
M,independent,torus_independent:cluster_matching,C,"4,6,8",32,128,3,32 64 128,,,,,,,,256,,,,,,,too_few_points
M,independent,torus_independent:cluster_matching,A,4,64,128,2,64 128,0.592180421309246973,-9665.00796687601666,nan,nan,35791394.1333,0.0,0.0,256,0.589363465204302495,0.592178170999221126,0.00281470579491863081,0.00281470579491863081,0.00328321239397829420,0.857302378634124773,ok
M,independent,torus_independent:cluster_matching,B,"4,6",64,128,2,64 128,,,,,,,,256,,,,,,,too_few_points
M,independent,torus_independent:cluster_matching,C,"4,6,8",64,128,2,64 128,,,,,,,,256,,,,,,,too_few_points
M,independent,torus_independent:cluster_matching,A,4,128,128,1,128,,,,,,,,256,,,,,,,too_few_points
M,independent,torus_independent:cluster_matching,B,"4,6",128,128,1,128,,,,,,,,256,,,,,,,too_few_points
M,independent,torus_independent:cluster_matching,C,"4,6,8",128,128,1,128,,,,,,,,256,,,,,,,too_few_points
M,independent,torus_independent:cluster_matching,A,4,32,256,4,32 64 128 256,0.590981149381518535,2100.81452113105556,nan,nan,2472400.33698,0.00102503032945788468,0.00161817331121319195,,,,,,,,ok
M,independent,torus_independent:cluster_matching,B,"4,6",32,256,4,32 64 128 256,0.590660700417725181,22613.9974361529812,-20700626.1060784496,nan,57188298560.8,0.000958990363640950390,0.00140417900329160344,,,,,,,,ok
M,independent,torus_independent:cluster_matching,C,"4,6,8",32,256,4,32 64 128 256,0.589118409805347523,1136806.07207346105,-5594042313.08157773,4540483983539.97728,4.73465383622e+15,5.27109897161526161e-82,1.05421979432305232e-81,,,,,,,,ok
M,independent,torus_independent:cluster_matching,A,4,64,256,3,64 128 256,0.590679244885290370,16904.3751914475049,nan,nan,36761526.3863,0.00111274599844558757,0.00140219775864078312,,,,,,,,ok
M,independent,torus_independent:cluster_matching,B,"4,6",64,256,3,64 128 256,0.589130412066922446,1064918.93310309752,-4191900783.45010630,nan,3.76716781755e+12,0.0,0.0,,,,,,,,ok
M,independent,torus_independent:cluster_matching,C,"4,6,8",64,256,3,64 128 256,,,,,,,,,,,,,,,too_few_points
M,independent,torus_independent:cluster_matching,A,4,128,256,2,128 256,0.589178068461333767,796272.947835604138,nan,nan,572662306.133,0.0,0.0,,,,,,,,ok
M,independent,torus_independent:cluster_matching,B,"4,6",128,256,2,128 256,,,,,,,,,,,,,,,too_few_points
M,independent,torus_independent:cluster_matching,C,"4,6,8",128,256,2,128 256,,,,,,,,,,,,,,,too_few_points
M,independent,torus_independent:cluster_matching,A,4,256,256,1,256,,,,,,,,,,,,,,,too_few_points
M,independent,torus_independent:cluster_matching,B,"4,6",256,256,1,256,,,,,,,,,,,,,,,too_few_points
M,independent,torus_independent:cluster_matching,C,"4,6,8",256,256,1,256,,,,,,,,,,,,,,,too_few_points
