dps,min_train,holdout,model,n_min,train_max,test_min,test_max,intercept,rmse,max_abs,source
100,9,2,"4,6",9,19,20,21,0.592746051108519248288778112443,9.04151611389311204648109340044e-11,9.96726749744595269927780217160e-11,audit_dps100_nmin09_h02.json
100,9,2,"4,6,8",9,14,15,16,0.592746053575901705403737886122,2.97679129199809993217261947812e-10,3.80236702356531464593130392456e-10,audit_dps100_nmin09_h02.json
100,9,2,"4,6,8",9,15,16,17,0.592746053038943578745273263782,2.91984245260318203928069551647e-10,3.63991515067969429810955609939e-10,audit_dps100_nmin09_h02.json
100,9,2,"4,6,8",9,16,17,18,0.592746052644441359646878574050,2.85920722157791273985168460014e-10,3.48285878773050280937854558232e-10,audit_dps100_nmin09_h02.json
100,9,2,"4,6,8",9,17,18,19,0.592746052346979390130742503364,2.79691292599724366008238008589e-10,3.33500741859686237294068050176e-10,audit_dps100_nmin09_h02.json
100,9,2,"4,6,8",9,18,19,20,0.592746052117526218957965977872,2.73356908347579827860521027674e-10,3.19705033170764933159163076429e-10,audit_dps100_nmin09_h02.json
100,9,2,"4,6,8",9,19,20,21,0.592746051936982326507497727937,2.66940583597956171341822120182e-10,3.06849544399932960488975973327e-10,audit_dps100_nmin09_h02.json
100,9,2,"4,6,8,10",9,15,16,17,0.592746051074840798692225862255,1.16471755191222985158635826082e-11,1.52960369695347858372523231118e-11,audit_dps100_nmin09_h02.json
100,9,2,"4,6,8,10",9,16,17,18,0.592746051038406613500622150674,1.27111513769079414411872776992e-11,1.64014657634557273626844549471e-11,audit_dps100_nmin09_h02.json
100,9,2,"4,6,8,10",9,17,18,19,0.592746051009151405466359324192,1.38539813077909357897077953681e-11,1.75508222748867661122942726284e-11,audit_dps100_nmin09_h02.json
100,9,2,"4,6,8,10",9,18,19,20,0.592746050984927488985764438830,1.49762069943865592951921585292e-11,1.86265480863792496277732199609e-11,audit_dps100_nmin09_h02.json
100,9,2,"4,6,8,10",9,19,20,21,0.592746050964520096039289212343,1.60268751391703734811205835431e-11,1.95795383442054491447072870226e-11,audit_dps100_nmin09_h02.json
100,9,2,"4,6,8,10,12",9,16,17,18,0.592746050918383373083540437286,2.40992438268843488438015267976e-12,3.23961860604699079317318164286e-12,audit_dps100_nmin09_h02.json
100,9,2,"4,6,8,10,12",9,17,18,19,0.592746050906157989196812658131,3.11468502297965745262276440375e-12,4.11251130884129061059543664716e-12,audit_dps100_nmin09_h02.json
100,9,2,"4,6,8,10,12",9,18,19,20,0.592746050894189086796664712961,3.70978229953595201453625377406e-12,4.81144943009789297639120515263e-12,audit_dps100_nmin09_h02.json
100,9,2,"4,6,8,10,12",9,19,20,21,0.592746050883281540300338611292,4.22192129411879196543933241916e-12,5.37939577867743139042990675255e-12,audit_dps100_nmin09_h02.json
100,9,3,4,9,12,13,15,0.592746327406016702220364580657,0.000000114801279026540613617730368925,0.000000144572401713826686281430251069,audit_dps100_nmin09_h03.json
100,9,3,4,9,13,14,16,0.592746280524711190587890101208,0.000000105723126286357950487829392345,0.000000128389636434704735570920821318,audit_dps100_nmin09_h03.json
100,9,3,4,9,14,15,17,0.592746245431160168424685526527,0.0000000979194430767553759742641590834,0.000000115333486971648981694946317039,audit_dps100_nmin09_h03.json
100,9,3,4,9,15,16,18,0.592746218446757500705535753962,0.0000000910771783532457929864755762652,0.000000104580922425278601613824075398,audit_dps100_nmin09_h03.json
100,9,3,4,9,16,17,19,0.592746197222735627188592401055,0.0000000850000460188899263896257931976,0.0000000955693199010134778199688497953,audit_dps100_nmin09_h03.json
100,9,3,4,9,17,18,20,0.592746180203594746004010357435,0.0000000795564933508169135610056000405,0.0000000879045717688363476241447565247,audit_dps100_nmin09_h03.json
100,9,3,4,9,18,19,21,0.592746166326602787572940514964,0.0000000746519457851913065966614389558,0.0000000813037648286658830179204240273,audit_dps100_nmin09_h03.json
100,9,3,"4,6",9,13,14,16,0.592746049378349872113493046287,8.36852405365706998256641134933e-10,0.00000000106871107123765537398139595543,audit_dps100_nmin09_h03.json
100,9,3,"4,6",9,14,15,17,0.592746050111478627159892954368,6.08402172494270495803329725130e-10,7.36727280794394032012771344066e-10,audit_dps100_nmin09_h03.json
100,9,3,"4,6",9,15,16,18,0.592746050544029585835809970864,4.39875282152752060128294343373e-10,5.03774240477397729523169381182e-10,audit_dps100_nmin09_h03.json
100,9,3,"4,6",9,16,17,19,0.592746050803454769368846158695,3.12730354875296636216254086281e-10,3.36750944130336758305669379486e-10,audit_dps100_nmin09_h03.json
100,9,3,"4,6",9,17,18,20,0.592746050959984750890831692409,2.15148240716900909981807218609e-10,2.19851696389174166429474325859e-10,audit_dps100_nmin09_h03.json
100,9,3,"4,6",9,18,19,21,0.592746051053772476266329679135,1.39424294740510256722060616347e-10,1.50998347265462507304875340629e-10,audit_dps100_nmin09_h03.json
100,9,3,"4,6,8",9,14,15,17,0.592746053575901705403737886122,4.23147367065724050011140200204e-10,5.99946126616089986913795001520e-10,audit_dps100_nmin09_h03.json
100,9,3,"4,6,8",9,15,16,18,0.592746053038943578745273263782,3.92857535092736678156787963527e-10,5.40834105504587408933346921984e-10,audit_dps100_nmin09_h03.json
100,9,3,"4,6,8",9,16,17,19,0.592746052644441359646878574050,3.67784682675861028803955567611e-10,4.92235106137794307074634012953e-10,audit_dps100_nmin09_h03.json
100,9,3,"4,6,8",9,17,18,20,0.592746052346979390130742503364,3.46708309718748738483375558887e-10,4.51846785727071586338335712541e-10,audit_dps100_nmin09_h03.json
100,9,3,"4,6,8",9,18,19,21,0.592746052117526218957965977872,3.28659462664346045297724528783e-10,4.17855391868712997166465618175e-10,audit_dps100_nmin09_h03.json
100,9,3,"4,6,8,10",9,15,16,18,0.592746051074840798692225862255,1.84628363669353626044590343560e-11,2.74101365372412796794316013930e-11,audit_dps100_nmin09_h03.json
100,9,3,"4,6,8,10",9,16,17,19,0.592746051038406613500622150674,1.90308808681938291763888565303e-11,2.76292696466052180173469120210e-11,audit_dps100_nmin09_h03.json
100,9,3,"4,6,8,10",9,17,18,20,0.592746051009151405466359324192,1.97205296575247365781315959603e-11,2.79791399754655935952817435341e-11,audit_dps100_nmin09_h03.json
100,9,3,"4,6,8,10",9,18,19,21,0.592746050984927488985764438830,2.04001809905027121097889771083e-11,2.82830090594755997277987922179e-11,audit_dps100_nmin09_h03.json
100,9,3,"4,6,8,10,12",9,16,17,19,0.592746050918383373083540437286,4.29285834050294464694494625153e-12,6.60836039682496581313555608338e-12,audit_dps100_nmin09_h03.json
100,9,3,"4,6,8,10,12",9,17,18,20,0.592746050906157989196812658131,5.10162848105311365687872364334e-12,7.66011187198524669194054174414e-12,audit_dps100_nmin09_h03.json
100,9,3,"4,6,8,10,12",9,18,19,21,0.592746050894189086796664712961,5.69431894027026860430123782573e-12,8.35169654385632192704004255803e-12,audit_dps100_nmin09_h03.json
100,9,4,4,9,12,13,16,0.592746327406016702220364580657,0.000000130567696173328761243011625921,0.000000169274014951066422780174330379,audit_dps100_nmin09_h04.json
100,9,4,4,9,13,14,17,0.592746280524711190587890101208,0.000000117319331693680742168036184169,0.000000146707750514156396376991429098,audit_dps100_nmin09_h04.json
100,9,4,4,9,14,15,18,0.592746245431160168424685526527,0.000000106598941088575346432433311607,0.000000129184693239703983379676355777,audit_dps100_nmin09_h04.json
100,9,4,4,9,15,16,19,0.592746218446757500705535753962,0.0000000976759777878123606357143669225,0.000000115226860136228750997652925885,audit_dps100_nmin09_h04.json
100,9,4,4,9,16,17,20,0.592746197222735627188592401055,0.0000000900881039811570321802141955542,0.000000103867427262057619384403222841,audit_dps100_nmin09_h04.json
100,9,4,4,9,17,18,21,0.592746180203594746004010357435,0.0000000835299851714408684170716568148,0.0000000944527754389927819789782441501,audit_dps100_nmin09_h04.json
100,9,4,"4,6",9,13,14,17,0.592746049378349872113493046287,9.54906445920988206838207304552e-10,0.00000000124355113957838659435665291254,audit_dps100_nmin09_h04.json
100,9,4,"4,6",9,14,15,18,0.592746050111478627159892954368,6.67212507369081827878760688031e-10,8.18676071148842164530108008849e-10,audit_dps100_nmin09_h04.json
100,9,4,"4,6",9,15,16,19,0.592746050544029585835809970864,4.65203313179175128282593415003e-10,5.34027807164230987465655122548e-10,audit_dps100_nmin09_h04.json
100,9,4,"4,6",9,16,17,20,0.592746050803454769368846158695,3.19297931876928221615653950569e-10,3.38236385716035982128984134771e-10,audit_dps100_nmin09_h04.json
100,9,4,"4,6",9,17,18,21,0.592746050959984750890831692409,2.11591525368975328617257220484e-10,2.19851696389174166429474325859e-10,audit_dps100_nmin09_h04.json
100,9,4,"4,6,8",9,14,15,18,0.592746053575901705403737886122,5.50212824323507321023960023032e-10,8.20838306511239214975003011754e-10,audit_dps100_nmin09_h04.json
100,9,4,"4,6,8",9,15,16,19,0.592746053038943578745273263782,4.93146077579889213833443474833e-10,7.13975550486358008020562809047e-10,audit_dps100_nmin09_h04.json
100,9,4,"4,6,8",9,16,17,20,0.592746052644441359646878574050,4.48078632611890293926446119477e-10,6.30318273240125927964013926974e-10,audit_dps100_nmin09_h04.json
100,9,4,"4,6,8",9,17,18,21,0.592746052346979390130742503364,4.11780252841897396098024475068e-10,5.63588458396774118484800877945e-10,audit_dps100_nmin09_h04.json
100,9,4,"4,6,8,10",9,15,16,19,0.592746051074840798692225862255,2.62124288884254370654996785955e-11,4.15419875882985242444321095713e-11,audit_dps100_nmin09_h04.json
100,9,4,"4,6,8,10",9,16,17,20,0.592746051038406613500622150674,2.60182246444453636827173981470e-11,4.02649819910196724484591142183e-11,audit_dps100_nmin09_h04.json
100,9,4,"4,6,8,10",9,17,18,21,0.592746051009151405466359324192,2.60536845804743326737109265445e-11,3.93507312632871652976512914290e-11,audit_dps100_nmin09_h04.json
100,9,4,"4,6,8,10,12",9,16,17,20,0.592746050918383373083540437286,6.64240162801005062335721280373e-12,1.10090916680843927023999022524e-11,audit_dps100_nmin09_h04.json
100,9,4,"4,6,8,10,12",9,17,18,21,0.592746050906157989196812658131,7.46004741285557640526752898878e-12,1.20220376863548309378878397552e-11,audit_dps100_nmin09_h04.json
100,10,2,4,10,13,14,15,0.592746206351090626732141015006,0.0000000483336420372795667369353942006,0.0000000573571399006029150046310824139,audit_dps100_nmin10_h02.json
100,10,2,4,10,14,15,16,0.592746181453694643361329222931,0.0000000471163017960601269717007249587,0.0000000542614642415354065460207054123,audit_dps100_nmin10_h02.json
100,10,2,4,10,15,16,17,0.592746162459110755220391231723,0.0000000455927133593444722138725461935,0.0000000512459990867064263619185235459,audit_dps100_nmin10_h02.json
100,10,2,4,10,16,17,18,0.592746147628940202659604997504,0.0000000438929006907877451229466423571,0.0000000483785443837718046884591435941,audit_dps100_nmin10_h02.json
100,10,2,4,10,17,18,19,0.592746135818668845256203897998,0.0000000421096444193687372221400698711,0.0000000456860514793930355004218206628,audit_dps100_nmin10_h02.json
100,10,2,4,10,18,19,20,0.592746126250864621719699603636,0.0000000403073497687536165702857749601,0.0000000431756273535351174340984365610,audit_dps100_nmin10_h02.json
100,10,2,4,10,19,20,21,0.592746118382979583157270571326,0.0000000385293232175118120475149650517,0.0000000408443833907555813157877177409,audit_dps100_nmin10_h02.json
100,10,2,"4,6",10,14,15,16,0.592746051573621068189690414368,3.90963995521953488869877974864e-11,4.10878828012321479143630193652e-11,audit_dps100_nmin10_h02.json
100,10,2,"4,6",10,15,16,17,0.592746051640215261272008584759,1.95872343090604897679786098027e-11,2.73273299515483738567107598641e-11,audit_dps100_nmin10_h02.json
100,10,2,"4,6",10,16,17,18,0.592746051645348107813861508109,5.81264647077047445128859401049e-11,7.64781478927873307277909027316e-11,audit_dps100_nmin10_h02.json
100,10,2,"4,6",10,17,18,19,0.592746051620237437918414650348,9.15030336887227015389008544113e-11,1.13931369570003513238241284239e-10,audit_dps100_nmin10_h02.json
100,10,2,"4,6",10,18,19,20,0.592746051581103970212658089563,1.18538109547397758903888593082e-10,1.42365836352759744832523796031e-10,audit_dps100_nmin10_h02.json
100,10,2,"4,6",10,19,20,21,0.592746051536490265380897536978,1.40130398998030804929085310661e-10,1.63814136846523183065301537472e-10,audit_dps100_nmin10_h02.json
100,10,2,"4,6,8",10,15,16,17,0.592746052102697648309404745039,1.10836282329762042766767151266e-10,1.42593248900152750675070276377e-10,audit_dps100_nmin10_h02.json
100,10,2,"4,6,8",10,16,17,18,0.592746051868019063543392881235,1.11240711922392736007164949167e-10,1.39896777606656026964537598950e-10,audit_dps100_nmin10_h02.json
100,10,2,"4,6,8",10,17,18,19,0.592746051692102593846644109723,1.11284362855013869287826795465e-10,1.36917489703299647388886596422e-10,audit_dps100_nmin10_h02.json
100,10,2,"4,6,8",10,18,19,20,0.592746051556937283420564964456,1.11015985641996871439323156966e-10,1.33808151691333991338083072214e-10,audit_dps100_nmin10_h02.json
100,10,2,"4,6,8",10,19,20,21,0.592746051450878521673768450838,1.10464128754666047345441545069e-10,1.30649527068670833665570279549e-10,audit_dps100_nmin10_h02.json
100,10,2,"4,6,8,10",10,16,17,18,0.592746050974089105257330783849,5.48999421240357971243197112575e-12,7.27788158524740015267193944876e-12,audit_dps100_nmin10_h02.json
100,10,2,"4,6,8,10",10,17,18,19,0.592746050953656018806807403254,6.43268381338075875262043888101e-12,8.37561835750919557811198818066e-12,audit_dps100_nmin10_h02.json
100,10,2,"4,6,8,10",10,18,19,20,0.592746050935837515441277987540,7.29379553650870489165672385858e-12,9.32337543050120617491471321488e-12,audit_dps100_nmin10_h02.json
100,10,2,"4,6,8,10",10,19,20,21,0.592746050920417913207214562624,8.07356381194087552715057204637e-12,1.01327022968300499480338564464e-11,audit_dps100_nmin10_h02.json
100,10,2,"4,6,8,10,12",10,17,18,19,0.592746050888290884180757333019,1.93679646973007062745629538359e-12,2.59007234412187386392095059642e-12,audit_dps100_nmin10_h02.json
100,10,2,"4,6,8,10,12",10,18,19,20,0.592746050874759735381781728559,2.15316152543163063418936713737e-12,2.83745185185464086886630778975e-12,audit_dps100_nmin10_h02.json
100,10,2,"4,6,8,10,12",10,19,20,21,0.592746050863784130592769983415,2.35817630380513701253632319314e-12,3.05998960144521601153981727686e-12,audit_dps100_nmin10_h02.json
100,10,3,4,10,13,14,16,0.592746206351090626732141015006,0.0000000583141087675621358398544207000,0.0000000743594240085911676154500003127,audit_dps100_nmin10_h03.json
100,10,3,4,10,14,15,17,0.592746181453694643361329222931,0.0000000546408745421520362507470113843,0.0000000672085092999298564125313413048,audit_dps100_nmin10_h03.json
100,10,3,4,10,15,16,18,0.592746162459110755220391231723,0.0000000513401465763565635896189792774,0.0000000612375777485575756477676616078,audit_dps100_nmin10_h03.json
100,10,3,4,10,16,17,19,0.592746147628940202659604997504,0.0000000483376887121089678821204650892,0.0000000561820521873625542292156066952,audit_dps100_nmin10_h03.json
100,10,3,4,10,17,18,20,0.592746135818668845256203897998,0.0000000455871635575275401393171433936,0.0000000518471227495890629974786841903,audit_dps100_nmin10_h03.json
100,10,3,4,10,18,19,21,0.592746126250864621719699603636,0.0000000430575834464500371047042941109,0.0000000480884766444388453501601659923,audit_dps100_nmin10_h03.json
100,10,3,"4,6",10,14,15,17,0.592746051573621068189690414368,3.25571386490272446832133322628e-11,4.10878828012321479143630193652e-11,audit_dps100_nmin10_h03.json
100,10,3,"4,6",10,15,16,18,0.592746051640215261272008584759,4.52247924896427006392454641500e-11,7.32702263640399553776243917636e-11,audit_dps100_nmin10_h03.json
100,10,3,"4,6",10,16,17,19,0.592746051645348107813861508109,8.91451204823125183520582420686e-11,1.30702661482411880662520021469e-10,audit_dps100_nmin10_h03.json
100,10,3,"4,6",10,17,18,20,0.592746051620237437918414650348,1.23345743784548958192421408921e-10,1.69990903229589760773345551249e-10,audit_dps100_nmin10_h03.json
100,10,3,"4,6",10,18,19,21,0.592746051581103970212658089563,1.49259157889462927071126299311e-10,1.96805289084092264883658819135e-10,audit_dps100_nmin10_h03.json
100,10,3,"4,6,8",10,15,16,18,0.592746052102697648309404745039,1.61562011015856076135581763246e-10,2.31813475124068999850210286855e-10,audit_dps100_nmin10_h03.json
100,10,3,"4,6,8",10,16,17,19,0.592746051868019063543392881235,1.53368954354453804512390140603e-10,2.14049331933865341398372600203e-10,audit_dps100_nmin10_h03.json
100,10,3,"4,6,8",10,17,18,20,0.592746051692102593846644109723,1.46517799216502889888817481830e-10,1.99082841123110314429035792257e-10,audit_dps100_nmin10_h03.json
100,10,3,"4,6,8",10,18,19,21,0.592746051556937283420564964456,1.40665603279889614045911833058e-10,1.86309789603653850003850537687e-10,audit_dps100_nmin10_h03.json
100,10,3,"4,6,8,10",10,16,17,19,0.592746050974089105257330783849,9.08166111470420731687303046945e-12,1.36802643579187384501150896864e-11,audit_dps100_nmin10_h03.json
