N,channel,p,mean_F1,mean_F2,mean_A,mean_E,pointwise_se_F1,pointwise_se_F2,pointwise_se_A,pointwise_se_E
425,minus_D,0.224,1.0379056129325135e-65,7.50575878879139e-68,1.0454113717213053e-65,-1.0303998541437223e-65,6.227656672512231e-66,2.8005612975350576e-66,6.697887367345401e-66,6.956436389289392e-66
425,minus_D,0.225,2.591537459054951e-65,1.9928253944641913e-67,2.6114657129995934e-65,-2.5716092051103103e-65,1.550668156218849e-65,6.972056679920463e-66,1.667989240062173e-65,1.7318045049657352e-65
425,minus_D,0.226,6.436615621056499e-65,5.245261085110565e-67,6.4890682319076015e-65,-6.384163010205392e-65,3.840725464338345e-65,1.726541291153292e-65,4.131893300461524e-65,4.288553555518425e-65
425,minus_D,0.227,1.590292658140729e-64,1.3691967072831696e-66,1.6039846252135607e-64,-1.576600691067897e-64,9.462955352996313e-65,4.253164767155049e-65,1.0181794812984575e-64,1.056432314372396e-64
425,minus_D,0.228,3.908720474590135e-64,3.545835686027956e-66,3.9441788314504146e-64,-3.8732621177298554e-64,2.319413242168607e-64,1.0422821830543997e-64,2.4959602168078572e-64,2.5888689557858938e-64
425,minus_D,0.229,9.557596456978169e-64,9.112944843097349e-66,9.64872590540914e-64,-9.466467008547197e-64,5.655691648667039e-64,2.541058876053194e-64,6.087058672746847e-64,6.311527009153887e-64
425,minus_D,0.23,2.3250777026587455e-63,2.324895413977771e-65,2.3483266567985232e-63,-2.301828748518969e-63,1.3720430972001905e-63,6.163375709316006e-64,1.4769031525929304e-63,1.5308512670060988e-63
425,minus_D,0.231,5.627544090411098e-63,5.8892020332031015e-65,5.686436110743126e-63,-5.568652070079066e-63,3.311632747298675e-63,1.4873562741235548e-63,3.565243489619234e-63,3.694227813500274e-63
425,minus_D,0.232,1.3552228157381158e-62,1.4815302158581048e-64,1.3700381178966966e-62,-1.3404075135795351e-62,7.952921187997985e-63,3.571260612910128e-63,8.563212708812462e-63,8.870011481350726e-63
425,minus_D,0.233,3.247359295649458e-62,3.702106544065667e-64,3.2843803610901143e-62,-3.2103382302088016e-62,1.9003725979678459e-62,8.532095852378783e-63,2.0465016705780574e-62,2.1191026702873373e-62
425,minus_D,0.234,7.742746978805326e-62,9.190667032555185e-64,7.834653649130878e-62,-7.650840308479774e-62,4.518514260947479e-62,2.028312216360327e-62,4.86667738020273e-62,5.037608006173929e-62
425,minus_D,0.23500000000000001,1.837053904453954e-61,2.2671146196654952e-63,1.8597250506506092e-61,-1.8143827582572988e-61,1.0690903079038361e-61,4.798171991587995e-62,1.15163568638045e-61,1.191676343635325e-61
425,minus_D,0.23600000000000002,4.3373816673308544e-61,5.55764797240121e-63,4.3929581470548666e-61,-4.281805187606844e-61,2.517165457242493e-61,1.1295242109711363e-61,2.7119181267428875e-61,2.805243989112695e-61
425,minus_D,0.23700000000000002,1.0191283131535824e-60,1.35412094138728e-62,1.0326695225674555e-60,-1.0055871037397097e-60,5.897994329600671e-61,2.6461264329580998e-61,6.35526285654649e-61,6.571702857448975e-61
425,minus_D,0.23800000000000002,2.3830982601926314e-60,3.2796394864321023e-62,2.4158946550569532e-60,-2.3503018653283118e-60,1.3753350794242073e-60,6.1693203613102015e-61,1.4821846546583528e-60,1.5321331813176075e-60
425,minus_D,0.23900000000000002,5.546040571587237e-60,7.896716139762862e-62,5.625007732984868e-60,-5.46707341018961e-60,3.1918349594649525e-60,1.4315018057038314e-60,3.440322169284645e-60,3.5550244764165166e-60
425,minus_D,0.24,1.284600520041651e-59,1.890448622734216e-61,1.3035050062689927e-59,-1.2656960338143084e-59,7.372521009156725e-60,3.305904288677635e-60,7.947670810086408e-60,8.209790928349483e-60
425,minus_D,0.241,2.9615075717249084e-59,4.500122598088511e-61,3.006508797705794e-59,-2.916506345744024e-59,1.6949271592727754e-59,7.598855729510991e-60,1.827428216449899e-59,1.8870385348906212e-59
425,minus_D,0.242,6.795678858595499e-59,1.0652841424471382e-60,6.902207272840212e-59,-6.689150444350784e-59,3.878475300401519e-59,1.738526114055664e-59,4.182308122934277e-59,4.317219727439668e-59
425,minus_D,0.243,1.5521848479582396e-58,2.507993479999211e-60,1.5772647827582316e-58,-1.527104913158248e-58,8.834080206204858e-59,3.9591748791904933e-59,9.527573635694933e-59,9.831450464898753e-59
425,minus_D,0.244,3.5290659646169136e-58,5.872773167399798e-60,3.5877936962909125e-58,-3.470338232942917e-58,2.0029361915393945e-58,8.974985517761105e-59,2.160500366395234e-58,2.228621152740671e-58
425,minus_D,0.245,7.987241538421322e-58,1.3678865819274376e-59,8.124030196614064e-58,-7.850452880228576e-58,4.5205712475883606e-58,2.0252721864659843e-58,4.876936237831547e-58,5.02892400019289e-58
425,minus_D,0.246,1.7995724585637883e-57,3.169417340852782e-59,1.8312666319723153e-57,-1.7678782851552602e-57,1.0156749087162985e-57,4.549549448892887e-58,1.095911002491359e-57,1.1296628341096019e-57
425,minus_D,0.247,4.036378872489318e-57,7.305704977229028e-59,4.1094359222616103e-57,-3.9633218227170274e-57,2.2717781463662494e-57,1.0174271529142554e-57,2.4516222901106304e-57,2.5262256554436437e-57
425,minus_D,0.248,9.013199486336539e-57,1.6754352902879268e-58,9.180743015365333e-57,-8.845655957307746e-57,5.058727727006849e-57,2.265179447844964e-57,5.460046064184204e-57,5.624182186846436e-57
425,minus_D,0.249,2.0037555674868356e-56,3.822999072845815e-58,2.0419855582152937e-56,-1.9655255767583778e-56,1.121489246524128e-56,5.020887481099405e-57,1.2106476148484666e-56,1.246593291638234e-56
425,minus_D,0.25,4.435098316686364e-56,8.679980069606843e-58,4.521898117382432e-56,-4.348298515990297e-56,2.475377238274262e-56,1.1080286997675522e-56,2.6725875735297083e-56,2.7509481646087686e-56
425,minus_D,0.251,9.773911216210499e-56,1.9610884286236177e-57,9.970020059072863e-56,-9.577802373348141e-56,5.439938886874778e-56,2.4346024677833732e-56,5.874254614711689e-56,6.04430155267563e-56
425,minus_D,0.252,2.1446373397409747e-55,4.409247271857274e-57,2.1887298124595475e-55,-2.1005448670224015e-55,1.1903281461523636e-55,5.326296601989727e-56,1.2855646560155482e-55,1.3222989132930634e-55
425,minus_D,0.253,4.685686311604371e-55,9.866078233873728e-57,4.7843470939431064e-55,-4.587025529265631e-55,2.5934207299919916e-55,1.1602629435892886e-55,2.8013602087823387e-55,2.8803581969415398e-55
425,minus_D,0.254,1.0193886803791946e-54,2.1971546108913647e-56,1.0413602264881081e-54,-9.974171342702805e-55,5.626343186284476e-55,2.5167186215149033e-55,6.0784274246441685e-55,6.2475547682907846e-55
425,minus_D,0.255,2.2083446905916862e-54,4.870067682708834e-56,2.2570453674187747e-54,-2.159644013764598e-54,1.2154571040679323e-54,5.435922868055841e-55,1.3133303345854056e-54,1.3493778286548375e-54
425,minus_D,0.256,4.763952532586232e-54,1.0744576556574038e-55,4.8713982981519734e-54,-4.6565067670204915e-54,2.614726569316076e-54,1.1691906904713574e-54,2.825727159864927e-54,2.902218086902897e-54
425,minus_D,0.257,1.023421159841658e-53,2.3596330533326593e-55,1.0470174903749844e-53,-9.998248293083314e-54,5.601431665349996e-54,2.5042849905301155e-54,6.054424672277563e-54,6.216019781055787e-54
425,minus_D,0.258,2.189477558869344e-53,5.158468521595153e-55,2.2410622440852956e-53,-2.1378928736533917e-53,1.1950075795101575e-53,5.341721424634146e-54,1.2918576939221867e-53,1.3258467801354003e-53
425,minus_D,0.259,4.66485693120997e-53,1.1226333352317083e-54,4.777120264733142e-53,-4.552593597686799e-53,2.538947478463649e-53,1.1347244023157338e-53,2.745163390551518e-53,2.816342574047256e-53
425,minus_D,0.26,9.898293274011775e-53,2.432288262136101e-54,1.0141522100225388e-52,-9.655064447798166e-53,5.372304828315956e-53,2.4006213729085215e-53,5.809595319860045e-53,5.958010280981775e-53
425,minus_D,0.261,2.0917932124660005e-52,5.246512483983227e-54,2.144258337305834e-52,-2.039328087626169e-52,1.1321493835228837e-52,5.058169160324961e-53,1.2245034457187894e-52,1.2553156056285417e-52
425,minus_D,0.262,4.402767628341296e-52,1.126738231606652e-53,4.515441451501962e-52,-4.29009380518063e-52,2.3762663523021253e-52,1.061479433387688e-52,2.570530302343729e-52,2.63422373649416e-52
425,minus_D,0.263,9.229822695257789e-52,2.40929306431729e-53,9.470752001689519e-52,-8.988893388826065e-52,4.967602008708431e-52,2.2186580642478302e-52,5.3745984989076296e-52,5.505698649716652e-52
425,minus_D,0.264,1.9272292757765027e-51,5.129649489574724e-53,1.9785257706722505e-51,-1.8759327808807554e-51,1.0343573723559045e-51,4.618932147687258e-52,1.1192877783032342e-51,1.1461570139094412e-51
425,minus_D,0.265,4.0082754293832613e-51,1.0875117820492025e-52,4.117026607588182e-51,-3.89952425117834e-51,2.1452518869241693e-51,9.578046228038846e-52,2.3217831115035776e-51,2.3766181625934708e-51
425,minus_D,0.266,8.303810921735103e-51,2.2958569793175026e-52,8.533396619666851e-51,-8.074225223803349e-51,4.4318127777596916e-51,1.9783721860184142e-51,4.7973042425609403e-51,4.9087385356481866e-51
425,minus_D,0.267,1.7135804980307497e-50,4.826543760113722e-52,1.7618459356318883e-50,-1.6653150604296128e-50,9.11992764410042e-51,4.0704857392083614e-51,9.873702688265666e-51,1.0099201156387901e-50
425,minus_D,0.268,3.522492212085765e-50,1.0104709729105008e-51,3.623539309376816e-50,-3.4214451147947145e-50,1.8694745698686176e-50,8.34262963319044e-51,2.0243299806277633e-50,2.0697699988728817e-50
425,minus_D,0.269,7.213154256217723e-50,2.1067979447549393e-51,7.423834050693217e-50,-7.002474461742226e-50,3.817482793869873e-50,1.7032929934687702e-50,4.1343974336231227e-50,4.225579447488263e-50
425,minus_D,0.27,1.4714350337324107e-49,4.3747004750652757e-51,1.5151820384830639e-49,-1.4276880289817583e-49,7.76560001972505e-50,3.464307870120418e-50,8.411701223223421e-50,8.593906440140332e-50
425,minus_D,0.271,2.990257420945705e-49,9.047212356133781e-51,3.0807295445070422e-49,-2.8997852973843665e-49,1.5737084194038026e-49,7.0193233973722535e-50,1.7049320487727894e-49,1.7411895665923918e-49
425,minus_D,0.272,6.053944943970236e-49,1.863530898334463e-50,6.2402980338036834e-49,-5.86759185413679e-49,3.1771347326278994e-49,1.4168911091216523e-49,3.4426488256180664e-49,3.51449855772166e-49
425,minus_D,0.273,1.2210724463462253e-48,3.8232069406576657e-50,1.2593045157528023e-48,-1.1828403769396488e-48,6.390278382622984e-49,2.8493829888931483e-49,6.925505135333976e-49,7.067295173550294e-49
425,minus_D,0.274,2.4537370270930428e-48,7.812718437331084e-50,2.5318642114663545e-48,-2.3756098427197323e-48,1.280522609852927e-48,5.7088530336289776e-49,1.388013904967378e-48,1.4158791500328732e-48
425,minus_D,0.275,4.9125688289671587e-48,1.590278542449227e-49,5.071596683212081e-48,-4.753540974722235e-48,2.556515777020078e-48,1.139570023512916e-48,2.7715979663639965e-48,2.82613344096321e-48
425,minus_D,0.276,9.799267966998777e-48,3.2244387283881065e-49,1.0121711839837585e-47,-9.476824094159962e-48,5.085267031367339e-48,2.2664054408984255e-48,5.514053998710097e-48,5.620344945374825e-48
425,minus_D,0.277,1.9475703921571938e-47,6.512653335828967e-49,2.0126969255154834e-47,-1.8824438587989044e-47,1.0078439612734738e-47,4.491059659744891e-48,1.0930155734887141e-47,1.1136463505124543e-47
425,minus_D,0.278,3.856712914195398e-47,1.3103806175161368e-48,3.9877509759470114e-47,-3.725674852443783e-47,1.9902019907120594e-47,8.867164404223061e-48,2.1587697037297815e-47,2.1986480812893477e-47
425,minus_D,0.279,7.609849018046486e-47,2.6265469063546837e-48,7.872503708681956e-47,-7.347194327411017e-47,3.9159334125394256e-47,1.7444373756074433e-47,4.248355686022337e-47,4.3251203986431867e-47
425,minus_D,0.28,1.4961639872326442e-46,5.244853699262512e-48,1.5486125242252687e-46,-1.4437154502400188e-46,7.677460173910759e-47,3.41956252784188e-47,8.330668747856162e-47,8.477827753682245e-47
425,minus_D,0.281,2.9311397184264542e-46,1.0434081283458749e-47,3.035480531261043e-46,-2.8267989055918666e-46,1.499870335092333e-46,6.67943928801548e-47,1.627770002293408e-46,1.6558638373548066e-46
425,minus_D,0.28200000000000003,5.722128936770042e-46,2.068043027673385e-47,5.928933239537382e-46,-5.5153246340027015e-46,2.9198016983060303e-46,1.3000899275599146e-46,3.1693486998282812e-46,3.2227597448838527e-46
425,minus_D,0.28300000000000003,1.1131458613690963e-45,4.0837687542298233e-47,1.1539835489113943e-45,-1.072308173826798e-45,5.664036155210598e-46,2.521623486859718e-46,6.1492243445541735e-46,6.2503456795903e-46
425,minus_D,0.28400000000000003,2.1578897154583855e-45,8.034714267689724e-47,2.2382368581352825e-45,-2.077542572781488e-45,1.0949167778989286e-45,4.873825475783009e-46,1.1889220957069559e-45,1.2079872709415247e-45
425,minus_D,0.28500000000000003,4.168679034274646e-45,1.5750660689169055e-46,4.326185641166336e-45,-4.011172427382956e-45,2.1092494691651777e-45,9.387542420552724e-46,2.2907543338017364e-45,2.326549007106721e-45
425,minus_D,0.28600000000000003,8.025441298628716e-45,3.0765026834633754e-46,8.333091566975054e-45,-7.717791030282379e-45,4.049260689655181e-45,1.8019190424708477e-45,4.3985030933684457e-45,4.465424870540298e-45
425,minus_D,0.28700000000000003,1.5397483394447487e-44,5.9876577540196036e-46,1.5996249169849443e-44,-1.4798717619045527e-44,7.747000477355789e-45,3.446903910614842e-45,8.416696352984059e-45,8.541284940334811e-45
425,minus_D,0.28800000000000003,2.9440821864419416e-44,1.1612041555633721e-45,3.0602026019982797e-44,-2.8279617708856045e-44,1.4771020116839604e-44,6.571168956578988e-45,1.6050841141723167e-44,1.628180248434251e-44
425,minus_D,0.289,5.610200526135304e-44,2.243999546584929e-45,5.834600480793797e-44,-5.38580057147681e-44,2.8068251808577787e-44,1.2484885478454103e-44,3.0505786034522547e-44,3.093210740340233e-44
425,minus_D,0.29,1.0654766061088588e-43,4.321255915050659e-45,1.1086891652593655e-43,-1.0222640469583526e-43,5.315657792292852e-44,2.3640887898698267e-44,5.778348606921271e-44,5.856701675789437e-44
425,minus_D,0.291,2.0167647622680726e-43,8.292406041227093e-45,2.099688822680343e-43,-1.9338407018558018e-43,1.0033308198314733e-43,4.46158343391817e-44,1.0908651511586463e-43,1.1052027980381149e-43
425,minus_D,0.292,3.80470492020244e-43,1.5857862248501795e-44,3.963283542687458e-43,-3.646126297717423e-43,1.8874932031197843e-43,8.392066124149854e-44,2.052545647627233e-43,2.078666164802646e-43
425,minus_D,0.293,7.1540117494193865e-43,3.0221237418976724e-44,7.456224123609152e-43,-6.85179937522962e-43,3.539070941542769e-43,1.5733014866169195e-43,3.849262537907346e-43,3.896636922833581e-43
425,minus_D,0.294,1.3407557965304377e-42,5.739753359058647e-44,1.398153330121024e-42,-1.2833582629398517e-42,6.614000132051136e-43,2.9398598620384516e-43,7.195046847003542e-43,7.280580222744527e-43
425,minus_D,0.295,2.5045483653574806e-42,1.0864189468044228e-43,2.6131902600379227e-42,-2.3959064706770382e-42,1.2320221867748208e-42,5.475468386312359e-43,1.3405081045247678e-42,1.3558799504765741e-42
425,minus_D,0.296,4.6633404000614255e-42,2.0494349161561817e-43,4.8682838916770413e-42,-4.458396908445806e-42,2.2874968596113268e-42,1.0164924452172952e-42,2.4893917039507597e-42,2.5168882557897096e-42
425,minus_D,0.297,8.654877592622955e-42,3.8531248818111374e-43,9.040190080804068e-42,-8.269565104441842e-42,4.2334876071329654e-42,1.8809768026216476e-42,4.6080074180129114e-42,4.65695713304689e-42
425,minus_D,0.298,1.601138618669246e-41,7.220105041236548e-43,1.673339669081612e-41,-1.5289375682568808e-41,7.809800867596849e-42,3.469502573239406e-42,8.502317391516577e-42,8.589032213723349e-42
425,minus_D,0.299,2.9526305774373667e-41,1.3484492905795166e-42,3.0874755064953175e-41,-2.817785648379414e-41,1.4361291449264536e-41,6.379159731131988e-42,1.563772805568555e-41,1.5790573238120714e-41
425,minus_D,0.3,5.427619233648365e-41,2.5101256691450923e-42,5.678631800562875e-41,-5.176606666733854e-41,2.6324904228457435e-41,1.1691766720924144e-41,2.8670158996956455e-41,2.8938174898862705e-41
425,minus_D,0.301,9.94574979286122e-41,4.6573084463296494e-42,1.0411480637494186e-40,-9.48001894822826e-41,4.810250450242791e-41,2.1361170046796359e-41,5.239797053240316e-41,5.286543042890982e-41
425,minus_D,0.302,1.8167757193180598e-40,8.613150935920574e-42,1.902907228677266e-40,-1.7306442099588542e-40,8.762013063002111e-41,3.890504392829033e-41,9.546286974211205e-41,9.627367225762645e-41
425,minus_D,0.303,3.3083266831524122e-40,1.587761788243878e-41,3.467102861976801e-40,-3.149550504328023e-40,1.5910472351355052e-40,7.063670360893505e-41,1.7337952636587355e-40,1.747777266108732e-40
425,minus_D,0.304,6.005737035702541e-40,2.9175174569991404e-41,6.297488781402455e-40,-5.713985290002628e-40,2.8801346337316117e-40,1.278515984196083e-40,3.139149631429264e-40,3.163115055135984e-40
425,minus_D,0.305,1.0868824649971519e-39,5.343857839563441e-41,1.1403210433927858e-39,-1.0334438866015174e-39,5.1975722551114326e-40,2.306962991514718e-40,5.666104665388648e-40,5.706919405730761e-40
425,minus_D,0.306,1.9609413696650786e-39,9.75703855210481e-41,2.0585117551861254e-39,-1.863370984144031e-39,9.350906656048334e-40,4.1499345272556114e-40,1.019583856399847e-39,1.0264876994789376e-39
425,minus_D,0.307,3.527115864653001e-39,1.7758697376263864e-40,3.70470283841564e-39,-3.349528890890363e-39,1.6771800246322593e-39,7.442440318040042e-40,1.8290872618911222e-39,1.8406802590863876e-39
425,minus_D,0.308,6.324922254211141e-39,3.2221244978050757e-40,6.647134703991648e-39,-6.002709804430631e-39,2.999063559481052e-39,1.330669627493964e-39,3.271344447738408e-39,3.290658488347774e-39
425,minus_D,0.309,1.1307801738072941e-38,5.8280022773861084e-40,1.189060196581155e-38,-1.072500151033433e-38,5.34661444496291e-39,2.371991286762931e-39,5.833184047230077e-39,5.8650849308659765e-39
425,minus_D,0.31,2.0155603827208924e-38,1.0508754688972045e-39,2.1206479296106126e-38,-1.9104728358311712e-38,9.503123610903671e-39,4.2155186479002153e-39,1.0370023638667507e-38,1.0422212884186148e-38
425,minus_D,0.311,3.581913612050318e-38,1.8890558663796696e-39,3.770819198688286e-38,-3.3930080254123515e-38,1.6840509752820434e-38,7.46949197940213e-39,1.8380423237319422e-38,1.8464891008272808e-38
425,minus_D,0.312,6.34662774120909e-38,3.3853854175456814e-39,6.685166282963658e-38,-6.008089199454522e-38,2.975448167217294e-38,1.3195936359595532e-38,3.2481787553532267e-38,3.261682555521823e-38
425,minus_D,0.313,1.1212086880010677e-37,6.048516565837431e-39,1.181693853659442e-37,-1.0607235223426932e-37,5.241610323491106e-38,2.3243705040621862e-38,5.723212550076085e-38,5.74449233210536e-38
425,minus_D,0.314,1.9749322784472335e-37,1.0773942222635897e-38,2.0826717006735922e-37,-1.8671928562208736e-37,9.206595709456244e-38,4.082191022436184e-38,1.0054539472455069e-37,1.0087497816550757e-37
425,minus_D,0.315,3.468542583991819e-37,1.9133433231767566e-38,3.659876916309494e-37,-3.2772082516741427e-37,1.6123605205929106e-37,7.148433362079641e-38,1.7612199285856564e-37,1.7662160826263248e-37
425,minus_D,0.316,6.074039294188907e-37,3.3877476743186423e-38,6.41281406162077e-37,-5.7352645267570415e-37,2.8155332099324827e-37,1.2481439995582688e-37,3.0761022873935438e-37,3.0834681962401118e-37
425,minus_D,0.317,1.0605972889845447e-36,5.980484896130848e-38,1.1204021379458533e-36,-1.0007924400232367e-36,4.902314535815374e-37,2.173008391455197e-37,5.357107169954753e-37,5.3675608356517205e-37
425,minus_D,0.318,1.8465978054152728e-36,1.0526309815413928e-37,1.9518609035694126e-36,-1.7413347072611343e-36,8.511189229414052e-37,3.7723115687819255e-37,9.302695698453857e-37,9.316716486170843e-37
425,minus_D,0.319,3.2058963341272647e-36,1.8473000332520817e-37,3.390626337452472e-36,-3.021166330802056e-36,1.473446410018097e-36,6.52994666655383e-37,1.610803945126396e-36,1.6125146095823214e-36
425,minus_D,0.32,5.549941383689804e-36,3.2324164965893994e-37,5.8731830333487455e-36,-5.226699734030863e-36,2.543547609865753e-36,1.1271301268535858e-36,2.7812392405021804e-36,2.782951997451696e-36
425,minus_D,0.321,9.580659775771448e-36,5.639657660275683e-37,1.0144625541799013e-35,-9.016694009743886e-36,4.3783770819895766e-36,1.940024348017312e-36,4.788529253281004e-36,4.789336934947799e-36
425,minus_D,0.322,1.649213244311079e-35,9.811165557127854e-37,1.7473248998823578e-35,-1.5511015887398007e-35,7.515545174098676e-36,3.329778080177538e-36,8.221297213100696e-36,8.218999622104883e-36
425,minus_D,0.323,2.830992989211489e-35,1.7019143655471607e-36,3.0011844257662043e-35,-2.6608015526567727e-35,1.2864356372418836e-35,5.699078138151157e-36,1.4075348957505698e-35,1.4065093839969015e-35
425,minus_D,0.324,4.846045694133081e-35,2.94381671291886e-36,5.140427365424967e-35,-4.5516640228411947e-35,2.1958467436938805e-35,9.727053546648739e-36,2.4030607910418126e-35,2.4002283416639695e-35
425,minus_D,0.325,8.27235247931282e-35,5.07745916319254e-36,8.780098395632074e-35,-7.764606562993565e-35,3.7377346101960134e-35,1.6555849697009907e-35,4.0913175964415103e-35,4.084649745248912e-35
425,minus_D,0.326,1.4082163921377305e-34,8.732755345457028e-36,1.4955439455923007e-34,-1.32088883868316e-34,6.344733600923981e-35,2.810095985052666e-35,6.946411430787268e-35,6.931950379080462e-35
425,minus_D,0.327,2.390642077240463e-34,1.4977241252226062e-35,2.540414489762722e-34,-2.240869664718202e-34,1.0740457361359045e-34,4.7565966112452804e-35,1.1761498193340882e-34,1.173168494098792e-34
425,minus_D,0.328,4.047346848143828e-34,2.561500580329709e-35,4.303496906176799e-34,-3.791196790110857e-34,1.8131866457218932e-34,8.029396327350122e-35,1.98598299748245e-34,1.9800472887767917e-34
425,minus_D,0.329,6.833494224998832e-34,4.368632810229455e-35,7.270357506021781e-34,-6.396630943975886e-34,3.0526600357903796e-34,1.3517199722469078e-34,3.344298118038167e-34,3.3327811888349606e-34
425,minus_D,0.33,1.1506349605781928e-33,7.430043529992763e-35,1.2249353958781203e-33,-1.0763345252782652e-33,5.125501256341019e-34,2.269413469368326e-34,5.616384144962523e-34,5.594482137215299e-34
425,minus_D,0.331,1.932236803047323e-33,1.2601960447644432e-34,2.058256407523768e-33,-1.806217198570878e-33,8.582660705688e-34,3.799875155607391e-34,9.40668739809403e-34,9.365706816298771e-34
425,minus_D,0.332,3.2360621391845506e-33,2.1315324313398843e-34,3.4492153823185376e-33,-3.0229088960505633e-33,1.4333125571066431e-33,6.345407452448212e-34,1.5712683897899587e-33,1.5637037234456357e-33
425,minus_D,0.333,5.40521139553909e-33,3.5954969717250363e-34,5.764761092711593e-33,-5.0456616983665875e-33,2.387255141649913e-33,1.0567927215418151e-33,2.6176007159083933e-33,2.603797693245633e-33
425,minus_D,0.334,9.00437136357212e-33,6.048463493275482e-34,9.609217712899667e-33,-8.399525014244571e-33,3.965530470364915e-33,1.7553583785295016e-33,4.349119570655998e-33,4.324186496564365e-33
425,minus_D,0.335,1.496044440409045e-32,1.0147435324540963e-33,1.5975187936544544e-32,-1.3945700871636357e-32,6.56982443026052e-33,2.907990470151631e-33,7.20692021413255e-33,7.162283453271655e-33
425,minus_D,0.336,2.4790849964281516e-32,1.697846738906613e-33,2.6488696703188137e-32,-2.3093003225374907e-32,1.085579657275319e-32,4.804816668393004e-33,1.191115684870479e-32,1.1831885201323048e-32
425,minus_D,0.337,4.097316901253219e-32,2.8332014189896634e-33,4.3806370431521853e-32,-3.813996759354252e-32,1.7890829484020233e-32,7.918131878043797e-33,1.9634481004655644e-32,1.9494725948486137e-32
425,minus_D,0.338,6.754205111851018e-32,4.715187145576074e-33,7.225723826408626e-32,-6.282686397293412e-32,2.940799645652563e-32,1.3014756884468274e-32,3.228133583715009e-32,3.2036598778066406e-32
425,minus_D,0.339,1.1105056438940694e-31,7.826518554699741e-33,1.1887708294410664e-31,-1.0322404583470715e-31,4.8213855220418284e-32,2.1336447391181838e-32,5.2936526659377e-32,5.251060645455658e-32
425,minus_D,0.34,1.8211443071837856e-31,1.2956632051538348e-32,1.9507106276991693e-31,-1.6915779866684026e-31,7.884151672451136e-32,3.488880759709809e-32,8.65837696485905e-32,8.584682954761514e-32
425,minus_D,0.341,2.978860704058253e-31,2.139316369724207e-32,3.192792341030672e-31,-2.7649290670858323e-31,1.285937752418742e-31,5.690275695917674e-32,1.4125369582458074e-31,1.3998556703075647e-31
425,minus_D,0.342,4.860079822171428e-31,3.523082278007791e-32,5.212388049972207e-31,-4.507771594370648e-31,2.09204928702003e-31,9.256968803692011e-32,2.2985320248190257e-31,2.2768224344849385e-31
425,minus_D,0.343,7.909136260049582e-31,5.786832096378457e-32,8.487819469687424e-31,-7.330453050411734e-31,3.394813657388816e-31,1.5020960217007235e-31,3.7307297024920496e-31,3.6937461120858203e-31
425,minus_D,0.34400000000000003,1.2838438017745667e-30,9.480575147790657e-32,1.3786495532524737e-30,-1.1890380502966607e-30,5.494865370216682e-31,2.4312243709509433e-31,6.039966415624487e-31,5.977256934041981e-31
425,minus_D,0.34500000000000003,2.0787285095374203e-30,1.5492072544006715e-31,2.2336492349774872e-30,-1.9238077840973527e-30,8.871564869766791e-31,3.92514612516417e-31,9.75388774334296e-31,9.648033197238031e-31
425,minus_D,0.34600000000000003,3.357304533329361e-30,2.525053950512302e-31,3.609809928380591e-30,-3.1047991382781307e-30,1.428730757483274e-30,6.321134168716168e-31,1.5711888937996953e-30,1.553397360090512e-30
425,minus_D,0.34700000000000003,5.4087382140640686e-30,4.1050959986480535e-31,5.819247813928876e-30,-4.998228614199264e-30,2.2951570999885132e-30,1.0154241222994288e-30,2.524592838830995e-30,2.4948137248447525e-30
425,minus_D,0.34800000000000003,8.691971207752509e-30,6.656909426192775e-31,9.357662150371787e-30,-8.026280265133231e-30,3.67782559568252e-30,1.6271143778670143e-30,4.046424306695982e-30,3.9967805734138096e-30
425,minus_D,0.34900000000000003,1.393357221358435e-29,1.0767720068475973e-30,1.5010344220431944e-29,-1.285680020673675e-29,5.878835588704278e-30,2.60082799282295e-30,6.46954010078667e-30,6.387102562104983e-30
425,minus_D,0.35000000000000003,2.228092826550967e-29,1.737327497363182e-30,2.401825576287285e-29,-2.054360076814649e-29,9.373843581026323e-30,4.1469889375620074e-30,1.0318155014021016e-29,1.0181777770421683e-29
425,minus_D,0.35100000000000003,3.5541470546574933e-29,2.796091992972435e-30,3.8337562539547365e-29,-3.2745378553602485e-29,1.490990859595255e-29,6.596089361155849e-30,1.6415799106329323e-29,1.6191018439266377e-29
425,minus_D,0.352,5.65553189081312e-29,4.4888799257806485e-30,6.104419883391185e-29,-5.206643898235056e-29,2.3657442433355002e-29,1.0465916282329476e-29,2.6053015350010644e-29,2.568385413843841e-29
425,minus_D,0.353,8.97743084024429e-29,7.188630887872377e-30,9.69629392903153e-29,-8.258567751457053e-29,3.7445594552366744e-29,1.6565695462763516e-29,4.1247207140379974e-29,4.0643050306406766e-29
425,minus_D,0.354,1.4215946657770178e-28,1.1483674824478343e-29,1.536431414021801e-28,-1.3067579175322345e-28,5.912597936007067e-29,2.615702545571594e-29,6.514427274142263e-29,6.415891645709186e-29
425,minus_D,0.355,2.245686443548136e-28,1.829982285111722e-29,2.4286846720593087e-28,-2.0626882150369637e-28,9.313333362968256e-29,4.120195579778435e-29,1.0263785858990152e-28,1.0103617160779624e-28
425,minus_D,0.356,3.538967146039388e-28,2.909034852889963e-29,3.8298706313283837e-28,-3.2480636607503914e-28,1.463475968912235e-28,6.474445653454387e-29,1.6132179319536506e-28,1.5872683004398104e-28
